time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Length of workday,Fulfillment Rate,Time allocated per unit,Number of Employees,Arrival Rate,Backlog,Defect Rate
0.640625,50,0,0.015625,0.015625,0.3866138421164143,9.813392991995634,0.07471599689743298,2,10,11.910500387820877,0.05174445341967956
0.65625,50,0,0.015625,0.015625,0.3866865254752939,9.818035052484037,0.07469267102143244,2,10,11.913416122320944,0.051770343754923086
0.671875,50,0,0.015625,0.015625,0.38675740075337306,9.822564170936346,0.07466992540299294,2,10,11.916259324625882,0.05179560561578798
0.6875,50,0,0.015625,0.015625,0.38682651194153184,9.82698297123028,0.07464774592435998,2,10,11.919031759455002,0.05182025353230362
0.703125,50,0,0.015625,0.015625,0.3868939020086512,9.83129402234665,0.07462611879576378,2,10,11.921735150529528,0.05184430173402152
0.71875,50,0,0.015625,0.015625,0.3869596129229949,9.83549983921812,0.0746050305485571,2,10,11.924371181430361,0.05186776415447482
0.734375,50,0,0.015625,0.015625,0.38702368567326156,9.839602883580502,0.07458446802845937,2,10,11.926941496442579,0.051890654435664006
0.75,50,0,0.015625,0.015625,0.3870861602893044,9.84360556482565,0.07456441838890693,2,10,11.929447701386634,0.051912985932562696
0.765625,50,0,0.015625,0.015625,0.3871470758625196,9.847510240854849,0.07454486908451013,2,10,11.931891364436233,0.05193477171763736
0.78125,50,0,0.015625,0.015625,0.3872064705659016,9.851319218931883,0.07452580786461699,2,10,11.934274016922876,0.051956024585375564
0.796875,50,0,0.015625,0.015625,0.3872643816737664,9.855034756534772,0.07450722276698347,2,10,11.936597154127066,0.051976757056817265
0.8125,50,0,0.015625,0.015625,0.38732084558114344,9.858659062205492,0.07448910211155033,2,10,11.93886223605621,0.05199698138408427
0.828125,50,0,0.015625,0.015625,0.3873758978228356,9.862194296396812,0.074471434494326,2,10,11.94107068820925,0.052016709554903215
0.84375,50,0,0.015625,0.015625,0.3874295730921503,9.865642572315556,0.07445420878137561,2,10,11.943223902328048,0.05203595329711758
0.859375,50,0,0.015625,0.015625,0.3874819052593019,9.869005956761676,0.07443741410291506,2,10,11.945323237135618,0.052054724083184886
0.875,50,0,0.015625,0.015625,0.3875329273894866,9.872286470962385,0.07442103984751028,2,10,11.947370019061216,0.05207303313465477
0.890625,50,0,0.015625,0.015625,0.3875826717606337,9.875486091400907,0.07440507565638058,2,10,11.949365542952428,0.05209089142662497
0.90625,50,0,0.015625,0.015625,0.3876311698808329,9.878606750639205,0.0743895114178057,2,10,11.951311072774288,0.052108309692171256
0.921875,50,0,0.015625,0.015625,0.3876784525054418,9.881650338134236,0.07437433726163559,2,10,11.953207842295551,0.0521252984267488
0.9375,50,0,0.015625,0.015625,0.38772454965387515,9.884618701047236,0.07435954355390237,2,10,11.955057055762204,0.05214186789256152
0.953125,50,0,0.015625,0.015625,0.38776949062607907,9.887513645045669,0.07434512089153326,2,10,11.956859888558341,0.05215802812289729
0.96875,50,0,0.015625,0.015625,0.38781330401869296,9.890336935097375,0.07433106009716398,2,10,11.958617487854502,0.052173788926426136
0.984375,50,0,0.015625,0.015625,0.38785601774090206,9.893090296256618,0.07431735221405115,2,10,11.960330973243606,0.05218915989145941
1.0,50,0,0.015625,0.015625,0.38789765902998324,9.895775414441669,0.07430398850108325,2,10,11.962001437364595,0.052204150390167584
1.015625,50,0,0.015625,0.015625,0.3879382544665493,9.898393937203668,0.07429096042788845,2,10,11.963629946513944,0.05221876958275522
1.03125,50,0,0.015625,0.015625,0.38797782998949215,9.900947474486433,0.0742782596700389,2,10,11.965217541245137,0.05223302642159077
1.046875,50,0,0.015625,0.015625,0.3880164109106313,9.903437599377066,0.0742658781043497,2,10,11.966765236956286,0.05224692965529017
1.0625,50,0,0.015625,0.015625,0.38805402192906957,9.905865848847055,0.07425380780427185,2,10,11.96827402446602,0.052260487832752556
1.078125,50,0,0.015625,0.015625,0.38809068714525974,9.908233724483738,0.07424204103537772,2,10,11.969744870577784,0.052273709307146775
1.09375,50,0,0.015625,0.015625,0.38812643007478703,9.910542693211916,0.07423057025093818,2,10,11.971178718632727,0.052286602239847615
1.109375,50,0,0.015625,0.015625,0.3881612736618699,9.912794188005511,0.07421938808758968,2,10,11.97257648905129,0.05229917460432079
1.125,50,0,0.015625,0.015625,0.38819524029258423,9.914989608589137,0.07420848736109037,2,10,11.973939079863705,0.052311434189955756
1.140625,50,0,0.015625,0.015625,0.38822835180781345,9.917130322129424,0.074197861062164,2,10,11.975267367229499,0.052323388605845435
1.15625,50,0,0.015625,0.015625,0.3882606295159302,9.919217663916083,0.07418750235243018,2,10,11.976562205946227,0.052335045284512376
1.171875,50,0,0.015625,0.015625,0.3882920942052123,9.9212529380326,0.0741774045604197,2,10,11.977824429947537,0.052346411485580745
1.1875,50,0,0.015625,0.015625,0.3883227661559976,9.923237418016502,0.07416756117767377,2,10,11.979054852790778,0.052357494299393535
1.203125,50,0,0.015625,0.015625,0.3883526651525814,9.925172347509157,0.07415796585492583,2,10,11.98025426813427,0.05236830065057477
1.21875,50,0,0.015625,0.015625,0.38838181049486126,9.927058940895103,0.07414861239836448,2,10,11.98142345020444,0.05237883730153633
1.234375,50,0,0.015625,0.015625,0.3884102210097325,9.928898383930887,0.07413949476597637,2,10,11.982563154252954,0.05238911085592929
1.25,50,0,0.015625,0.015625,0.38843791506223857,9.930691834363374,0.07413060706396774,2,10,11.983674117004034,0.0523991277620394
1.265625,50,0,0.015625,0.015625,0.388464910566481,9.932440422537606,0.07412194354326315,2,10,11.984757057092105,0.052408894316127
1.28125,50,0,0.015625,0.015625,0.38849122499629246,9.934145251994174,0.07411349859608037,2,10,11.985812675489955,0.05241841666571096
1.296875,50,0,0.015625,0.015625,0.3885168753956768,9.935807400056193,0.07410526675257964,2,10,11.986841655927545,0.052427700812797136
1.3125,50,0,0.015625,0.015625,0.3885418783890211,9.937427918405854,0.07409724267758666,2,10,11.987844665301667,0.05243675261705108
1.328125,50,0,0.015625,0.015625,0.3885662501910825,9.939007833650662,0.0740894211673874,2,10,11.988822354076575,0.05244557779891539
1.34375,50,0,0.015625,0.015625,0.38859000661675497,9.94054814787942,0.07408179714659373,2,10,11.989775356675784,0.05245418194267204
1.359375,50,0,0.015625,0.015625,0.3886131630906192,9.942049839207963,0.07407436566507866,2,10,11.990704291865168,0.05246257049944952
1.375,50,0,0.015625,0.015625,0.38863573465628026,9.943513862314804,0.07406712189497965,2,10,11.991609763127544,0.05247074879017575
1.390625,50,0,0.015625,0.015625,0.38865773598549613,9.944941148966697,0.074060061127769,2,10,11.992492359028875,0.05247872200847644
1.40625,50,0,0.015625,0.015625,0.3886791813871022,9.946332608534274,0.07405317877138984,2,10,11.99335265357627,0.05248649522351996
1.421875,50,0,0.015625,0.015625,0.38870008481573415,9.947689128497764,0.07404647034745662,2,10,11.994191206567923,0.0524940733828085
1.4375,50,0,0.015625,0.015625,0.3887204598803545,9.949011574942977,0.07403993148851884,2,10,11.995008563935144,0.05250146131491657
1.453125,50,0,0.015625,0.015625,0.3887403198525857,9.95030079304761,0.07403355793538673,2,10,11.99580525807666,0.052508663732176886
1.46875,50,0,0.015625,0.015625,0.388759677674854,9.951557607557987,0.07402734553451767,2,10,11.99658180818529,0.0525156852333145
1.484375,50,0,0.015625,0.015625,0.3887785459683468,9.952782823256312,0.07402129023546243,2,10,11.997338720567196,0.05252253030602933
1.5,50,0,0.015625,0.015625,0.38879693704078966,9.95397722541865,0.07401538808836947,2,10,11.998076488953817,0.052529203329528165
1.515625,50,0,0.015625,0.015625,0.388814862894043,9.955141580263614,0.07400963524154679,2,10,11.998795594806651,0.0525357085770062
1.53125,50,0,0.015625,0.015625,0.3888323352315256,9.956276635391989,0.07400402793907974,2,10,11.999496507615032,0.052542050218079096
1.546875,50,0,0.015625,0.015625,0.388849365465466,9.957383120217349,0.07399856251850374,2,10,12.000179685187032,0.05254823232116598
1.5625,50,0,0.015625,0.015625,0.3888659647239863,9.958461746387826,0.07399323540853092,2,10,12.000845573933635,0.0525542588558241
1.578125,50,0,0.015625,0.015625,0.38888214385802217,9.959513208199137,0.0739880431268294,2,10,12.001494609146325,0.05256013369503572
1.59375,50,0,0.015625,0.015625,0.38889791344808106,9.960538182998997,0.0739829822778543,2,10,12.002127215268214,0.052565860617447946
1.609375,50,0,0.015625,0.015625,0.38891328381084395,9.961537331583056,0.07397804955072917,2,10,12.002743806158854,0.052571443309566215
1.625,50,0,0.015625,0.015625,0.3889282650056121,9.962511298582491,0.07397324171717705,2,10,12.00334478535287,0.05257688536790197
1.640625,50,0,0.015625,0.015625,0.3889428668406032,9.96346071284335,0.07396855562949986,2,10,12.003930546312517,0.05258219030107524
1.65625,50,0,0.015625,0.015625,0.38895709887909957,9.964386187797828,0.07396398821860528,2,10,12.00450147267434,0.052587361531873066
1.671875,50,0,0.015625,0.015625,0.38897097044545204,9.965288321827574,0.07395953649208001,2,10,12.00505793849,0.05259240239926398
1.6875,50,0,0.015625,0.015625,0.38898449063094187,9.966167698619158,0.07395519753230845,2,10,12.005600308461444,0.05259731616036968
1.703125,50,0,0.015625,0.015625,0.3889976682995047,9.967024887511847,0.07395096849463584,2,10,12.00612893817052,0.052602105992394316
1.71875,50,0,0.015625,0.015625,0.3890105120933188,9.967860443837806,0.07394684660557482,2,10,12.006644174303148,0.05260677499451227
1.734375,50,0,0.015625,0.015625,0.3890230304382607,9.96867490925487,0.07394282916105455,2,10,12.007146354868182,0.052611326189714945
1.75,50,0,0.015625,0.015625,0.38903523154923136,9.969468812071998,0.07393891352471141,2,10,12.007635809411074,0.052615762526617385
1.765625,50,0,0.015625,0.015625,0.3890471234353557,9.970242667567538,0.07393509712622041,2,10,12.008112859222448,0.0526200868812254
1.78125,50,0,0.015625,0.015625,0.38905871390505786,9.970996978300482,0.07393137745966635,2,10,12.008577817541706,0.05262430205866391
1.796875,50,0,0.015625,0.015625,0.38907001057101553,9.971732234414747,0.07392775208195392,2,10,12.009030989755761,0.052628410794867006
1.8125,50,0,0.015625,0.015625,0.38908102085499535,9.972448913936702,0.07392421861125575,2,10,12.00947267359303,0.052632415758230765
1.828125,50,0,0.015625,0.015625,0.3890917519925731,9.973147483066018,0.07392077472549784,2,10,12.00990315931277,0.0526363195512292
1.84375,50,0,0.015625,0.015625,0.3891022110377398,9.973828396459963,0.07391741816088108,2,10,12.010322729889864,0.0526401247119941
1.859375,50,0,0.015625,0.015625,0.3891124048673976,9.974492097511298,0.07391414671043857,2,10,12.010731661195178,0.05264383371585957
1.875,50,0,0.015625,0.015625,0.3891223401857476,9.975139018619878,0.07391095822262748,2,10,12.011130222171564,0.0526474489768717
1.890625,50,0,0.015625,0.015625,0.38913202352857096,9.975769581458062,0.07390785059995497,2,10,12.011518675005629,0.052650972849264274
1.90625,50,0,0.015625,0.015625,0.3891414612674079,9.976384197230107,0.07390482179763723,2,10,12.011897275295347,0.05265440762890101
1.921875,50,0,0.015625,0.015625,0.3891506596136346,9.976983266925597,0.073901869822291,2,10,12.012266272213626,0.052657755554684924
1.9375,50,0,0.015625,0.015625,0.389159624622442,9.977567181567077,0.07389899273065668,2,10,12.012625908667914,0.052661018809935796
1.953125,50,0,0.015625,0.015625,0.3891683621967179,9.978136322451995,0.07389618862835258,2,10,12.012976421455928,0.052664199523735834
1.96875,50,0,0.015625,0.015625,0.3891768780908349,9.97869106138906,0.07389345566865907,2,10,12.013318041417616,0.052667299772244804
1.984375,50,0,0.015625,0.015625,0.38918517791434615,9.979231760929116,0.07389079205133271,2,10,12.013650993583411,0.052670321579984566
2.0,50,0,0.015625,0.015625,0.38919326713559155,9.979758774590698,0.07388819602144885,2,10,12.013975497318894,0.052673266921094336
2.015625,50,0,0.015625,0.015625,0.3892011510852155,9.9802724470803,0.07388566586827268,2,10,12.014291766465915,0.052676137720556536
2.03125,50,0,0.015625,0.015625,0.3892088349595995,9.980773114507555,0.07388319992415772,2,10,12.014600009480285,0.052678935855394536
2.046875,50,0,0.015625,0.015625,0.3892163238242104,9.981261104595346,0.07388079656347116,2,10,12.014900429566104,0.05268166315584237
2.0625,50,0,0.015625,0.015625,0.3892236226168671,9.981736736885027,0.07387845420154558,2,10,12.015193224806803,0.05268432140648719
2.078125,50,0,0.015625,0.015625,0.3892307361509272,9.98220032293681,0.07387617129365621,2,10,12.015478588292973,0.052686912347385095
2.09375,50,0,0.015625,0.015625,0.3892376691183959,9.982652166525446,0.07387394633402332,2,10,12.015756708247086,0.05268943767515084
2.109375,50,0,0.015625,0.015625,0.3892444260929581,9.983092563831281,0.07387177785483899,2,10,12.016027768145126,0.0526918990440218
2.125,50,0,0.015625,0.015625,0.3892510115329366,9.98352180362682,0.07386966442531791,2,10,12.016291946835262,0.05269429806689709
2.140625,50,0,0.015625,0.015625,0.38925742978417754,9.983940167458853,0.07386760465077126,2,10,12.016549418653593,0.052696636316352144
2.15625,50,0,0.015625,0.015625,0.3892636850828644,9.984347929826273,0.07386559717170361,2,10,12.016800353537048,0.052698915325629196
2.171875,50,0,0.015625,0.015625,0.38926978155826375,9.984745358353667,0.0738636406629319,2,10,12.017044917133513,0.05270113658960448
2.1875,50,0,0.015625,0.015625,0.3892757232354024,9.985132713960775,0.0738617338327261,2,10,12.017283270909237,0.05270330156573241
2.203125,50,0,0.015625,0.015625,0.38928151403767886,9.985510251027899,0.0738598754219712,2,10,12.0175155722536,0.05270541167496727
2.21875,50,0,0.015625,0.015625,0.3892871577894108,9.985878217557369,0.07385806420334969,2,10,12.01774197458129,0.052707468302663076
2.234375,50,0,0.015625,0.015625,0.389292658218319,9.986236855331148,0.07385629898054435,2,10,12.017962627431956,0.0527094727994519
2.25,50,0,0.015625,0.015625,0.38929801895795024,9.986586400064647,0.07385457858746075,2,10,12.018177676567406,0.0527114264821012
2.265625,50,0,0.015625,0.015625,0.3893032435500403,9.986927081556853,0.07385290188746883,2,10,12.018387264066396,0.052713330634350644
2.28125,50,0,0.015625,0.015625,0.3893083354468183,9.987259123836855,0.07385126777266343,2,10,12.01859152841707,0.05271518650772892
2.296875,50,0,0.015625,0.015625,0.38931329801325404,9.987582745306815,0.07384967516314304,2,10,12.01879060460712,0.052716995322350836
2.3125,50,0,0.015625,0.015625,0.38931813452925,9.987898158881537,0.07384812300630639,2,10,12.0189846242117,0.05271875826769538
2.328125,50,0,0.015625,0.015625,0.38932284819177815,9.9882055721246,0.07384661027616658,2,10,12.019173715479177,0.05272047650336485
2.34375,50,0,0.015625,0.015625,0.38932744211696463,9.988505187381273,0.07384513597268216,2,10,12.01935800341473,0.052722151159825904
2.359375,50,0,0.015625,0.015625,0.38933191934212225,9.98879720190815,0.07384369912110482,2,10,12.019537609861898,0.052723783339132545
2.375,50,0,0.015625,0.015625,0.3893362828277323,9.989081807999662,0.07384229877134334,2,10,12.019712653582083,0.05272537411563163
2.390625,50,0,0.015625,0.015625,0.38934053545937763,9.98935919311153,0.0738409339973433,2,10,12.019883250332088,0.05272692453665139
2.40625,50,0,0.015625,0.015625,0.38934468004962697,9.989629539981205,0.07383960389648225,2,10,12.02004951293972,0.05272843562317315
2.421875,50,0,0.015625,0.015625,0.38934871933987314,9.989893026745376,0.0738383075889799,2,10,12.020211551377512,0.05272990837048682
2.4375,50,0,0.015625,0.015625,0.3893526560021245,9.990149827054598,0.07383704421732307,2,10,12.020369472834616,0.052731343748830296
2.453125,50,0,0.015625,0.015625,0.3893564926407528,9.990400110185169,0.07383581294570489,2,10,12.020523381786889,0.05273274270401354
2.46875,50,0,0.015625,0.015625,0.3893602317941966,9.990644041148226,0.07383461295947803,2,10,12.020673380065245,0.05273410615802721
2.484375,50,0,0.015625,0.015625,0.38936387593662275,9.990881780796196,0.07383344346462156,2,10,12.020819566922304,0.05273543500963659
2.5,50,0,0.015625,0.015625,0.38936742747954617,9.991113485926652,0.07383230368722109,2,10,12.020962039097364,0.05273673013496096
2.515625,50,0,0.015625,0.015625,0.38937088877340903,9.991339309383592,0.07383119287296191,2,10,12.02110089087976,0.05273799238803881
2.53125,50,0,0.015625,0.015625,0.38937426210912107,9.99155940015627,0.07383011028663487,2,10,12.02123621417064,0.05273922260137917
2.546875,50,0,0.015625,0.015625,0.38937754971956057,9.99177390347557,0.0738290552116544,2,10,12.0213680985432,0.05274042158649956
2.5625,50,0,0.015625,0.015625,0.3893807537810386,9.99198296090804,0.07382802694958884,2,10,12.021496631301394,0.052741590134450574
2.578125,50,0,0.015625,0.015625,0.3893838764147258,9.992186710447578,0.07382702481970235,2,10,12.021621897537207,0.05274272901632767
2.59375,50,0,0.015625,0.015625,0.38938691968804473,9.992385286604916,0.07382604815850828,2,10,12.021743980186464,0.052743838983770504
2.609375,50,0,0.015625,0.015625,0.38938988561602556,9.992578820494826,0.0738250963193339,2,10,12.021862960083263,0.05274492076944965
2.625,50,0,0.015625,0.015625,0.38939277616262963,9.992767439921243,0.07382416867189574,2,10,12.021978916013031,0.0527459750875418
2.640625,50,0,0.015625,0.015625,0.3893955932420386,9.992951269460248,0.0738232646018859,2,10,12.022091924764261,0.052747002634192776
2.65625,50,0,0.015625,0.015625,0.38939833871991186,9.993130430541017,0.07382238351056844,2,10,12.022202061178945,0.052748004087969536
2.671875,50,0,0.015625,0.015625,0.38940101441461206,9.993305041524764,0.07382152481438606,2,10,12.022309398201742,0.052748980110300714
2.6875,50,0,0.015625,0.015625,0.3894036220984003,9.99347521778172,0.07382068794457666,2,10,12.022414006927917,0.05274993134590645
2.703125,50,0,0.015625,0.015625,0.3894061634986009,9.993641071766248,0.07381987234679938,2,10,12.022515956650079,0.0527508584232176
2.71875,50,0,0.015625,0.015625,0.38940864029873745,9.993802713090037,0.07381907748077014,2,10,12.022615314903732,0.05275176195478443
2.734375,50,0,0.015625,0.015625,0.38941105413963967,9.993960248593524,0.07381830281990641,2,10,12.0227121475117,0.05275264253767537
2.75,50,0,0.015625,0.015625,0.38941340662052293,9.994113782415535,0.0738175478509806,2,10,12.022806518627425,0.05275350075386579
2.765625,50,0,0.015625,0.015625,0.3894156993000408,9.994263416061198,0.07381681207378255,2,10,12.022898490777182,0.05275433717061716
2.78125,50,0,0.015625,0.015625,0.3894179336973103,9.99440924846816,0.0738160950007902,2,10,12.022988124901225,0.05275515234084675
2.796875,50,0,0.015625,0.015625,0.38942011129291265,9.994551376071165,0.07381539615684872,2,10,12.02307548039391,0.05275594680348831
2.8125,50,0,0.015625,0.015625,0.3894222335298675,9.994689892865024,0.07381471507885762,2,10,12.023160615142798,0.052756721083843584
2.828125,50,0,0.015625,0.015625,0.38942430181458365,9.994824890466031,0.07381405131546574,2,10,12.023243585566782,0.052757475693925276
2.84375,50,0,0.015625,0.015625,0.38942631751778534,9.994956458171819,0.073813404426774,2,10,12.02332444665325,0.05275821113279128
2.859375,50,0,0.015625,0.015625,0.38942828197541557,9.99508468301977,0.07381277398404548,2,10,12.023403251994315,0.0527589278868709
2.875,50,0,0.015625,0.015625,0.3894301964895161,9.99520964984392,0.07381215956942294,2,10,12.023480053822132,0.052759626430282563
2.890625,50,0,0.015625,0.015625,0.389432062329086,9.995331441330478,0.07381156077565343,2,10,12.02355490304332,0.05276030722514396
2.90625,50,0,0.015625,0.015625,0.38943388073091806,9.99545013807195,0.07381097720581974,2,10,12.023627849272533,0.052760970721874224
2.921875,50,0,0.015625,0.015625,0.38943565290041426,9.99556581861992,0.07381040847307874,2,10,12.023698940865158,0.0527616173594887
2.9375,50,0,0.015625,0.015625,0.38943738001238093,9.995678559536493,0.07380985420040623,2,10,12.023768224949222,0.05276224756588634
2.953125,50,0,0.015625,0.015625,0.3894390632118033,9.995788435444469,0.07380931402034828,2,10,12.023835747456465,0.05276286175812987
2.96875,50,0,0.015625,0.015625,0.3894407036146012,9.995895519076258,0.07380878757477885,2,10,12.023901553152644,0.05276346034271897
2.984375,50,0,0.015625,0.015625,0.3894423023083651,9.995999881321573,0.07380827451466337,2,10,12.023965685667077,0.05276404371585671
3.0,50,0,0.015625,0.015625,0.389443860353074,9.996101591273929,0.07380777449982859,2,10,12.024028187521427,0.05276461226370922
3.015625,50,0,0.015625,0.015625,0.38944537878179497,9.996200716275975,0.07380728719873783,2,10,12.024089100157772,0.05276516636265895
3.03125,50,0,0.015625,0.015625,0.38944685860136524,9.996297321963697,0.07380681228827232,2,10,12.02414846396596,0.05276570637955152
3.046875,50,0,0.015625,0.015625,0.3894483007930568,9.9963914723095,0.07380634945351779,2,10,12.024206318310277,0.05276623267193644
3.0625,50,0,0.015625,0.015625,0.3894497063132244,9.996483229664241,0.07380589838755647,2,10,12.024262701555442,0.05276674558830177
3.078125,50,0,0.015625,0.015625,0.38945107609393703,9.99657265479816,0.0738054587912645,2,10,12.024317651091938,0.05276724546830293
3.09375,50,0,0.015625,0.015625,0.38945241104359396,9.996659806940833,0.07380503037311426,2,10,12.024371203360717,0.0527677326429858
3.109375,50,0,0.015625,0.015625,0.3894537120475243,9.996744743820095,0.07380461284898186,2,10,12.024423393877267,0.05276820743500409
3.125,50,0,0.015625,0.015625,0.3894549799685724,9.996827521699984,0.07380420594195937,2,10,12.02447425725508,0.05276867015883148
3.140625,50,0,0.015625,0.015625,0.3894562156476677,9.99690819541776,0.07380380938217186,2,10,12.024523827228517,0.05276912112096821
3.15625,50,0,0.015625,0.015625,0.38945741990438043,9.996986818419947,0.07380342290659908,2,10,12.024572136675115,0.052769560620142646
3.171875,50,0,0.015625,0.015625,0.38945859353746365,9.997063442797526,0.07380304625890158,2,10,12.024619217637303,0.05276998894750771
3.1875,50,0,0.015625,0.015625,0.38945973732538086,9.997138119320196,0.07380267918925126,2,10,12.024665101343592,0.05277040638683241
3.203125,50,0,0.015625,0.015625,0.38946085202682074,9.997210897469794,0.07380232145416629,2,10,12.024709818229214,0.0527708132146885
3.21875,50,0,0.015625,0.015625,0.38946193838119897,9.997281825472884,0.07380197281635001,2,10,12.024753397956248,0.05277120970063256
3.234375,50,0,0.015625,0.015625,0.3894629971091469,9.997350950332503,0.07380163304453413,2,10,12.024795869433234,0.052771596107383315
3.25,50,0,0.015625,0.015625,0.3894640289129882,9.99741831785913,0.07380130191332569,2,10,12.024837260834289,0.05277197269099475
3.265625,50,0,0.015625,0.015625,0.38946503447720343,9.997483972700858,0.07380097920305807,2,10,12.02487759961774,0.05277233970102462
