time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Demand,Max Production Capacity,Raw Material Input,Recycled Material Input,Production Rate,Waste Generation,Recycling Efficiency,Recycling Rate,Total Material Input,CO2 Emissions from Raw Materials,CO2 Emissions from Recycling,Total CO2 Emissions,Carbon Tax Rate,Total Carbon Tax,Variable Production Cost,Fixed Production Cost,Revenue from Products,Total Cost,Total Profit,Raw Material Stock,Recycled Material Stock,Waste Stock,Optimized Production Rate,Optimized Recycling Rate
1.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4873.285379137496,2039.5983190195307,0.0,0.0
1.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4860.613917051246,2043.5581509214837,0.0,0.0
1.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4847.942454964996,2047.5179828234368,0.0,0.0
1.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4835.270992878745,2051.47781472539,0.0,0.0
1.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4822.599530792495,2055.4376466273434,0.0,0.0
1.5,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4809.928068706245,2059.3974785292967,0.0,0.0
1.6,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4797.256606619994,2063.35731043125,0.0,0.0
1.7,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4784.585144533744,2067.3171423332033,0.0,0.0
1.8,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4771.913682447494,2071.2769742351566,0.0,0.0
1.9,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4759.242220361243,2075.23680613711,0.0,0.0
2.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4746.570758274993,2079.196638039063,0.0,0.0
2.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4733.8992961887425,2083.1564699410164,0.0,0.0
2.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4721.227834102492,2087.1163018429697,0.0,0.0
2.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4708.556372016242,2091.076133744923,0.0,0.0
2.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4695.884909929991,2095.0359656468763,0.0,0.0
2.5,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4683.213447843741,2098.9957975488296,0.0,0.0
2.6,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4670.541985757491,2102.955629450783,0.0,0.0
2.7,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4657.87052367124,2106.915461352736,0.0,0.0
2.8,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4645.19906158499,2110.8752932546895,0.0,0.0
2.9,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4632.52759949874,2114.835125156643,0.0,0.0
3.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4619.856137412489,2118.794957058596,0.0,0.0
3.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4607.184675326239,2122.7547889605494,0.0,0.0
3.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4594.5132132399885,2126.7146208625027,0.0,0.0
3.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4581.841751153738,2130.674452764456,0.0,0.0
3.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4569.170289067488,2134.6342846664093,0.0,0.0
3.5,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4556.4988269812375,2138.5941165683626,0.0,0.0
3.6,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4543.827364894987,2142.553948470316,0.0,0.0
3.7,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4531.155902808737,2146.513780372269,0.0,0.0
3.8,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4518.484440722486,2150.4736122742224,0.0,0.0
3.9,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4505.812978636236,2154.4334441761757,0.0,0.0
4.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4493.141516549986,2158.393276078129,0.0,0.0
4.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4480.470054463735,2162.3531079800823,0.0,0.0
4.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4467.798592377485,2166.3129398820356,0.0,0.0
4.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4455.127130291235,2170.272771783989,0.0,0.0
4.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4442.455668204984,2174.232603685942,0.0,0.0
4.5,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4429.784206118734,2178.1924355878955,0.0,0.0
4.6,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4417.1127440324835,2182.152267489849,0.0,0.0
4.7,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4404.441281946233,2186.112099391802,0.0,0.0
4.8,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4391.769819859983,2190.0719312937554,0.0,0.0
4.9,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4379.0983577737325,2194.0317631957087,0.0,0.0
5.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4366.426895687482,2197.991595097662,0.0,0.0
5.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4353.755433601232,2201.9514269996153,0.0,0.0
5.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4341.083971514981,2205.9112589015685,0.0,0.0
5.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4328.412509428731,2209.871090803522,0.0,0.0
5.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4315.741047342481,2213.830922705475,0.0,0.0
5.5,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4303.06958525623,2217.7907546074284,0.0,0.0
5.6,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4290.39812316998,2221.7505865093817,0.0,0.0
5.7,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4277.72666108373,2225.710418411335,0.0,0.0
5.8,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4265.055198997479,2229.6702503132883,0.0,0.0
5.9,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4252.383736911229,2233.6300822152416,0.0,0.0
6.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4239.7122748249785,2237.589914117195,0.0,0.0
6.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4227.040812738728,2241.549746019148,0.0,0.0
6.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4214.369350652478,2245.5095779211015,0.0,0.0
6.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4201.697888566227,2249.469409823055,0.0,0.0
6.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4189.026426479977,2253.429241725008,0.0,0.0
6.5,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4176.354964393727,2257.3890736269614,0.0,0.0
6.6,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4163.683502307476,2261.3489055289147,0.0,0.0
6.7,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4151.012040221226,2265.308737430868,0.0,0.0
6.8,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4138.340578134976,2269.2685693328212,0.0,0.0
6.9,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4125.669116048725,2273.2284012347745,0.0,0.0
7.0,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4112.997653962475,2277.188233136728,0.0,0.0
7.1,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4100.326191876225,2281.148065038681,0.0,0.0
7.2,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4087.6547297899747,2285.1078969406344,0.0,0.0
7.3,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4074.983267703725,2289.0677288425877,0.0,0.0
7.4,50,0,0.1,0.1,989.9579754882858,1000,831.5646994101601,158.39327607812575,989.9579754882858,197.99159509765718,0.8,0.16000000000000003,989.9579754882858,2494.6940982304804,79.19663803906288,2573.890736269543,0.1,257.3890736269543,2.0,5000,2969.8739264648575,7237.305024603525,-4267.431098138668,10000.0,4062.311805617475,2293.027560744541,0.0,0.0
