day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,15427.4349,40.0,5605.3785,150652.8946,248.2835,319.2216,141.8763,709.3814,67923.4332,10178.577,0.0,0.0,0.0,24887.2914,0.0,2153093.7086,1019.5421
1,47.5,0.0,87.5,15752.2349,771.7586,682.4754,165007.2985,274.2384,352.5922,156.7076,783.5382,2244.3259,200.7211,0.0,0.0,0.0,25056.0446,0.0,2129654.2497,743.0131
2,52.5,70.0,70.0,15493.2669,820.0465,684.1094,178627.1016,299.8252,385.4896,171.3287,856.6435,2180.1042,198.5323,0.0,0.0,0.0,24923.5826,0.0,2105051.7027,499.3248
3,60.0,130.0,0.0,15612.1053,729.5022,708.8384,191867.1902,325.2918,418.2323,185.881,929.405,2302.0883,188.586,0.0,0.0,0.0,24923.8361,0.0,2080453.189,307.5846
4,55.0,55.0,0.0,15453.217,628.997,629.4946,205094.1218,350.6294,450.8093,200.3597,1001.7984,2025.6447,176.1374,0.0,0.0,0.0,24889.4852,0.0,2055850.7716,159.4807
5,50.0,50.0,0.0,15296.5149,543.8782,493.6444,218394.8546,375.8921,483.2898,214.7955,1073.9774,1504.708,24.0569,0.0,0.0,0.0,24585.6638,0.0,2031504.6945,59.1429
6,45.0,45.0,0.0,15414.837,473.6539,400.5796,232032.9921,401.2847,515.9374,229.3055,1146.5276,1158.1538,7.3628,0.0,0.0,0.0,24545.5455,0.0,2007143.6174,9.0
7,40.0,40.0,0.0,18992.9981,414.7503,330.93,249888.0697,429.9869,552.8403,245.7068,1228.5341,1038.9308,6.3048,0.0,0.0,0.0,24534.7966,428.5714,1982735.0403,0.0
8,47.5,47.5,0.0,15432.7709,374.089,435.3316,263835.7895,455.6389,585.8215,260.3651,1301.8256,1562.4638,7.7122,0.0,0.0,0.0,24526.6025,428.5714,1958285.3203,0.0
9,52.5,52.5,0.0,15406.0346,349.0408,458.157,277509.3251,481.1914,618.6746,274.9665,1374.8324,1596.465,8.3037,0.0,0.0,0.0,24534.8387,428.5714,1933826.6003,0.0
10,60.0,60.0,0.0,15390.9534,339.9532,523.2669,290813.4854,506.642,651.3969,289.5097,1447.5486,1828.6092,9.4632,0.0,0.0,0.0,24543.0694,428.5714,1909367.8804,0.0
11,55.0,55.0,0.0,16050.1114,334.0337,439.0084,304926.9395,532.6738,684.8663,304.385,1521.9252,1408.0299,8.4318,0.0,0.0,0.0,24554.5906,394.0388,1884909.1604,0.0
12,50.0,50.0,0.0,15357.2637,326.9016,436.855,318219.928,557.9094,717.3121,318.8054,1594.0268,1480.1349,8.082,0.0,0.0,0.0,24550.3114,90.2684,1860450.4404,0.0
13,45.0,45.0,0.0,15423.7185,315.6854,359.7689,331834.1122,583.2257,749.8616,333.2718,1666.3591,1142.3387,6.9549,0.0,0.0,0.0,24542.8722,83.0137,1835991.7205,0.0
14,40.0,40.0,0.0,15695.5249,300.1802,313.234,345942.3415,608.8535,782.8117,347.9163,1739.5815,976.007,6.1278,0.0,0.0,0.0,24534.801,75.0667,1811533.0005,0.0
15,47.5,47.5,0.0,15617.9009,291.1132,434.4562,359632.2385,634.2124,815.4159,362.4071,1812.0354,1557.5898,7.7035,0.0,0.0,0.0,24526.6033,66.9813,1787074.2805,0.0
