day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,61.553352,28964.16,1367.5,792.5,5.095025,271.36,3.84,2220.58514,3.11402,1.55904,9.87392,1.608775,635.04,0.544446,0.051968,0.032176,5.039881,0.077546,1.608775,1592.5,955.0,7.0675,646.555,491700.0
1,61.150871,27576.294,1344.5,769.5,4.912635,266.484,3.656,1998.526626,3.076668,1.531026,9.696498,1.562085,625.296,0.53324,0.051034,0.031242,5.00533,0.075678,1.562085,1569.5,932.0,6.8145,637.217,491699.67816
2,60.713391,26067.744,1319.5,744.5,4.714385,261.184,3.456,1757.158676,3.036068,1.500576,9.503648,1.511335,618.8,0.52106,0.050019,0.030227,4.967775,0.073648,1.511335,1544.5,907.0,6.5395,627.067,491699.291952
3,60.275912,24559.194,1294.5,719.5,4.516135,255.884,3.256,1515.790726,2.995468,1.470126,9.310798,1.460585,618.8,0.50888,0.049004,0.029212,4.93022,0.071618,1.460585,1519.5,882.0,6.2645,616.917,491698.89287
4,59.838432,23050.644,1269.5,694.5,4.317885,250.584,3.056,1274.422776,2.954868,1.439676,9.117948,1.409835,537.6,0.4967,0.047989,0.028197,4.892665,0.069588,1.409835,1494.5,857.0,5.9895,606.767,491698.491214
5,59.400953,21542.094,1244.5,669.5,4.119635,245.284,2.856,1033.054826,2.914268,1.409226,8.925098,1.359085,618.8,0.48452,0.046974,0.027182,4.85511,0.067558,1.359085,1469.5,832.0,5.7145,596.617,491698.089043
6,58.996495,20147.411768,1221.38704,646.38704,3.936349,240.384052,2.671096,845.905715,2.876733,1.381074,8.746805,1.312166,624.929106,0.47326,0.046036,0.026243,4.82039,0.065682,1.312166,1446.38704,808.88704,5.460257,587.233138,491697.686769
7,58.635617,18903.003321,1200.764448,625.764448,3.955202,236.012063,2.506116,826.800405,2.843241,1.355956,8.587722,1.270302,557.946927,0.463212,0.045199,0.025406,4.789411,0.064007,1.270302,1425.764448,788.264448,5.233409,578.860366,491697.284474
8,58.230957,17507.623632,1177.63993,602.63993,3.771825,231.109665,2.321119,603.539701,2.805687,1.32779,8.409339,1.225897,557.909385,0.451946,0.04426,0.024467,4.754673,0.062129,1.223359,1402.63993,765.13993,4.979039,569.471811,491696.882175
9,57.793477,15999.073632,1152.63993,577.63993,3.573575,225.809665,2.121119,362.171751,2.765087,1.29734,8.216489,1.184485,618.8,0.439766,0.043245,0.023452,4.717118,0.060099,1.172609,1377.63993,740.13993,4.704039,559.321811,491696.479875
10,57.355998,14490.523632,1127.63993,552.63993,3.375325,220.509665,1.921119,120.803801,2.724487,1.26689,8.023639,1.133735,537.6,0.427586,0.043245,0.022437,4.679563,0.058069,1.121859,1352.63993,715.13993,4.429039,549.171811,491696.077575
11,57.137041,13735.49972,1115.127518,540.127518,3.276101,217.857034,1.82102,0.0,2.683887,1.23644,7.830789,1.082985,618.8,0.415406,0.04223,0.021422,4.642008,0.056039,1.071109,1327.63993,690.13993,4.154039,539.021811,491695.675275
12,57.056131,13456.499663,1110.503872,535.503872,3.239436,216.876821,1.784031,0.0,2.643287,1.20599,7.637939,1.032235,537.6,0.403226,0.041215,0.020407,4.604453,0.054009,1.020359,1302.63993,665.13993,3.879039,528.871811,491695.272975
13,57.056131,13456.499663,1110.503872,535.503872,3.239436,216.876821,1.784031,0.0,2.605752,1.177839,7.459646,0.985315,543.728977,0.391966,0.040276,0.019469,4.569733,0.052133,0.97344,1279.52693,642.02693,3.624796,519.487933,491694.870675
14,56.893163,12894.539546,1101.190954,572.476668,3.363834,214.902482,1.709528,0.0,2.572261,1.15272,7.300563,0.943451,633.017795,0.381918,0.039439,0.018632,4.538754,0.050458,0.931576,1258.90433,621.40433,3.397948,511.115158,491694.468375
15,56.730043,12656.057574,1091.869387,563.155102,3.289914,259.212024,1.634955,0.0,2.534706,1.14587,7.12218,0.896509,624.891559,0.370652,0.0385,0.018626,4.504016,0.105136,0.884633,1235.77981,598.27981,3.143578,501.726603,491694.066075
16,56.730043,12656.057574,1091.869387,563.155102,3.289914,259.212024,1.818955,0.0,2.494106,1.11542,6.92933,0.848104,618.8,0.358472,0.037485,0.017611,4.466461,0.103669,0.833883,1210.77981,573.27981,3.143578,491.576603,491693.663775
17,56.651743,12386.057518,1087.394891,604.96632,3.254431,258.263431,1.94814,0.0,2.453506,2.210402,6.871475,0.799892,537.6,0.346292,0.03647,0.016596,4.428906,0.102248,0.783133,1185.77981,548.27981,2.868578,481.426603,491693.261475
18,56.57018,12104.807488,1082.733958,600.305386,8.629695,257.275313,2.110852,0.0,2.412906,2.179952,6.81362,0.833641,537.6,0.334112,0.035455,0.015581,4.391351,0.100218,0.732383,1160.77981,523.27981,2.847948,471.276603,491692.859175
19,56.488618,11823.55815,1078.073036,595.644465,8.592734,256.287198,2.273565,0.0,2.372306,2.149502,6.62077,0.782891,618.8,0.321932,0.03444,0.014566,4.353796,0.098188,0.681633,1135.77981,563.214875,2.572948,461.126603,491692.456875
20,56.488618,11823.55815,1078.073036,595.644465,8.776112,256.287198,2.348138,0.0,2.334771,2.141056,6.442477,0.738317,624.928976,0.874605,0.033502,0.013628,4.319076,0.099549,2.371608,1112.66681,540.101875,2.572947,451.742725,491692.054575
21,56.325493,11261.058039,1068.751169,586.322598,8.702189,254.310962,2.473563,0.0,2.30128,2.137253,6.418389,0.696453,633.017795,0.864558,0.032664,0.012791,4.288096,0.097874,2.329744,1092.04421,519.479275,2.346099,443.369949,491691.652275
22,56.162368,10698.557923,1059.429302,577.00073,8.628267,252.334726,2.398988,0.0,2.263726,2.109087,6.364202,0.65692,557.909354,0.853292,0.031726,0.011852,4.253359,0.098725,2.329744,1068.91969,496.354755,2.091729,433.981394,491691.249975
23,56.080806,10417.307864,1054.768368,572.339797,8.591306,251.346608,2.3617,0.0,2.223126,2.119562,6.171352,0.60617,618.8,0.852372,0.030711,0.010837,4.215804,0.096695,2.278994,1043.91969,471.354755,1.816729,423.831394,491690.847675
24,56.080806,10417.307864,1054.768368,618.625511,8.591306,251.346608,2.3617,0.0,2.182526,2.57144,6.017072,0.55542,618.8,0.840192,0.030629,0.009822,4.178249,0.094665,2.228244,1018.91969,446.354755,1.541729,413.681394,491690.445375
25,55.917681,9854.807748,1045.446501,609.303644,8.554049,249.370372,2.287125,0.0,2.141926,2.54099,5.94909,0.50467,537.6,0.828012,0.083206,0.008807,4.140694,0.096649,2.177494,993.91969,421.354755,1.541729,403.531394,491690.043075
26,55.836118,9573.557691,1040.785567,604.64271,8.517087,248.382255,2.249838,0.0,2.101326,2.531855,5.75624,0.45392,537.6,0.815832,0.083206,0.007792,4.103139,0.097461,2.126744,968.91969,461.28982,1.266729,393.381394,491689.640775
27,55.754557,9292.311233,1036.124693,599.981836,8.480127,293.679864,6.372551,0.0,2.06379,2.52341,5.577946,0.413534,543.728976,0.804572,0.082268,0.006854,4.068418,0.096193,2.079825,945.80669,438.17682,1.265486,383.997516,491689.238475
28,55.672994,9011.061175,1031.463759,595.320902,8.443166,292.691746,6.335263,0.0,2.030299,2.540921,5.790022,0.417345,557.946772,0.794524,0.081431,0.006016,4.037439,0.094518,2.037961,925.18409,417.55422,1.265486,375.624741,491688.836175
29,55.672994,9011.061175,1031.463759,595.320902,8.641416,292.691746,6.409838,0.0,1.992745,2.512756,5.669494,0.41335,557.909354,0.783258,0.080492,0.005077,4.002701,0.092641,1.991018,902.05957,394.4297,1.011116,366.236185,491688.433875
30,55.509869,8448.561058,1022.141892,585.999035,8.750779,290.71551,6.372551,0.0,1.954378,2.501563,5.487251,1.558524,623.266312,0.771748,0.079533,0.004118,3.967212,0.091785,1.94306,878.434666,370.804796,0.751242,356.644474,491688.031575
31,55.509869,8448.561058,1022.141892,585.999035,8.850002,290.71551,6.372551,0.0,1.915849,2.493981,5.304237,1.548425,546.207574,0.760189,0.07857,0.003992,3.931572,0.089859,1.894898,854.709685,347.079815,0.490267,347.012132,491687.629275
32,55.428307,8167.311,1017.480959,627.623816,8.923854,289.727392,6.520259,0.0,1.877287,2.46506,5.271971,1.538285,622.876252,0.748621,0.077605,0.003028,3.895903,0.089351,1.897445,830.964689,323.334819,0.229072,337.371664,491687.226975
33,55.428307,8167.311,1017.480959,627.623816,9.122104,289.727392,6.520259,0.0,1.838718,2.436134,5.088772,1.523694,622.86325,0.748316,0.076641,0.002064,3.860227,0.091173,1.895925,807.21569,299.58582,0.222076,327.72957,491686.824675
34,55.265182,7604.810883,1008.159091,618.301948,9.196023,287.751156,6.445685,0.0,1.805932,2.432859,4.968712,1.520774,634.426881,0.73848,0.075822,0.002082,3.829899,0.092376,1.854942,787.026922,344.332117,0.0,319.53293,491686.422375
35,55.265182,7604.810883,1008.159091,618.301948,9.196023,287.751156,6.58158,0.0,1.767362,2.403931,4.896863,1.518997,622.86013,0.726909,0.074857,0.001955,3.794222,0.090448,1.899343,763.276962,320.582157,0.01375,335.604732,491686.020075
36,55.183619,7323.560825,1003.498158,613.641015,9.159062,286.763038,6.58158,0.0,1.765332,2.402409,5.172143,1.530727,695.93987,0.7263,0.074807,0.001904,3.792344,0.090955,1.896806,762.026922,319.332117,0.0,335.097216,491685.617775
37,55.102057,7042.310767,998.837224,608.980081,9.122101,285.77492,6.744292,0.0,1.765332,2.402409,5.172143,1.566252,700.0,0.7263,0.075822,0.002919,3.792344,0.092985,1.896806,762.026922,319.332117,0.0,335.097216,491685.215475
38,54.938932,6479.81065,989.515357,599.658214,9.048178,283.798684,6.981579,0.0,1.765332,2.441831,5.172143,1.581287,700.0,0.7263,0.075822,0.002919,3.792344,0.094299,1.998306,854.59835,319.332117,0.0,335.097216,491684.813175
39,54.938932,6479.81065,989.515357,599.658214,9.048178,330.084398,7.056154,0.0,1.805932,2.470681,5.442133,1.590671,700.0,0.7263,0.076837,0.002919,3.792344,0.094299,1.998306,854.59835,319.332117,0.0,335.097216,491684.410875
40,54.857369,6198.560592,984.854423,594.99728,9.048178,329.096281,7.056154,0.0,1.768396,2.48516,5.416672,1.543752,624.928977,0.71504,0.075898,0.002996,3.757624,0.093736,2.002136,924.056779,296.219117,0.0,325.713338,491684.008575
41,54.775807,5917.310534,1026.479204,590.336346,9.011217,328.108163,7.018867,0.0,1.768396,2.514001,5.455242,1.584222,624.928977,0.72722,0.076837,0.004011,3.757624,0.094315,2.002136,924.056779,296.219117,0.0,325.713338,491683.606275
42,54.612682,5354.810417,1017.157336,581.014479,9.24495,372.417641,6.944292,0.0,1.73561,2.528309,5.427076,1.543239,634.426881,0.717384,0.077032,0.00413,3.727296,0.095196,1.961153,903.868011,276.030349,0.0,317.516698,491683.203975
43,54.968599,5073.560359,1012.496403,576.353546,9.207989,375.339188,6.907004,0.0,1.73561,2.528309,5.750563,1.647822,634.426881,0.717384,0.077032,0.00413,3.727296,0.09779,1.961153,903.868011,276.030349,0.0,317.516698,491682.801675
44,54.968599,5073.560359,1012.496403,576.353546,9.281911,375.339188,6.944292,0.0,1.69704,2.51963,5.692161,1.614835,622.86,0.72804,0.077032,0.038995,3.691619,0.099205,2.002966,880.118011,252.280349,0.01375,307.874198,491682.399375
45,54.887036,4792.310301,1007.835469,571.692612,9.24495,374.35107,7.107004,0.0,1.65847,2.531733,5.633821,1.595927,622.86,0.716469,0.076067,0.03885,3.655942,0.097276,1.954754,856.368011,228.530349,0.0275,323.945984,491681.997075
46,54.887036,4792.310301,1007.835469,571.692612,9.24495,374.35107,7.107004,0.0,1.6605,2.531483,5.450614,1.55006,565.599299,0.716408,0.075103,0.037886,3.620265,0.095348,1.906541,832.618011,269.715413,0.268099,314.303484,491681.594775
47,54.805474,4511.060242,1003.174535,567.031678,9.408487,373.362952,7.254621,0.0,1.655421,2.569935,5.440971,1.516819,488.459299,0.717017,0.074139,0.037937,3.584587,0.094769,1.909079,808.868011,245.965413,0.48794,330.37527,491681.192475
48,54.479224,3386.060009,1030.816515,548.387944,9.297604,369.410481,7.142758,0.0,1.616851,2.562322,5.382569,1.468607,411.319299,0.717626,0.07419,0.036973,3.54891,0.093967,1.860866,785.118011,222.215413,0.22669,320.73277,491680.790175
49,54.479224,3386.060009,1030.816515,548.387944,9.297604,369.410481,7.142758,0.0,1.578281,2.54253,5.32423,1.470999,334.179299,0.706055,0.073225,0.037962,3.513233,0.093459,1.812654,761.368011,198.465413,0.24044,311.09027,491680.387875
50,54.316099,2823.559893,1021.494648,539.066076,9.223681,367.434245,7.068183,0.0,1.539711,2.533308,5.15693,1.42767,257.039299,0.706664,0.074291,0.038013,3.477556,0.092703,1.764441,737.618011,174.715413,0.52919,327.162055,491679.985575
51,54.234536,2542.309835,1063.119428,534.405143,9.38497,399.547789,7.068183,0.0,1.501141,2.521964,5.179861,1.459322,179.899299,0.695093,0.074286,0.039002,3.441878,0.092616,1.763148,713.868011,150.965413,0.26794,317.519555,491679.583275
52,54.071411,1979.809718,1053.797561,525.083275,9.311047,397.571553,7.142687,0.0,1.462571,2.543629,5.035223,1.48717,102.759299,0.694788,0.073322,0.03989,3.406201,0.092515,1.714935,690.118011,127.215413,0.00669,307.877055,491679.180975
53,54.071411,1979.809718,1053.797561,525.083275,9.509297,397.571553,7.217261,0.0,1.424001,2.523151,4.921438,1.492743,25.619299,0.683217,0.072358,0.038926,3.370524,0.114825,1.666723,666.368011,103.465413,7.25294,298.234555,491678.778675
54,53.989849,1698.55966,1049.136627,520.422342,9.546259,396.583435,7.216963,0.0,1.411191,2.521993,11.988328,1.523183,0.0,0.679375,0.073052,0.038606,3.39623,0.114185,1.650711,658.480296,95.577698,7.695545,320.746429,491678.376375
