day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,3764.3143,538925.9523,21299.8068,12053.7188,17345.6549,0.0,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,162.9875,537117.3528,21240.0839,40.4008,6.793,0.0,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,201.2299,535080.8388,21175.1635,59.8579,7.6244,0.0,0.0,0.0
3,60.0,20.0,180.0,198.904,94.64,205.6699,533200.216,21110.2489,62.6632,7.6688,0.0,0.0,0.0
4,55.0,0.0,235.0,151.2,94.928,252.9579,531244.8865,21045.3311,95.5048,8.1417,0.0,0.0,0.0
5,50.0,0.0,285.0,0.0,94.9856,183.0155,529208.3565,20980.4101,46.8345,7.4423,0.0,0.0,0.0
6,45.0,48.0,282.0,260.4,91.223,222.6083,527487.9166,20920.3946,79.7838,7.4146,0.0,0.0,0.0
7,40.0,0.0,322.0,280.0709,86.2446,183.8608,526062.9759,20866.8484,59.9623,6.4681,0.0,0.0,0.0
8,47.5,95.0,274.5,162.928,91.2489,195.6749,524224.1226,20806.7983,61.0126,7.1479,0.0,0.0,0.0
9,52.5,0.0,327.0,110.7177,95.0,225.3751,522255.9651,20741.9355,76.9882,7.8659,0.0,0.0,0.0
10,60.0,23.0,364.0,295.6214,95.0,250.8429,520424.2434,20677.2345,96.6379,8.1206,0.0,0.0,0.0
11,55.0,68.7356,350.2644,137.5272,87.9116,239.1517,518905.3733,20630.2851,89.5631,7.2132,0.0,0.0,0.0
12,50.0,50.0,350.2644,423.209,83.0118,240.341,518038.8038,20596.0279,91.1224,6.6787,0.0,0.0,0.0
13,45.0,68.7471,326.5173,87.0516,68.113,161.7375,517831.7588,20594.1208,43.3086,4.2284,0.0,0.0,0.0
14,40.0,98.113,268.4044,265.827,65.6226,219.3138,517728.2065,20592.4218,89.8673,4.5228,0.0,0.0,0.0
