day,node_id,item_id,shipped_to_node_qty,uom
0,M-1430,item:038005,0.279987,KG
0,M-1430,item:042342,180.0,UN
0,M-1430,item:333362,16.0,UN
0,M-1430,item:344135,16.0,UN
0,M-1430,item:708073,0.12688,KG
0,M-1430,item:730384,3.392,M
0,M-1430,item:734545,0.128,UN
0,M-1430,item:773474,154.475488,G
0,M-1810,item:001757,0.031181,KG
0,M-1810,item:001848,0.023386,KG
0,M-1810,item:001893,0.148109,KG
0,M-1810,item:002612,0.038976,KG
0,M-1810,item:016332,0.009354,KG
0,M-1810,item:029313,0.00078,KG
0,M-1810,item:039668,0.00078,KG
0,M-1810,item:049371,0.028842,KG
0,M-1810,item:055703,0.001559,KG
0,M-1810,item:099439,0.038976,KG
0,M-1810,item:338928,19.2,UN
0,M-1810,item:338929,19.2,UN
0,M-1810,item:426331,0.2112,UN
0,M-1810,item:693055,7.7952,G
0,M-1810,item:693710,62.3616,G
1,M-1430,item:038005,0.279987,KG
1,M-1430,item:042342,0.0,UN
1,M-1430,item:333362,16.0,UN
1,M-1430,item:344135,16.0,UN
1,M-1430,item:708073,0.12688,KG
1,M-1430,item:730384,3.392,M
1,M-1430,item:734545,0.128,UN
1,M-1430,item:773474,25.524512,G
1,M-1810,item:001757,0.031181,KG
1,M-1810,item:001848,0.023386,KG
1,M-1810,item:001893,0.148109,KG
1,M-1810,item:002612,0.038976,KG
1,M-1810,item:016332,0.009354,KG
1,M-1810,item:029313,0.00078,KG
1,M-1810,item:039668,0.00078,KG
1,M-1810,item:049371,0.028842,KG
1,M-1810,item:055703,0.001559,KG
1,M-1810,item:099439,0.038976,KG
1,M-1810,item:338928,19.2,UN
1,M-1810,item:338929,19.2,UN
1,M-1810,item:426331,0.2112,UN
1,M-1810,item:693055,7.7952,G
1,M-1810,item:693710,62.3616,G
2,M-1430,item:038005,0.405981,KG
2,M-1430,item:042342,0.0,UN
2,M-1430,item:333362,23.2,UN
2,M-1430,item:344135,23.2,UN
2,M-1430,item:708073,0.183976,KG
2,M-1430,item:730384,4.9184,M
2,M-1430,item:734545,0.1856,UN
2,M-1430,item:773474,0.0,G
2,M-1810,item:001757,0.0406,KG
2,M-1810,item:001848,0.03045,KG
