day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,35.2,35.2,0.0,0.0,35.2,514.6923,37418.7094,1191.6529,48.8622,35.4945,785.472,0.0,0.0
1,35.2,35.2,0.0,62.3616,35.2,205.7413,36010.3654,1145.6269,82.5472,54.2934,1879.895,0.0,0.0
2,55.0,55.0,0.0,0.0,48.2,242.3382,33943.1652,1079.1902,143.449,89.7711,3370.0404,0.0,133.7784
3,55.0,55.0,0.0,146.9824,49.64,247.0116,31915.6854,1009.1611,148.7677,92.9533,3499.8359,0.0,1728.7021
4,39.6,39.6,0.0,158.9489,42.5216,1019.1739,30315.7771,956.15,173.4496,97.8713,3499.8359,785.472,2296.1266
5,39.6,39.6,0.0,230.4923,40.1843,2126.2705,28856.395,905.0497,209.1565,107.9703,3499.8359,1879.895,1694.7637
6,57.2,57.2,0.0,329.1674,49.4531,3639.6455,26999.6204,844.5032,249.8138,123.0319,3310.9484,3370.0404,225.249
7,57.2,57.2,0.0,251.6554,50.0,3804.3912,24991.4226,774.7199,195.2723,95.7156,1793.304,3499.8359,0.0
8,37.4,17.0,20.4,107.3202,41.2239,3109.8496,24031.5118,749.308,109.8741,64.2326,228.0381,3499.8359,0.0
9,37.4,17.0,40.8,326.4517,38.1648,1590.1102,24917.3461,785.3378,59.2249,66.6404,139.5754,3499.8359,0.0
10,52.8,87.4,6.2,328.0273,47.6695,1775.808,24961.044,789.8864,66.2839,84.6789,191.284,3310.9484,43.6304
11,52.8,24.0,35.0,245.2865,48.7339,1814.9232,23352.8127,724.1274,67.1995,88.8414,200.0,1793.304,125.3576
12,52.8,87.8,0.0,4613.5507,48.9468,1954.5757,24328.9616,758.1414,72.878,99.3235,200.0,228.0381,160.0053
13,52.8,52.8,0.0,2121.1603,48.9894,2011.49,22699.3099,712.2768,74.1762,111.4821,200.0,139.5754,118.4087
14,52.8,26.5123,26.2877,100.5625,48.9979,1562.1965,19575.7435,609.1659,76.6681,119.9247,646.7708,191.284,34.1412
15,52.8,49.0,30.0877,3056.2358,48.9996,515.2413,20440.9127,648.2828,103.5646,118.8425,2136.7149,200.0,0.0
16,52.8,69.8171,13.0705,879.7281,48.9999,408.5278,19215.4462,587.3774,150.329,113.7883,3388.574,200.0,335.0767
17,52.8,17.6248,48.2457,1705.8586,49.0,292.4222,18984.4032,582.9219,150.2221,97.1342,3499.8359,200.0,1873.5947
18,52.8,0.0,101.0457,2163.1383,49.0,747.2891,19220.1678,586.2402,165.6221,97.785,3503.2729,646.7708,3097.7241
19,52.8,76.8609,76.9848,401.2432,49.0,2347.3692,17507.0401,533.0583,217.8238,113.9888,3513.4229,2136.7149,2764.05
20,52.8,24.0,105.7848,3227.9829,49.0,3617.2183,18655.5231,591.9072,257.5814,126.8216,3520.1359,3388.574,1088.9744
21,52.8,24.0,134.5848,1270.4978,49.0,3799.5996,17775.4015,568.1515,232.1419,113.9895,2711.3067,3499.8359,97.0597
22,52.8,24.0,163.3848,1833.3256,49.0,3731.1973,17529.9469,567.5926,162.1547,90.4147,1030.7244,3503.2729,20.3
23,52.8,149.0,67.1848,2609.1749,49.0,2784.6734,18892.0156,602.8521,101.1904,86.0062,238.3229,3513.4229,25.8838
24,52.8,59.3095,60.6753,118.0375,49.0,1949.169,18694.8547,603.6532,73.0776,89.4353,220.3,3520.1359,67.5934
25,52.8,38.6905,74.7848,354.8867,49.0,1919.0265,17976.4753,576.9855,72.2912,90.5859,216.863,2711.3067,149.8596
26,52.8,24.0,103.5848,3579.3961,49.0,1901.8861,18833.854,603.5647,70.3015,99.4116,206.713,1030.7244,182.9792
27,52.8,49.0,107.3848,184.5236,49.0,2012.4284,15368.4163,487.6595,73.7349,113.6081,200.0,238.3229,127.1196
28,52.8,49.0,111.1848,3334.612,49.0,1596.0577,15451.4148,512.7427,78.0774,121.4108,646.7772,220.3,34.1404
29,52.8,24.0,139.9848,206.4163,49.0,493.0261,13530.8123,453.4387,102.4903,118.621,2136.7472,216.863,0.0
