day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,571.6383,8531511.8732,18387.9043,23641.5913,10507.3739,52536.8695,1882.945,22.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,84.6189,450.7293,8529353.1675,18387.4135,23640.9602,10507.0934,52535.4671,1418.8815,27.717,0.0,0.0,0.0,338.5439,0.0,0.0,0.0
2,52.5,0.0,140.0,179.664,134.2306,542.0393,8527129.4282,18387.0137,23640.4462,10506.865,52534.3249,1826.477,35.635,0.0,0.0,0.0,182.6708,0.0,0.0,0.0
3,60.0,0.0,200.0,106.1488,182.979,594.3405,8524553.9559,18386.5202,23639.8117,10506.583,52532.915,1970.9815,43.6265,0.0,0.0,0.0,203.6785,0.0,0.0,0.0
4,55.0,20.0,235.0,166.7018,220.0099,598.4366,8522152.6066,18386.0966,23639.267,10506.3409,52531.7045,2078.753,46.9326,0.0,0.0,0.0,231.9551,0.0,0.0,0.0
5,50.0,43.0,242.0,316.2585,244.2703,553.5344,8520122.765,18385.8518,23638.9523,10506.201,52531.005,1954.2509,47.7673,0.0,0.0,0.0,222.0357,0.0,0.0,0.0
6,45.0,52.12,234.88,281.1985,255.8584,510.1181,8518294.6574,18385.6353,23638.674,10506.0773,52530.3866,1840.399,47.1135,0.0,0.0,0.0,204.3839,0.0,0.0,0.0
7,40.0,51.2,223.68,344.9301,256.8794,371.945,8516864.4009,18385.5599,23638.577,10506.0342,52530.1712,1319.7595,35.4207,0.0,0.0,0.0,185.0951,0.0,0.0,0.0
8,47.5,55.648,215.532,177.3268,259.7778,416.918,8515090.0375,18385.3148,23638.2619,10505.8942,52529.471,1517.4951,32.7341,0.0,0.0,0.0,106.0297,64.96,0.0,0.0
9,52.5,25.5648,242.4672,71.7907,266.3039,447.4336,8513031.1223,18384.9674,23637.8153,10505.6957,52528.4784,1588.3566,33.7688,0.0,0.0,0.0,92.7235,74.704,0.0,0.0
10,60.0,54.6848,247.7824,173.5403,280.0785,499.5532,8510742.1363,18384.6154,23637.3626,10505.4945,52527.4724,1742.5022,35.8189,0.0,0.0,0.0,102.5566,83.1488,0.0,0.0
11,55.0,0.0,302.7824,108.8546,290.7064,461.293,8508604.652,18384.3191,23636.9816,10505.3252,52526.6259,1588.9271,36.5909,0.0,0.0,0.0,116.3627,94.5818,0.0,0.0
12,50.0,92.485,260.2974,375.9555,295.5492,499.0337,8506780.7004,18384.1614,23636.779,10505.2351,52526.1756,1894.4947,37.484,0.0,0.0,0.0,111.3756,90.3724,0.0,0.0
13,45.0,23.113,282.1845,317.3357,292.9985,387.9159,8505259.7785,18384.1239,23636.7307,10505.2137,52526.0683,1375.2886,36.0784,0.0,0.0,0.0,102.5839,83.0345,0.0,0.0
