day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,97.6412,0.0,12810.5797,273.3454,24816.0273,359385.5034,672.8278,865.0643,384.473,1922.365,1543120.9277,286976.8613,0.0,0.0,0.0,24535.2436,24534.8612,1642207.6482,0.0
1,47.5,47.5,0.0,16179.3895,270.7554,24874.0723,373653.1804,693.4757,891.6116,396.2718,1981.3592,1543350.7865,286978.0044,0.0,0.0,0.0,24526.9718,24543.1006,1642207.6482,0.0
2,52.5,52.5,0.0,12992.8389,273.9893,24885.9197,384537.3767,714.5231,918.6726,408.2989,2041.4946,1543323.5295,286978.6855,0.0,0.0,0.0,24535.2451,24554.579,1642207.6482,0.0
3,60.0,60.0,0.0,12586.778,285.5687,24938.2916,394690.1569,735.204,945.2623,420.1166,2100.583,1543484.539,286979.9969,0.0,0.0,0.0,24543.5181,24550.2913,1642207.6482,0.0
4,55.0,42.4068,12.5932,14534.1721,294.6595,24970.0908,406878.9717,755.9405,971.9234,431.966,2159.8299,1543709.9816,286980.0223,0.0,0.0,0.0,24555.1003,24542.8504,1642207.6482,0.0
5,50.0,62.5932,0.0,12432.8054,298.4043,24841.2725,417246.759,776.6107,998.4995,443.7775,2218.8877,1543077.2776,286978.2255,0.0,0.0,0.0,24550.7984,24534.7788,1642207.6482,0.0
6,45.0,45.0,0.0,12313.9012,295.063,24832.4059,427701.6478,797.2223,1025.0001,455.5556,2277.778,1543119.3346,286977.585,0.0,0.0,0.0,24543.3196,24526.6106,1642207.6482,0.0
7,40.0,40.0,0.0,12406.7026,285.2572,24824.2648,438455.011,817.9481,1051.6476,467.3989,2336.9947,1543166.8604,286976.9432,0.0,0.0,0.0,24535.2054,24534.8433,1642207.6482,0.0
8,47.5,47.5,0.0,12573.3562,280.3147,24859.4433,449124.55,838.7372,1078.3764,479.2784,2396.392,1543269.3845,286977.858,0.0,0.0,0.0,24526.9642,24526.857,1642207.6482,0.0
9,52.5,52.5,0.0,13498.2036,281.1652,24890.8469,460496.814,859.6231,1105.2297,491.2132,2456.066,1543350.9558,286978.7348,0.0,0.0,0.0,24535.2436,24535.0903,1642207.6482,0.0
10,60.0,60.0,0.0,9649.4224,290.8325,24938.2908,467710.3118,880.3274,1131.8495,503.0442,2515.2211,1543484.5356,286979.9969,0.0,0.0,0.0,24543.5178,24543.1456,1642207.6482,0.0
11,55.0,33.9188,21.0812,12053.4587,298.4881,24941.951,477470.3985,901.5483,1159.1335,515.1705,2575.8523,1543553.3668,286979.7409,0.0,0.0,0.0,24555.1003,24554.4132,1642207.6482,0.0
12,50.0,25.0,46.0812,11119.0832,301.1801,24869.0974,486552.2875,922.0643,1185.5113,526.8939,2634.4695,1543232.1403,286978.5038,0.0,0.0,0.0,24550.7984,24550.0834,1642207.6482,0.0
13,45.0,77.19,13.8912,9544.0438,297.0731,24830.2058,494225.3891,942.8334,1212.2144,538.762,2693.8098,1543107.0898,286977.563,0.0,0.0,0.0,24543.3196,24542.6785,1642207.6482,0.0
14,40.0,53.8912,0.0,9410.9628,286.7122,24796.4398,502033.8295,963.5676,1238.8726,550.6101,2753.0503,1543011.9974,286976.6649,0.0,0.0,0.0,24535.2054,24570.2848,1642207.6482,0.0
15,47.5,47.5,0.0,15305.9535,281.3677,24908.1812,515423.7285,984.4266,1265.6914,562.5295,2812.6475,1543540.64,286978.3454,0.0,0.0,0.0,24526.9642,24562.3141,1642207.6482,0.0
16,52.5,52.5,0.0,15128.2638,281.9272,24959.917,528366.0717,1018.0944,1308.9786,581.7683,2908.8413,1543735.3729,286979.4255,0.0,0.0,0.0,24535.2436,24543.4244,1642207.6482,0.0
17,60.0,38.4501,21.5499,9321.1304,291.3839,24940.7927,535271.3587,1038.5843,1335.3226,593.4767,2967.3837,1543498.4603,286980.0219,0.0,0.0,0.0,24543.5178,24543.6323,1642207.6482,0.0
18,55.0,76.5499,0.0,11603.4538,298.8871,24904.2158,544577.3872,1059.4045,1362.0915,605.374,3026.8701,1543343.3481,286979.3636,0.0,0.0,0.0,24555.1003,24554.8606,1642207.6482,0.0
19,50.0,50.0,0.0,11598.7577,301.4688,24870.3974,554113.3413,1080.321,1388.9841,617.3263,3086.6314,1543239.3755,286978.5168,0.0,0.0,0.0,24550.7984,24550.4878,1642207.6482,0.0
20,45.0,45.0,0.0,19441.3081,297.282,24855.8307,571690.8402,1114.5448,1432.9862,636.8828,3184.4138,1543249.7077,286977.8193,0.0,0.0,0.0,24543.3196,24543.0394,1642207.6482,0.0
21,40.0,40.0,0.0,11479.9541,286.8633,24795.1398,581548.5121,1135.4392,1459.8503,648.8224,3244.1119,1543004.7623,286976.6519,0.0,0.0,0.0,24535.2054,24535.1839,1642207.6482,0.0
22,47.5,47.5,0.0,9650.8087,281.477,24883.7083,589272.5201,1156.2867,1486.6543,660.7352,3303.6762,1543404.4337,286978.1007,0.0,0.0,0.0,24526.9642,24526.9866,1642207.6482,0.0
23,52.5,52.5,0.0,11557.8862,282.0063,24885.9045,598710.4182,1177.0745,1513.3815,672.614,3363.07,1543323.4483,286978.6853,0.0,0.0,0.0,24535.2436,24535.2659,1642207.6482,0.0
24,60.0,60.0,0.0,9620.4745,291.4411,24940.7927,605893.4729,1197.7408,1539.9525,684.4233,3422.1166,1543498.4603,286980.0219,0.0,0.0,0.0,24543.5178,24543.549,1642207.6482,0.0
25,55.0,55.0,0.0,17209.7463,298.9285,24999.2012,620732.6276,1231.7297,1583.6524,703.8455,3519.2276,1543871.9989,286980.3134,0.0,0.0,0.0,24555.1003,24555.0887,1642207.6482,0.0
26,50.0,48.9544,1.0456,9773.0565,301.4988,24841.2724,628473.3712,1252.5318,1610.398,715.7325,3578.6623,1543077.2775,286978.2255,0.0,0.0,0.0,24550.7984,24550.7782,1642207.6482,0.0
27,45.0,46.0456,0.0,9477.0135,297.3037,24882.1872,636059.4532,1273.2377,1637.0199,727.5644,3637.8221,1543396.3971,286978.0829,0.0,0.0,0.0,24543.3196,24543.2977,1642207.6482,0.0
28,40.0,40.0,0.0,10039.5753,286.879,24795.3798,644476.5213,1294.4509,1664.294,739.6862,3698.4312,1543006.098,286976.6543,0.0,0.0,0.0,24535.2054,24535.1832,1642207.6482,0.0
29,47.5,47.5,0.0,9351.7699,281.4884,24828.9751,651956.2349,1314.9966,1690.7099,751.4266,3757.1331,1543099.8104,286977.5533,0.0,0.0,0.0,24526.9642,24526.9865,1642207.6482,0.0
30,47.5,47.5,0.0,13542.8719,278.0145,24928.8487,663493.0304,1335.8563,1717.5295,763.3464,3816.7322,1543637.0141,286978.6647,0.0,0.0,0.0,24535.2436,24535.2658,1642207.6482,0.0
31,47.5,47.5,0.0,14147.325,276.7852,24813.7386,675748.6574,1357.2877,1745.0842,775.593,3877.965,1542992.6264,286977.5361,0.0,0.0,0.0,24536.8994,24543.549,1642207.6482,0.0
32,47.5,47.5,0.0,9285.3344,276.4839,24861.2879,683104.4261,1377.8136,1771.4747,787.3221,3936.6104,1543256.5207,286978.0161,0.0,0.0,0.0,24537.2306,24555.0887,1642207.6482,0.0
33,47.5,47.5,0.0,13747.5055,276.4751,24860.9475,694918.0754,1398.8564,1798.5297,799.3465,3996.7327,1543254.4769,286978.0136,0.0,0.0,0.0,24537.2968,24550.7782,1642207.6482,0.0
34,47.5,47.5,0.0,13135.3908,276.5359,24814.11,706158.9649,1419.4582,1825.0177,811.119,4055.595,1542993.7682,286977.5454,0.0,0.0,0.0,24537.3101,24543.2977,1642207.6482,0.0
35,47.5,47.5,0.0,11289.7197,276.6003,24885.3313,715474.8988,1440.0884,1851.5422,822.9076,4114.5381,1543390.1519,286978.2576,0.0,0.0,0.0,24537.3127,24535.1832,1642207.6482,0.0
36,47.5,47.5,0.0,14441.098,276.653,24861.6068,727957.7885,1461.7242,1879.3597,835.271,4176.355,1543258.1096,286978.0204,0.0,0.0,0.0,24537.3133,24526.9865,1642207.6482,0.0
37,47.5,47.5,0.0,11337.7672,276.6928,24861.6129,737345.6595,1482.3779,1905.9145,847.0731,4235.3656,1543258.1431,286978.0205,0.0,0.0,0.0,24537.3134,24535.2658,1642207.6482,0.0
38,47.5,47.5,0.0,9363.4221,276.7221,24837.8627,744784.7518,1502.9121,1932.3155,858.8069,4294.0345,1543125.9593,286977.783,0.0,0.0,0.0,24537.3134,24537.053,1642207.6482,0.0
39,47.5,47.5,0.0,11861.3783,276.7435,24861.6127,754698.5679,1524.0878,1959.5414,870.9073,4354.5365,1543258.1423,286978.0205,0.0,0.0,0.0,24537.3134,24537.5495,1642207.6482,0.0
40,47.5,47.5,0.0,9575.1883,276.7589,24861.6129,762326.186,1544.9266,1986.3342,882.8152,4414.0761,1543258.1434,286978.0205,0.0,0.0,0.0,24537.3134,24537.5264,1642207.6482,0.0
41,47.5,47.5,0.0,9514.1742,276.7702,24909.1129,769845.1742,1565.5069,2012.7946,894.5754,4472.877,1543522.5091,286978.4955,0.0,0.0,0.0,24537.3134,24537.3994,1642207.6482,0.0
42,47.5,47.5,0.0,9249.3229,276.7783,24861.6129,777146.6713,1586.0549,2039.2134,906.3171,4531.5854,1543258.1434,286978.0205,0.0,0.0,0.0,24537.3134,24537.2516,1642207.6482,0.0
