day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1074109.3654,42567.6129,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,0.0,1072463.7535,42509.9858,0.0,0.0,0.0,0.0,0.0
2,52.5,0.0,140.0,20.0,78.0,529.4403,1070395.5891,42446.2905,297.6902,109.7121,3017.1,0.0,664.788
3,60.0,0.0,200.0,142.912,93.2,0.0,1068683.217,42383.654,0.0,0.0,0.0,0.0,0.0
4,55.0,0.0,255.0,64.0,81.28,1643.6797,1066447.138,42314.9336,820.0922,124.6352,3017.1,1026.84,2512.6409
5,50.0,0.0,305.0,198.7347,92.256,0.0,1064826.4247,42253.48,0.0,0.0,0.0,0.0,0.0
6,45.0,84.0,266.0,84.0,72.0,3563.1919,1062949.3805,42197.6668,1717.714,139.6137,3017.1,3017.1,2061.7655
7,40.0,44.0,262.0,314.168,82.4,0.0,1061774.2536,42148.5596,0.0,0.0,0.0,0.0,0.0
8,47.5,0.0,309.5,90.168,74.0,3609.4619,1059865.1835,42093.2704,1781.6158,145.5233,3068.172,3017.1,1373.8667
9,52.5,0.0,362.0,263.5037,92.8,0.0,1058288.588,42031.1397,0.0,0.0,0.0,0.0,0.0
10,60.0,90.168,331.832,90.168,84.0,3386.2553,1056132.9369,41966.529,1627.8644,177.7567,3217.1,3017.1,1347.7283
11,55.0,0.0,386.832,276.3024,93.2,0.0,1054553.9552,41903.8963,0.0,0.0,0.0,0.0,0.0
12,50.0,0.0,436.832,48.9582,76.72,3504.3377,1052656.615,41848.724,1707.2491,185.8308,3217.1,3068.172,1198.1094
13,45.0,90.168,391.664,128.768,87.344,0.0,1051062.2362,41793.4168,0.0,0.0,0.0,0.0,0.0
14,40.0,0.0,431.664,196.1481,68.0,3579.2363,1049717.1435,41751.0642,1747.0163,207.2968,3217.1,3217.1,430.638
15,47.5,87.4,391.764,468.9316,81.4336,0.0,1048895.2855,41718.0345,0.0,0.0,0.0,0.0,0.0
16,52.5,87.4,356.864,294.8179,71.8336,3697.3273,1047503.0596,41676.0417,1773.9281,191.1975,2364.2986,3217.1,77.0624
17,60.0,0.0,416.864,227.3051,93.2,0.0,1045875.0807,41613.4303,0.0,0.0,0.0,0.0,0.0
18,55.0,45.36,426.504,107.5305,81.0333,3648.0117,1043840.6724,41552.9712,1720.734,189.903,2207.0077,3217.1,67.1291
19,50.0,83.432,393.072,305.8067,92.2067,0.0,1042247.1136,41494.3447,0.0,0.0,0.0,0.0,0.0
20,45.0,68.9392,369.1328,1222.9681,72.0,2737.7596,1041696.7292,41486.4295,1319.4878,187.7759,2612.0544,2364.2986,37.1424
21,40.0,0.0,409.1328,122.7675,82.4,0.0,1040374.2018,41437.3329,0.0,0.0,0.0,0.0,0.0
22,47.5,0.0,456.6328,3324.3523,74.0,2633.1553,1041865.5302,41506.8701,1313.2431,187.8073,2931.5929,2207.0077,9.869
23,52.5,47.64,461.4928,3186.7638,92.8,0.0,1043164.5548,41565.4299,0.0,0.0,0.0,0.0,0.0
24,60.0,133.1213,388.3715,297.4845,84.0,3042.4755,1041112.001,41500.8406,1484.8427,199.2895,3218.1424,2612.0544,270.9675
25,55.0,0.0,443.3715,0.8704,93.2,0.0,1039257.5873,41438.2332,0.0,0.0,0.0,0.0,0.0
26,50.0,81.0787,412.2928,240.1603,76.72,3261.9424,1037576.1867,41383.0848,1571.3928,199.468,3222.44,2931.5929,272.0463
27,45.0,0.0,457.2928,3153.6993,87.344,0.0,1039096.9071,41448.4776,0.0,0.0,0.0,0.0,0.0
28,40.0,0.0,497.2928,194.6296,68.0,3658.9815,1037671.5932,41408.9249,1798.7702,182.4434,2732.9719,3218.1424,8.4578
29,47.5,0.0,544.7928,193.218,59.3896,0.0,1037821.4483,41407.8924,0.0,0.0,0.0,0.0,0.0
