day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.233295,16091.52541,132.149995,128.169995,1.298537,49.239475,1.259523,1765.489679,0.262701,0.228095,1.637451,0.382092,0.077839,0.007662,0.008313,0.27899,0.015109,0.278658,135.154794,155.491194,2.285466,96.331617,537.6
17,4.453546,14582.97541,107.149995,124.769995,1.100287,48.539862,1.059523,1524.121729,0.262701,0.251285,1.826382,0.375393,0.077592,0.007662,0.008313,0.241435,0.013079,0.278658,110.154794,130.491194,2.010466,88.701698,618.8
18,4.462435,13105.078992,120.157993,100.277993,0.906066,43.347557,1.263587,1649.710276,0.303301,0.250666,1.826382,0.417007,0.077592,0.007528,0.007298,0.20388,0.013038,0.278658,105.491194,105.491194,1.735466,78.551698,618.8
19,4.506211,11747.480508,97.659592,77.779592,1.284498,38.577896,1.635757,1432.494564,0.262701,0.220216,1.633532,0.411929,0.077592,0.007469,0.006283,0.307591,0.013038,0.227908,117.991194,80.491194,1.982949,77.211872,618.8
20,4.147484,10510.488812,161.819916,152.159912,1.514407,39.531964,1.671759,1958.679783,0.304126,0.220835,1.444601,0.36221,0.077839,0.007307,0.005289,0.270799,0.014906,0.178189,93.499191,93.499191,1.988537,85.534743,620.449976
21,3.767753,9201.071272,215.11998,130.459976,1.342326,40.231578,1.69816,1793.322489,0.267589,0.254332,1.438441,0.316539,0.079058,0.007409,0.00539,0.307154,0.014991,0.232986,71.000791,146.000791,2.010466,85.534743,547.375171
22,3.793302,9791.695954,191.579992,200.954992,1.496629,45.310761,1.50984,1566.05055,0.352035,0.255794,1.469238,0.373459,0.06907,0.009601,0.006454,0.311721,0.017386,0.242122,50.50111,163.00111,1.78497,77.211872,633.417039
23,4.178116,8875.463811,238.024996,175.954992,1.877523,45.310761,1.49816,1324.6826,0.350086,0.229364,1.494695,0.329408,0.090527,0.00872,0.006588,0.279124,0.017654,0.248821,28.801174,178.801174,1.546271,68.401698,629.518608
24,3.740636,7993.997716,213.024996,213.024996,1.877523,45.310761,1.29816,1083.31465,0.311857,0.231142,1.494695,0.327294,0.103418,0.008677,0.006627,0.352669,0.015743,0.246707,80.261187,155.261187,1.287331,58.844464,553.060729
25,3.303157,6485.447716,188.024996,188.024996,1.679273,40.010761,1.09816,841.9467,0.349261,0.22566,1.845679,0.427762,0.091238,0.007662,0.009613,0.315114,0.017569,0.338544,92.761187,130.261187,1.012331,48.694464,618.8
26,4.016066,7239.722716,163.024996,215.72,1.659435,39.701239,1.09816,882.237062,0.343901,0.225042,1.652829,0.478512,0.090527,0.008517,0.009613,0.277559,0.015539,0.338544,67.761187,105.261187,1.546271,38.544464,618.8
27,4.016066,7122.4037,175.524996,190.72,1.659435,39.391716,0.89816,1002.921037,0.303301,0.194592,1.652829,0.427762,0.089308,0.007502,0.010343,0.240004,0.013509,0.424209,48.017792,152.237802,1.271271,43.619464,618.8
28,4.024956,5644.507281,194.352997,168.513246,2.024276,39.499411,1.090544,1287.067924,0.303301,0.191545,1.633532,0.377012,0.089308,0.006487,0.009328,0.277559,0.013241,0.373459,81.501011,127.237802,1.23497,33.469464,618.8
29,3.631253,6549.733798,210.509654,146.014846,1.845864,34.72975,0.910557,1996.299452,0.303301,0.191545,1.633532,0.326262,0.089308,0.006304,0.008313,0.340951,0.016627,0.373459,56.501011,102.237802,1.50997,66.659829,537.6
