month_index,classical_weekly_total,td_total,sdd_total,classical_cumulative,td_cumulative,sdd_cumulative
40,479.4453767415978,520.3768885656256,520.8553090564164,17336.000793251133,18316.507184444727,18961.346541338633
41,475.20121535859164,516.286855153574,624.3989729059142,17811.202008609725,18832.794039598302,19585.745514244547
42,465.15797935996414,507.1932856250424,509.21225481360653,18276.35998796969,19339.987325223345,20094.957769058154
43,452.42668206524513,507.69364282241145,521.9487538093649,18728.786670034933,19847.680968045755,20616.906522867517
44,457.2510745245994,513.5161455183413,531.157328950953,19186.037744559533,20361.197113564096,21148.06385181847
45,438.06779930822034,481.84575867099215,485.76112048925785,19624.105543867754,20843.042872235088,21633.824972307728
46,409.71339619526134,454.72379160735176,455.19317301291187,20033.818940063014,21297.766663842438,22089.01814532064
47,419.30097350105626,467.0620087494108,569.4234678923743,20453.11991356407,21764.828672591848,22658.441613213014
48,436.31120360698844,486.5409764749842,487.0664388760879,20889.431117171058,22251.369649066834,23145.508052089102
49,455.92243122349765,507.5735658843305,508.13579514581056,21345.353548394556,22758.943214951163,23653.643847234915
50,474.43013190518724,527.0771412109611,541.9523882715129,21819.783680299744,23286.020356162124,24195.596235506426
51,485.72604002701104,538.0373984243997,630.162211447867,22305.509720326754,23824.057754586524,24825.758446954293
52,487.43518513693186,538.770680751716,539.4052809094325,22792.944905463686,24362.82843533824,25365.163727863724
53,482.93897534677853,534.2508034697103,534.890953666137,23275.883880810463,24897.07923880795,25900.054681529862
54,473.1312582158293,525.5623674978715,527.7563464370771,23749.01513902629,25422.64160630582,26427.811027966938
55,456.4722377693123,509.62162448246016,611.850312395809,24205.4873767956,25932.26323078828,27039.66134036275
56,437.57137069083996,491.2626382861776,493.30897262368484,24643.05874748644,26423.52586907446,27532.970312986432
57,421.77709853770364,475.8442539700614,476.44385964319343,25064.835846024143,26899.370123044522,28009.414172629626
58,410.41871496896425,484.46018669830505,485.09009768267225,25475.254560993108,27383.83030974283,28494.504270312296
59,540.4240284471421,628.8284533642718,658.4443734398316,26015.67858944025,28012.6587631071,29152.948643752126
60,624.1855292422136,688.413971927498,787.1554926502083,26639.864118682464,28701.0727350346,29940.104136402333
61,465.33532653956934,528.2875119040718,629.9937875052462,27105.199445222035,29229.36024693867,30570.09792390758
62,474.76114611316007,537.8449127932225,659.5961364293726,27579.960591335195,29767.205159731893,31229.69406033695
63,494.28077955777906,557.2713734609534,583.3182290538666,28074.241370892974,30324.476533192847,31813.01228939082
64,495.8422380296832,557.8123160012266,637.1281460456905,28570.083608922658,30882.288849194072,32450.14043543651
65,486.62162484008815,575.8210110356562,581.4603037696945,29056.705233762747,31458.109860229728,33031.60073920621
66,512.9549001293481,604.9144439210689,615.7955887942071,29569.660133892095,32063.024304150797,33647.39632800042
67,499.3145201927185,591.6509968215295,712.5048920306111,30068.974654084814,32654.675300972325,34359.90122003103
68,484.3708856167767,549.6332772606062,614.8141297787653,30553.34553970159,33204.30857823293,34974.7153498098
69,430.91359631530867,496.4524150312848,550.0123832286044,30984.2591360169,33700.760993264215,35524.7277330384
70,426.38693466265846,493.1808999280507,606.9295924927062,31410.64607067956,34193.94189319226,36131.65732553111
71,436.0101462183408,505.36945901664564,612.0554194129319,31846.6562168979,34699.31135220891,36743.71274494404
72,452.8006663838885,524.3062987598873,525.1255298169053,32299.45688328179,35223.6176509688,37268.83827476094
73,473.39116477356464,546.7075915554584,554.4497161877233,32772.848048055355,35770.32524252426,37823.287990948666
74,491.346682227996,565.1659569530311,658.8793905962966,33264.19473028335,36335.49119947729,38482.16738154496
75,502.4802483852546,575.8101592644246,576.7566693650283,33766.674978668605,36911.301358741715,39058.92405090999
76,483.7406761128255,555.7297236253787,556.647416377199,34250.41565478143,37467.031082367095,39615.57146728719
77,494.66874896018055,595.5816447464894,601.4729188284509,34745.08440374161,38062.612727113585,40217.04438611564
78,521.9725904512347,625.7482957177349,739.2139203168924,35267.05699419285,38688.36102283132,40956.25830643253
79,505.7829063508351,628.9888430909822,750.5426965413144,35772.83990054368,39317.349865922304,41706.80100297384
80,526.4974149991378,625.3050379420043,705.2533767750059,36299.33731554282,39942.654903864306,42412.05437974885
81,467.4257902213456,543.6827879447438,661.1098813890676,36766.76310576416,40486.33769180905,43073.16426113792
82,434.44835567832905,511.76409596997553,625.6274974133586,37201.21146144249,40998.10178777903,43698.79175855128
83,444.09259261567473,523.9270484457585,633.1585122282289,37645.30405405817,41522.02883622479,44331.9502707795
84,460.9181621781036,542.8430323295759,543.8153187640345,38106.222216236274,42064.871868554364,44875.76558954354
85,481.5365129766119,565.1732891203249,575.4939446975013,38587.75872921289,42630.04515767469,45451.25953424104
86,499.48594708706787,583.5466214985962,675.230398644679,39087.24467629995,43213.591779173286,46126.48993288572
87,510.6000922812669,594.1224922798573,595.2372115040323,39597.84476858122,43807.714271453144,46721.727144389755
88,487.05288854772704,569.3089083227029,570.3769570762084,40084.897657128946,44377.023179775846,47292.104101465964
89,507.80634778791483,590.551227796223,591.6806308784136,40592.70400491686,44967.57440757207,47883.78473234438
90,497.9567041007721,581.5504328923295,685.762915690648,41090.660709017626,45549.1248404644,48569.547648035026
91,481.37545526356337,565.8189558129847,569.1236474379835,41572.03616428119,46114.94379627738,49138.67129547301
92,462.0278688722798,547.1225434695369,549.6867653860915,42034.064033153474,46662.06633974692,49688.3580608591
93,446.3301510974344,532.3469325645502,533.3813961349789,42480.39418425091,47194.41327231147,50221.73945699408
94,442.039560913698,529.4822320118874,530.5188618664733,42922.433745164606,47723.89550432336,50752.25831886056
95,451.7120630854182,541.6914893313847,542.7653392466588,43374.145808250025,48265.586993654746,51295.02365810722
96,469.24641595692805,561.5994173849052,562.7288757202336,43843.39222420695,48827.18641103965,51857.75253382745
97,489.3900716725347,583.1190465999065,679.1326315349658,44332.782295879486,49410.30545763956,52536.885165362415
98,507.35149433946395,601.4317690362326,602.6802447656142,44840.13379021895,50011.73722667579,53139.56541012803
99,468.2565685865953,561.5414997286526,562.6928683711615,45308.39035880554,50573.27872640444,53702.25827849919
100,519.9897554869672,612.448816355421,613.7487774833035,45828.38011429251,51185.72754275986,54316.007055982496
101,515.7456520129682,608.5250592441486,713.3794563925451,46344.12576630548,51794.25260200401,55029.386512375044
102,505.88016581313525,599.4646180934004,602.3975595469014,46850.00593211861,52393.71722009741,55631.784071921946
103,488.8499674812163,583.1132506552702,586.6117600290524,47338.85589959983,52976.83047075268,56218.395831951
104,469.8712129630692,565.0855131169783,567.8296225388588,47808.7271125629,53541.91598386966,56786.22545448986
105,454.2213357813011,550.5095483043128,551.6970167811346,48262.9484483442,54092.42553217397,57337.922471271
106,442.44776235283734,563.4296116791695,564.6754754833032,48705.396210697036,54655.855143853136,57902.5979467543
107,565.9682459587643,702.110660121265,777.6220233797044,49271.3644566558,55357.9658039744,58680.21997013401
108,670.8920316288014,776.5710298624878,892.2493401040772,49942.2564882846,56134.53683383689,59572.469310238084
109,498.03533560684536,602.1013916498101,721.2089448618405,50440.29182389144,56736.638225486706,60293.67825509993
110,397.50234334833704,501.6076405539015,597.2628512905682,50837.79416723978,57238.245866040605,60890.94110639049
111,526.7855697486522,630.3781781746806,645.996746528728,51364.57973698843,57868.624044215285,61536.93785291922
112,528.2897050710528,630.8664011063308,730.2833413352442,51892.869442059484,58499.490445321615,62267.22119425446
113,524.0545209827251,626.9893500416451,628.4645848325689,52416.92396304221,59126.47979536326,62895.68577908703
114,513.7496192349582,617.2085135869014,620.3350491168248,52930.673582277166,59743.68830895016,63516.02082820385
115,505.15588010555956,624.7603907644905,643.0338772675427,53435.829462382724,60368.448699714645,64159.0547054714
116,512.7581931289405,633.3974880931174,655.5346502963574,53948.58765551166,61001.846187807765,64814.589355767755
117,489.60627195029394,595.9959885957754,601.1967116957699,54438.19392746196,61597.84217640354,65415.78606746352
118,458.400343695063,566.60811771031,567.9529294838682,54896.594271157024,62164.45029411385,65983.73899694739
119,468.2595062866337,578.9317177848606,679.7795778643264,55364.853777443655,62743.382011898706,66663.51857481171
120,485.464639424749,598.1519333576377,599.6074417123132,55850.3184168684,63341.53394525634,67263.12601652402
121,477.5830085371606,613.1301313579344,614.6560802495588,56327.901425405566,63954.664076614274,67877.78209677359
122,594.3976787823129,740.280935318699,855.2560270097331,56922.29910418788,64694.94501193297,68733.03812378332
123,687.9152396116345,801.8234355910525,932.2995102093857,57610.21434379951,65496.768447524024,69665.3376339927
124,536.4914948908773,649.0135101630622,758.805747628926,58146.70583869039,66145.78195768708,70424.14338162163
125,442.48053395323564,584.5596389781421,689.4759523579361,58589.18637264362,66730.34159666522,71113.61933397957
126,556.1328671108839,705.1382960793226,728.9161753884829,59145.319239754506,67435.47989274455,71842.53550936806
127,542.9795682954708,692.3255587156373,815.5299810672909,59688.29880804998,68127.80545146018,72658.06549043534
128,528.3282424765981,643.7848261859408,701.0040171953223,60216.62705052658,68771.59027764613,73359.06950763066
129,471.42127539601853,588.7189458233562,651.8331536810568,60688.048325922595,69360.30922346949,74010.90266131172
130,466.82041276604116,585.3670718878785,699.5175090168257,61154.86873868864,69945.67629535738,74710.42017032854
131,476.5619151983695,597.4186830921758,706.9341306304156,61631.43065388701,70543.09497844956,75417.35430095895
132,493.4431918452662,616.102010493854,617.7262787236527,62124.873845732276,71159.19698894341,76035.0805796826
133,506.0472230211681,653.8432244892532,674.1526029362655,62630.92106875344,71813.04021343266,76709.23318261887
134,597.3410701530312,753.4777712260343,886.8220602172668,63228.26213890647,72566.5179846587,77596.05524283614
135,692.2066414250831,814.6841719647465,981.9320394259482,63920.468780331554,73381.20215662345,78577.98728226208
136,544.9365663980687,667.4109173055605,769.659282724281,64465.405346729625,74048.61307392901,79347.64656498637
137,532.1820022198661,690.3223822852028,821.0626982743538,64997.58734894949,74738.93545621421,80168.70926326072
138,565.1208276840865,725.421773611124,768.9846518540871,65562.70817663358,75464.35722982533,80937.69391511481
139,552.0087269166531,712.5961877520509,808.4392630901481,66114.71690355023,76176.95341757737,81746.13317820495
140,537.3876089834357,662.641668355383,765.210452867564,66652.10451253367,76839.59508593276,82511.34363107252
141,479.7975446927761,607.2716250366003,672.5586699548096,67131.90205722644,77446.86671096936,83183.90230102734
142,475.2158491495683,603.9560162637821,702.4374375320165,67607.117906376,78050.82272723314,83886.33973855936
143,485.1489389362301,616.1686535714344,694.6921092388118,68092.26684531223,78666.99138080458,84581.03184779816
144,502.16615096654965,634.9314540402864,636.7285259330423,68594.43299627877,79301.92283484487,85217.7603737312
145,522.8483121038062,656.7623432781038,679.7859794049452,69117.28130838257,79958.68517812298,85897.54635313615
146,540.7311542294012,674.6655569636821,752.2408325353011,69658.01246261198,80633.35073508666,86649.78718567145
147,551.6682110660707,684.8235753729198,686.8368907310186,70209.68067367806,81318.17431045958,87336.62407640247
148,499.5913454368302,632.5390330084446,634.3539079717326,70709.27201911488,81950.71334346803,87970.9779843742
149,548.6191414615374,681.1523868279857,683.174641374595,71257.89116057642,82631.86573029602,88654.1526257488
150,538.9701355805063,672.107592958383,775.8956011215173,71796.86129615692,83303.97332325441,89430.04822687032
151,533.9097633346671,684.5347148429915,704.9580877041562,72330.77105949158,83988.5080380974,90135.00631457448
152,548.6536792591442,701.2318385018273,726.1377923453977,72879.42473875073,84689.73987659923,90861.14410691988
153,515.7347779273684,652.1310798790458,658.0235594697668,73395.1595166781,85341.87095647828,91519.16766638965
154,475.2008925829665,642.3850396038631,644.322372015554,73870.36040926108,85984.25599608214,92163.4900384052
155,586.2095858190555,764.2450552742471,917.6753898531523,74456.56999508014,86748.50105135639,93081.16542825835
156,683.7435601690935,823.3535826137439,987.4011928508484,75140.31355524923,87571.85463397013,94068.5666211092
157,531.7162651377538,675.5025926750853,772.5794471824388,75672.02982038699,88247.35722664521,94841.14606829164
158,474.4602126792316,619.2005856164153,743.6828268536417,76146.49003306622,88866.55781226163,95584.82889514529
159,559.947813675651,702.725917045402,741.8066073365337,76706.43784674187,89569.28372930703,96326.63550248182
160,561.4671361505751,703.3200462675475,772.5513073943481,77267.90498289245,90272.60377557458,97099.18680987616
161,557.5306008856976,699.982637159826,795.8720787728902,77825.43558377815,90972.58641273441,97895.05888864906
162,548.0174778470147,690.9689693002077,694.9064775218029,78373.45306162516,91663.55538203462,98589.96536617086
163,545.2947201303301,706.3854794678953,821.2829753519112,78918.74778175549,92369.94086150252,99411.24834152278
164,562.1282610512893,725.3642987088222,844.8905635834134,79480.87604280678,93095.30516021134,100256.13890510619
165,525.2741848367614,671.6720375909409,771.6503252933146,80006.15022764353,93766.97719780228,101027.7892303995
166,483.4219917280782,661.9528017264666,757.9785939047713,80489.5722193716,94428.92999952874,101785.76782430428
167,587.7845699763935,775.737455279657,853.1714277135629,81077.356789348,95204.6674548084,102638.93925201784
168,694.4627437082786,842.0192550353636,1005.6383405942096,81771.81953305629,96046.68670984377,103644.57759261204
169,539.770192586928,693.100093177606,830.4675921882457,82311.58972564322,96739.78680302137,104475.04518480028
170,557.3690263380125,710.5085037220387,866.3743474210307,82868.95875198123,97450.29530674341,105341.41953222132
171,568.6259359163004,721.0013181608186,729.5210649441949,83437.58468789753,98171.29662490424,106070.94059716552
172,570.0758625750118,721.5506870803581,813.6129297182587,84007.66055047254,98892.84731198459,106884.55352688378
173,565.8949511404475,717.9069047567082,778.3823621426244,84573.555501613,99610.75421674129,107662.93588902641
174,572.8802983515436,744.281672515754,828.89896735534,85146.43579996454,100355.03588925705,108491.83485638176
175,586.9837339898754,762.2871589882503,897.6522815313377,85733.41953395442,101117.32304824531,109389.4871379131
176,555.5826534328105,729.2451281691848,864.4335667225724,86289.00218738723,101846.5681764145,110253.92070463566
177,533.9819901030279,689.9383203186269,780.4419814732203,86822.98417749026,102536.50649673313,111034.36268610889
178,491.367131969584,681.0185771052126,683.3287741423911,87314.35130945985,103217.52507383833,111717.69146025127
179,589.8818976557159,787.9208831001561,875.0340331955914,87904.23320711555,104005.44595693849,112592.72549344687
180,700.4975256011975,856.1118032875289,1010.9606726626878,88604.73073271675,104861.55776022602,113603.68616610955
181,547.2297945553679,739.6231112590783,880.7646185209104,89151.96052727212,105601.18087148509,114484.45078463046
182,567.0386011959131,760.3185925552034,943.6656309803523,89718.99912846804,106361.4994640403,115428.11641561081
183,773.8398907896262,926.8493005899029,1083.8699215775464,90492.83901925766,107288.34876463021,116511.98633718835
184,578.0682924564287,738.8388272197415,847.287483266192,91070.9073117141,108027.18759184996,117359.27382045455
185,537.5853090639778,739.3171963661616,869.3771588047698,91608.49262077807,108766.50478821612,118228.65097925931
186,563.4050646253062,786.8643483640384,877.6629031761216,92171.89768540337,109553.36913658015,119106.31388243544
187,448.24076062398325,663.154911633239,851.1785041662669,92620.13844602735,110216.52404821338,119957.4923866017
188,509.6746993058164,693.394314741767,767.3054460097035,93129.81314533317,110909.91836295516,120724.79783261141
189,546.4416098356165,711.9303760464427,830.2306437886054,93676.25475516879,111621.8487390016,121555.02847640001
190,500.03931744873347,701.0705898546483,817.001431631828,94176.29407261753,112322.91932885624,122372.02990803184
191,592.1788433092743,800.3086898936206,968.4600189769455,94768.4729159268,113123.22801874985,123340.48992700878
192,704.1482545394483,867.704307574702,1040.001859160619,95472.62117046626,113990.93232632456,124380.4917861694
193,555.3516899750629,758.0398693389579,906.676703784327,96027.97286044132,114748.97219566352,125287.16848995372
194,575.7075067598522,779.1844329874014,967.8368751202397,96603.68036720117,115528.15662865092,126255.00536507396
195,765.4355255848882,926.4049895212386,1078.426228619017,97369.11589278607,116454.56161817216,127333.43159369298
196,580.3377177308498,797.1636808998335,916.3809053007135,97949.45361051691,117251.72529907199,128249.81249899369
197,577.5867740248231,794.3173230633721,944.2758806314972,98527.04038454173,118046.04262213536,129194.08837962519
198,563.8117705486474,799.3131126127481,890.7420094670019,99090.85215509038,118845.3557347481,130084.8303890922
199,446.53949622852724,672.7169258734663,859.0923788992714,99537.3916513189,119518.07266062156,130943.92276799146
200,509.9788800795897,702.1092575040767,864.7542460978194,100047.3705313985,120220.18191812564,131808.67701408928
201,554.72348938223,729.4846584720169,837.2817740153672,100602.09402078073,120949.66657659766,132645.95878810465
202,508.1448683557459,720.2037505796432,809.4835271272691,101110.23888913647,121669.87032717731,133455.44231523192
203,594.2334162765104,812.2926146053803,1000.0810428261764,101704.47230541297,122482.16294178269,134455.5233580581
204,708.1821816722371,879.6312467104424,1064.2725479384383,102412.65448708521,123361.79418849314,135519.79590599652
205,545.0435669026291,757.6468808153306,876.8621718327381,102957.69805398784,124119.44106930846,136396.65807782926
206,610.6143746510505,824.6915326006213,1072.8612050102658,103568.31242863889,124944.13260190909,137469.51928283952
207,714.4768127364003,885.2243132895535,1038.482464676781,104282.78924137529,125829.35691519864,138508.0017475163
208,595.9087405136536,821.6923811351314,953.9487826422175,104878.69798188894,126651.04929633377,139461.95053015853
209,619.4950285130086,846.3028201955542,1014.082442349856,105498.19301040194,127497.35211652934,140476.03297250837
210,564.7424445861318,809.1994032089368,900.9720610841124,106062.93545498807,128306.55151973828,141377.0050335925
211,447.19604201176134,682.7143313036183,869.1128634818224,106510.13149699983,128989.2658510419,142246.11789707432
212,510.9870955768381,711.6721417333295,877.3806739879961,107021.11859257668,129700.93799277523,143123.49857106232
213,563.0812188931995,747.0523459054144,860.8574403332746,107584.19981146988,130447.99033868064,143984.35601139558
214,515.8915641669558,738.7744111400796,828.4011194061189,108100.09137563684,131186.76474982072,144812.7571308017
215,595.6117571402151,823.3525460963224,1009.6046601340848,108695.70313277705,132010.11729591704,145822.3617909358
216,711.4111398015137,890.6149304234656,1069.5666917274311,109407.11427257856,132900.7322263405,146891.92848266324
217,552.4482180546717,775.1346409667183,892.7049157452581,109959.56249063324,133675.86686730722,147784.6333984085
218,590.0812659003677,813.1697998970803,1053.0326664984925,110549.64375653361,134489.03666720432,148837.666064907
219,717.6826628261488,896.1615818451907,1047.419051318053,111267.32641935976,135385.1982490495,149885.08511622506
220,603.7566088171625,839.6122406534014,975.9351482419792,111871.08302817692,136224.8104897029,150861.02026446705
221,629.475163025345,866.3533952812732,1038.3178443685094,112500.55819120226,137091.16388498418,151899.33810883557
222,565.056822328568,818.3245557857368,910.428545145777,113065.61501353083,137909.48844076993,152809.76665398135
223,447.20998231298955,691.9576943606689,878.3511648150605,113512.82499584381,138601.4461351306,153688.11781879643
224,511.4127294683051,720.5749049875985,889.3952367169229,114024.23772531211,139322.02104011818,154577.51305551335
225,571.2648002404353,764.3591504711204,881.1345384437592,114595.50252555254,140086.3801905893,155458.6475939571
226,523.476705793456,757.086002231042,848.314446657939,115118.97923134599,140843.46619282034,156306.96204061504
227,596.7606200676324,834.1171234898269,1019.6302207273154,115715.73985141363,141677.58331631016,157326.59226134236
228,714.3920496512549,901.3099728846197,1075.32907366736,116430.13190106489,142578.8932891948,158401.9213350097
229,559.5794116764893,792.2524701967264,908.2487376639563,116989.71131274138,143371.1457593915,159310.17007267367
230,591.3055486203949,823.743669743007,1066.6745329983653,117581.01686136177,144194.88942913452,160376.84460567203
231,720.6940191952422,906.8627769592766,1056.071034358762,118301.71088055702,145101.7522060938,161432.91564003078
232,611.4636055374152,857.3088107873274,997.7666181114573,118913.17448609443,145959.06101688114,162430.68225814225
233,607.1300609588209,855.3065073336556,1021.5101696358399,119520.30454705325,146814.3675242148,163452.1924277781
234,564.8417273776706,826.8514910658845,919.2748179071293,120085.14627443092,147641.21901528066,164371.46724568523
235,446.6141295057635,700.5506868645585,886.9111988688686,120531.76040393669,148341.76970214522,165258.3784445541
236,511.2554013026517,728.8764647655937,894.4264742868543,121043.01580523934,149070.64616691082,166152.80491884096
237,579.2686162076474,781.422914364331,900.4092375128379,121622.28442144698,149852.06908127514,167053.2141563538
238,530.892325615432,775.1483980273892,870.4537928327179,122153.17674706242,150627.21747930252,167923.6679491865
239,597.6644439229176,844.5944550643726,1031.0360228866232,122750.84119098533,151471.81193436688,168954.70397207313
240,717.106220813091,911.7295139833144,1082.9373335062296,123467.94741179842,152383.54144835018,170037.64130557937
