day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,4.041616,12355.632554,172.389995,90.669995,1.100287,49.239475,1.659523,1097.029504,0.343901,0.197645,1.251751,0.382092,0.114132,0.005632,0.008334,0.317308,0.017098,0.329408,137.269994,180.154794,2.560466,76.031617,461.142122
17,4.041616,10847.082554,147.389995,87.269995,0.902037,48.539862,1.459523,1053.580184,0.343901,0.252445,1.433338,0.382092,0.112524,0.004617,0.007319,0.279753,0.015068,0.329408,130.154794,155.154794,2.285466,76.031617,618.8
18,3.613026,13806.736043,172.897993,62.777993,0.870378,43.347557,1.627584,1518.801152,0.303301,0.282895,1.433338,0.372957,0.100344,0.004597,0.007185,0.316545,0.013038,0.329408,105.154794,130.154794,2.010466,65.881617,618.8
19,3.656802,12449.137559,150.399592,105.159592,1.05056,43.877896,1.635757,1523.221709,0.262701,0.252445,1.240488,0.367878,0.100344,0.005553,0.00617,0.345146,0.013038,0.329408,80.154794,155.154794,1.982949,75.82537,537.6
20,3.298074,12521.563401,144.779912,84.659912,1.66116,49.601625,1.671759,1762.081779,0.222926,0.253063,1.051557,0.31816,0.088411,0.006405,0.006191,0.308354,0.012876,0.381189,55.662791,137.777991,2.257949,84.354488,539.249976
21,2.918343,11212.145862,173.079976,162.959976,1.687329,45.001239,1.49816,1552.575016,0.267589,0.25611,1.070854,0.367289,0.08963,0.006507,0.006271,0.274557,0.014841,0.433023,33.164391,140.279591,2.544406,84.354488,547.375171
22,3.71455,10893.842186,149.539989,139.419989,1.698907,45.203066,1.50984,1325.303078,0.311435,0.260973,1.461894,0.424209,0.091823,0.00669,0.007469,0.27636,0.015088,0.391408,37.66471,119.77991,2.832609,86.181617,560.342234
23,3.277071,9791.695954,199.539989,164.419989,1.687329,39.903066,1.69816,1083.935128,0.350086,0.234543,1.294501,0.380158,0.091238,0.007645,0.007603,0.243762,0.015356,0.347357,65.964774,130.195174,2.59391,77.371443,629.518608
24,3.70566,8283.145954,209.15199,139.419989,1.683301,45.203066,1.49816,1325.303078,0.311857,0.233274,1.305764,0.47658,0.079769,0.009613,0.006647,0.2084,0.013445,0.345243,73.039594,156.655187,2.33497,67.814209,623.542122
25,3.268181,6774.595954,184.15199,114.419989,1.485051,39.903066,1.29816,1935.848169,0.311857,0.261946,1.652829,0.52733,0.067589,0.008598,0.008576,0.281317,0.013445,0.294493,155.154794,131.655187,2.05997,65.177055,618.8
26,3.647912,9051.3,181.650391,139.419989,1.286801,39.593543,1.09816,1935.848169,0.346273,0.318826,1.459979,0.47658,0.067589,0.008496,0.009532,0.243762,0.013326,0.243743,155.154794,106.655187,2.307452,74.73429,618.8
27,3.647912,9051.3,184.768394,137.959976,1.286801,34.293543,1.062157,1694.480219,0.346273,0.288376,1.440682,0.42583,0.076358,0.007481,0.008517,0.243762,0.011296,0.335076,130.154794,112.269994,2.540564,64.58429,618.8
28,3.631253,10590.503582,160.276392,133.967654,1.477502,34.401239,1.066221,1458.016841,0.42273,0.285329,1.807085,0.473616,0.064178,0.007481,0.007502,0.243762,0.013326,0.328377,105.154794,93.392797,2.265564,54.43429,537.6
29,3.631253,9232.905098,137.777991,111.469253,1.299089,49.292102,1.466221,1240.801129,0.38213,0.254879,1.807085,0.46448,0.051998,0.008313,0.007319,0.242999,0.01685,0.277627,105.154794,93.392797,1.990564,46.921443,618.8
