day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,1692.247,536534.0195,21198.7862,6547.7583,9795.1331,0.0,0.0,0.0,676.2273
1,47.5,0.0,87.5,64.96,82.0,508.118,534380.2896,21127.1078,164.0092,52.1715,0.0,0.0,0.0,326.2208
2,52.5,0.0,140.0,114.704,93.2,437.365,532202.3446,21055.3945,151.7687,21.6932,0.0,0.0,0.0,104.7857
3,60.0,0.0,200.0,127.2,94.64,328.1556,530147.532,20988.1415,103.1254,10.385,0.0,0.0,0.0,0.0
4,55.0,20.0,235.0,126.2,94.928,202.6579,528197.5025,20923.4357,63.1758,7.6528,0.0,0.0,0.0,0.0
5,50.0,43.0,242.0,174.2,94.9856,227.7155,526247.4725,20858.7299,80.597,7.9034,0.0,0.0,0.0,0.0
6,45.0,0.0,287.0,61.0014,91.223,192.7084,524405.534,20798.9055,61.446,7.1286,0.0,0.0,0.0,0.0
7,40.0,48.0,279.0,429.3813,86.2446,154.4888,523111.2757,20745.5465,41.7263,6.186,0.0,0.0,0.0,0.0
8,47.5,50.0,276.5,148.113,91.2489,265.8855,521232.3968,20685.6907,112.3229,7.863,0.0,0.0,0.0,0.0
9,52.5,0.0,329.0,135.7271,95.0,246.4655,519268.1582,20620.9847,93.6385,8.0909,0.0,0.0,0.0,0.0
10,60.0,25.0,364.0,144.7484,95.0,177.7299,517356.6765,20556.2805,45.8192,7.4035,0.0,0.0,0.0,0.0
11,55.0,95.6226,323.3774,306.1471,91.7895,222.5367,515719.8848,20499.6208,77.4708,7.4936,0.0,0.0,0.0,0.0
12,50.0,71.2259,302.1515,185.1725,74.6609,225.458,515203.8761,20485.8756,82.0616,5.6127,0.0,0.0,0.0,0.0
13,45.0,116.8716,230.2799,358.2192,82.094,183.2742,514202.3011,20448.9425,56.246,6.0159,0.0,0.0,0.0,0.0
14,40.0,0.0,270.2799,128.3145,65.6226,204.967,514073.6962,20449.4861,79.9242,4.391,0.0,0.0,0.0,0.0
15,47.5,21.7895,295.9903,539.5226,72.7855,171.8048,514023.9037,20444.951,49.6288,4.8632,0.0,0.0,0.0,0.0
16,52.5,25.0,323.4903,183.0206,70.0,234.6223,513874.8555,20442.8829,89.1334,5.1845,0.0,0.0,0.0,0.0
17,60.0,73.113,310.3773,203.3039,74.4745,161.1792,513452.648,20429.6449,37.3707,4.9491,0.0,0.0,0.0,0.0
18,55.0,82.7281,282.6492,169.4248,70.0,151.8942,513315.004,20427.7895,31.5794,4.3573,0.0,0.0,0.0,0.0
19,50.0,0.0,332.6492,139.8704,83.9828,171.0053,512215.2579,20390.6948,42.7865,6.1077,0.0,0.0,0.0,0.0
20,45.0,0.0,377.6492,152.4588,68.113,212.2831,512091.8216,20388.8872,78.5158,4.7469,0.0,0.0,0.0,0.0
21,40.0,4.6609,412.9883,136.2929,65.6226,183.1774,511988.3235,20387.1903,64.7652,4.1731,0.0,0.0,0.0,0.0
22,47.5,18.4573,442.031,205.7518,72.7855,148.6918,511631.2053,20373.607,33.5491,4.6321,0.0,0.0,0.0,0.0
23,52.5,54.6609,439.8701,198.4709,74.6609,179.8239,511190.69,20359.8801,50.3139,5.1563,0.0,0.0,0.0,0.0
24,60.0,73.113,426.7571,130.6007,70.0,151.8942,511023.837,20360.1011,31.5794,4.3573,0.0,0.0,0.0,0.0
25,55.0,0.0,481.7571,127.0785,70.0,156.5551,510921.9139,20359.6745,34.822,4.4039,0.0,0.0,0.0,0.0
26,50.0,0.0,531.7571,169.8408,70.0,176.8942,510842.414,20360.1449,48.9719,4.6073,0.0,0.0,0.0,0.0
27,45.0,4.6609,572.0962,337.9177,77.4349,183.1202,510264.8287,20336.9266,56.8348,5.4948,0.0,0.0,0.0,0.0
28,40.0,0.0,612.0962,138.305,74.9445,190.9355,509496.1359,20311.8667,68.7701,5.2902,0.0,0.0,0.0,0.0
29,47.5,29.6609,629.9352,217.7403,68.1245,189.4977,509431.0517,20309.9647,62.6339,4.5204,0.0,0.0,0.0,0.0
30,47.5,25.0,652.4352,163.6941,68.6249,208.3939,509295.3432,20308.0509,74.4743,4.7661,0.0,0.0,0.0,0.0
31,47.5,48.1245,651.8107,128.2058,73.3859,174.3838,508802.5086,20294.881,49.8562,4.9572,0.0,0.0,0.0,0.0
32,47.5,64.2663,635.0444,348.7622,73.4059,179.7307,508508.648,20283.5299,53.5238,5.0129,0.0,0.0,0.0,0.0
33,47.5,0.0,682.5444,23.8112,68.749,170.1701,508295.6994,20281.5621,47.5582,4.398,0.0,0.0,0.0,0.0
34,47.5,71.5211,658.5233,217.485,73.4107,175.1104,507867.9047,20267.9187,50.2969,4.9673,0.0,0.0,0.0,0.0
35,47.5,47.3499,658.6734,343.0192,78.0718,160.8437,507272.0264,20242.6195,39.675,5.3444,0.0,0.0,0.0,0.0
36,47.5,23.745,682.4284,219.4087,78.0719,184.5929,506552.3932,20217.302,56.1972,5.5819,0.0,0.0,0.0,0.0
37,47.5,4.6609,725.2675,128.1389,78.0719,189.2546,505755.9124,20191.9931,59.4404,5.6285,0.0,0.0,0.0,0.0
38,47.5,28.4099,744.3576,275.9574,78.0719,178.6703,505094.0853,20168.9374,52.8921,5.5226,0.0,0.0,0.0,0.0
39,47.5,23.7498,768.1078,134.5241,68.75,102.4814,505035.784,20166.9906,50.2738,3.7212,0.0,0.0,0.0,0.0
40,47.5,33.0719,782.5359,285.0348,73.4109,107.2981,504781.7996,20155.6229,52.9286,4.2892,0.0,0.0,0.0,0.0
41,47.5,0.0,830.0359,16.8382,68.75,69.4095,504662.6341,20154.3242,27.2657,3.3905,0.0,0.0,0.0,0.0
42,47.5,42.3937,835.1422,144.5264,51.0875,108.1048,504362.5261,20142.5281,64.9213,1.7628,0.0,0.0,0.0,0.0
43,47.5,23.75,858.8922,24.383,68.75,69.4095,504227.1553,20140.5811,27.2657,3.3905,0.0,0.0,0.0,0.0
44,47.5,56.8219,849.5704,82.2818,62.6563,88.3231,504126.2271,20139.1221,43.5444,2.8878,0.0,0.0,0.0,0.0
45,47.5,0.0,897.0704,148.4532,49.6609,106.6386,503880.5845,20127.4468,64.6318,1.5862,0.0,0.0,0.0,0.0
46,47.5,0.0,944.5704,179.9304,73.4109,91.8825,503569.9832,20118.4906,42.204,4.135,0.0,0.0,0.0,0.0
47,47.5,34.4984,957.572,80.1947,73.4109,74.2262,503142.8041,20104.8712,29.9206,3.9584,0.0,0.0,0.0,0.0
48,47.5,65.1563,939.9157,115.6352,73.4109,78.8872,502715.7466,20091.2567,33.1632,4.005,0.0,0.0,0.0,0.0
49,47.5,0.0,987.4157,70.7739,57.504,71.8604,502390.4833,20079.3914,36.4203,2.1288,0.0,0.0,0.0,0.0
50,47.5,4.6609,1030.2547,142.7548,76.2745,124.6957,501681.5925,20054.2412,65.2564,4.7788,0.0,0.0,0.0,0.0
51,47.5,0.0,1077.7547,167.3095,58.9828,91.0433,500806.2916,20019.2291,52.3898,2.4698,0.0,0.0,0.0,0.0
52,47.5,47.5,1077.7547,174.3371,54.3219,90.5689,500223.0477,19995.8994,52.7559,1.9452,0.0,0.0,0.0,0.0
53,47.5,13.9828,1111.2719,126.107,54.3219,68.6163,499647.0435,19972.8592,37.4835,1.7257,0.0,0.0,0.0,0.0
54,47.5,67.5285,1091.2435,75.2604,45.0,45.0,499654.3732,19973.1524,22.446,0.45,0.0,0.0,0.0,0.0
55,47.5,13.9828,1124.7607,114.2555,54.3219,63.9554,499071.1784,19949.8246,34.2409,1.6791,0.0,0.0,0.0,0.0
56,47.5,0.0,1172.2607,100.1451,54.3219,63.9554,498487.856,19926.4917,34.2409,1.6791,0.0,0.0,0.0,0.0
57,47.5,9.3219,1210.4388,10.5083,45.0,45.0,498488.6401,19926.5231,22.446,0.45,0.0,0.0,0.0,0.0
58,47.5,9.3219,1248.6169,63.797,49.6609,59.1386,498196.5194,19914.8382,31.5861,1.1112,0.0,0.0,0.0,0.0
59,47.5,0.0,1296.1169,9.9229,45.0,54.3219,498196.7182,19914.8462,28.9312,0.5432,0.0,0.0,0.0,0.0
