month_index,classical_weekly_total,td_total,sdd_total,classical_cumulative,td_cumulative,sdd_cumulative
29,466.91707559616333,468.41020423307333,468.7449580838413,12424.53827487867,12561.315325324447,12870.75591261447
30,456.76864583951755,458.19156167763157,460.03917856561674,12881.306920718189,13019.506887002079,13330.795091180087
31,439.7910762416923,440.61749220156014,443.00324309579923,13321.097996959881,13460.124379203638,13773.798334275887
32,420.94743587997266,421.11500891771215,422.8355079711884,13742.045432839854,13881.23938812135,14196.633842247076
33,405.5442394810489,405.08018300463806,405.41110374093955,14147.589672320903,14286.319571125989,14602.044945988016
34,401.2582366075507,401.25505679372867,401.59315445852496,14548.847908928454,14687.574627919717,15003.638100446542
35,410.6192059514555,412.31868927888553,412.67655556673566,14959.46711487991,15099.893317198603,15416.314656013277
36,427.464227274545,430.6412219572755,431.0260564690147,15386.931342154454,15530.534539155879,15847.340712482292
37,393.91909993523717,396.60044881434544,396.9611328223657,15780.850442089692,15927.134987970225,16244.301845304657
38,465.93276997746307,469.95760824676523,481.90514383969884,16246.783212067156,16397.09259621699,16726.206989144357
39,477.30025855427493,480.07337103129043,567.0872745812952,16724.08347062143,16877.16596724828,17293.294263725653
40,479.1095224492863,479.9527632514771,480.4311370163708,17203.192993070716,17357.118730499755,17773.725400742023
41,474.81771672264034,474.7717269204295,475.2570709580602,17678.010709793354,17831.890457420184,18248.982471700085
42,464.6446174279328,464.49753342386646,466.51610818074374,18142.655327221288,18296.38799084405,18715.49857988083
43,451.5026689066684,463.3783713665687,477.62835483574935,18594.157996127957,18759.76636221062,19193.12693471658
44,456.2857349963157,468.1427191799318,485.7774339637726,19050.443731124273,19227.90908139055,19678.904368680352
45,437.6992509772481,436.3705893929546,440.28537588825736,19488.14298210152,19664.279670783504,20119.189744568608
46,409.1379288449362,407.82805732249085,408.297308148656,19897.280910946454,20072.107728105995,20527.487052717264
47,418.4892902462544,418.8473034872162,419.33983209305745,20315.77020119271,20490.95503159321,20946.82688481032
48,430.20476019704034,431.86492675737065,432.3834071966658,20745.97496138975,20922.81995835058,21379.21029200699
49,401.48762012962425,402.85525162812735,403.34459325600716,21147.462581519376,21325.675209978708,21782.554885262995
50,473.7904394586831,476.2163662263964,488.4392174719804,21621.25302097806,21801.891576205104,22270.994102734974
51,485.1857103694987,486.32192937536996,572.0447213548807,22106.43873134756,22288.213505580472,22843.038824089854
52,487.02795282170626,486.2348636885255,486.86938877211355,22593.466684169267,22774.448369268997,23329.908212861967
53,482.7345640023513,481.08751932749533,481.7276430654925,23076.20124817162,23255.535888596492,23811.63585592746
54,472.5432326776581,470.7662447222016,472.95975352035003,23548.744480849276,23726.302133318695,24284.59560944781
55,455.5461289647667,453.2820740248596,456.022996766963,24004.290609814045,24179.584207343556,24740.61860621477
56,436.70888221024086,433.99157164012854,436.03709190444647,24440.999492024286,24613.575778983686,25176.65569811922
57,421.33857158649204,418.2310882280799,418.83057760758334,24862.33806361078,25031.806867211766,25595.486275726802
58,409.95393699075,425.7620145651625,426.39180415877286,25272.29200060153,25457.56888177693,26021.878079885573
59,539.7156395293554,568.8380459490469,618.3844268176103,25812.007640130887,26026.406927725977,26640.262506703184
60,623.4101155296519,627.4228215934762,714.9284701810418,26435.41775566054,26653.82974931945,27355.190976884227
61,464.58356141693656,466.27723251322664,572.4059092126162,26900.001317077476,27120.10698183268,27927.596886096842
62,482.14968344987193,483.18820524994334,591.8328480359288,27382.15100052735,27603.295187082622,28519.429734132773
63,493.72265513878887,493.55199504040746,494.3341466399774,27875.87365566614,28096.84718212303,29013.76388077275
64,495.66451757772495,493.70969509945877,494.50468687878197,28371.538173243865,28590.55687722249,29508.268567651532
65,486.19730994003714,510.2725129757167,515.9112924436484,28857.735483183904,29100.829390198207,30024.17986009518
66,512.403772823395,538.2144403005644,557.7526564001176,29370.1392560073,29639.043830498773,30581.932516495297
67,498.7214339682315,523.8993625319965,636.0935191154568,29868.860689975532,30162.94319303077,31218.026035610754
68,483.8285507426231,480.94829763638757,566.0269719162978,30352.689240718155,30643.891490667156,31784.05300752705
69,430.61936591906044,427.12178908853105,476.25453236278236,30783.308606637216,31071.013279755687,32260.307539889833
70,426.2915582547311,423.1995197469474,521.4767029423501,31209.60016489195,31494.212799502635,32781.78424283218
71,436.19852776701583,434.85178509173517,531.590841370573,31645.798692658966,31929.06458459437,33313.37508420276
72,453.26913875023394,453.2177896961581,463.9841901823415,32099.0678314092,32382.282374290528,33777.3592743851
73,473.1837302904567,473.57181183458016,474.44098522806263,32572.251561699657,32855.85418612511,34251.80025961316
74,490.7012435749492,490.3526802196968,491.2671422367933,33062.9528052746,33346.2068663448,34743.067401849956
75,436.5677754045543,433.96627806655306,434.7784906031762,33499.52058067916,33780.173144411354,35177.84589245313
76,483.0465238048564,478.87615803000466,479.7933085183444,33982.56710448401,34259.04930244136,35657.63920097148
77,493.90457597076096,517.4556888711408,523.3459262533618,34476.47168045477,34776.5049913125,36180.98512722484
78,521.0053046722667,546.3939160383443,557.6218594229066,34997.47698512704,35322.89890735084,36738.60698664775
79,503.1595028968222,546.1029114495132,702.8486240441712,35500.63648802386,35869.00181880035,37441.45561069192
80,524.231619583292,542.1327364980814,678.938241372238,36024.86810760715,36411.134555298435,38120.39385206416
81,466.87965622265324,461.98514628914154,534.0193821893948,36491.74776382981,36873.11970158757,38654.41323425355
82,434.2138736736933,429.5521320907398,496.7152523076992,36925.961637503504,37302.671833678316,39151.128486561254
83,444.1156061626229,441.14357058236544,550.3750796727744,37370.07724366613,37743.815404260684,39701.50356623403
84,461.16195523999085,459.3951587632275,460.3675608113809,37831.23919890612,38203.21056302391,40161.871127045415
85,480.98321097719725,479.5279876706213,480.5565387128089,38312.22240988332,38682.73855069453,40642.42766575822
86,498.642966148268,496.4648043182663,497.5441917910941,38810.86537603159,39179.203355012796,41139.97185754932
87,416.25311159546266,411.8795025054108,412.77120499293835,39227.11848762705,39591.08285751821,41552.74306254226
88,511.4168651817114,505.66123456793775,506.8076092839734,39738.53535280876,40096.74409208615,42059.55067182623
89,507.17277522994976,500.7041853808697,595.9168513872919,40245.70812803871,40597.44827746702,42655.46752321353
90,497.17265841069684,490.538010116637,493.28026803831125,40742.8807864494,41087.986287583655,43148.74779125184
91,480.40428731465323,473.5451658670164,476.8488234867239,41223.285073764055,41561.53145345067,43625.59661473856
92,461.48601884310546,454.4767885266063,457.04057093047334,41684.77109260716,42016.00824197727,44082.63718566904
93,445.67284751994936,438.44575217380105,439.47996941131385,42130.44394012711,42454.453994151074,44522.117155080356
94,441.36569099475145,434.55439938624465,435.590789744761,42571.80963112186,42889.00839353732,44957.70794482512
95,450.78622633445667,445.459792947421,446.53332418453624,43022.59585745632,43334.46818648474,45404.24126900965
96,441.2482469811318,436.9180418750031,437.9772831852162,43463.84410443745,43771.38622835974,45842.21855219487
97,431.9410325206373,427.7951725543556,428.8380770918567,43895.78513695809,44199.181400914094,46271.05662928673
98,474.0152235193332,469.3884116486959,470.55114094833306,44369.80036047742,44668.56981256279,46741.60777023506
99,510.12774792471987,504.10858575410424,505.3760662866658,44879.92810840214,45172.67839831689,47246.98383652172
100,513.4934770137068,505.5135538419334,506.79831571189,45393.42158541585,45678.19195215883,47753.78215223361
101,497.6518001276661,488.98842596495905,490.2415079484253,45891.07338554351,46167.18037812379,48244.023660182036
102,504.412649591445,495.45878801396293,498.39044753351976,46395.486035134956,46662.63916613776,48742.41410771556
103,487.6893354267043,478.6057968968336,482.1030426267603,46883.17537056166,47141.24496303459,49224.51715034232
104,468.82527676927293,459.71008264366094,462.4532349749344,47352.00064733093,47600.955045678245,49686.970385317254
105,453.3689158257688,444.33144649052167,445.51856178140525,47805.3695631567,48045.286492168765,50132.48894709866
106,441.5125411096529,456.0066626581805,457.2521330494307,48246.882104266355,48501.29315482695,50589.74108014809
107,564.5560126248505,593.1377696769832,688.5548382896413,48811.43811689121,49094.43092450393,51278.295918437725
108,669.3214828468774,666.6605485898067,782.3382714571143,49480.759599738085,49761.09147309374,52060.63418989484
109,496.5318991663032,491.1601466356737,610.2673213045873,49977.291498904386,50252.25161972941,52670.90151119942
110,403.20491342986037,396.9180333473185,472.67393056241764,50380.49641233424,50649.16965307673,53143.57544176184
111,525.930589951942,518.3322063344677,519.7947533885842,50906.42700228618,51167.5018594112,53663.37019515042
112,527.8888365321416,518.4531393181736,614.9653151969046,51434.31583881832,51685.95499872937,54278.33551034732
113,523.3675113490491,513.124920167767,514.5999195412434,51957.68335016737,52199.079918897136,54792.93542988857
114,513.0071675429269,502.33014677751294,505.45611128329466,52470.690517710296,52701.41006567465,55298.39154117186
115,503.3218116653968,507.3635453591786,525.6286031481602,52974.01232937569,53208.77361103383,55824.02014432002
116,509.8469839856152,513.4798612158834,535.6007882080719,53483.8593133613,53722.253472249715,56359.620932528094
117,480.82902232071683,469.9900552698627,475.09885243584637,53964.68833568202,54192.243527519575,56834.71978496394
118,457.2430816315652,447.0015886969805,448.34592520780075,54421.931417313586,54639.24511621655,57283.065710171744
119,466.66701670787904,457.8306700320312,459.2189573373013,54888.59843402146,55097.075786248584,57742.28466750905
120,451.46740560475905,443.7010230589005,445.05059720273465,55340.06583962622,55540.776809307485,58187.33526471178
121,432.7565106863771,444.8592769254634,446.23691530137773,55772.8223503126,55985.636086232946,58633.57218001316
122,592.5450840333866,615.7888653063483,722.5978260300341,56365.367434345986,56601.424951539295,59356.17000604319
123,686.457187107542,677.1026900185036,806.8048261054885,57051.824621453525,57278.5276415578,60162.97483214868
124,535.5041331956386,523.7263805968823,638.2125969080794,57587.32875464916,57802.25402215468,60801.18742905676
125,491.04981292183953,510.6062012904314,614.9437585496457,58078.378567571,58312.86022344511,61416.13118760641
126,555.2162926507555,578.0404780661028,590.7038816047697,58633.59486022176,58890.900701511215,62006.83506921118
127,542.3847939169359,564.7133218100076,688.8314020277894,59175.9796541387,59455.61402332122,62695.66647123897
128,527.5837987706747,514.9491266640778,521.2439978547344,59703.56345290937,59970.5631499853,63216.9104690937
129,470.81398744384893,458.99987936311925,528.9393556388503,60174.37744035322,60429.563029348414,63745.849824732555
130,466.34743053909887,454.8494885046151,567.5664163155705,60640.72487089232,60884.41251785303,64313.41624104812
131,476.13767145270475,466.0146573307442,585.687480868822,61116.86254234503,61350.42717518377,64899.103721916945
132,493.5179952694361,484.38981279902634,521.3878569541184,61610.38053761447,61834.8169879828,65420.491578871064
133,505.28006367376844,519.9242248604414,521.7017731313309,62115.66060128823,62354.74121284324,65942.19335200239
134,595.9071120702007,617.6747449416912,673.3800756402081,62711.56771335843,62972.415957784935,66615.5734276426
135,690.5456673281217,677.744933309529,845.4534630388944,63402.113380686555,63650.16089109446,67461.02689068149
136,543.8700553029219,530.0526294495718,661.3059097756878,63945.983435989474,64180.213520544035,68122.33280045718
137,482.46887088954924,500.68139718617346,601.2336491783817,64428.45230687902,64680.894917730206,68723.56644963556
138,564.285574156483,586.4823561305782,599.516336316658,64992.73788103551,65267.37727386078,69323.08278595223
139,551.5188431801057,573.1565869415567,697.8577780223087,65544.25672421561,65840.53386080233,70020.94056397454
140,536.7112474450564,521.9345147294766,528.4770040839995,66080.96797166066,66362.46837553181,70549.41756805853
141,479.1782269132665,465.56728393488106,525.3873506686482,66560.14619857393,66828.0356594667,71074.80491872718
142,474.69264804245375,461.3910469031525,584.3504793836547,67034.83884661639,67289.42670636985,71659.15539811084
143,484.60707752745685,472.6277984803864,598.3056332645357,67519.44592414385,67762.05450485024,72257.46103137538
144,502.08516452016084,491.01542196605266,522.6720098431225,68021.531088664,68253.06992681629,72780.1330412185
145,522.0220575614039,510.88924651146664,512.7738654401292,68543.55314622541,68763.95917332775,73292.90690665864
146,539.3670082200534,527.0947173327327,529.0569521126436,69082.92015444547,69291.05389066048,73821.96385877128
147,516.6333743931559,502.92896919372936,504.80886158264417,69599.55352883863,69793.98285985421,74326.77272035393
148,465.32114705053004,450.5900811722913,452.2719905275323,70064.87467588916,70244.5729410265,74779.04471088146
149,547.1696722737446,530.3076141138962,532.3292923135677,70612.0443481629,70774.88055514041,75311.37400319503
150,537.1839147924389,519.951973900108,523.6800538512988,71149.22826295534,71294.83252904052,75835.05405704633
151,528.925786688516,527.1444628048739,547.5472556916259,71678.15404964385,71821.9769918454,76382.60131273796
152,526.8309934336912,525.9412420865807,549.9636388878371,72204.98504307754,72347.91823393198,76932.5649516258
153,496.6079303778868,480.07184654197295,485.7415933513891,72701.59297345542,72827.99008047396,77418.30654497718
154,473.508696115121,485.95150285826287,487.8880171606591,73175.10166957055,73313.94158333223,77906.19456213784
155,583.7438393986874,605.9478514902607,699.6798730614597,73758.84550896923,73919.88943482249,78605.8744351993
156,681.0035180328921,664.2350703180048,822.3844049778379,74439.84902700211,74584.12450514048,79428.25884017714
157,529.1825150050471,515.5323960633928,651.0854017641241,74969.03154200716,75099.65690120388,80079.34424194126
158,337.64501256950604,326.1640707744807,379.04855134945103,75306.67655457667,75425.82097197836,80458.39279329071
159,558.3732915718299,541.9178348627325,544.1213262963846,75865.0498461485,75967.7388068411,81002.5141195871
160,560.5995741137519,542.3534025137594,649.1407169148232,76425.64942026224,76510.09220935486,81651.65483650193
161,556.3291551171869,537.5597652442844,539.7714339262933,76981.97857537943,77047.65197459914,82191.42627042822
162,546.4983702108372,527.2463586844093,624.860136432576,77528.47694559027,77574.89833328355,82816.28640686079
163,542.07053328784,539.4844430802841,643.9885699684645,78070.54747887811,78114.38277636384,83460.27497682926
164,558.6100633767641,557.1513773611786,687.046807837005,78629.15754225488,78671.53415372502,84147.32178466626
165,524.4393555888604,505.8063866235905,522.7329402161051,79153.59689784374,79177.34054034861,84670.05472488237
166,482.6769539813672,495.04969492752343,580.2218381105881,79636.27385182511,79672.39023527614,85250.27656299296
167,586.7513307066247,607.5880744489152,756.971765402574,80223.02518253174,80279.97830972505,86007.24832839554
168,692.8172911723377,672.3415597038177,744.5341215939613,80915.84247370408,80952.31986942886,86751.78244998949
169,538.1601863807135,522.3590376364145,652.0148385443242,81454.00266008479,81474.67890706527,87403.79728853381
170,555.8435777433717,538.8674452497809,689.0125393461996,82009.84623782817,82013.54635231505,88092.80982788
171,567.3364849747732,548.616040067032,679.2871976605725,82577.18272280294,82562.16239238209,88772.09702554057
172,569.414746555195,548.899581988382,584.0932096616788,83146.59746935814,83111.06197437047,89356.19023520224
173,565.181179251608,544.1871568655722,608.1090752409355,83711.77864860975,83655.24913123605,89964.29931044318
174,570.0609842901167,566.9718620387865,589.5995044195838,84281.83963289986,84222.22099327484,90553.89881486277
175,583.1203102947064,582.7869969354635,727.4330981083958,84864.95994319457,84805.0079902103,91281.33191297116
176,552.543739422011,549.7272142156961,698.3556966655261,85417.50368261657,85354.735204426,91979.68760963669
177,533.1567892348089,512.122605397659,633.6861026317291,85950.66047185138,85866.85780982366,92613.37371226843
178,490.9179874929729,502.58596097686086,571.1244479167786,86441.57845934435,86369.44377080053,93184.4981601852
179,588.8385577851342,607.7933796060126,663.4403589222578,87030.41701712948,86977.23715040654,93847.93851910747
180,698.8007458592045,674.4385891016436,756.8663368103669,87729.21776298869,87651.67573950818,94604.80485591784
181,545.2058153867941,556.18355544802,684.1752535936185,88274.42357837548,88207.8592949562,95288.98010951147
182,604.4036072386092,617.1384366895724,846.3267700579528,88878.8271856141,88824.99773164577,96135.30687956943
183,705.8427575173719,677.9138250028902,844.556043029499,89584.66994313146,89502.91155664866,96979.86292259893
184,577.067838104966,553.7833777212003,654.2150913697308,90161.73778123643,90056.69493436987,97634.07801396865
185,567.0159743324527,585.071622110066,695.8207466466299,90728.75375556888,90641.76655647992,98329.89876061528
186,560.2792663544742,597.2180080599566,804.9320629851355,91289.03302192334,91238.98456453987,99134.83082360042
187,444.49515378938855,471.7433907110789,546.5725831587363,91733.52817571274,91710.72795525096,99681.40340675916
188,506.0206195647363,501.24900138294873,686.8339097312357,92239.54879527747,92211.97695663391,100368.2373164904
189,545.3267142740118,521.8150254884687,528.4684113175243,92784.87550955148,92733.79198212238,100896.70572780792
190,499.01587882939117,509.8368960586325,623.9859503452,93283.89138838087,93243.62887818101,101520.69167815312
191,591.1397371162526,608.2290904821484,781.6374730519284,93875.03112549712,93851.85796866316,102302.32915120505
192,703.1955199334188,674.9344604190804,844.7903781885865,94578.22664543054,94526.79242908224,103147.11952939363
193,554.383673289877,564.0500084634507,662.387657520029,95132.61031872041,95090.8424375457,103809.50718691366
194,607.4791902703745,618.0984041237367,773.8233823189905,95740.08950899079,95708.94084166944,104583.33056923265
195,710.0337883749424,678.1411490453213,937.9552470921606,96450.12329736573,96387.08199071475,105521.28581632482
196,579.6421301653558,600.515764391768,639.0499534918735,97029.76542753109,96987.59775510652,106160.3357698167
197,626.0384545061563,646.5506857489377,779.4927779824684,97655.80388203725,97634.14844085545,106939.82854779916
198,561.8968089282347,599.2933840735509,829.0575570732578,98217.70069096547,98233.441824929,107768.88610487242
199,443.8412077634867,470.72279800137494,621.3082664131346,98661.54189872896,98704.16462293037,108390.19437128556
200,507.5144803755234,499.5191388492124,610.7942868260762,99169.05637910448,99203.68376177958,109000.98865811163
201,553.9665035591688,527.8341351684759,632.5188925138929,99723.02288266366,99731.51789694806,109633.50755062552
202,507.43073157152173,517.4549366589792,607.4740453420196,100230.45361423519,100248.97283360704,110240.98159596755
203,593.3303197593401,608.4352247579612,777.2188532226004,100823.78393399452,100857.408058365,111018.20044919015
204,707.6265513579174,675.3287529922127,902.2985048602817,101531.41048535243,101532.73681135722,111920.49895405043
205,544.5326162928086,552.2662567392226,619.760653630246,102075.94310164524,102085.00306809644,112540.25960768068
206,610.0845384572128,618.3441971291578,776.6413193003873,102686.02764010246,102703.3472652256,113316.90092698106
207,713.9986701377219,677.9953548031309,936.7361825509896,103400.02631024018,103381.34262002874,114253.63710953205
208,595.5130416637513,613.4621148743936,745.0213264702946,103995.53935190394,103994.80473490313,114998.65843600234
209,634.925437458776,653.5965161092436,763.6260639269789,104630.46478936271,104648.40125101237,115762.28449992932
210,563.914533316607,598.5602398026385,814.8879750019534,105194.37932267932,105246.96149081501,116577.17247493127
211,445.92021583813266,470.50472723567833,657.9016051866204,105640.29953851746,105717.46621805069,117235.07408011789
212,509.5079704616951,498.3031831017727,572.6580945357562,106149.80750897915,106215.76940115246,117807.73217465365
213,562.5542276974862,533.6859465624018,651.6530831362684,106712.36173667664,106749.45534771486,118459.38525778991
214,515.3720557803777,524.3192424819473,638.1731918849952,107227.73379245702,107273.7745901968,119097.5584496749
215,594.8212416152502,607.6680365517775,776.3668612494433,107822.55503407227,107881.44262674858,119873.92531092434
216,711.0976452201339,674.5788847198328,865.1196055512539,108533.6526792924,108556.02151146841,120739.0449164756
217,552.1908504970336,558.0799662515848,663.7382642920848,109085.84352978943,109114.10147771999,121402.78318076768
218,589.7816442127933,595.105115239556,750.693314845347,109675.62517400223,109709.20659295954,122153.47649561304
219,717.3080200108506,677.0529457835881,898.8883367671049,110392.93319401308,110386.25953874314,123052.36483238015
220,603.4577497528596,619.5086326701809,787.2750516160644,110996.39094376595,111005.76817141332,123839.6398839962
221,643.4356767242899,660.089732688277,768.7467976836765,111639.82662049023,111665.8579041016,124608.38668167988
222,564.4172443454514,595.9276851607711,813.7689778440841,112204.24386483568,112261.78558926238,125422.15565952397
223,446.33397083142347,468.2471889459995,641.9892915443924,112650.5778356671,112730.03277820838,126064.14495106836
224,510.228647597653,495.5824170858054,584.0508498877572,113160.80648326477,113225.61519529419,126648.19580095612
225,570.8048368985635,539.082665642294,657.041023247551,113731.61132016333,113764.69786093647,127305.23682420368
226,523.0064422733835,530.7152702434826,644.5125714445239,114254.61776243671,114295.41313117996,127949.74939564819
227,596.0682375525575,606.5772975473151,775.1705093773704,114850.68599998928,114901.99042872727,128724.91990502556
228,714.1294198208619,673.3280937806718,865.2206843082,115564.81541981014,115575.31852250794,129590.14058933375
229,559.3777790908279,563.2689589346027,669.28581548129,116124.19319890096,116138.58748144253,130259.42640481504
230,591.0629627783301,593.7491234464643,748.81220511814,116715.2561616793,116732.336604889,131008.23860993318
231,720.3600117255558,675.80123134618,900.2543031143044,117435.61617340485,117408.13783623518,131908.4929130475
232,611.1902157676672,625.2413929507985,789.6465291069156,118046.80638917252,118033.37922918599,132698.1394421544
233,651.7458123961949,666.2800678442775,775.6287596189037,118698.55220156872,118699.65929703026,133473.76820177332
234,564.3535707418903,592.6380799431086,809.9010712996304,119262.90577231061,119292.29737697337,134283.66927307294
235,445.9029459010855,465.0446311637626,648.6129512637252,119708.8087182117,119757.34200813713,134932.28222433667
236,510.238573308489,492.0977173481639,571.1482867486816,120219.0472915202,120249.4397254853,135503.43051108535
237,578.8673992741994,544.2192565871187,662.1553343037274,120797.9146907944,120793.65898207242,136165.58584538908
238,530.4841704761405,536.8717918179941,650.6003666480862,121328.39886127053,121330.53077389041,136816.18621203717
239,597.0414896684833,605.1550815804421,773.621939956521,121925.44035093901,121935.68585547085,137589.8081519937
240,716.9615024138849,671.8594800912797,873.2793919800378,122642.4018533529,122607.54533556213,138463.08754397373
