day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,35.2,35.2,0.0,0.0,35.2,514.6923,37418.7094,1191.6529,48.8622,35.4945,785.472,0.0,0.0
1,35.2,35.2,0.0,62.3616,35.2,201.3428,35929.5666,1142.515,85.9056,55.9448,1969.4908,0.0,0.0
2,35.2,35.2,0.0,0.0,35.2,170.5401,34306.6282,1089.6413,137.4472,81.8621,3286.549,0.0,0.0
3,38.4,38.4,0.0,114.8383,37.76,182.1912,32666.047,1032.506,146.3755,87.277,3499.8359,0.0,1214.8702
4,41.6,41.6,0.0,129.7397,40.832,998.7003,30885.4215,973.0154,172.5327,96.7045,3499.8359,785.472,1969.3708
5,44.8,44.8,0.0,226.2409,44.0064,2220.1165,29039.3755,908.0649,211.9488,110.2269,3499.8359,1969.4908,1651.8115
6,44.8,44.8,0.0,294.3525,44.6413,3525.8489,27333.6993,852.5533,242.2181,118.0065,3218.038,3286.549,231.7878
7,44.8,44.8,0.0,225.5704,44.7683,3779.7306,25616.0301,793.0895,179.8768,84.9863,1431.6808,3499.8359,0.0
8,41.6,41.6,0.0,86.0082,42.2337,2892.8431,24765.5454,772.6935,99.8176,49.7688,145.597,3499.8359,0.0
9,38.4,38.4,0.0,240.0172,39.1667,1608.1138,25477.5135,804.5866,57.1398,46.0196,78.0166,3499.8359,0.0
10,35.2,35.2,0.0,356.4459,35.9933,1282.0869,26474.6249,837.8711,48.2383,65.1287,150.0033,3218.038,0.0
11,35.2,35.2,0.0,231.5127,35.3587,1343.6659,25437.9266,791.9787,52.155,81.4429,200.0,1431.6808,20.7207
12,35.2,35.2,0.0,5283.6332,35.2317,1489.7828,27923.7628,890.7772,57.489,83.2828,200.0,145.597,88.1809
13,38.4,38.4,0.0,2114.4554,37.7663,1647.486,26895.278,863.4454,61.8425,96.4586,200.0,78.0166,85.697
14,41.6,41.6,0.0,276.3946,40.8333,1826.7567,23797.7338,752.7632,67.2797,109.5183,200.0,150.0033,17.3602
15,44.8,44.8,0.0,2542.1,44.0067,1341.0327,23377.1302,752.8429,74.2692,94.4956,760.8053,200.0,0.0
16,44.8,44.8,0.0,803.3397,44.6413,461.4208,22158.3182,697.8585,102.9387,82.7689,2165.0247,200.0,0.0
17,44.8,44.8,0.0,53.7899,44.7683,234.0667,20514.6959,646.1798,142.5592,89.0511,3357.2421,200.0,281.7978
18,41.6,41.6,0.0,2082.5115,42.2337,269.0559,20984.6658,650.6766,150.3235,90.2205,3499.8359,200.0,1510.6919
19,38.4,38.4,0.0,1345.8705,39.1667,915.0527,20756.5177,647.6585,170.802,95.4202,3499.8359,760.8053,2115.1115
20,35.2,35.2,0.0,3699.5449,35.9933,2385.3009,22940.5008,725.3197,217.3267,108.8148,3499.8359,2165.0247,1105.691
21,35.2,35.2,0.0,388.5289,35.3587,3569.8392,21760.2067,686.3849,210.8066,98.1663,2393.0475,3357.2421,70.3767
22,35.2,35.2,0.0,1382.8779,35.2317,3728.4174,21460.8919,683.7592,132.2663,57.4408,285.8868,3499.8359,0.0
23,38.4,38.4,0.0,1686.2755,37.7663,1882.2707,23191.2617,745.2152,62.9472,38.7359,33.8133,3499.8359,0.0
24,41.6,41.6,0.0,256.5759,40.8333,1665.9383,23584.5498,759.4452,59.4532,55.5353,123.1256,3499.8359,0.0
25,44.8,44.8,0.0,433.6861,44.0067,1812.5926,22777.02,725.5939,68.2296,85.3321,212.624,2393.0475,6.8
26,44.8,27.6933,17.1067,1514.0412,44.6413,1749.6472,21083.6768,668.5444,66.4549,86.9497,220.3,285.8868,93.2181
27,44.8,59.2051,2.7016,1154.213,44.7683,1703.0811,18890.8716,566.3359,65.3925,90.2764,220.3,33.8133,158.523
28,41.6,44.3016,0.0,208.693,42.2337,1615.8195,16060.6834,471.428,61.2077,101.2601,220.3,123.1256,129.0566
29,38.4,38.4,0.0,1960.7715,39.1667,688.2058,16126.1019,474.4807,69.8582,122.8383,1157.5049,212.624,16.5564
