day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,123.456687,59135.16,2755.0,1605.0,10.34865,546.96,7.84,2461.95309,6.26052,3.14244,19.90212,3.25815,635.04,1.098636,0.104748,0.065163,10.109806,0.156716,3.25815,3205.0,1930.0,14.355,651.63,983400.0
1,123.054206,57747.294,2732.0,1582.0,10.16626,542.084,7.656,2239.894576,6.223168,3.114426,19.724698,3.21146,560.336,1.08743,0.103814,0.064229,10.075255,0.154848,3.21146,3182.0,1907.0,14.102,642.292,983399.67816
2,122.616726,56238.744,2707.0,1557.0,9.96801,536.784,7.456,1998.526626,6.182568,3.083976,19.531848,3.16071,618.8,1.07525,0.102799,0.063214,10.0377,0.152818,3.16071,3157.0,1882.0,13.827,632.142,983399.291952
3,122.179247,54730.194,2682.0,1532.0,9.76976,531.484,7.256,1793.158676,6.141968,3.053526,19.338998,3.10996,618.8,1.06307,0.101784,0.062199,10.000145,0.150788,3.10996,3132.0,1857.0,13.552,621.992,983398.89287
4,121.741767,53221.644,2657.0,1507.0,9.57151,526.184,7.056,1731.790726,6.101368,3.023076,19.146148,3.05921,618.8,1.05089,0.100769,0.061184,9.96259,0.148758,3.05921,3107.0,1832.0,13.277,611.842,983398.491214
5,121.304288,51713.094,2632.0,1482.0,9.37326,520.884,6.856,1490.422776,6.060768,2.992626,18.953298,3.00846,618.8,1.03871,0.099754,0.060169,9.925035,0.146728,3.00846,3082.0,1807.0,13.002,601.692,983398.089043
6,120.89983,50318.411768,2608.88704,1458.88704,9.189974,515.984052,6.671096,1267.273665,6.023233,2.964474,18.775005,2.961541,543.729106,1.02745,0.098816,0.059231,9.890315,0.144852,2.961541,3058.88704,1783.88704,12.747757,592.308138,983397.686769
7,120.538952,49074.003321,2588.264448,1438.264448,9.026437,511.612063,6.506116,1068.168355,5.989741,2.939356,18.615922,2.919677,633.017821,1.017402,0.097979,0.058394,9.859336,0.143177,2.919677,3038.264448,1763.264448,12.520909,583.935366,983397.284474
8,120.134292,47678.623632,2565.13993,1415.13993,8.84306,506.709665,6.321119,889.835651,5.952187,2.91119,18.437539,2.882884,557.909385,1.006136,0.09704,0.057455,9.824598,0.141299,2.872734,3015.13993,1740.13993,12.266539,574.546811,983396.882175
9,119.696812,46170.073632,2540.13993,1390.13993,8.64481,501.409665,6.121119,648.467701,5.911587,2.88074,18.244689,2.832134,618.8,0.993956,0.096025,0.05644,9.787043,0.139269,2.821984,2990.13993,1715.13993,11.991539,564.396811,983396.479875
10,119.259333,44661.523632,2515.13993,1365.13993,8.44656,496.109665,5.921119,539.925351,5.870987,2.85029,18.051839,2.781384,537.6,0.981776,0.09501,0.055425,9.749488,0.137239,2.771234,2965.13993,1690.13993,11.716539,554.246811,983396.077575
11,118.821854,43152.973632,2490.13993,1340.13993,8.24831,490.809665,5.721119,343.557286,5.830387,2.81984,17.858989,2.730634,537.6,0.969596,0.093995,0.05441,9.711933,0.135209,2.720484,2940.13993,1665.13993,11.441539,544.096811,983395.675275
12,118.384374,41644.423632,2465.13993,1315.13993,8.05006,485.509665,5.521119,102.189336,5.830387,2.78939,17.666139,2.679884,618.8,0.957416,0.09298,0.053395,9.674378,0.133179,2.669734,2915.13993,1640.13993,11.166539,533.946811,983395.272975
13,118.036036,40443.258064,2445.233967,1295.233967,7.892205,481.289601,5.361872,0.0,5.792852,2.782554,17.487846,2.632965,543.728977,0.946156,0.092041,0.052456,9.639658,0.131303,2.622815,2892.02693,1617.02693,10.912296,524.562933,983394.870675
14,117.872912,39880.761553,2435.91216,1285.91216,7.818283,479.313378,5.287297,0.0,5.759361,2.757435,17.452958,2.591101,633.017795,0.936108,0.092138,0.051619,9.608679,0.129628,2.580951,2871.40433,1596.40433,10.685448,516.190158,983394.468375
15,117.79135,39779.511496,2431.251226,1281.251226,7.781322,482.56526,5.25001,0.0,5.721806,2.750585,17.274576,2.544158,624.891559,0.924842,0.091199,0.05068,9.573941,0.128887,2.580698,2848.27981,1573.27981,10.431078,506.801603,983394.066075
16,117.79135,39779.511496,2431.251226,1281.251226,7.781322,482.56526,5.25001,0.0,5.681206,2.720135,17.216721,2.493408,543.691559,0.912662,0.090184,0.049665,9.536386,0.128029,2.529948,2823.27981,1548.27981,10.156078,496.651603,983393.663775
17,117.79135,39779.511496,2431.251226,1281.251226,7.781322,482.56526,5.25001,0.0,5.677958,2.706737,17.023871,2.442658,618.8,0.900482,0.089169,0.04865,9.498831,0.126608,2.479198,2798.27981,1523.27981,9.881078,486.501603,983393.261475
18,117.79135,39779.511496,2431.251226,1281.251226,7.939922,482.56526,5.25001,0.0,5.637358,2.676287,16.966016,2.406626,618.8,0.888302,0.088154,0.047635,9.461276,0.124578,2.428448,2773.27981,1498.27981,9.881078,476.351603,983392.859175
19,117.628225,39217.011524,2421.929361,1271.929361,7.866,480.589025,5.175435,0.0,5.596758,2.645837,16.773166,2.355876,537.6,0.876122,0.087139,0.04662,9.423721,0.12453,2.428448,2748.27981,1498.27981,9.606078,466.201603,983392.456875
