day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,2377.5345,585939.9192,23163.4643,6777.2202,9900.5029,0.0,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,158.1115,584136.1958,23103.9365,39.4178,6.7443,0.0,0.0,0.0
2,52.5,0.0,140.0,74.704,93.2,175.9299,582179.6858,23039.2311,44.8754,7.3714,0.0,0.0,0.0
3,60.0,0.0,200.0,101.2,94.64,197.3699,580229.6589,22974.5254,59.5077,7.5858,0.0,0.0,0.0
4,55.0,0.0,255.0,126.2,94.928,222.6579,578279.6294,22909.8197,77.0438,7.8387,0.0,0.0,0.0
5,50.0,20.0,285.0,192.4,94.9856,225.7155,576372.7995,22845.1156,79.1596,7.8693,0.0,0.0,0.0
6,45.0,45.0,285.0,145.0,91.223,267.7084,574494.8595,22785.2897,113.581,7.8656,0.0,0.0,0.0
7,40.0,0.0,325.0,156.2709,86.2446,154.4888,572975.4908,22731.9144,41.6884,6.1744,0.0,0.0,0.0
8,47.5,0.0,372.5,295.0951,91.2489,215.8855,571343.5941,22672.0684,77.4954,7.35,0.0,0.0,0.0
9,52.5,123.0,302.0,191.6235,95.0,246.3525,569312.3649,22607.3594,93.5139,8.0757,0.0,0.0,0.0
10,60.0,48.113,313.887,182.3459,95.0,200.8544,567392.2433,22542.6548,61.8609,7.6207,0.0,0.0,0.0
11,55.0,25.0,343.887,195.9271,95.0,177.7299,565531.9402,22477.959,45.7732,7.3894,0.0,0.0,0.0
12,50.0,68.6226,325.2644,247.9471,95.0,275.8544,563581.9101,22413.2532,114.0384,8.3707,0.0,0.0,0.0
13,45.0,0.0,370.2644,185.5434,81.877,181.1629,562542.0996,22376.8561,54.7671,5.9576,0.0,0.0,0.0
14,40.0,23.1245,387.1399,93.7471,65.6226,203.8,562356.9696,22375.1387,79.0744,4.3677,0.0,0.0,0.0
15,47.5,71.2375,363.4025,222.2705,77.4446,203.5067,561576.8477,22350.3117,70.9453,5.6867,0.0,0.0,0.0
16,52.5,75.0,340.9025,274.6846,70.0,209.3273,561494.7584,22348.2468,71.4896,4.9175,0.0,0.0,0.0
17,60.0,0.0,400.9025,120.1105,74.6609,156.7109,561053.6566,22334.4964,34.1883,4.9111,0.0,0.0,0.0
18,55.0,118.7356,337.1669,685.3506,70.0,195.6413,561352.1837,22346.8431,61.9683,4.7806,0.0,0.0,0.0
19,50.0,34.3201,352.8468,160.7219,74.6609,156.7109,560917.3732,22333.101,34.1883,4.9111,0.0,0.0,0.0
20,45.0,0.0,397.8468,135.7464,72.7739,237.4066,560420.047,22319.5827,95.2555,5.5049,0.0,0.0,0.0
21,40.0,0.0,437.8468,60.2544,70.2835,147.3161,559948.9779,22306.4277,39.0823,4.3226,0.0,0.0,0.0
22,47.5,0.0,485.3468,293.985,72.7854,173.6918,559673.5546,22292.8674,50.899,4.869,0.0,0.0,0.0
