day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,67.240584,31226.985,1492.5,867.5,5.491525,295.21,4.14,2582.637065,3.39822,1.696065,10.741745,1.761025,635.04,0.593166,0.056536,0.035221,5.509318,0.084651,1.761025,1742.5,1042.5,7.6175,707.455,538635.0
1,66.838103,29839.119,1469.5,844.5,5.309135,290.334,3.956,2360.578551,3.360868,1.668051,10.564323,1.714335,625.296,0.58196,0.055602,0.034287,5.474768,0.082783,1.714335,1719.5,1019.5,7.3645,698.117,538634.67816
2,66.400623,28330.569,1444.5,819.5,5.110885,285.034,3.756,2119.210601,3.320268,1.637601,10.371473,1.663585,618.8,0.56978,0.054587,0.033272,5.437213,0.080753,1.663585,1694.5,994.5,7.0895,687.967,538634.291952
3,65.963144,26822.019,1419.5,794.5,4.912635,279.734,3.556,1877.842651,3.279668,1.607151,10.178623,1.612835,618.8,0.5576,0.053572,0.032257,5.399658,0.078723,1.612835,1669.5,969.5,6.8145,677.817,538633.89287
4,65.525665,25313.469,1394.5,769.5,4.714385,274.434,3.356,1636.474701,3.239068,1.576701,9.985773,1.562085,618.8,0.54542,0.052557,0.031242,5.362103,0.076693,1.562085,1644.5,944.5,6.5395,667.667,538633.491214
5,65.088185,23804.919,1369.5,744.5,4.516135,269.134,3.156,1438.306751,3.198468,1.546251,9.792923,1.511335,618.8,0.53324,0.051542,0.030227,5.324548,0.074663,1.511335,1619.5,919.5,6.2645,657.517,538633.089043
6,64.683727,22410.236768,1346.38704,721.38704,4.332849,264.234052,2.971096,1215.15764,3.160933,1.518099,9.61463,1.464416,543.729106,0.52198,0.050603,0.029288,5.289828,0.072787,1.464416,1596.38704,896.38704,6.010257,648.133138,538632.686769
7,64.322849,21165.828321,1325.764448,700.764448,4.169312,259.862063,2.806116,1016.05233,3.127441,1.492981,9.455547,1.422552,633.017821,0.511932,0.049766,0.028451,5.258848,0.071112,1.422552,1575.764448,875.764448,5.783409,639.760366,538632.284474
8,63.918189,19770.448632,1302.63993,677.63993,3.985935,254.959665,2.621119,972.791626,3.089887,1.464815,9.277164,1.375609,624.891564,0.500666,0.048827,0.027512,5.224111,0.069234,1.375609,1552.63993,852.63993,5.529039,630.371811,538631.882175
9,63.48071,18261.898632,1277.63993,652.63993,3.787685,249.659665,2.421119,731.423676,3.049287,1.434365,9.084314,1.324859,543.691564,0.488486,0.047812,0.027431,5.186556,0.067204,1.324859,1527.63993,827.63993,5.254039,620.221811,538631.479875
10,63.04323,16753.348632,1252.63993,627.63993,3.589435,244.359665,2.221119,526.055726,3.008687,1.403915,8.891464,1.274109,537.6,0.476306,0.046797,0.026416,5.149001,0.065174,1.274109,1502.63993,802.63993,4.979039,610.071811,538631.077575
11,62.605751,15244.798632,1227.63993,602.63993,3.391185,239.059665,2.021119,374.255776,2.968087,1.373465,8.857697,1.223359,537.6,0.464126,0.045782,0.025401,5.111446,0.063144,1.223359,1477.63993,777.63993,4.704039,599.921811,538630.675275
12,62.168271,13736.248632,1202.63993,577.63993,3.192935,233.759665,1.821119,132.887826,2.927487,1.343015,8.664847,1.172609,537.6,0.451946,0.044767,0.024386,5.073891,0.061114,1.172609,1452.63993,752.63993,4.429039,589.771811,538630.272975
13,61.927412,12905.699548,1188.8759,563.8759,3.083786,230.841691,1.711007,0.0,2.889952,1.345314,8.486553,1.12569,624.928977,0.440686,0.043829,0.023448,5.03917,0.059238,1.12569,1429.52693,729.52693,4.174796,580.387933,538629.870675
14,61.927412,12905.699548,1188.8759,563.8759,3.083786,230.841691,1.711007,0.0,2.856461,1.320195,8.327471,1.083826,557.946772,0.430638,0.042992,0.02261,5.008191,0.057563,1.083826,1408.90433,708.90433,3.947948,572.015158,538629.468375
15,61.764319,12343.307432,1179.555822,554.555822,3.009878,228.865834,1.636447,0.0,2.818906,1.29203,19.199393,1.036883,482.838331,0.419372,0.042053,0.021671,4.973453,0.055685,1.036883,1385.77981,685.77981,3.693578,562.626603,538629.066075
16,61.764319,12343.307432,1179.555822,554.555822,3.208128,228.865834,1.636447,0.0,2.778306,1.26158,19.006543,0.986133,543.691559,0.407192,0.041038,0.020656,4.935898,0.053655,0.986133,1360.77981,660.77981,3.418578,552.476603,538628.663775
17,61.682756,12062.057379,1174.894889,549.894889,3.171166,227.877716,1.599159,0.0,2.737706,1.23113,18.813693,0.935383,537.6,0.395012,0.040023,0.019641,4.898343,0.053655,0.935383,1335.77981,635.77981,3.143578,542.326603,538628.261475
18,61.682756,12242.057379,1174.894889,549.894889,3.171166,407.877716,1.599159,0.0,2.697106,1.20068,18.813693,0.884633,618.8,0.382832,0.039008,0.018626,4.860788,0.051625,0.884633,1310.77981,610.77981,3.143578,532.176603,538627.859175
19,61.601194,11960.807321,1170.233955,545.233955,3.134205,406.889598,1.761872,0.0,2.656506,1.17023,18.620843,0.833883,618.8,0.370652,0.037993,0.017611,4.823233,0.051463,0.833883,1285.77981,585.77981,2.868578,522.026603,538627.456875
20,61.519631,11679.557983,1165.573033,540.573033,3.097244,405.901483,1.909488,0.0,2.618971,2.886863,18.442549,0.837714,543.728976,0.359391,0.037054,0.016673,4.788513,0.051616,0.786964,1262.66681,562.66681,2.614335,512.642725,538627.054575
