capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_dir,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_production,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_open_order_qty,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_production_cost,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,run_id,status,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518550B,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0525906A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0956464A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_lead_node::SDC-VD0500655A,supplier_lead_node::SDC-VD0505677A,supplier_lead_node::SDC-VD0508918A,supplier_lead_node::SDC-VD0514881A,supplier_lead_node::SDC-VD0518684A,supplier_lead_node::SDC-VD0519670A,supplier_lead_node::SDC-VD0520115A,supplier_lead_node::SDC-VD0520132A,supplier_lead_node::SDC-VD0525412A,supplier_lead_node::SDC-VD0901566A,supplier_lead_node::SDC-VD0910216A,supplier_lead_node::SDC-VD0914320A,supplier_lead_node::SDC-VD0914360C,supplier_lead_node::SDC-VD0914690A,supplier_lead_node::SDC-VD0949099A,supplier_lead_node::SDC-VD0951020A,supplier_lead_node::SDC-VD0956464A,supplier_lead_node::SDC-VD0960508A,supplier_lead_node::SDC-VD0964290A,supplier_lead_node::SDC-VD0972460A,supplier_lead_node::SDC-VD0975221A,supplier_lead_node::SDC-VD0989480A,supplier_lead_node::SDC-VD0990780A,supplier_lead_node::SDC-VD0993480A,supplier_lead_node::SDC-VD1091642A,supplier_lead_node::SDC-VD1095770A,supplier_lead_node::SDC-VD1096202A,supplier_reliability_node::SDC-VD0500655A,supplier_reliability_node::SDC-VD0505677A,supplier_reliability_node::SDC-VD0508918A,supplier_reliability_node::SDC-VD0514881A,supplier_reliability_node::SDC-VD0518684A,supplier_reliability_node::SDC-VD0519670A,supplier_reliability_node::SDC-VD0520115A,supplier_reliability_node::SDC-VD0520132A,supplier_reliability_node::SDC-VD0525412A,supplier_reliability_node::SDC-VD0901566A,supplier_reliability_node::SDC-VD0910216A,supplier_reliability_node::SDC-VD0914320A,supplier_reliability_node::SDC-VD0914360C,supplier_reliability_node::SDC-VD0914690A,supplier_reliability_node::SDC-VD0949099A,supplier_reliability_node::SDC-VD0951020A,supplier_reliability_node::SDC-VD0956464A,supplier_reliability_node::SDC-VD0960508A,supplier_reliability_node::SDC-VD0964290A,supplier_reliability_node::SDC-VD0972460A,supplier_reliability_node::SDC-VD0975221A,supplier_reliability_node::SDC-VD0989480A,supplier_reliability_node::SDC-VD0990780A,supplier_reliability_node::SDC-VD0993480A,supplier_reliability_node::SDC-VD1091642A,supplier_reliability_node::SDC-VD1095770A,supplier_reliability_node::SDC-VD1096202A,supplier_stock_node::SDC-VD0500655A,supplier_stock_node::SDC-VD0505677A,supplier_stock_node::SDC-VD0508918A,supplier_stock_node::SDC-VD0514881A,supplier_stock_node::SDC-VD0518550B,supplier_stock_node::SDC-VD0518684A,supplier_stock_node::SDC-VD0519670A,supplier_stock_node::SDC-VD0520115A,supplier_stock_node::SDC-VD0520132A,supplier_stock_node::SDC-VD0525412A,supplier_stock_node::SDC-VD0525906A,supplier_stock_node::SDC-VD0901566A,supplier_stock_node::SDC-VD0910216A,supplier_stock_node::SDC-VD0914320A,supplier_stock_node::SDC-VD0914360C,supplier_stock_node::SDC-VD0914690A,supplier_stock_node::SDC-VD0949099A,supplier_stock_node::SDC-VD0951020A,supplier_stock_node::SDC-VD0956464A,supplier_stock_node::SDC-VD0960508A,supplier_stock_node::SDC-VD0964290A,supplier_stock_node::SDC-VD0972460A,supplier_stock_node::SDC-VD0975221A,supplier_stock_node::SDC-VD0989480A,supplier_stock_node::SDC-VD0990780A,supplier_stock_node::SDC-VD0993480A,supplier_stock_node::SDC-VD1091642A,supplier_stock_node::SDC-VD1095770A,supplier_stock_node::SDC-VD1096202A
1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,True,577063086.7792,0.149176,0.085243,0.3,0.195815,0.077968,0.191798,0.0,559962085.1798,1.0,25762139.9999,0.0,758283589.0363,68524646.9136,25762139.9999,0.0,0.0,0.0,68338188.0,0.0,856039017.9771,856231196.5145,856231196.5145,6543497354.9585,98015650.3365,10222232.2415,29206377.8329,5841275.5666,34549130.1228,68338188.0,0.0,106428400.0,20557394.0741,13418122.7167,25762139.9999,690749320.0363,0.0,5342752.2899,0.0,13142870.0248,0.0,run_0000,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.590294,0.726158,0.678471,,1.217587,1.144348,,0.74244,1.079729,1.600844,0.70826,1.296469,1.299735,1.130648,1.514144,0.764021,1.218137,0.446544,0.775544,0.80113,1.367477,False,472969633.0408,0.132191,0.075538,0.3,0.239316,0.082996,0.16996,15039497.5323,514664207.282,0.547622,33245426.6145,0.0,222205289.9592,65978593.4825,33245426.6145,0.0,0.0,0.0,68338188.0,0.0,453207356.4653,453357576.2332,453357576.2332,19718401770.2511,173838272.0139,8721764.4723,24919327.0636,4983865.4127,30395257.6124,68338188.0,0.0,58870400.0,19793578.0447,15789757.8253,18205929.0823,153978291.0552,228376448.5218,5475930.5488,65551300.0099,11213697.1786,0.0,run_0001,ok,0.457865,0.547287,0.605979,0.522314,0.385284,0.559177,0.448606,0.448728,0.425938,0.510146,0.33869,0.626534,0.832101,0.519833,0.659594,0.808202,0.3065,0.392894,0.708812,0.729645,0.620936,0.404783,0.529456,0.751185,0.765224,0.707001,0.430874,0.740468,0.513646,1.847901,1.320555,2.292527,1.7288,1.855075,1.398481,1.74228,1.707101,1.716953,1.519708,1.860892,1.506019,1.470631,1.35123,1.811557,1.290164,1.4113,1.227723,1.768761,1.684052,1.672337,1.170648,1.58315,1.507321,1.263622,1.047232,2.444059,0.742229,0.795276,0.787208,0.854591,0.72362,0.831362,0.810215,0.906787,0.670003,0.803077,0.836438,0.960173,0.840179,0.832196,0.868276,0.79408,0.697136,0.83734,0.931415,0.882802,0.784469,0.871208,0.910999,0.78453,0.852931,0.807764,0.78076,0.79705,0.753255,0.750871,0.764282,0.714203,0.872656,0.743108,0.486612,0.780866,0.594679,0.720002,0.626536,0.570763,0.541387,0.570868,0.516865,0.393792,0.759763,0.745919,0.932309,0.685509,0.622313,0.71626,0.407733,0.678415,0.57668,0.437745,0.454638,0.609183
0.674142,0.889189,0.662217,,1.072681,1.102969,,0.687376,1.085045,1.316188,0.236203,1.903188,1.472229,1.09986,1.225747,0.816837,1.337638,0.730638,0.855052,0.356921,1.223331,False,636647103.2194,0.127897,0.073084,0.3,0.246501,0.088079,0.164439,9571573.3698,751918616.6289,0.683518,30243703.8728,0.0,218581257.9451,61128581.3846,30243703.8728,0.0,0.0,0.0,68338188.0,0.0,672082950.1099,676029670.7864,676029670.7864,130070444619.719,167983166.5778,7818177.4049,22337649.7283,4467529.9457,27721775.9362,68338188.0,0.0,48204800.0,18338574.4154,15068231.033,20672130.503,152299555.722,8468889.5457,5384126.2079,36059998.7449,10051942.3777,0.0,run_0002,ok,0.81073,0.570486,0.795513,0.540059,0.592205,0.612629,0.730675,0.774709,0.374025,0.38975,0.576042,0.71278,0.57594,0.480396,0.843031,0.479618,0.351021,0.316929,0.289339,0.663784,0.367714,0.65818,0.749757,0.93943,0.710666,0.533754,0.61331,0.726278,0.65812,1.466715,1.902514,1.286462,1.480983,2.423917,1.609406,1.44813,1.931881,1.591858,1.052478,1.14815,1.440758,1.498963,2.193216,1.430669,2.025799,2.031271,1.564167,2.399336,1.902306,1.620268,1.44282,1.600895,2.116689,1.666353,1.381352,1.532196,0.832558,0.765543,0.850264,0.698923,0.903122,0.761849,0.734861,0.853084,0.79666,0.922359,0.836508,0.841042,0.906793,0.772479,0.884374,0.86426,0.823179,0.953794,0.689268,0.914967,0.750194,0.908273,0.75374,0.711244,0.837211,0.937609,0.784234,0.762347,0.464288,0.511565,0.552519,0.303344,0.402602,0.539895,0.57603,0.801158,0.943018,0.318085,0.614276,0.403455,0.74935,0.521354,0.814871,0.618593,0.400508,0.239755,0.481778,0.794519,0.418906,0.591479,0.544861,0.532252,0.748149,0.461537,0.6998,0.673363
0.921692,0.871661,0.876779,,1.022252,1.253717,,0.798862,1.118712,1.781346,0.465597,1.185224,1.435625,1.250462,1.457813,0.67591,1.596902,0.731543,0.804256,0.648882,1.184698,False,664863991.7626,0.109018,0.062296,0.3,0.2987,0.089819,0.140166,2871825.7039,833128208.0746,0.908837,31502177.1797,0.0,1520819054.5451,89420394.3985,31502177.1797,0.0,0.0,0.0,68338188.0,0.0,2319407253.3175,2333664323.6716,2333664323.6716,131886942886.4146,495395759.1199,9748453.2422,27852723.5491,5570544.7098,35884377.1017,68338188.0,0.0,278600800.0,26826118.3196,26709898.9773,28630351.4758,1462639554.5193,3376326950.5107,8031653.5525,578724074.1406,12533725.5971,0.0,run_0003,ok,0.529778,0.713813,0.695651,0.885572,0.54282,0.528267,0.588414,0.675983,0.344844,0.437837,0.395632,0.491909,0.480576,0.852422,0.433522,0.808737,0.478087,0.431319,0.862271,0.352941,0.372132,0.383728,0.332534,0.518583,0.436117,0.404365,0.26415,0.649117,0.313739,1.416616,1.69264,2.08197,1.785274,1.83911,1.829798,1.948388,2.030503,1.340988,1.201308,1.745934,1.65043,1.652338,1.927972,1.361492,1.83603,1.572486,1.56857,1.428396,1.459539,1.705285,1.682057,2.126,1.458403,1.846886,1.269678,1.777498,0.756055,0.913537,0.957273,0.783445,0.899655,0.773994,0.796211,0.734997,0.825801,0.735462,0.875422,0.850716,0.821485,0.876587,0.777805,0.802375,0.809525,0.661931,0.922937,0.728595,0.734137,0.896983,0.902361,0.826992,0.821749,0.748719,0.659226,0.680678,0.701115,0.673656,0.638098,0.486886,0.40671,0.704001,0.640679,0.334412,0.661391,0.646755,0.604649,0.731689,0.801071,0.549219,0.756505,0.599706,0.629875,0.563921,0.853582,0.577128,0.87658,0.529001,0.67618,0.832814,0.681824,0.54655,0.357709,0.591254
0.785223,0.799121,0.871815,,1.141971,1.192351,,0.778557,1.124818,1.6322,0.384989,1.862687,1.58564,1.280165,1.246884,0.686729,1.635064,0.726997,0.884689,0.842629,1.14541,False,848400348.195,0.154581,0.088332,0.3,0.200989,0.05735,0.198747,11713414.9096,985589161.0074,0.650745,33538256.985,0.0,267292838.821,89143867.3706,33538256.985,0.0,0.0,0.0,68338188.0,0.0,880816492.8961,890533743.1291,890533743.1291,115283220682.2756,253312739.2998,13779981.5609,39371375.8884,7874275.1777,44483762.4649,68338188.0,0.0,82137600.0,26743160.2112,17916944.6945,21824842.0754,199082241.9172,177791015.9989,5112386.5766,38720594.8302,17717119.1498,0.0,run_0004,ok,0.547097,0.736727,0.404832,0.687945,0.536455,0.589811,0.322269,0.525189,0.70678,0.668126,0.588335,0.533197,0.301187,0.649597,0.542299,0.662281,0.608809,0.52488,0.756029,0.386239,0.839188,0.350288,0.853795,0.597935,0.54283,0.811211,0.567487,0.565979,0.325409,1.949049,1.764343,1.423914,1.291988,1.567312,2.188197,2.059336,1.604553,1.163826,1.993455,1.389368,1.864706,1.633476,2.266551,1.332768,1.9437,1.852223,1.113744,1.69258,1.47023,1.823979,2.259204,1.792311,1.628801,1.729042,1.431793,1.606389,0.74028,0.878888,0.717841,0.842065,0.762104,0.848551,0.712936,0.693837,0.859667,0.878645,0.923409,0.869836,0.98492,0.749944,0.860409,0.861818,0.760796,0.748946,0.779735,0.841399,0.894297,0.876821,0.850076,0.723658,0.879159,0.839388,0.758954,0.651034,0.547093,0.280772,0.740561,0.529938,0.570529,0.503334,0.622789,0.558197,0.76953,0.639606,0.624072,0.736493,0.575429,0.614837,0.717342,0.702012,0.713587,0.813153,0.623917,0.622714,0.445553,0.47782,0.572881,0.599522,0.820471,0.316788,0.534488,0.711638
0.868132,0.810696,0.557747,,1.069718,1.126618,,0.696962,1.143692,1.373331,0.675532,1.961358,1.665352,1.061607,1.247813,0.885725,1.292768,0.59079,0.778292,0.617945,1.208154,False,677962133.9655,0.138886,0.079363,0.3,0.242838,0.060345,0.178567,16045876.8105,746795737.0926,0.49905,32030916.2395,0.0,257031421.6634,78455078.3115,32030916.2395,0.0,0.0,0.0,68338188.0,0.0,653846477.5537,685175733.2297,685175733.2297,37991971868.3047,217442023.6012,10896295.7819,31132273.6625,6226454.7325,35866668.4867,68338188.0,0.0,74499200.0,23536523.4935,19051886.3313,15985039.429,190751081.8462,117818679.5881,4734394.8242,71378926.1248,14009523.1481,0.0,run_0005,ok,0.683916,0.743462,0.755435,0.601573,0.828091,0.402015,0.592446,0.33967,0.596379,0.643606,0.473613,0.712549,0.531,0.427651,0.425295,0.594223,0.517582,0.310867,0.483325,0.862688,0.55214,0.641691,0.534581,0.33664,0.608893,0.434856,0.37906,0.61105,0.638047,1.089526,2.215731,1.124683,1.352848,1.496532,1.948692,1.87858,1.879411,1.575139,2.136607,1.316497,2.257762,1.194049,1.339402,1.888769,1.912337,1.799742,1.431752,2.052973,1.647141,1.39334,1.268972,2.371424,1.204597,1.40596,1.517402,2.099942,0.905729,0.90883,0.860801,0.678448,0.88273,0.765469,0.947404,0.960517,0.717944,0.881217,0.780066,0.735506,0.918944,0.825984,0.7936,0.848013,0.717175,0.822233,0.864345,0.915625,0.74262,0.925311,0.735885,0.770214,0.802838,0.758738,0.729839,0.735543,0.63347,0.567718,0.477769,0.575579,0.686097,0.494546,0.410444,0.803023,0.576123,0.350317,0.813043,0.387141,0.541692,0.650877,0.672233,0.820208,0.437292,0.628811,0.803531,0.586765,0.697798,0.586393,0.69877,0.884052,0.52976,0.70993,0.532204,0.810368
0.637458,0.677833,0.88036,,1.167193,1.112926,,0.848519,1.151496,1.454711,0.567337,1.526783,1.426556,1.088533,1.328494,0.743134,1.168947,0.896378,0.830824,0.642952,1.162971,False,635833811.2224,0.140792,0.080453,0.3,0.234626,0.063111,0.181019,13631856.8236,705143755.7888,0.600618,34132378.7953,0.0,254905326.8525,78308230.1068,34132378.7953,0.0,0.0,0.0,68338188.0,0.0,620029157.3199,620279641.0519,620279641.0519,40265873962.9491,194131452.4085,11025191.7894,31500547.9696,6300109.5939,36442634.4887,68338188.0,0.0,81068800.0,23492469.032,18373126.586,20500521.9717,186673117.5294,5481360.7112,4942086.5191,59591286.6197,14175246.5863,0.0,run_0006,ok,0.473319,0.729442,0.84749,0.513597,0.474621,0.497496,0.747804,0.462453,0.418899,0.487698,0.350687,0.396418,0.4468,0.62657,0.804095,0.460652,0.477382,0.597974,0.288396,0.352896,0.592338,0.549266,0.503697,0.530175,0.271812,0.461142,0.415694,0.450335,0.335429,1.974323,1.110441,1.56281,1.359082,1.390609,1.899406,2.258493,2.272292,1.498345,1.670819,1.576732,1.245019,1.569612,1.736508,1.550357,1.931973,1.588651,1.469485,2.103787,1.697098,1.437515,2.121119,1.616617,1.72831,1.606998,2.03989,1.865574,0.825972,0.809912,0.890645,0.907599,0.855507,0.918292,0.842208,0.820443,0.798911,0.787268,0.753523,0.936467,0.846666,0.72644,0.770876,0.822301,0.8991,0.913062,0.887632,0.793149,0.822906,0.947461,0.814721,0.864357,0.709335,0.833278,0.83828,0.53615,0.766789,0.649964,0.653814,0.537362,0.633259,0.56437,0.606674,0.867089,0.385425,0.461452,0.824094,0.847294,0.755238,0.788698,0.382241,0.699845,0.399479,0.779407,0.555974,0.595649,0.608085,0.456615,0.627497,0.790069,0.578983,0.574758,0.542514,0.446947
0.943362,0.570536,0.660029,,0.982205,1.108905,,0.922033,1.223871,1.355545,0.621011,1.453794,1.73156,1.172647,1.828331,0.91812,1.18307,0.391463,0.822425,0.565565,1.405611,False,982749738.5875,0.126138,0.072079,0.3,0.249583,0.090024,0.162177,4444596.9146,1113568837.3127,0.861928,32190365.0062,0.0,1403009686.4835,100495222.9945,32190365.0062,0.0,0.0,0.0,68338188.0,0.0,2472879830.2421,2477998314.0006,2477998314.0006,137365819369.5998,496594809.7733,12676228.1361,36217794.6747,7243558.9349,45264728.6966,68338188.0,0.0,256386200.0,30148566.8984,25081927.3996,27745768.0916,1337646731.9264,1872507996.5995,9046934.0219,563756700.8324,16298007.6036,0.0,run_0007,ok,0.587467,0.492845,0.342022,0.414976,0.301392,0.77511,0.43067,0.794557,0.611813,0.835919,0.551099,0.458785,0.348807,0.612954,0.647604,0.639795,0.785547,0.360766,0.623816,0.65179,0.817392,0.456471,0.806263,0.282052,0.598865,0.493463,0.57005,0.413846,0.517759,1.511711,1.602925,1.555684,1.40463,1.355683,1.606329,2.38613,2.023081,1.3352,1.759182,1.331297,1.494016,2.419521,1.504222,1.277154,1.688937,1.713008,1.643274,2.21918,1.645044,1.523388,1.395424,1.707531,1.880461,1.636952,1.543933,1.434093,0.909857,0.979116,0.852426,0.876783,0.800756,0.755085,0.713024,0.858216,0.934064,0.872515,0.868967,0.914064,0.819859,0.823231,0.785016,0.905847,0.872474,0.841507,0.892303,0.932229,0.706669,0.774007,0.830926,0.87753,0.780096,0.826055,0.86709,0.821741,0.83454,0.602376,0.507254,0.508877,0.708031,0.633577,0.577974,0.685617,0.378184,0.55281,0.802674,0.832392,0.594273,0.736043,0.807802,0.608707,0.413816,0.382614,0.675613,0.53051,0.610731,0.316219,0.870494,0.498146,0.657883,0.652417,0.53749,0.458766
0.850923,0.738081,0.690994,,1.194211,1.155925,,0.900893,1.086268,1.527199,0.67199,1.755106,1.365274,1.335346,1.502104,0.862276,1.142974,0.617034,0.867355,0.60176,1.091935,False,1018014039.7258,0.130495,0.074569,0.3,0.256024,0.071133,0.167779,3482486.8602,1292477857.2223,0.894763,33091785.8912,0.0,1373088345.5371,107753487.8442,33091785.8912,0.0,0.0,0.0,68338188.0,0.0,2586763812.3608,2614728514.2849,2614728514.2849,150954718521.4352,443361541.3914,14061298.8286,40175139.5104,8035027.9021,47839958.6625,68338188.0,0.0,209769600.0,32326046.3532,27587482.8285,29609299.031,1328856322.2107,637420783.8704,7664819.1521,614447875.3913,18078812.7797,0.0,run_0008,ok,0.913954,0.879432,0.484476,0.496272,0.379008,0.606814,0.416956,0.382102,0.790463,0.586129,0.768134,0.437429,0.41535,0.594124,0.645821,0.416327,0.563524,0.587479,0.562507,0.487207,0.542437,0.370119,0.360686,0.324437,0.72662,0.455889,0.637518,0.373729,0.763372,1.146186,1.95995,1.661676,2.128308,2.093589,1.096153,1.19508,1.432316,1.181841,2.050053,1.3287,1.802959,2.213785,1.831494,2.416422,1.773465,1.542361,2.300503,1.403224,1.682305,1.563127,1.673958,1.472686,2.255118,2.38505,1.827727,1.631418,0.949215,0.947459,0.70827,0.922316,0.737045,0.730823,0.783081,0.81112,0.834117,0.950897,0.752229,0.863792,0.837726,0.743926,0.98569,0.93345,0.805595,0.917495,0.827649,0.869064,0.938486,0.862359,0.808989,0.710615,0.830693,0.851255,0.788173,0.613133,0.586798,0.664736,0.798599,0.554331,0.545795,0.692633,0.806365,0.627397,0.639589,0.813873,0.840468,0.319879,0.908586,0.374363,0.621187,0.599978,0.917936,0.473388,0.31901,0.885129,0.582373,0.582945,0.569574,0.497828,0.2969,0.623256,0.462948,0.599775
0.862917,0.950577,0.863507,,1.292319,1.293875,,0.854518,1.135377,1.280916,0.707527,1.437429,1.579271,1.185967,1.063391,0.833695,1.241444,0.496585,0.790179,0.630064,1.188128,False,613830012.4799,0.095844,0.054768,0.3,0.331299,0.09486,0.123229,6398619.2354,520051966.5342,0.830787,37813917.384,0.0,1731421303.829,96360455.3596,37813917.384,0.0,0.0,0.0,68338188.0,0.0,2522839621.0906,2879270811.5632,2879270811.5632,87295782577.2194,481524732.0788,9235609.8003,26387456.5722,5277491.3144,35528173.9455,68338188.0,0.0,294152600.0,28908136.6079,31924144.8063,31415298.1486,1670728248.4691,2900433237.8708,9140717.3733,1013208924.1534,11874355.4575,0.0,run_0009,ok,0.45524,0.726245,0.712115,0.372196,0.216032,0.892908,0.852957,0.469036,0.575269,0.311151,0.566277,0.41267,0.641383,0.402084,0.588616,0.493878,0.555787,0.827667,0.571852,0.862696,0.660439,0.443925,0.457655,0.715858,0.691188,0.394285,0.711104,0.479624,0.589647,2.097654,2.149808,1.361691,1.32709,1.447233,1.730853,2.271349,1.778806,1.903609,1.98343,1.612646,1.532478,1.949582,1.745788,2.083022,2.434744,1.604657,1.508357,1.310613,1.710656,1.48634,1.48623,1.639579,1.861875,1.80839,1.600063,1.776533,0.860216,0.932707,0.871026,0.910837,0.779851,0.911612,0.670542,0.901197,0.681895,0.856735,0.788525,0.756701,0.883817,0.747981,0.870459,0.7259,0.770689,0.816451,0.849865,0.866155,0.808704,0.916239,0.69456,0.766134,0.815901,0.857273,0.865289,0.539332,0.85353,0.400763,0.458652,0.602253,0.398711,0.643724,0.618607,0.458442,0.713451,0.363489,0.595346,0.496386,0.858905,0.415115,0.548929,0.697143,0.511467,0.765175,0.390297,0.355682,0.264366,0.623114,0.591722,0.614469,0.588706,0.802022,0.463101,0.416638
