day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,28.0,0.0,28.0,0.0,28.0,454.1468,1068332.4081,42340.7267,216.4389,29.3852,664.788,0.0,0.0
1,28.0,0.0,56.0,45.472,55.0332,211.0896,1067130.6472,42302.1204,137.0127,46.7723,1509.576,0.0,0.0
2,56.0,0.0,112.0,14.0,91.4066,303.9567,1064983.6291,42233.1854,223.3762,88.4784,3017.1,0.0,1.026
3,56.0,0.0,168.0,140.672,94.2813,306.8571,1062963.2315,42164.2535,225.0306,88.8181,3017.1,0.0,1509.576
4,32.0,0.0,200.0,134.2,81.4323,944.5939,1061473.5844,42113.819,543.1287,89.7212,3017.1,664.788,1948.3225
5,32.0,28.0,204.0,137.3994,77.8865,1768.3271,1060119.2765,42068.4285,928.9578,96.4611,3017.1,1509.576,1431.831
6,60.0,28.0,236.0,143.0303,94.9943,3372.2524,1058025.6484,41999.4931,1658.724,118.0147,2940.381,3017.1,0.0
7,60.0,0.0,296.0,151.6251,94.9989,3327.1387,1056013.7336,41930.561,1566.9957,87.3931,1431.831,3017.1,0.0
8,30.0,75.0,251.0,156.2,80.7831,2731.9167,1055066.3095,41901.5468,1242.4391,47.3746,2.549,3017.1,0.0
9,30.0,18.288,262.712,199.0577,76.1566,1119.2234,1056006.7855,41944.1584,510.6135,40.3211,64.8624,3017.1,0.0
10,54.0,16.4576,300.2544,142.256,94.4313,1758.2897,1055482.7628,41937.9286,803.7703,80.4173,163.725,2940.381,0.0
11,54.0,43.288,310.9664,124.0656,95.0,1737.9155,1053403.9556,41869.9241,786.2115,91.8921,200.0,1431.831,63.725
12,54.0,34.3493,330.6171,272.251,95.0,1720.2596,1050070.6466,41745.3154,773.2593,92.0981,200.0,2.549,161.176
13,54.0,117.8917,266.7255,847.8325,95.0,1832.0043,1047179.9454,41646.6331,834.6491,102.5683,200.0,64.8624,196.3136
14,54.0,15.5783,305.1471,255.2145,95.0,1320.1992,1044409.6072,41544.8507,607.0648,123.702,770.6581,163.725,132.5886
15,54.0,0.0,359.1471,2744.6431,95.0,443.5822,1045057.1679,41587.6988,264.3037,150.5514,2279.2081,200.0,32.5886
16,54.0,0.0,413.1471,313.6544,95.0,418.5822,1043298.7399,41522.775,281.7304,147.4751,3149.6886,200.0,570.6581
17,54.0,99.7157,367.4315,199.955,95.0,493.5822,1041251.8968,41457.8471,329.9079,116.2066,3049.6886,200.0,2079.2081
18,54.0,25.0,396.4315,197.9199,95.0,946.8289,1039395.1458,41395.6234,530.0231,100.1868,3017.1,770.6581,3017.1
19,54.0,140.294,310.1375,305.8206,95.0,2396.7422,1037589.6381,41335.264,1200.0343,109.8156,3018.1481,2279.2081,2446.4419
20,54.0,0.0,364.1375,212.675,95.0,3350.5322,1035747.9693,41271.6479,1652.7939,119.5565,3028.2981,3149.6886,937.8919
21,54.0,0.0,418.1375,4299.9917,95.0,3325.5322,1037918.6172,41364.2248,1612.9391,108.0753,2466.7419,3049.6886,1.0481
22,54.0,50.0,422.1375,301.5038,95.0,3425.5322,1035908.1886,41295.3106,1622.1671,78.9043,958.1919,3017.1,11.1981
23,54.0,125.0,351.1375,313.0102,95.0,2688.5108,1034572.3359,41251.9272,1223.2997,64.2425,87.7114,3018.1481,20.3
24,54.0,75.0,330.1375,226.4599,95.0,1728.1803,1034170.4134,41247.3475,778.3622,81.7664,187.7114,3028.2981,19.2519
25,54.0,25.0,359.1375,100.8687,89.9642,1427.1417,1033791.1416,41244.9758,636.5052,88.6288,220.3,2466.7419,66.4418
26,54.0,25.0,388.1375,307.7977,74.658,534.468,1034093.3739,41257.4706,232.3044,77.9742,219.2519,958.1919,116.6558
27,54.0,25.0,417.1375,207.0342,70.0,340.0079,1033950.665,41255.4126,144.892,85.2111,208.3463,87.7114,100.0
28,54.0,75.0,396.1375,2625.6386,74.6609,645.979,1035638.5347,41329.7806,262.7209,82.5515,124.8605,187.7114,66.2943
29,54.0,25.0,425.1375,212.8683,70.0,312.307,1035661.9495,41330.7172,119.184,66.6568,100.0,220.3,16.2943
