day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853280.7845,1407.5337,1809.6861,804.3049,4021.5247,1823.2166,53.8067,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,903038.3161,1503.3862,1932.9251,859.0778,4295.389,790.6744,2.5492,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,951929.0372,1598.8205,2055.6263,913.6117,4568.0585,636.2944,2.375,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1000576.8076,1694.2952,2178.3795,968.1687,4840.8434,800.479,2.8766,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1049380.6535,1789.7079,2301.053,1022.6902,5113.4512,278.6292,1.881,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1098462.5723,1885.246,2423.8877,1077.2834,5386.4171,237.3542,1.6959,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1147616.369,1980.7448,2546.6719,1131.8542,5659.2709,194.7961,1.4979,0.0,0.0,0.0,0.0,25549.6142,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1196461.8058,2075.8618,2668.9651,1186.2067,5931.0336,151.9814,1.2973,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1245015.1876,2170.9135,2791.1745,1240.522,6202.6101,712.6263,2.8199,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1293342.8637,2265.903,2913.3039,1294.8017,6474.0086,674.5524,3.2572,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
10,60.0,60.0,0.0,25629.127,58.25,265.6103,1341556.1406,2361.021,3035.5984,1349.1548,6745.7742,839.3181,3.8978,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
11,55.0,55.0,0.0,25509.0639,55.65,166.2764,1389852.3883,2456.0834,3157.8215,1403.4762,7017.3811,314.9849,2.8522,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
12,50.0,50.0,0.0,25612.717,51.13,149.3955,1438445.7576,2551.241,3280.167,1457.852,7289.26,270.6142,2.5868,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
13,45.0,45.0,0.0,25541.5666,46.226,131.5053,1487177.0322,2646.3785,3402.4866,1512.2163,7561.0814,224.8381,2.3031,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
14,40.0,40.0,0.0,25378.3384,41.2452,113.4133,1535957.2515,2741.4465,3524.7169,1566.5409,7832.7043,178.7809,2.0157,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
15,47.5,47.5,0.0,25426.6354,46.249,221.5659,1584480.1596,2836.469,3646.8887,1620.8394,8104.1972,725.8264,3.2042,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
16,52.5,52.5,0.0,25527.4697,51.2498,222.2105,1632908.4186,2931.5756,3769.1687,1675.1861,8375.9304,674.5587,3.3175,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
17,60.0,60.0,0.0,25597.2197,58.25,265.6104,1681089.7881,3026.6544,3891.4128,1729.5168,8647.5839,839.3185,3.9012,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
18,55.0,55.0,0.0,25664.2937,55.65,166.2764,1729541.2655,3121.8216,4013.7706,1783.898,8919.4902,314.9849,2.8522,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
19,50.0,50.0,0.0,24407.7936,51.13,149.3955,1776929.7115,3216.0096,4134.8695,1837.7198,9188.5988,270.6142,2.5868,0.0,0.0,0.0,0.0,25121.0427,0.0,0.0
20,45.0,45.0,0.0,24492.5366,46.226,131.5053,1822524.7777,3310.1425,4255.8975,1891.51,9457.5501,224.8381,2.3031,0.0,0.0,0.0,0.0,23033.8644,0.0,0.0
21,40.0,40.0,0.0,24740.378,41.2452,113.4133,1845545.9938,3351.6567,4309.2729,1915.2324,9576.1619,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24517.5853,46.249,221.5659,1868038.8092,3392.9889,4362.4143,1938.8508,9694.254,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24584.0605,51.2498,222.2105,1890402.6162,3434.3588,4415.6042,1962.4908,9812.4538,674.5587,3.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24548.9954,58.25,265.6104,1912414.7186,3475.6665,4468.7141,1986.0951,9930.4757,839.3185,3.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24511.6397,55.65,166.2764,1934592.4993,3516.9487,4521.7912,2009.685,10048.4248,314.9849,2.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24721.8431,51.13,149.3955,1957173.9521,3558.431,4575.1256,2033.3891,10166.9457,270.6142,2.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24577.5437,46.226,131.5053,1979820.161,3599.8325,4628.356,2057.0471,10285.2356,224.8381,2.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
