supplier_id,supplier_name,item_id,dst_node_id,edge_id,uom,input_initial_stock_qty,simulated_opening_stock_qty,base_stock_qty,min_stock_end_of_day,avg_stock_end_of_day,final_stock_end_of_day,neutral_opening_stock_floor_qty,neutral_opening_stock_reducible_qty,neutral_opening_stock_scale,nominal_capacity_qty_per_day,effective_capacity_qty_per_day,capacity_basis,applied_capacity_scale,explicit_capacity_qty_per_day,process_capacity_qty_per_day,downstream_requirement_qty_per_day,downstream_signal_qty_per_day,avg_capacity_utilization,max_capacity_utilization,capacity_active_days,max_capacity_used_qty_per_day,neutral_capacity_floor_qty_per_day,industrial_capacity_target_utilization,industrial_capacity_profile,industrial_nominal_capacity_qty_per_day,industrial_peak_utilization_if_nominal,current_capacity_headroom_vs_industrial_nominal,tested_capacity_floor_qty_per_day,tested_capacity_floor_factor,neutral_capacity_scale_if_nominal,current_capacity_headroom_factor,current_capacity_headroom_vs_tested_floor,capacity_floor_basis,planned_lead_time_days,lead_time_type,lead_time_stages,lead_time_source,lead_time_is_default,lead_reference_days,lead_cover_days,delay_step_limit,nominal_reliability_otif,reliability_source,standard_order_qty,standard_order_uom,mrp_share,mrp_rank,unit_purchase_cost,unit_transport_cost,total_shipped_qty,total_pulled_qty,shipment_rows,first_shipment_day,last_shipment_day
SDC-VD0525412A,Supplier of Packaging - VD0525412A,item:333362,M-1430,edge:SDC-VD0525412A_TO_M-1430_333362,UN,135.0,4312000.0,4312000.0,2000.0,11698233.424658,10023000.0,4310000.0,2000.0,0.999536,192500.0,61600000.0,downstream_requirement,320.0,0.0,0.0,154000.0,107800.0,7.5e-05,0.018994,67,1170000.0,1170000.0,0.75,packaging_qualified_pharma,1560000.0,0.75,39.487179,2925000.0,2.5,1.0,52.649573,21.059829,max_daily_pulled_qty_observed_x2.5_tested,60.0,erlang_pipeline,4,case_data_fia,False,60,72,120,1.0,service_level.otif,5000.0,UN,1.0,1,0.27321,0.06942,9024000.0,9024000.0,1523,-6,1878
SDC-VD0901566A,Supplier of Packaging - VD0901566A,item:338928,M-1810,edge:SDC-VD0901566A_TO_M-1810_338928,UN,135.0,5699400.0,5699400.0,4899400.0,14543828.630137,15673350.0,800000.0,4899400.0,0.140366,1000000.0,320000000.0,explicit_capacity,320.0,1000000.0,0.0,203550.0,14400.0,3.3e-05,0.003594,223,1150000.0,1150000.0,0.75,packaging_qualified_pharma,1533333.333333,0.75,208.695652,2875000.0,2.5,1.0,278.26087,111.304348,max_daily_pulled_qty_observed_x2.5_tested,70.0,erlang_pipeline,4,case_data_fia,False,70,84,140,1.0,service_level.otif,25000.0,UN,1.0,1,0.14131,0.13994,19565033.0,19565033.0,771,-62,1549
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:001893,M-1810,edge:SDC-VD0910216A_TO_M-1810_001893,KG,135.0,23920.0,23920.0,0.0,50651.255426,95192.656,23920.0,0.0,1.0,1962.730875,628073.88,downstream_requirement+fia_hint,320.0,0.0,0.0,1570.1847,111.0816,6.3e-05,0.038085,3,23920.0,23920.0,0.7,raw_material_qualified_pharma,34171.428571,0.7,18.380088,59800.0,2.5,1.0,26.257269,10.502908,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,23920.0,KG,0.7,1,4.64,0.06348,71760.0,71760.0,3,0,1417
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:002612,M-1810,edge:SDC-VD0910216A_TO_M-1810_002612,KG,135.0,22500.0,22500.0,0.0,28826.263548,29486.448,22500.0,0.0,1.0,535.714286,171428.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,7.2e-05,0.13125,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,5.333333,56250.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.7,1,0.82,0.06348,67500.0,67500.0,3,-16,0
SDC-VD0914320A,Supplier of Raw Materials - VD0914320A,item:055703,M-1810,edge:SDC-VD0914320A_TO_M-1810_055703,KG,135.0,300.0,300.0,0.0,350.007384,300.0,300.0,0.0,1.0,20.660325,6611.304,downstream_requirement+fia_hint,320.0,0.0,0.0,16.52826,1.16928,5e-05,0.045377,2,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,15.426376,750.0,2.5,1.0,22.03768,8.815072,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,300.0,KG,0.7,1,20.35,0.05086,900.0,900.0,3,-5,1346
SDC-VD0914360C,Supplier of Packaging - VD0914360C,item:338929,M-1810,edge:SDC-VD0914360C_TO_M-1810_338929,UN,135.0,5699400.0,5699400.0,3950.0,10009495.506849,8413400.0,5695450.0,3950.0,0.999307,254437.5,81420000.0,downstream_requirement,320.0,0.0,0.0,203550.0,14400.0,0.000123,0.005527,174,450000.0,450000.0,0.75,packaging_qualified_pharma,600000.0,0.75,135.7,1125000.0,2.5,1.0,180.933333,72.373333,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,5000.0,UN,1.0,1,0.21585,0.07228,18372600.0,18372600.0,3392,-34,1874
SDC-VD0914690A,Supplier of Raw Materials - VD0914690A,item:042342,M-1430,edge:SDC-VD0914690A_TO_M-1430_042342,UN,135.0,185853360.0,185853360.0,5853360.0,259036723.518904,260194704.0,180000000.0,5853360.0,0.968505,11615835.0,3717067200.0,downstream_requirement,320.0,0.0,0.0,9292668.0,6504867.6,6.2e-05,0.008071,14,30000000.0,30000000.0,0.7,supplier_material_default_pharma,42857142.857143,0.7,86.731568,75000000.0,2.5,1.0,123.90224,49.560896,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,30000000.0,UN,1.0,1,0.00221,0.09302,480000000.0,480000000.0,16,-5,908
SDC-VD0949099A,Supplier of Raw Materials - VD0949099A,item:021081,SDC-1450,edge:SDC-VD0949099A_TO_SDC-1450_021081,KG,135.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,19.285714,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.7,1,12.1,1.71616,300000.0,300000.0,8,-114,4
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001757,M-1810,edge:SDC-VD0951020A_TO_M-1810_001757,KG,135.0,9255.8256,9255.8256,81.4332,42202.585054,70328.6568,9174.3924,81.4332,0.991202,413.2065,132226.08,downstream_requirement,320.0,0.0,0.0,330.5652,23.3856,0.000162,0.006807,106,900.0,900.0,0.7,raw_material_qualified_pharma,1285.714286,0.7,102.842507,2250.0,2.5,1.0,146.917867,58.767147,max_daily_pulled_qty_observed_x2.5_tested,84.0,erlang_pipeline,4,case_data_fia,False,84,101,168,1.0,service_level.otif,100.0,KG,1.0,1,5.43,0.1314,47100.0,47100.0,394,-75,1195
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001848,M-1810,edge:SDC-VD0951020A_TO_M-1810_001848,KG,135.0,6000.0,6000.0,0.0,8550.34194,7809.60285,6000.0,0.0,1.0,309.904875,99169.56,downstream_requirement+fia_hint,320.0,0.0,0.0,247.9239,17.5392,6.6e-05,0.060502,2,6000.0,6000.0,0.7,raw_material_qualified_pharma,8571.428571,0.7,11.569782,15000.0,2.5,1.0,16.52826,6.611304,max_daily_pulled_qty_observed_x2.5_tested,56.0,erlang_pipeline,4,case_data_fia,False,56,68,112,1.0,service_level.otif,6000.0,KG,0.3,2,1.58,0.1314,18000.0,18000.0,3,-6,1537
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:007923,M-1810,edge:SDC-VD0951020A_TO_M-1810_007923,KG,135.0,4627.9128,4627.9128,2988.854955,3830.994281,3305.652,1639.057845,2988.854955,0.354168,826.413,264452.16,downstream_requirement,320.0,0.0,0.0,661.1304,46.7712,2.1e-05,0.000349,390,92.295285,92.295285,0.7,raw_material_qualified_pharma,131.850407,0.7,2005.698471,230.738213,2.5,1.0,2865.28353,1146.113412,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.3,2,2.18,0.1314,10178.077206,10178.077206,390,0,1818
SDC-VD0956464A,Supplier of Raw Materials - VD0956464A,item:007923,M-1810,edge:SDC-VD0956464A_TO_M-1810_007923,KG,135.0,4627.9128,4627.9128,2566.458894,3657.798067,3305.652,2061.453906,2566.458894,0.445439,826.413,264452.16,downstream_requirement,320.0,0.0,0.0,661.1304,46.7712,4.9e-05,0.000814,390,215.355666,215.355666,0.7,raw_material_qualified_pharma,307.650951,0.7,859.585055,538.389165,2.5,1.0,1227.97865,491.19146,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.7,1,1.82,0.116,42888.846801,42888.846801,391,0,1818
SDC-VD0960508A,Supplier of Raw Materials - VD0960508A,item:021081,SDC-1450,edge:SDC-VD0960508A_TO_SDC-1450_021081,KG,135.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,19.285714,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.2,2,12.1,1.71616,820000.0,820000.0,9,-114,19
SDC-VD0964290A,Supplier of Raw Materials - VD0964290A,item:055703,M-1810,edge:SDC-VD0964290A_TO_M-1810_055703,KG,135.0,300.0,300.0,0.0,444.810434,404.94237,300.0,0.0,1.0,20.660325,6611.304,downstream_requirement+fia_hint,320.0,0.0,0.0,16.52826,1.16928,5e-05,0.045377,2,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,15.426376,750.0,2.5,1.0,22.03768,8.815072,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,300.0,KG,0.3,2,49.2,0.13108,600.0,600.0,2,1,1347
SDC-VD0972460A,Supplier of Raw Materials - VD0972460A,item:021081,SDC-1450,edge:SDC-VD0972460A_TO_SDC-1450_021081,KG,135.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,19.285714,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,3,12.15,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0975221A,Supplier of Raw Materials - VD0975221A,item:021081,SDC-1450,edge:SDC-VD0975221A_TO_SDC-1450_021081,KG,135.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,19.285714,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,4,15.0,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0989480A,Supplier of Packaging - VD0989480A,item:426331,M-1810,edge:SDC-VD0989480A_TO_M-1810_426331,UN,135.0,53737.2,53737.2,1566.75,77443.380164,78366.75,52170.45,1566.75,0.970844,2798.8125,895620.0,downstream_requirement,320.0,0.0,0.0,2239.05,158.4,0.000129,0.021438,11,19200.0,19200.0,0.75,packaging_qualified_pharma,25600.0,0.75,34.985156,48000.0,2.5,1.0,46.646875,18.65875,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,19200.0,UN,1.0,1,0.50393,0.07296,230400.0,230400.0,12,0,1634
SDC-VD0990780A,Supplier of Raw Materials - VD0990780A,item:002612,M-1810,edge:SDC-VD0990780A_TO_M-1810_002612,KG,135.0,23750.0,23750.0,0.0,30022.950645,30707.216,23750.0,0.0,1.0,565.47619,180952.380952,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,7.2e-05,0.13125,1,23750.0,23750.0,0.7,raw_material_qualified_pharma,33928.571429,0.7,5.333333,59375.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,23750.0,KG,0.2,2,1.295,0.11678,23750.0,23750.0,1,1,1
SDC-VD0993480A,Supplier of Packaging - VD0993480A,item:344135,M-1430,edge:SDC-VD0993480A_TO_M-1430_344135,UN,135.0,4312000.0,4312000.0,112000.0,6184435.39726,6348000.0,4200000.0,112000.0,0.974026,192500.0,61600000.0,downstream_requirement,320.0,0.0,0.0,154000.0,107800.0,0.00011,0.068182,61,4200000.0,4200000.0,0.75,packaging_qualified_pharma,5600000.0,0.75,11.0,10500000.0,2.5,1.0,14.666667,5.866667,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,120000.0,UN,1.0,1,0.00403,0.065,12360000.0,12360000.0,103,0,1807
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:001893,M-1810,edge:SDC-VD1091642A_TO_M-1810_001893,KG,135.0,20900.0,20900.0,0.0,42554.607333,25646.3501,20900.0,0.0,1.0,1962.730875,628073.88,downstream_requirement,320.0,0.0,0.0,1570.1847,111.0816,5.5e-05,0.033276,3,20900.0,20900.0,0.7,raw_material_qualified_pharma,29857.142857,0.7,21.035967,52250.0,2.5,1.0,30.051382,12.020553,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,20900.0,KG,0.2,2,5.105,0.14454,62700.0,62700.0,3,1,1421
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:002612,M-1810,edge:SDC-VD1091642A_TO_M-1810_002612,KG,135.0,22500.0,22500.0,0.0,28768.968828,29427.984,22500.0,0.0,1.0,535.714286,171428.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,7.2e-05,0.13125,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,5.333333,56250.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.05,3,1.225,0.14454,22500.0,22500.0,1,2,2
SDC-VD1095770A,Supplier of Packaging - VD1095770A,item:734545,M-1430,edge:SDC-VD1095770A_TO_M-1430_734545,UN,135.0,24640.0,24640.0,5740.0,33395.300822,34496.0,18900.0,5740.0,0.767045,1540.0,492800.0,downstream_requirement,320.0,0.0,0.0,1232.0,862.4,9.1e-05,0.038352,11,18900.0,18900.0,0.75,packaging_qualified_pharma,25200.0,0.75,19.555556,47250.0,2.5,1.0,26.074074,10.42963,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,6300.0,UN,1.0,1,0.42644,0.05756,81900.0,81900.0,13,0,1630
SDC-VD1096202A,Supplier of Raw Materials - VD1096202A,item:039668,M-1810,edge:SDC-VD1096202A_TO_M-1810_039668,KG,135.0,450.0,450.0,0.0,513.553822,450.0,450.0,0.0,1.0,19.285714,6171.428571,downstream_requirement+fia_hint,320.0,0.0,0.0,8.26413,0.58464,8e-05,0.072917,2,450.0,450.0,0.7,raw_material_qualified_pharma,642.857143,0.7,9.6,1125.0,2.5,1.0,13.714286,5.485714,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,450.0,KG,1.0,1,12.21,0.13108,900.0,900.0,2,0,1346
