day,node_id,item_id,bb_qty,bb_demand_signal_qty,bb_demand_signal_raw_qty,bb_backlog_qty,gross_requirement_basis,mrp_demand_signal_source,mrp_demand_signal_smoothing_days,safety_floor_qty,soft_safety_target_qty,coverage_target_qty,target_stock_qty,backlog_target_qty,target_with_backlog_qty,stock_proj_qty,recv_prev_today_qty,recv_prev_future_qty,inventory_position_qty,bn_qty,planned_release_qty,planned_receipt_qty,planned_order_count,planned_receipt_min_day,planned_receipt_max_day,review_period_days,safety_time_days,safety_stock_qty,has_mrp_snapshot_policy
11,M-1810,item:099439,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,2892.4455,2169.334125,29750.868,29750.868,0.0,29750.868,9755.702,413.2065,21486.738,31242.44,0.0,0.0,0.0,0,,,1,7.0,0.0,0
11,M-1810,item:268091,5102.714286,5102.714286,5102.714286,0.0,propagated_demand,demand,1,0.0,0.0,35719.000002,35719.000002,0.0,35719.000002,0.0,0.0,0.0,0.0,35719.000002,0.0,0.0,0,,,1,0.0,0.0,0
11,M-1810,item:338928,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,28293450.0,28293450.0,0.0,28293450.0,2760265.0,203550.0,24211800.0,26972065.0,1321385.0,50000.0,50000.0,2,86,213,1,10.0,0.0,0
11,M-1810,item:338929,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,17912400.0,17912400.0,0.0,17912400.0,2710200.0,203550.0,15205750.0,17915950.0,0.0,15000.0,15000.0,3,26,102,1,10.0,0.0,0
11,M-1810,item:426331,2239.05,2239.05,0.0,0.0,static_requirement,demand,1,15673.35,11755.0125,134343.0,134343.0,0.0,134343.0,50077.2,2239.05,89562.0,139639.2,0.0,0.0,0.0,0,,,1,7.0,0.0,0
11,M-1810,item:693055,82641.3,82641.3,0.0,0.0,static_requirement,demand,1,1652826.0,1239619.5,12313553.7,12313553.7,0.0,12313553.7,1966617.2,82641.3,10346936.8,12313554.0,0.0,5846.0,5846.0,128,82,209,1,20.0,0.0,0
11,SDC-1450,item:021081,0.0,0.0,0.0,0.0,none,demand,1,900000.0,900000.0,0.0,1142100.0,0.0,1142100.0,999060.0,0.0,80000.0,1079060.0,63040.0,0.0,0.0,0,,,1,0.0,900000.0,0
11,SDC-1450,item:693055,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,1800000.0,0.0,1800000.0,1039454.0,0.0,0.0,1039454.0,760546.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-1450,item:773474,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9600000.0,0.0,9600000.0,6888084.0,0.0,0.0,6888084.0,2711916.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0500655A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,21600.0,0.0,21600.0,61267.824,3305.652,29750.868,91018.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0505677A,item:099439,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,11569.782,0.0,11569.782,51237.606,3305.652,29750.868,80988.474,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0508918A,item:730384,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,914144.0,0.0,914144.0,3678352.0,261184.0,2350656.0,6029008.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0514881A,item:016332,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,2776.74768,0.0,2776.74768,12297.02544,793.35648,7140.20832,19437.23376,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0518684A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22800.0,0.0,22800.0,150737.7312,12561.4776,113053.2984,263791.0296,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0519670A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4000.0,0.0,4000.0,23885.58902,1983.3912,15867.1296,39752.71862,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0519670A,item:029313,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,2274.857143,164.571429,1481.142857,3756.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0520115A,item:708073,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,34194.16,0.0,34194.16,146431.28,9769.76,87927.84,234359.12,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0520132A,item:038005,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,75456.446912,0.0,75456.446912,304164.264896,21558.984832,194030.863488,498195.128384,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0520132A,item:049371,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,8561.63868,0.0,8561.63868,28315.82844,2446.18248,22015.64232,50331.47076,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0525412A,item:333362,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,17326000.0,1232000.0,11088000.0,28414000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0901566A,item:338928,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,5699400.0,0.0,5699400.0,5114400.0,1250.0,11250.0,5125650.0,573750.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0910216A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23920.0,0.0,23920.0,129958.1006,12561.4776,113053.2984,243011.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0910216A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,62167.824,3305.652,29750.868,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0914320A,item:055703,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,1974.857143,164.571429,1316.571429,3291.428571,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0914360C,item:338929,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,5699400.0,0.0,5699400.0,23265200.0,1628400.0,14655600.0,37920800.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0914690A,item:042342,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,250902036.0,0.0,250902036.0,1142998164.0,74341344.0,594730752.0,1737728916.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0949099A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7013.69863,584.474886,5260.273973,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0951020A,item:001757,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9255.8256,0.0,9255.8256,40990.0848,2644.5216,23800.6944,64790.7792,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0951020A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,6000.0,0.0,6000.0,23800.6944,1983.3912,17850.5208,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0951020A,item:007923,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4627.9128,0.0,4627.9128,41651.2152,0.0,0.0,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0956464A,item:007923,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4627.9128,0.0,4627.9128,41651.2152,0.0,0.0,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0960508A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7013.69863,584.474886,5260.273973,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0964290A,item:055703,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,1974.857143,164.571429,1481.142857,3456.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0972460A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7013.69863,584.474886,5260.273973,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0975221A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7013.69863,584.474886,5260.273973,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0989480A,item:426331,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,62693.4,0.0,62693.4,277642.2,17912.4,161211.6,438853.8,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0990780A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23750.0,0.0,23750.0,63417.824,3305.652,29750.868,93168.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD0993480A,item:344135,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,17176000.0,1232000.0,11088000.0,28264000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD1091642A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20900.0,0.0,20900.0,153878.1006,12561.4776,113053.2984,266931.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD1091642A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,62167.824,3305.652,29750.868,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD1095770A,item:734545,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,33264.0,0.0,33264.0,132636.0,9856.0,78848.0,211484.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
11,SDC-VD1096202A,item:039668,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,450.0,0.0,450.0,2424.857143,164.571429,1481.142857,3906.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,propagated_demand,demand,1,0.0,0.0,71438.000004,71438.000004,0.0,71438.000004,61232.571432,5102.714286,10205.428572,71438.000004,0.0,5102.714286,5102.714286,1,14,14,1,0.0,0.0,0
12,C-XXXXX,item:268967,6256.714286,6256.714286,6256.714286,0.0,propagated_demand,demand,1,0.0,0.0,87594.000004,87594.000004,0.0,87594.000004,75080.571432,6256.714286,12513.428572,87594.000004,0.0,6256.714286,6256.714286,1,15,15,1,0.0,0.0,0
12,DC-1920,item:268091,5102.714286,5102.714286,5102.714286,0.0,propagated_demand,demand,1,102054.28572,76540.71429,132670.571436,430538.0,0.0,430538.0,396683.71428,14400.0,28751.571434,425435.285714,5102.714286,14351.571434,14351.571434,1,14,14,1,20.0,0.0,0
12,DC-1920,item:268967,6256.714286,6256.714286,6256.714286,0.0,propagated_demand,demand,1,156417.85715,117313.392862,193958.142866,1101534.0,0.0,1101534.0,1076507.142856,6256.714286,18770.142858,1095277.285714,6256.714286,6256.714286,6256.714286,1,14,14,1,25.0,0.0,0
12,M-1430,item:038005,2694.873104,2694.873104,0.0,0.0,static_requirement,demand,1,53897.46208,40423.09656,816546.550512,816546.550512,0.0,816546.550512,68859.060506,2694.873104,754920.864976,823779.925482,0.0,0.0,0.0,0,,,1,20.0,0.0,0
12,M-1430,item:042342,9292668.0,9292668.0,0.0,0.0,static_requirement,demand,1,46463340.0,34847505.0,418170060.0,418170060.0,0.0,418170060.0,186544944.8,9292668.0,241609368.0,428154312.8,0.0,0.0,0.0,0,,,1,5.0,0.0,0
12,M-1430,item:268967,6256.714286,6256.714286,6256.714286,0.0,propagated_demand,demand,1,0.0,0.0,43797.000002,43797.000002,0.0,43797.000002,91596.71428,0.0,0.0,91596.71428,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,M-1430,item:333362,154000.0,154000.0,0.0,0.0,static_requirement,demand,1,1540000.0,1155000.0,18634000.0,18634000.0,0.0,18634000.0,1928650.0,154000.0,16708000.0,18636650.0,0.0,0.0,0.0,0,,,1,10.0,110000.0,0
12,M-1430,item:344135,154000.0,154000.0,0.0,0.0,static_requirement,demand,1,1540000.0,1155000.0,11550000.0,11550000.0,0.0,11550000.0,1817200.0,154000.0,9774000.0,11591200.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
12,M-1430,item:708073,1221.22,1221.22,0.0,0.0,static_requirement,demand,1,12212.2,9159.15,76936.86,76936.86,0.0,76936.86,24493.032,1221.22,52627.58,77120.612,0.0,0.0,0.0,0,,,1,10.0,2000.0,0
12,M-1430,item:730384,32648.0,32648.0,0.0,0.0,static_requirement,demand,1,326480.0,244860.0,3721872.0,3721872.0,0.0,3721872.0,447103.8,32648.0,3308320.0,3755423.8,0.0,0.0,0.0,0,,,1,10.0,23500.0,0
12,M-1430,item:734545,1232.0,1232.0,0.0,0.0,static_requirement,demand,1,12320.0,9240.0,61600.0,61600.0,0.0,61600.0,22232.2,1232.0,44632.0,66864.2,0.0,0.0,0.0,0,,,1,10.0,0.0,0
12,M-1430,item:773474,1486826.572,1486826.572,0.0,0.0,static_requirement,demand,1,29736531.44,22302398.58,59473062.88,59473062.88,0.0,59473062.88,32609316.2352,1743202.572,26863747.432,59473063.6672,0.0,0.0,0.0,0,,,1,20.0,0.0,0
12,M-1810,item:001757,330.5652,330.5652,0.0,0.0,static_requirement,demand,1,6611.304,4958.478,57848.91,57848.91,0.0,57848.91,12633.3024,330.5652,46609.6932,59242.9956,0.0,0.0,0.0,0,,,1,20.0,0.0,0
12,M-1810,item:001848,247.9239,247.9239,0.0,0.0,static_requirement,demand,1,4958.478,3718.8585,30742.5636,30742.5636,0.0,30742.5636,13362.8823,247.9239,21206.16028,34569.04258,0.0,0.0,0.0,0,,,1,20.0,0.0,0
12,M-1810,item:001893,1570.1847,1570.1847,0.0,0.0,static_requirement,demand,1,23552.7705,17664.577875,186851.9793,186851.9793,0.0,186851.9793,29418.3299,1570.1847,168636.06877,198054.39867,0.0,0.0,0.0,0,,,1,15.0,0.0,0
12,M-1810,item:002612,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,8264.13,6198.0975,35122.5525,153521.636719,0.0,153521.636719,158688.697219,413.2065,20825.6076,179514.304819,0.0,0.0,0.0,0,,,1,20.0,0.0,0
12,M-1810,item:007923,661.1304,661.1304,0.0,0.0,static_requirement,demand,1,9916.956,7437.717,14544.8688,55018.98,0.0,55018.98,58658.364,0.0,0.0,58658.364,0.0,0.0,0.0,0,,,1,15.0,0.0,0
12,M-1810,item:016332,99.16956,99.16956,0.0,0.0,static_requirement,demand,1,694.18692,520.64019,9718.61688,9718.61688,0.0,9718.61688,2123.11452,99.16956,7636.05612,9759.17064,0.0,0.0,0.0,0,,,1,7.0,0.0,0
12,M-1810,item:029313,8.26413,8.26413,0.0,0.0,static_requirement,demand,1,57.84891,43.386683,917.31843,917.31843,0.0,917.31843,330.17121,8.26413,743.7717,1073.94291,0.0,0.0,0.0,0,,,1,7.0,0.0,0
12,M-1810,item:039668,8.26413,8.26413,0.0,0.0,static_requirement,demand,1,57.84891,43.386683,595.01736,595.01736,0.0,595.01736,563.03621,8.26413,421.47063,984.50684,0.0,0.0,0.0,0,,,1,7.0,0.0,0
12,M-1810,item:049371,305.77281,305.77281,0.0,0.0,static_requirement,demand,1,12230.9124,9173.1843,94789.5711,94789.5711,0.0,94789.5711,7962.55477,305.77281,87877.83936,95840.39413,0.0,0.0,0.0,0,,,1,40.0,888.0,0
12,M-1810,item:055703,16.52826,16.52826,0.0,0.0,static_requirement,demand,1,495.8478,371.88585,1785.05208,1785.05208,0.0,1785.05208,776.487421,16.52826,1218.156924,1994.644345,0.0,0.0,0.0,0,,,1,30.0,0.0,0
12,M-1810,item:099439,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,2892.4455,2169.334125,29750.868,29750.868,0.0,29750.868,10139.6765,413.2065,21073.5315,31213.208,0.0,0.0,0.0,0,,,1,7.0,0.0,0
12,M-1810,item:268091,5102.714286,5102.714286,5102.714286,0.0,propagated_demand,demand,1,0.0,0.0,35719.000002,35719.000002,0.0,35719.000002,48.428566,0.0,0.0,48.428566,35670.571436,0.0,0.0,0,,,1,0.0,0.0,0
12,M-1810,item:338928,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,28293450.0,28293450.0,0.0,28293450.0,2949415.0,203550.0,24058250.0,27007665.0,1285785.0,50000.0,50000.0,2,93,220,1,10.0,0.0,0
12,M-1810,item:338929,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,17912400.0,17912400.0,0.0,17912400.0,2899350.0,203550.0,15017200.0,17916550.0,0.0,15000.0,15000.0,3,50,126,1,10.0,0.0,0
12,M-1810,item:426331,2239.05,2239.05,0.0,0.0,static_requirement,demand,1,15673.35,11755.0125,134343.0,134343.0,0.0,134343.0,52157.85,2239.05,87322.95,139480.8,0.0,0.0,0.0,0,,,1,7.0,0.0,0
12,M-1810,item:693055,82641.3,82641.3,0.0,0.0,static_requirement,demand,1,1652826.0,1239619.5,12313553.7,12313553.7,0.0,12313553.7,2043412.1,82641.3,10270142.5,12313554.6,0.0,5847.0,5847.0,128,85,212,1,20.0,0.0,0
12,SDC-1450,item:021081,0.0,0.0,0.0,0.0,none,demand,1,900000.0,900000.0,0.0,1142100.0,0.0,1142100.0,999060.0,0.0,80000.0,1079060.0,63040.0,0.0,0.0,0,,,1,0.0,900000.0,0
12,SDC-1450,item:693055,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,1800000.0,0.0,1800000.0,1033607.0,0.0,0.0,1033607.0,766393.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-1450,item:773474,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9600000.0,0.0,9600000.0,6888084.0,0.0,0.0,6888084.0,2711916.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0500655A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,21600.0,0.0,21600.0,64573.476,3305.652,26445.216,91018.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0505677A,item:099439,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,11569.782,0.0,11569.782,54543.258,3305.652,26445.216,80988.474,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0508918A,item:730384,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,914144.0,0.0,914144.0,3939536.0,261184.0,2089472.0,6029008.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0514881A,item:016332,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,2776.74768,0.0,2776.74768,13090.38192,793.35648,6346.85184,19437.23376,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0518684A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22800.0,0.0,22800.0,163299.2088,12561.4776,100491.8208,263791.0296,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0519670A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4000.0,0.0,4000.0,25868.98022,1983.3912,13883.7384,39752.71862,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0519670A,item:029313,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,2439.428571,164.571429,1316.571429,3756.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0520115A,item:708073,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,34194.16,0.0,34194.16,156201.04,9769.76,78158.08,234359.12,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0520132A,item:038005,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,75456.446912,0.0,75456.446912,325723.249728,21558.984832,172471.878656,498195.128384,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0520132A,item:049371,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,8561.63868,0.0,8561.63868,30762.01092,2446.18248,19569.45984,50331.47076,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0525412A,item:333362,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,18558000.0,1232000.0,9856000.0,28414000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0901566A,item:338928,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,5699400.0,0.0,5699400.0,5065650.0,1250.0,10000.0,5075650.0,623750.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0910216A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23920.0,0.0,23920.0,142519.5782,12561.4776,100491.8208,243011.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0910216A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,65473.476,3305.652,26445.216,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0914320A,item:055703,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,2139.428571,164.571429,1152.0,3291.428571,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0914360C,item:338929,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,5699400.0,0.0,5699400.0,24878600.0,1628400.0,13027200.0,37905800.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0914690A,item:042342,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,250902036.0,0.0,250902036.0,1217339508.0,74341344.0,520389408.0,1737728916.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0949099A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7598.173516,584.474886,4675.799087,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0951020A,item:001757,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9255.8256,0.0,9255.8256,43634.6064,2644.5216,21156.1728,64790.7792,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0951020A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,6000.0,0.0,6000.0,25784.0856,1983.3912,15867.1296,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0951020A,item:007923,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4627.9128,0.0,4627.9128,41651.2152,0.0,0.0,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0956464A,item:007923,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4627.9128,0.0,4627.9128,41651.2152,0.0,0.0,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0960508A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7598.173516,584.474886,4675.799087,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0964290A,item:055703,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,2139.428571,164.571429,1316.571429,3456.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0972460A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7598.173516,584.474886,4675.799087,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0975221A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,7598.173516,584.474886,4675.799087,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0989480A,item:426331,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,62693.4,0.0,62693.4,295554.6,17912.4,143299.2,438853.8,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0990780A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23750.0,0.0,23750.0,66723.476,3305.652,26445.216,93168.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD0993480A,item:344135,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,18408000.0,1232000.0,9856000.0,28264000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD1091642A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20900.0,0.0,20900.0,166439.5782,12561.4776,100491.8208,266931.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD1091642A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,65473.476,3305.652,26445.216,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD1095770A,item:734545,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,33264.0,0.0,33264.0,142492.0,9856.0,68992.0,211484.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
12,SDC-VD1096202A,item:039668,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,450.0,0.0,450.0,2589.428571,164.571429,1316.571429,3906.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
13,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,propagated_demand,demand,1,0.0,0.0,71438.000004,71438.000004,0.0,71438.000004,61232.571432,5102.714286,10205.428572,71438.000004,0.0,5102.714286,5102.714286,1,15,15,1,0.0,0.0,0
13,C-XXXXX,item:268967,6256.714286,6256.714286,6256.714286,0.0,propagated_demand,demand,1,0.0,0.0,87594.000004,87594.000004,0.0,87594.000004,68823.857146,0.0,18770.142858,87594.000004,0.0,6256.714286,6256.714286,1,18,18,1,0.0,0.0,0
13,DC-1920,item:268091,5102.714286,5102.714286,5102.714286,0.0,propagated_demand,demand,1,102054.28572,76540.71429,132670.571436,430538.0,0.0,430538.0,405980.999994,14400.0,14400.0,420380.999994,10157.000006,48.428566,48.428566,1,15,15,1,20.0,0.0,0
13,DC-1920,item:268967,6256.714286,6256.714286,6256.714286,0.0,propagated_demand,demand,1,156417.85715,117313.392862,193958.142866,1101534.0,0.0,1101534.0,1082763.857142,12513.428572,12513.428572,1095277.285714,6256.714286,6256.714286,6256.714286,1,14,14,1,25.0,0.0,0
13,M-1430,item:038005,2694.873104,2694.873104,0.0,0.0,static_requirement,demand,1,53897.46208,40423.09656,816546.550512,816546.550512,0.0,816546.550512,71553.93361,2694.873104,752225.991872,823779.925482,0.0,0.0,0.0,0,,,1,20.0,0.0,0
13,M-1430,item:042342,9292668.0,9292668.0,0.0,0.0,static_requirement,demand,1,46463340.0,34847505.0,418170060.0,418170060.0,0.0,418170060.0,195837612.8,9292668.0,232316700.0,428154312.8,0.0,0.0,0.0,0,,,1,5.0,0.0,0
