scope,node_id,item_id,uom,safety_time_days,planned_avg_daily_demand_qty,observed_avg_daily_flow_qty,stock_equiv_safety_time_qty,explicit_safety_stock_qty,effective_reference_stock_qty,soft_simulated_target_qty,max_mrp_demand_signal_qty,max_mrp_safety_floor_qty,max_soft_simulated_target_qty,safety_reference_basis,soft_safety_factor,served_avg_daily_qty
finished_good,C-XXXXX,item:268091,UN,0.0,9798.471233,9798.471233,0.0,0.0,0.0,0.0,19992.0,0.0,0.0,mrp_trace_demand_signal,1.0,9798.471233
finished_good,C-XXXXX,item:268967,UN,0.0,4317.769863,4317.769863,0.0,0.0,0.0,0.0,23686.142857,0.0,0.0,mrp_trace_demand_signal,1.0,4317.769863
finished_good,DC-1920,item:268091,UN,20.0,9798.471233,0.0,195969.424658,0.0,195969.424658,195969.424658,19992.0,399840.0,399840.0,mrp_trace_demand_signal,1.0,0.0
finished_good,DC-1920,item:268967,UN,25.0,4317.769863,0.0,107944.246573,0.0,107944.246573,107944.246573,23686.142857,592153.571425,592153.571425,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:038005,KG,20.0,68.220897,68.220897,1364.417944,0.0,1364.417944,1364.417944,1886.411173,37728.223456,37728.223456,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:042342,UN,5.0,235244.526904,235244.526904,1176222.634521,0.0,1176222.634521,1176222.634521,6504867.6,32524338.0,32524338.0,mrp_trace_demand_signal,1.0,0.0
semi_finished_or_output,M-1430,item:268967,UN,0.0,4317.769863,3898.520548,0.0,0.0,0.0,0.0,23686.142857,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:333362,UN,10.0,3898.520548,3898.520548,38985.205479,110000.0,145007.123288,145007.123288,107800.0,1078000.0,1078000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:344135,UN,10.0,3898.520548,3898.520548,38985.205479,0.0,38985.205479,38985.205479,107800.0,1078000.0,1078000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:708073,KG,10.0,30.915268,30.915268,309.152679,2000.0,2236.823912,2236.823912,854.854,8548.54,8548.54,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:730384,M,10.0,826.486356,826.486356,8264.863562,23500.0,30915.000548,30915.000548,22853.6,228536.0,228536.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:734545,UN,10.0,31.188164,31.188164,311.881644,0.0,311.881644,311.881644,862.4,8624.0,8624.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:773474,G,20.0,37639.116508,37639.116508,752782.330152,0.0,752782.330152,752782.330152,1040778.6004,20815572.008,20815572.008,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:001757,KG,20.0,14.479851,14.249198,289.597019,0.0,289.597019,289.597019,46.7712,935.424,935.424,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:001848,KG,20.0,10.859888,10.686899,217.197764,0.0,217.197764,217.197764,35.0784,701.568,701.568,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:001893,KG,15.0,68.779292,67.683693,1031.689381,0.0,1031.689381,1031.689381,222.1632,3332.448,3332.448,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:002612,KG,20.0,18.099814,17.811498,361.996274,0.0,361.996274,361.996274,58.464,1169.28,1169.28,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:007923,KG,15.0,28.959702,28.498397,434.395529,0.0,434.395529,434.395529,93.5424,1403.136,1403.136,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:016332,KG,7.0,4.343955,4.27476,30.407687,0.0,30.407687,30.407687,14.03136,98.21952,98.21952,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:029313,KG,7.0,0.361996,0.35623,2.533974,0.0,2.533974,2.533974,1.16928,8.18496,8.18496,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:039668,KG,7.0,0.361996,0.35623,2.533974,0.0,2.533974,2.533974,1.16928,8.18496,8.18496,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:049371,KG,40.0,13.393862,13.180509,535.754485,888.0,938.782895,938.782895,43.26336,1730.5344,1730.5344,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:055703,KG,30.0,0.723993,0.71246,21.719776,0.0,21.719776,21.719776,2.33856,70.1568,70.1568,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:099439,KG,7.0,18.099814,17.811498,126.698696,0.0,126.698696,126.698696,58.464,409.248,409.248,mrp_trace_demand_signal,1.0,0.0
semi_finished_or_output,M-1810,item:268091,UN,0.0,9798.471233,8774.136986,0.0,0.0,0.0,0.0,19992.0,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:338928,UN,10.0,8916.164384,8774.136986,89161.643836,0.0,89161.643836,89161.643836,28800.0,288000.0,288000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:338929,UN,10.0,8916.164384,8774.136986,89161.643836,0.0,89161.643836,89161.643836,28800.0,288000.0,288000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:426331,UN,7.0,98.077808,96.515507,686.544658,0.0,686.544658,686.544658,316.8,2217.6,2217.6,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:693055,G,20.0,3619.96274,3562.299616,72399.254795,0.0,72399.254795,72399.254795,11692.8,233856.0,233856.0,mrp_trace_demand_signal,1.0,0.0
input_material,SDC-1450,item:021081,KG,0.0,407.566027,407.566027,0.0,900000.0,900000.0,900000.0,57216.0,900000.0,900000.0,mrp_trace_demand_signal,1.0,0.0
supply_pair,SDC-1450,item:693055,G,0.0,3619.96274,0.0,0.0,0.0,0.0,0.0,11692.8,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
semi_finished_or_output,SDC-1450,item:773474,G,0.0,37639.116508,45589.041096,0.0,0.0,0.0,0.0,1040778.6004,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
supply_pair,SDC-VD0500655A,item:002612,KG,0.0,18.099814,0.0,0.0,0.0,0.0,0.0,58.464,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
