day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,15427.4349,40.0,6880.8255,72330.6731,119.1422,153.1828,68.0812,340.4062,72643.1006,10235.6608,0.0,0.0,0.0,24887.2914,0.0,2153093.7086,1843.0106
1,47.5,43.75,43.75,15587.4349,1003.4718,1779.3669,85609.2772,144.1639,185.3536,82.3794,411.8968,5222.2796,211.69,0.0,0.0,0.0,25069.154,0.0,2129758.0211,1196.3822
2,52.5,96.25,0.0,16249.6978,1208.1662,1905.5096,99122.5109,169.6521,218.1241,96.9441,484.7203,5732.3794,210.7463,0.0,0.0,0.0,24923.5826,0.0,2105522.3336,604.6729
3,60.0,60.0,0.0,15724.1263,1255.105,829.6245,112944.7384,195.5741,251.4524,111.7566,558.7832,2372.358,189.7939,0.0,0.0,0.0,24923.8361,0.0,2081271.8409,307.5846
4,55.0,55.0,0.0,15519.7651,1084.3135,612.2946,126706.664,221.3531,284.5969,126.4875,632.4375,1929.9164,175.9654,0.0,0.0,0.0,24924.0179,0.0,2056740.2389,159.4807
5,50.0,50.0,0.0,15427.5833,894.0741,575.1044,140404.0705,246.9528,317.5107,141.1159,705.5794,1958.0818,24.8715,0.0,0.0,0.0,24923.9668,0.0,2032055.8588,59.1429
6,45.0,45.0,0.0,15285.1469,732.7866,415.3196,154154.5938,272.4238,350.2592,155.6707,778.3537,1240.1907,7.5102,0.0,0.0,0.0,24891.1033,0.0,2007349.2239,9.0
7,40.0,40.0,0.0,15379.5706,603.8438,370.93,168543.6468,298.2697,383.4896,170.4398,852.1991,1261.5548,6.7048,0.0,0.0,0.0,24740.4032,428.5714,1982735.0403,0.0
8,47.5,47.5,0.0,15550.2138,511.356,426.7383,182753.4426,324.1184,416.7237,185.2105,926.0526,1514.6371,7.6263,0.0,0.0,0.0,24526.6025,428.5714,1958285.3203,0.0
9,52.5,52.5,0.0,15353.4889,448.489,451.5787,196479.5699,349.7333,449.6571,199.8476,999.2381,1559.8529,8.2379,0.0,0.0,0.0,24534.8387,428.5714,1933826.6003,0.0
10,60.0,60.0,0.0,15469.0286,411.948,484.0634,209972.3602,375.3212,482.5558,214.4692,1072.3462,1610.418,9.0711,0.0,0.0,0.0,24543.0694,428.5714,1909367.8804,0.0
11,55.0,55.0,0.0,16559.6742,386.1389,441.5088,224679.0487,401.8416,516.6535,229.6238,1148.1188,1421.9463,8.4568,0.0,0.0,0.0,24554.5906,428.5714,1884909.1604,0.0
12,50.0,50.0,0.0,15406.0939,364.6078,434.3546,238399.04,427.4288,549.5513,244.245,1221.2251,1466.2185,8.0569,0.0,0.0,0.0,24550.3114,428.5714,1860450.4404,0.0
13,45.0,45.0,0.0,20203.0622,342.9706,365.2378,257159.6981,457.0366,587.6185,261.1638,1305.8189,1172.7763,7.0096,0.0,0.0,0.0,24542.8722,428.5714,1835991.7205,0.0
14,40.0,40.0,0.0,15890.7138,319.9241,338.5589,271662.9653,482.9897,620.9868,275.9941,1379.9707,1116.9558,6.3811,0.0,0.0,0.0,24534.801,280.6733,1811533.0005,0.0
15,47.5,47.5,0.0,15648.4617,305.4001,444.3067,285387.7318,508.449,653.7201,290.5423,1452.7114,1612.4137,7.802,0.0,0.0,0.0,24526.6033,66.9813,1787074.2805,0.0
16,52.5,52.5,0.0,15709.082,299.3173,416.3472,299003.3816,533.9578,686.5172,305.1188,1525.5938,1363.7678,7.8856,0.0,0.0,0.0,24534.8389,75.1083,1762615.5606,0.0
17,60.0,60.0,0.0,15499.5065,303.9674,479.0612,312079.2948,559.2032,718.9756,319.5447,1597.7235,1582.5776,9.0211,0.0,0.0,0.0,24543.0694,83.2297,1738156.8406,0.0
18,55.0,55.0,0.0,16041.945,307.9927,485.256,325813.0858,584.7739,751.8521,334.1565,1670.7824,1665.4253,8.8942,0.0,0.0,0.0,24554.5906,94.5979,1713698.1206,0.0
19,50.0,50.0,0.0,16623.5289,308.0577,407.73,340382.8962,611.0603,785.6489,349.1773,1745.8865,1318.037,7.7907,0.0,0.0,0.0,24550.3114,90.3756,1689239.4007,0.0
20,45.0,45.0,0.0,14846.3418,302.0497,2309.1752,353342.4926,635.8689,817.5458,363.3537,1816.7684,8513.2383,26.449,0.0,0.0,0.0,24542.8722,1968.7226,1664780.6807,0.0
21,40.0,40.0,0.0,14730.4959,290.3133,24791.7352,366473.9748,660.7005,849.4721,377.5432,1887.7158,1542987.2457,286974.9723,0.0,0.0,0.0,24534.801,24551.6285,1642207.6482,0.0
22,47.5,47.5,0.0,15164.1248,283.9735,24864.0414,379896.3497,685.9009,881.8726,391.9434,1959.7168,1543195.408,287092.3035,0.0,0.0,0.0,24526.6033,24689.8965,1642207.6482,0.0
23,52.5,52.5,0.0,15450.7774,283.8128,24867.7339,393282.0053,711.2183,914.4235,406.4105,2032.0523,1543222.3181,286978.5036,0.0,0.0,0.0,24560.3312,24570.1713,1642207.6482,0.0
24,60.0,60.0,0.0,14818.9342,292.7483,24963.8558,405676.7344,735.9036,946.1618,420.5164,2102.5818,1543626.8202,286980.2525,0.0,0.0,0.0,24543.5178,24578.5314,1642207.6482,0.0
25,55.0,55.0,0.0,14696.3623,299.8744,24941.951,418095.6382,760.54,977.8372,434.5943,2172.9716,1543553.3668,286979.7409,0.0,0.0,0.0,24555.1003,24590.034,1642207.6482,0.0
26,50.0,50.0,0.0,14851.7731,302.1832,24896.0223,430894.954,785.3706,1009.7622,448.7832,2243.9159,1543381.9935,286978.773,0.0,0.0,0.0,24550.7984,24585.7511,1642207.6482,0.0
27,45.0,45.0,0.0,14944.1489,297.7989,24898.8933,443935.2492,810.25,1041.75,463.0,2315.0001,1543489.3768,286978.2499,0.0,0.0,0.0,24543.3196,24545.5452,1642207.6482,0.0
28,40.0,40.0,0.0,14729.3902,287.2374,24772.3148,457065.1478,835.0693,1073.6605,477.1824,2385.9122,1542877.7275,286976.4237,0.0,0.0,0.0,24535.2054,24534.7787,1642207.6482,0.0
29,47.5,47.5,0.0,15205.5409,281.7477,24862.2588,470365.2447,860.21,1105.9843,491.5486,2457.7429,1543285.0544,286977.8862,0.0,0.0,0.0,24526.9642,24526.6256,1642207.6482,0.0
