day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,504.5439,1066152.4675,42259.3876,246.9181,43.1593,1080.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1064242.2082,42195.9715,183.0592,74.8833,2468.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1062095.158,42127.0353,228.5825,88.7503,3017.1,0.0,960.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1060103.9861,42058.1042,231.4983,88.9505,3017.1,0.0,2468.706
4,55.0,0.0,255.0,149.2,94.928,1442.3496,1058038.1049,41989.17,765.6692,100.2429,3017.1,1080.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2744.2737,1056040.2228,41922.9557,1371.9319,124.8347,3085.1,2468.706,1936.26
6,45.0,43.0,264.0,199.2,91.223,3274.4945,1054228.7968,41862.9206,1632.2747,154.5132,3177.5518,3017.1,313.8422
7,40.0,0.0,304.0,205.002,86.2446,3209.7359,1052720.0121,41809.355,1538.1497,136.7926,1758.2507,3017.1,42.9422
8,47.5,150.0,201.5,248.1839,91.2489,3159.2091,1050964.9805,41751.8284,1447.5686,105.684,200.0,3017.1,135.4403
9,52.5,0.0,254.0,135.7177,95.0,1838.8678,1050493.4303,41747.2355,838.6007,103.1079,200.0,3085.1,167.4403
10,60.0,48.113,265.887,250.244,95.0,1908.2067,1050111.4063,41742.6543,862.5804,117.6776,200.0,3177.5518,106.9884
11,55.0,68.7356,252.1515,91.8601,95.0,1925.2567,1048114.0246,41679.7047,864.0647,123.784,200.0,1758.2507,6.9884
12,50.0,0.0,302.1515,263.3188,95.0,1950.2567,1044773.5865,41554.7597,877.7368,94.2531,106.9884,200.0,0.0
13,45.0,48.1245,299.027,1178.9664,91.226,1826.5227,1042567.674,41482.1898,819.614,58.2521,0.0,200.0,0.0
14,40.0,68.7471,270.2799,362.3437,86.2452,525.2756,1041014.8441,41424.5739,262.6788,47.4747,1017.3733,200.0,0.0
15,47.5,0.0,317.7799,201.1982,91.249,345.5866,1039359.3494,41374.0287,235.4772,75.6491,2412.753,200.0,0.0
16,52.5,48.113,322.1669,280.2546,95.0,293.5822,1037551.397,41309.3821,215.7044,88.763,3017.1,106.9884,904.203
17,60.0,0.0,382.1669,148.3585,95.0,360.4423,1035485.813,41240.4597,262.219,89.4316,3017.1,0.0,2412.753
18,55.0,23.113,414.0539,290.9552,95.0,1405.6816,1033511.8466,41171.5418,756.8182,99.952,3020.4984,1017.3733,2903.9298
19,50.0,120.6226,343.4313,222.0079,95.0,2628.7448,1031543.74,41106.113,1310.4968,123.8567,3098.0889,2412.753,1999.7267
20,45.0,50.0,338.4313,125.3238,91.226,3265.1137,1029660.8184,41046.0878,1631.7748,154.6466,3197.2925,3017.1,379.9437
21,40.0,91.8716,286.5596,363.4594,86.2452,3201.3637,1028226.9916,40992.5378,1540.3487,138.3843,1842.0203,3017.1,53.3879
22,47.5,75.0,259.0596,191.8064,91.249,3264.8017,1026388.3883,40932.4977,1510.5484,107.1459,220.3001,3020.4984,151.8762
23,52.5,73.113,238.4466,301.5219,95.0,1814.2164,1026047.1695,40927.9129,820.5129,103.1834,220.3,3098.0889,181.0373
24,60.0,23.113,275.3336,1590.1977,70.17,391.0805,1030335.9119,41106.0177,154.2262,100.0594,220.3,3197.2925,61.3347
25,55.0,0.0,330.3336,323.1552,79.3219,995.0008,1030769.5303,41123.768,430.8183,91.1292,136.3545,1842.0203,3.774
26,50.0,43.7471,336.5865,215.3147,79.3204,888.0129,1029536.935,41078.1146,374.3186,59.1886,57.2208,220.3001,0.0
27,45.0,45.6226,335.9639,141.8607,72.7739,603.4356,1028854.3706,41056.8882,260.7011,32.1138,0.0,220.3,0.0
28,40.0,48.2945,327.6694,3313.8238,70.2835,538.3929,1031417.7995,41158.3919,234.414,21.2872,0.5034,220.3,0.0
29,47.5,50.0,325.1694,177.1762,68.1245,209.2353,1031408.4288,41161.5502,66.6374,17.3752,0.5034,136.3545,0.0
