day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,0.0,2364.5807,3755.4193,150.2168,6786.9565,10336.6367,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,36.0,36.0,3755.0974,150.2039,17.9568,0.36,0.0,0.0,0.0
2,52.5,0.0,140.0,0.0,43.2,43.2,3754.7112,150.1884,21.5482,0.432,0.0,0.0,0.0
3,60.0,0.0,200.0,0.0,44.64,44.64,3754.3121,150.1725,22.2664,0.4464,0.0,0.0,0.0
4,55.0,0.0,255.0,0.0,44.928,44.928,3753.9105,150.1564,22.4101,0.4493,0.0,0.0,0.0
5,50.0,0.0,305.0,0.0,44.9856,44.9856,3753.5083,150.1403,22.4388,0.4499,0.0,0.0,0.0
6,45.0,0.0,350.0,0.0,44.9971,44.9971,3753.106,150.1242,22.4446,0.45,0.0,0.0,0.0
7,40.0,0.0,390.0,180.0,44.9994,44.9994,3932.7037,150.1153,22.4457,0.45,0.0,0.0,0.0
8,47.5,0.0,437.5,0.0,44.9999,44.9999,3932.3014,150.0993,22.4459,0.45,0.0,0.0,0.0
9,52.5,0.0,490.0,0.0,45.0,45.0,3931.8991,150.0832,22.446,0.45,0.0,0.0,0.0
10,60.0,0.0,550.0,44.64,45.0,45.0,3976.1368,150.0689,22.446,0.45,0.0,0.0,0.0
11,55.0,0.0,605.0,0.0,45.0,45.0,3975.7345,150.0528,22.446,0.45,0.0,0.0,0.0
12,50.0,0.0,655.0,145.97,45.0,45.0,4121.3022,150.844,22.446,0.45,0.0,0.0,0.0
13,45.0,0.0,700.0,0.0,45.0,45.0,4120.8999,150.8279,22.446,0.45,0.0,0.0,0.0
14,40.0,0.0,740.0,44.9994,45.0,45.0,4165.4971,150.8136,22.446,0.45,0.0,0.0,0.0
15,47.5,0.0,787.5,360.0,45.0,45.0,4525.0948,165.1975,22.446,0.45,0.0,0.0,0.0
16,52.5,0.0,840.0,90.0,45.0,45.0,4614.6925,165.185,22.446,0.45,0.0,0.0,0.0
17,60.0,0.0,900.0,48.1668,45.0,45.0,4662.457,165.2974,22.446,0.45,0.0,0.0,0.0
18,55.0,0.0,955.0,10.5072,45.0,45.0,4672.5619,165.7016,22.446,0.45,0.0,0.0,0.0
19,50.0,0.0,1005.0,314.997,45.0,45.0,4987.1566,172.8909,22.446,0.45,0.0,0.0,0.0
20,45.0,0.0,1050.0,0.0,45.0,45.0,4986.7543,172.8748,22.446,0.45,0.0,0.0,0.0
21,40.0,0.0,1090.0,88.2,45.0,45.0,5074.552,172.8622,22.446,0.45,0.0,0.0,0.0
22,47.5,0.0,1137.5,45.0,45.0,45.0,5119.1497,172.8479,22.446,0.45,0.0,0.0,0.0
23,52.5,0.0,1190.0,48.2987,45.0,45.0,5167.0461,172.9656,22.446,0.45,0.0,0.0,0.0
24,60.0,0.0,1250.0,0.0,45.0,45.0,5166.6438,172.9495,22.446,0.45,0.0,0.0,0.0
25,55.0,0.0,1305.0,0.0,45.0,45.0,5166.2415,172.9334,22.446,0.45,0.0,0.0,0.0
26,50.0,0.0,1355.0,0.0,45.0,45.0,5165.8392,172.9173,22.446,0.45,0.0,0.0,0.0
27,45.0,0.0,1400.0,8.0,45.0,45.0,5173.4369,173.2212,22.446,0.45,0.0,0.0,0.0
28,40.0,0.0,1440.0,270.0,45.0,45.0,5443.0346,180.4087,22.446,0.45,0.0,0.0,0.0
29,47.5,0.0,1487.5,135.0,45.0,45.0,5577.6323,180.398,22.446,0.45,0.0,0.0,0.0
