day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,2562.857143,2562.857143,0.0,2562.857143,0.0
0,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,9093.613894
1,C-XXXXX,item:268967,2562.857143,5125.714286,3010.191772,2115.522514,3010.191772
1,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,16284.450958
2,C-XXXXX,item:268967,2562.857143,4678.379657,0.0,4678.379657,0.0
2,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,14384.450958
3,C-XXXXX,item:268967,2562.857143,7241.2368,3029.968307,4211.268494,3029.968307
3,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,12484.450958
4,C-XXXXX,item:268967,2562.857143,6774.125637,6774.125637,0.0,9480.928581
4,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,12484.450958
5,C-XXXXX,item:268967,2562.857143,2562.857143,2562.857143,0.0,8038.682566
5,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,10584.450958
6,C-XXXXX,item:268967,2562.857143,2562.857143,2562.857143,0.0,5475.825423
6,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,10584.450958
7,C-XXXXX,item:268967,6256.714286,6256.714286,6256.714286,0.0,8046.92918
7,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,11400.0
8,C-XXXXX,item:268967,6256.714286,6256.714286,1790.214894,4466.499392,1790.214894
8,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,8197.285714
9,C-XXXXX,item:268967,6256.714286,10723.213678,0.0,10723.213678,0.0
9,C-XXXXX,item:268091,5102.714286,5102.714286,3094.571428,2008.142858,3094.571428
10,C-XXXXX,item:268967,6256.714286,16979.927964,0.0,16979.927964,0.0
10,C-XXXXX,item:268091,5102.714286,7110.857144,7110.857144,0.0,28782.909946
11,C-XXXXX,item:268967,6256.714286,23236.64225,12888.912289,10347.729961,12888.912289
11,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,21672.052802
12,C-XXXXX,item:268967,6256.714286,16604.444247,0.0,16604.444247,0.0
12,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,16569.338516
13,C-XXXXX,item:268967,6256.714286,22861.158533,0.0,22861.158533,0.0
13,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,23290.162167
14,C-XXXXX,item:268967,4169.857143,27031.015676,15600.0,11431.015676,15600.0
14,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,25123.537937
15,C-XXXXX,item:268967,4169.857143,15600.872819,0.0,15600.872819,0.0
15,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,17757.680794
16,C-XXXXX,item:268967,4169.857143,19770.729962,0.0,19770.729962,0.0
16,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,25647.35959
17,C-XXXXX,item:268967,4169.857143,23940.587105,0.0,23940.587105,0.0
17,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,18281.502447
18,C-XXXXX,item:268967,4169.857143,28110.444248,9787.219115,18323.225133,9787.219115
18,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,16018.020191
19,C-XXXXX,item:268967,4169.857143,22493.082276,5200.0,17293.082276,5200.0
19,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,8652.163048
20,C-XXXXX,item:268967,4169.857143,21462.939419,0.0,21462.939419,0.0
20,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,15547.215881
21,C-XXXXX,item:268967,3908.571429,25371.510848,9453.329537,15918.181311,9453.329537
21,C-XXXXX,item:268091,11671.714286,11671.714286,11671.714286,0.0,22908.727138
22,C-XXXXX,item:268967,3908.571429,19826.75274,12530.272583,7296.480157,12530.272583
22,C-XXXXX,item:268091,11671.714286,11671.714286,11237.012852,434.701434,11237.012852
23,C-XXXXX,item:268967,3908.571429,11205.051586,4169.990699,7035.060887,4169.990699
23,C-XXXXX,item:268091,11671.714286,12106.41572,7365.71228,4740.70344,7365.71228
24,C-XXXXX,item:268967,3908.571429,10943.632316,0.0,10943.632316,0.0
24,C-XXXXX,item:268091,11671.714286,16412.417726,16412.417726,0.0,25451.683086
25,C-XXXXX,item:268967,3908.571429,14852.203745,0.0,14852.203745,0.0
25,C-XXXXX,item:268091,11671.714286,11671.714286,9039.26536,2632.448926,9039.26536
26,C-XXXXX,item:268967,3908.571429,18760.775174,4169.883854,14590.89132,4169.883854
26,C-XXXXX,item:268091,11671.714286,14304.163212,0.0,14304.163212,0.0
27,C-XXXXX,item:268967,3908.571429,18499.462749,11790.519768,6708.94298,11790.519768
27,C-XXXXX,item:268091,11671.714286,25975.877498,0.0,25975.877498,0.0
28,C-XXXXX,item:268967,4922.285714,11631.228694,7817.644578,3813.584116,7817.644578
28,C-XXXXX,item:268091,10335.428571,36311.306069,11637.267197,24674.038871,11637.267197
29,C-XXXXX,item:268967,4922.285714,8735.86983,0.0,8735.86983,0.0
29,C-XXXXX,item:268091,10335.428571,35009.467442,23335.161271,11674.306172,23335.161271
30,C-XXXXX,item:268967,4922.285714,13658.155544,0.0,13658.155544,0.0
30,C-XXXXX,item:268091,10335.428571,22009.734743,11671.438709,10338.296034,11671.438709
31,C-XXXXX,item:268967,4922.285714,18580.441258,7817.162927,10763.278332,7817.162927
31,C-XXXXX,item:268091,10335.428571,20673.724605,11499.478841,9174.245763,11499.478841
32,C-XXXXX,item:268967,4922.285714,15685.564046,0.0,15685.564046,0.0
32,C-XXXXX,item:268091,10335.428571,19509.674334,19509.674334,0.0,22274.333862
33,C-XXXXX,item:268967,4922.285714,20607.84976,9601.280802,11006.568957,9601.280802
33,C-XXXXX,item:268091,10335.428571,10335.428571,10335.428571,0.0,13153.537322
34,C-XXXXX,item:268967,4922.285714,15928.854671,4914.176026,11014.678645,4914.176026
34,C-XXXXX,item:268091,10335.428571,10335.428571,2818.108751,7517.31982,2818.108751
35,C-XXXXX,item:268967,3834.857143,14849.535788,9842.625103,5006.910685,9842.625103
35,C-XXXXX,item:268091,9444.571429,16961.891249,0.0,16961.891249,0.0
36,C-XXXXX,item:268967,3834.857143,8841.767828,0.0,8841.767828,0.0
36,C-XXXXX,item:268091,9444.571429,26406.462678,20681.974581,5724.488097,20681.974581
37,C-XXXXX,item:268967,3834.857143,12676.624971,0.0,12676.624971,0.0
37,C-XXXXX,item:268091,9444.571429,15169.059526,10337.56654,4831.492986,10337.56654
38,C-XXXXX,item:268967,3834.857143,16511.482114,4922.220836,11589.261277,4922.220836
38,C-XXXXX,item:268091,9444.571429,14276.064415,10335.51409,3940.550325,10335.51409
39,C-XXXXX,item:268967,3834.857143,15424.11842,4052.340262,11371.778158,4052.340262
39,C-XXXXX,item:268091,9444.571429,13385.121754,0.0,13385.121754,0.0
40,C-XXXXX,item:268967,3834.857143,15206.635301,4922.272738,10284.362563,4922.272738
40,C-XXXXX,item:268091,9444.571429,22829.693183,10335.445675,12494.247509,10335.445675
41,C-XXXXX,item:268967,3834.857143,14119.219706,3878.353767,10240.865939,3878.353767
41,C-XXXXX,item:268091,9444.571429,21938.818938,21938.818938,0.0,28554.6511
42,C-XXXXX,item:268967,6852.142857,17093.008796,0.0,17093.008796,0.0
42,C-XXXXX,item:268091,7060.285714,7060.285714,6615.832162,444.453552,6615.832162
43,C-XXXXX,item:268967,6852.142857,23945.151653,3843.556468,20101.595185,3843.556468
43,C-XXXXX,item:268091,7060.285714,7504.739266,7504.739266,0.0,18890.853337
44,C-XXXXX,item:268967,6852.142857,26953.738042,15341.599923,11612.138119,15341.599923
44,C-XXXXX,item:268091,7060.285714,7060.285714,7060.285714,0.0,30275.325348
45,C-XXXXX,item:268967,6852.142857,18464.280976,0.0,18464.280976,0.0
