day,node_id,item_id,arrived_qty,uom
0,M-1430,item:038005,1.137446,KG
0,M-1430,item:042342,3922.23,UN
0,M-1430,item:333362,65.0,UN
0,M-1430,item:344135,65.0,UN
0,M-1430,item:708073,0.51545,KG
0,M-1430,item:730384,13.78,M
0,M-1430,item:734545,0.52,UN
0,M-1430,item:773474,627.55667,G
0,M-1810,item:001757,0.10556,KG
0,M-1810,item:001848,0.07917,KG
0,M-1810,item:001893,0.50141,KG
0,M-1810,item:002612,0.13195,KG
0,M-1810,item:007923,211.12,G
0,M-1810,item:016332,0.031668,KG
0,M-1810,item:029313,0.002639,KG
0,M-1810,item:039668,0.002639,KG
0,M-1810,item:049371,0.097643,KG
0,M-1810,item:055703,0.005278,KG
0,M-1810,item:099439,0.13195,KG
0,M-1810,item:338928,65.0,UN
0,M-1810,item:338929,65.0,UN
0,M-1810,item:426331,0.715,UN
0,M-1810,item:693055,26.39,G
0,SDC-1450,item:021081,11622.0,KG
1,M-1430,item:038005,1.137446,KG
1,M-1430,item:042342,3922.23,UN
1,M-1430,item:333362,65.0,UN
1,M-1430,item:344135,65.0,UN
1,M-1430,item:708073,0.51545,KG
1,M-1430,item:730384,13.78,M
1,M-1430,item:734545,0.52,UN
1,M-1430,item:773474,627.55667,G
1,M-1810,item:001757,0.10556,KG
1,M-1810,item:001848,0.07917,KG
1,M-1810,item:001893,0.50141,KG
1,M-1810,item:002612,0.13195,KG
1,M-1810,item:007923,639.691429,G
1,M-1810,item:016332,0.031668,KG
1,M-1810,item:029313,0.002639,KG
1,M-1810,item:039668,0.002639,KG
1,M-1810,item:049371,0.097643,KG
1,M-1810,item:055703,0.005278,KG
1,M-1810,item:099439,0.13195,KG
1,M-1810,item:338928,65.0,UN
1,M-1810,item:338929,65.0,UN
1,M-1810,item:426331,0.715,UN
1,M-1810,item:693055,26.39,G
1,SDC-1450,item:021081,11622.0,KG
2,M-1430,item:038005,1.137446,KG
2,M-1430,item:042342,3922.23,UN
2,M-1430,item:333362,65.0,UN
2,M-1430,item:344135,65.0,UN
2,M-1430,item:708073,0.51545,KG
2,M-1430,item:730384,13.78,M
2,M-1430,item:734545,0.52,UN
2,M-1430,item:773474,627.55667,G
2,M-1810,item:001757,0.10556,KG
2,M-1810,item:001848,0.07917,KG
2,M-1810,item:001893,0.50141,KG
2,M-1810,item:002612,0.13195,KG
2,M-1810,item:007923,87.860571,G
2,M-1810,item:016332,0.031668,KG
2,M-1810,item:029313,0.002639,KG
2,M-1810,item:039668,0.002639,KG
2,M-1810,item:049371,0.097643,KG
2,M-1810,item:055703,0.005278,KG
2,M-1810,item:099439,0.13195,KG
2,M-1810,item:338928,65.0,UN
2,M-1810,item:338929,65.0,UN
2,M-1810,item:426331,0.715,UN
2,M-1810,item:693055,26.39,G
2,SDC-1450,item:021081,11622.0,KG
3,M-1430,item:038005,1.137446,KG
3,M-1430,item:042342,3922.23,UN
3,M-1430,item:333362,65.0,UN
3,M-1430,item:344135,65.0,UN
3,M-1430,item:708073,0.51545,KG
3,M-1430,item:730384,13.78,M
3,M-1430,item:734545,0.52,UN
3,M-1430,item:773474,627.55667,G
3,M-1810,item:001757,0.10556,KG
3,M-1810,item:001848,0.07917,KG
3,M-1810,item:001893,0.50141,KG
3,M-1810,item:002612,0.13195,KG
3,M-1810,item:007923,80.5504,G
3,M-1810,item:016332,0.031668,KG
3,M-1810,item:029313,0.002639,KG
3,M-1810,item:039668,0.002639,KG
3,M-1810,item:049371,0.097643,KG
3,M-1810,item:055703,0.005278,KG
3,M-1810,item:099439,0.13195,KG
3,M-1810,item:338928,65.0,UN
3,M-1810,item:338929,65.0,UN
3,M-1810,item:426331,0.715,UN
3,M-1810,item:693055,26.39,G
3,SDC-1450,item:021081,11622.0,KG
4,M-1430,item:038005,1.137446,KG
4,M-1430,item:042342,3922.23,UN
4,M-1430,item:333362,65.0,UN
4,M-1430,item:344135,65.0,UN
4,M-1430,item:708073,0.51545,KG
4,M-1430,item:730384,13.78,M
4,M-1430,item:734545,0.52,UN
4,M-1430,item:773474,627.55667,G
4,M-1810,item:001757,0.10556,KG
4,M-1810,item:001848,0.07917,KG
4,M-1810,item:001893,0.50141,KG
4,M-1810,item:002612,0.13195,KG
4,M-1810,item:007923,94.06208,G
4,M-1810,item:016332,0.031668,KG
4,M-1810,item:029313,0.002639,KG
4,M-1810,item:039668,0.002639,KG
4,M-1810,item:049371,0.097643,KG
4,M-1810,item:055703,0.005278,KG
4,M-1810,item:099439,0.13195,KG
4,M-1810,item:338928,65.0,UN
4,M-1810,item:338929,65.0,UN
4,M-1810,item:426331,0.715,UN
4,M-1810,item:693055,26.39,G
4,SDC-1450,item:021081,11622.0,KG
5,M-1430,item:038005,1.137446,KG
5,M-1430,item:042342,3922.23,UN
5,M-1430,item:333362,65.0,UN
5,M-1430,item:344135,65.0,UN
5,M-1430,item:708073,0.51545,KG
5,M-1430,item:730384,13.78,M
5,M-1430,item:734545,0.52,UN
5,M-1430,item:773474,627.55667,G
5,M-1810,item:001757,0.10556,KG
5,M-1810,item:001848,0.07917,KG
5,M-1810,item:001893,0.50141,KG
5,M-1810,item:002612,0.13195,KG
5,M-1810,item:007923,0.0,G
5,M-1810,item:016332,0.031668,KG
5,M-1810,item:029313,0.002639,KG
5,M-1810,item:039668,0.002639,KG
5,M-1810,item:049371,0.097643,KG
5,M-1810,item:055703,0.005278,KG
5,M-1810,item:099439,0.13195,KG
5,M-1810,item:338928,65.0,UN
5,M-1810,item:338929,65.0,UN
5,M-1810,item:426331,0.715,UN
5,M-1810,item:693055,26.39,G
5,SDC-1450,item:021081,11622.0,KG
6,M-1430,item:038005,1.137446,KG
6,M-1430,item:042342,3922.23,UN
6,M-1430,item:333362,65.0,UN
6,M-1430,item:344135,65.0,UN
6,M-1430,item:708073,0.51545,KG
6,M-1430,item:730384,13.78,M
6,M-1430,item:734545,0.52,UN
6,M-1430,item:773474,627.55667,G
6,M-1810,item:001757,0.10556,KG
6,M-1810,item:001848,0.07917,KG
6,M-1810,item:001893,0.50141,KG
6,M-1810,item:002612,0.13195,KG
6,M-1810,item:007923,173.282099,G
6,M-1810,item:016332,0.031668,KG
6,M-1810,item:029313,0.002639,KG
6,M-1810,item:039668,0.002639,KG
6,M-1810,item:049371,0.097643,KG
6,M-1810,item:055703,0.005278,KG
6,M-1810,item:099439,0.13195,KG
6,M-1810,item:338928,65.0,UN
6,M-1810,item:338929,65.0,UN
6,M-1810,item:426331,0.715,UN
6,M-1810,item:693055,26.39,G
6,SDC-1450,item:021081,11622.0,KG
7,M-1430,item:038005,1.137446,KG
7,M-1430,item:042342,3922.23,UN
7,M-1430,item:333362,65.0,UN
7,M-1430,item:344135,65.0,UN
7,M-1430,item:708073,0.51545,KG
