day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,56.0,0.0,56.0,0.0,45.0,591.9528,1067715.6498,42323.375,277.3218,45.2182,1026.84,0.0,0.0,0.0
1,66.5,0.0,122.5,0.0,84.0,278.0109,1065717.7035,42259.6313,183.9061,74.8988,2414.706,0.0,0.0,0.0
2,73.5,0.0,196.0,207.4,93.2,336.7661,1063733.0533,42190.7016,246.0209,89.0714,3017.1,0.0,906.156,0.0
3,84.0,0.0,280.0,106.2,94.64,318.219,1061667.1773,42121.7675,232.9357,89.0434,3017.1,0.0,2414.706,0.0
4,77.0,25.0,332.0,154.2,94.928,1368.3496,1059601.2962,42052.8333,726.6858,99.5763,3017.1,1026.84,2896.416,0.0
5,70.0,45.0,357.0,212.2,94.9856,2229.2552,1058100.4326,42005.0612,1127.5603,108.1916,3017.1,2414.706,1990.26,529.0185
6,63.0,48.0,372.0,73.0,93.1101,2198.1426,1057225.3237,41986.2746,1107.7507,107.1746,3017.1,3017.1,367.8422,1660.431
7,56.0,25.0,403.0,392.4,90.622,2136.5915,1056931.5875,41976.0998,1024.7492,87.1147,1665.7218,3017.1,0.0,2791.8435
8,66.5,50.0,419.5,125.0101,93.1244,2151.9338,1056151.8768,41961.1335,985.7875,80.9173,149.7201,3017.1,0.0,3913.7864
9,73.5,25.0,468.0,235.513,95.0,2127.3827,1055398.6069,41941.459,970.2418,95.8602,200.0,3017.1,49.7201,3536.6489
10,84.0,50.0,502.0,75.0,95.0,2104.2697,1054482.937,41921.7779,954.1621,95.6291,200.0,3017.1,149.7201,3159.5114
11,77.0,25.0,554.0,219.8751,95.0,2201.4879,1052288.5458,41845.908,1010.346,105.1173,200.0,1665.7218,196.249,2782.3739
12,70.0,48.113,575.887,260.5536,95.0,2265.2399,1048531.9665,41706.1011,1029.7522,118.4649,200.0,149.7201,146.5289,2418.9864
13,63.0,93.7471,545.1399,118.7684,93.113,2259.8741,1044778.0475,41572.162,1018.8758,123.3347,200.0,200.0,42.7549,1970.029
14,56.0,50.0,551.1399,257.5359,90.6226,2231.7725,1041412.166,41444.496,1038.0133,121.4736,1151.3733,200.0,0.0,353.4226
15,66.5,0.0,617.6399,451.1217,93.1245,700.4053,1039642.9955,41383.1108,399.5729,101.2657,2443.0022,200.0,0.0,139.8864
16,73.5,25.0,666.1399,142.8894,95.0,404.6498,1037702.735,41320.6623,281.9262,97.1809,3017.1,200.0,904.203,132.181
17,84.0,45.6226,704.5173,240.0851,95.0,331.6886,1035912.0087,41259.1019,240.4314,90.9625,3019.8,200.0,2412.753,116.3746
18,77.0,123.113,658.4043,298.0213,95.0,1361.43,1034023.3602,41195.0532,727.9326,100.5926,3029.95,1151.3733,2903.9298,103.8746
19,70.0,25.0,703.4043,206.2528,95.0,2256.6197,1032537.4953,41148.914,1150.7809,109.6935,3037.4,2443.0022,2002.4267,618.4401
20,63.0,0.0,766.4043,2135.0839,93.113,2252.3826,1033718.2303,41206.9127,1148.9704,108.944,3037.4,3017.1,390.1614,1735.4656
21,56.0,75.0,747.4043,1253.8877,90.6226,2172.755,1034202.5181,41236.0927,1048.9253,91.5186,1695.4914,3019.8,20.3,2823.2652
22,66.5,50.0,763.9043,75.2807,93.1245,2138.0086,1033399.8533,41219.8027,969.59,83.482,170.0202,3029.95,17.6,3921.303
23,73.5,123.1245,714.2798,461.9737,95.0,2139.4197,1032783.1826,41200.1435,973.7633,96.3866,220.3,3037.4,57.1701,3544.1656
24,84.0,0.0,798.2798,139.5157,79.4903,2138.8391,1033072.7011,41220.4826,977.1926,94.5972,217.6,3037.4,118.7008,2231.1437
25,77.0,50.0,825.2798,206.5938,70.0,2186.7551,1032665.5847,41207.8483,1001.0825,102.3311,207.45,1695.4914,115.2297,345.4562
26,70.0,43.7356,851.5442,366.8038,83.9828,1537.4876,1030552.5743,41123.6255,682.0443,105.2788,183.4752,170.0202,60.0,13.75
27,63.0,100.0,814.5442,225.0565,70.0,349.2989,1030476.1854,41123.8147,127.6972,72.3521,100.0,220.3,10.0,42.9876
28,56.0,0.0,870.5442,2040.3719,79.3219,910.9203,1031086.6809,41154.832,400.2771,56.1894,60.0,217.6,0.0,51.25
29,66.5,0.0,937.0442,257.849,74.6609,540.0733,1030607.4052,41136.1744,213.5598,32.8763,10.0,207.45,0.0,70.0
