ending_backlog__baseline,ending_backlog__high,ending_backlog__low,ending_backlog__normalized_sensitivity,ending_backlog__slope_dy_dx,fill_rate__baseline,fill_rate__high,fill_rate__low,fill_rate__normalized_sensitivity,fill_rate__slope_dy_dx,parameter,total_cost__baseline,total_cost__high,total_cost__low,total_cost__normalized_sensitivity,total_cost__slope_dy_dx
648.153,648.153,645.17,0.005752885506971465,3.728750000000076,0.96275,0.96275,0.962921,-0.00022202025447939786,-0.0002137500000000403,edge_src_reliability_scale::SDC-VD0508918A,9721359.8057,9721359.8057,9720470.2988,0.00011437531859970649,1111.8836249993183
648.153,648.153,645.17,0.005752885506971465,3.728750000000076,0.96275,0.96275,0.962921,-0.00022202025447939786,-0.0002137500000000403,edge_src_reliability_scale::SDC-VD0525412A,9721359.8057,9721359.8057,9715014.6749,0.0008158749041825236,7931.413499999326
648.153,648.153,645.17,0.005752885506971465,3.728750000000076,0.96275,0.96275,0.962921,-0.00022202025447939786,-0.0002137500000000403,edge_src_reliability_scale::SDC-VD0901566A,9721359.8057,9721359.8057,9710349.8912,0.0014156860151324235,13762.393124999944
648.153,648.153,645.17,0.005752885506971465,3.728750000000076,0.96275,0.96275,0.962921,-0.00022202025447939786,-0.0002137500000000403,edge_src_reliability_scale::SDC-VD0910216A,9721359.8057,9721359.8057,9721440.1862,-1.0335552536698629e-05,-100.47562499996275
648.153,648.153,645.17,0.005752885506971465,3.728750000000076,0.96275,0.96275,0.962921,-0.00022202025447939786,-0.0002137500000000403,edge_src_reliability_scale::SDC-VD0914360C,9721359.8057,9721359.8057,9714332.2029,0.0009036290884789479,8784.503500000574
648.153,648.153,645.17,0.005752885506971465,3.728750000000076,0.96275,0.96275,0.962921,-0.00022202025447939786,-0.0002137500000000403,edge_src_reliability_scale::SDC-VD0993480A,9721359.8057,9721359.8057,9716446.3167,0.0006317903434043115,6141.8612500000745
648.153,645.17,648.153,-0.003540237235059363,-2.2946153846154314,0.96275,0.962921,0.96275,0.0001366278489103987,0.00013153846153848633,edge_src_lead_time_scale::SDC-1450,9721359.8057,9702421.0004,9754080.795,-0.004087730968990772,-39738.303538462
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0518684A,9721359.8057,9721413.5853,9721335.9375,6.1441072151605e-06,59.72907692337265
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0520115A,9721359.8057,9721360.6377,9721465.3924,-8.289019239250943e-06,-80.5805384611281
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0910216A,9721359.8057,9721342.9859,9721452.717,-8.682791312012321e-06,-84.40853846187774
648.153,645.17,648.153,-0.003540237235059363,-2.2946153846154314,0.96275,0.962921,0.96275,0.0001366278489103987,0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0914320A,9721359.8057,9721671.9461,9719775.8567,0.00015003356905252964,1458.530307692977
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0949099A,9721359.8057,9738323.272,46752058.8866,-2.928819104322094,-28472104.31892308
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0960508A,9721359.8057,9738323.272,46752058.8866,-2.928819104322094,-28472104.31892308
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0964290A,9721359.8057,9721405.821,9721361.6148,3.4979436941273386e-06,34.00476923069129
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0972460A,9721359.8057,9738323.272,46752058.8866,-2.928819104322094,-28472104.31892308
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0975221A,9721359.8057,9738323.272,46752058.8866,-2.928819104322094,-28472104.31892308
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD0989480A,9721359.8057,9721359.9579,9721572.7705,-1.6839413751961392e-05,-163.70199999986932
648.153,645.17,648.153,-0.003540237235059363,-2.2946153846154314,0.96275,0.962921,0.96275,0.0001366278489103987,0.00013153846153848633,edge_src_lead_time_scale::SDC-VD1091642A,9721359.8057,9721613.7565,9721469.469,1.1417166613874347e-05,110.99038461509805
648.153,648.153,645.17,0.003540237235059363,2.2946153846154314,0.96275,0.96275,0.962921,-0.0001366278489103987,-0.00013153846153848633,edge_src_lead_time_scale::SDC-VD1095770A,9721359.8057,9721361.8633,9721610.249,-1.9654238388053497e-05,-191.06592307726925
648.153,648.153,645.17,0.0028764427534857325,1.864375000000038,0.96275,0.96275,0.962921,-0.00011101012723969893,-0.00010687500000002015,production_stock_scale,9721359.8057,9723993.8151,9717401.5224,0.00042382784094507523,4120.182937500067
648.153,648.153,645.17,0.0028764427534857325,1.864375000000038,0.96275,0.96275,0.962921,-0.00011101012723969893,-0.00010687500000002015,supplier_capacity_node_scale::SDC-VD0508918A,9721359.8057,9721625.8985,9721312.4817,2.015001027788349e-05,195.88549999985844
648.153,648.153,645.17,0.0028764427534857325,1.864375000000038,0.96275,0.96275,0.962921,-0.00011101012723969893,-0.00010687500000002015,supplier_capacity_node_scale::SDC-VD0910216A,9721359.8057,9721830.81,9721077.3607,4.8440323361364287e-05,470.90581250027753
648.153,648.153,645.17,0.0028764427534857325,1.864375000000038,0.96275,0.96275,0.962921,-0.00011101012723969893,-0.00010687500000002015,supplier_node_scale::SDC-1450,9721359.8057,9723993.8151,9717401.5224,0.00042382784094507523,4120.182937500067
648.153,648.153,645.17,0.0028764427534857325,1.864375000000038,0.96275,0.96275,0.962921,-0.00011101012723969893,-0.00010687500000002015,supplier_node_scale::SDC-VD0901566A,9721359.8057,9729670.6679,9713273.3752,0.0010542051875799408,10248.307937500067
648.153,645.17,648.153,-0.0028764427534857325,-1.864375000000038,0.96275,0.962921,0.96275,0.00011101012723969893,0.00010687500000002015,supplier_node_scale::SDC-VD0914360C,9721359.8057,9725357.0298,9717348.1544,0.000514901950451894,5005.547124999575
648.153,648.153,645.17,0.0028764427534857325,1.864375000000038,0.96275,0.96275,0.962921,-0.00011101012723969893,-0.00010687500000002015,supplier_node_scale::SDC-VD0993480A,9721359.8057,9725190.5436,9717807.6265,0.0004746582041737774,4614.323187500704
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,capacity_node_scale::SDC-1450,9721359.8057,16089929.7257,3352789.8857,0.8188887726727626,7960712.399999999
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0500655A,9721359.8057,9721522.6545,9721408.28,9.05021379462282e-06,87.98038461603797
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0505677A,9721359.8057,9721360.7383,9722664.3523,-0.00010315223590552404,-1002.7800000000458
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0508918A,9721359.8057,9721415.8857,9720687.2908,5.765218308827993e-05,560.4576153852619
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0514881A,9721359.8057,9721360.5392,9721352.5532,6.319153951222538e-07,6.143076922744513
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0519670A,9721359.8057,9722207.5879,9721232.8694,7.712742625763583e-05,749.7834615380718
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0520132A,9721359.8057,9721364.525,9721911.5055,-4.328141733034273e-05,-420.7542307689213
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0525412A,9721359.8057,9721387.789,9723197.6283,-0.00014320877991843837,-1392.184076922444
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0901566A,9721359.8057,9721376.3548,9721231.3948,1.1470380125525122e-05,111.50769230838004
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0914360C,9721359.8057,9721376.7096,9724029.4649,-0.00020990695137153227,-2040.5810000002384
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0951020A,9721359.8057,9721364.9018,9722075.1369,-5.619941070262612e-05,-546.334692308536
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,edge_src_lead_time_scale::SDC-VD0990780A,9721359.8057,9721589.5278,9721500.0963,7.076526629265261e-06,68.79346153770501
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0993480A,9721359.8057,9721360.1031,9722453.1185,-8.648801132018908e-05,-840.7810769230127
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD1096202A,9721359.8057,9721359.8304,9721075.9877,2.245987627499807e-05,218.3405384607613
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-1450,9721359.8057,9721359.8057,9712539.8071,0.0011341004211711484,11024.998250000644
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0500655A,9721359.8057,9721359.8057,9721359.6027,2.610231539157383e-08,0.2537499996833503
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0505677A,9721359.8057,9721359.8057,9721330.8515,3.7230131095695464e-06,36.19274999946356
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0514881A,9721359.8057,9721359.8057,9721338.8753,2.6912901614613684e-06,26.16300000110641
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0518684A,9721359.8057,9721359.8057,9721343.8838,2.0472830342993244e-06,19.90237500052899
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0519670A,9721359.8057,9721359.8057,9721347.9454,1.525030993323953e-06,14.825375000946224
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0520115A,9721359.8057,9721359.8057,9721317.2777,5.4683707900525e-06,53.160000001080334
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0520132A,9721359.8057,9721359.8057,9721206.1102,1.9762603055455675e-05,192.11937499931082
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0914320A,9721359.8057,9721359.8057,9721353.2695,8.404431235202245e-07,8.170249999966472
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0949099A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0951020A,9721359.8057,9721359.8057,9721341.0626,2.4100409272933704e-06,23.428875000681728
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0960508A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0964290A,9721359.8057,9721359.8057,9721357.0045,3.601862363594925e-07,3.5015000007115304
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0972460A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0975221A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0989480A,9721359.8057,9721359.8057,9721351.1837,1.1086411998726836e-06,10.777499999385327
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0990780A,9721359.8057,9721359.8057,9721358.9935,1.0443497832903428e-07,1.0152500006370246
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD1091642A,9721359.8057,9721359.8057,9721327.7588,4.12068124225184e-06,40.05862500052899
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD1095770A,9721359.8057,9721359.8057,9721354.7094,6.552967000224459e-07,6.370375000406057
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD1096202A,9721359.8057,9721359.8057,9721359.0347,9.913736544151101e-08,0.9637499996460974
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,safety_stock_days_scale,9721359.8057,9722567.9491,9721169.8567,7.98980817010124e-05,776.7180000007567
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-1450,9721359.8057,9722056.8766,9720101.9534,0.00012568478324220453,1221.8269999988843
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0500655A,9721359.8057,9721460.3931,9721259.2184,1.2933806588154618e-05,125.73418750078417
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0505677A,9721359.8057,9723326.3939,9719393.2176,0.0002528694788211515,2458.2351875002496
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0514881A,9721359.8057,9723564.7443,9719154.8671,0.00028351725531071734,2756.1732499999925
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0518684A,9721359.8057,9721730.2226,9720989.3888,4.762925498632586e-05,463.02112499950454
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0519670A,9721359.8057,9721745.0918,9720974.5196,4.954117887065491e-05,481.6076250001788
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0520115A,9721359.8057,9721646.3998,9721073.2116,3.685108175816821e-05,358.24262500042096
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0520132A,9721359.8057,9723058.9258,9719660.6856,0.0002184776787867274,2123.9001249999274
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0525412A,9721359.8057,9722910.6617,9719351.2315,0.00022884081234141837,2224.6438749996014
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0901566A,9721359.8057,9723606.3592,9716186.8877,0.0004770083383582864,4637.169687499991
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0914320A,9721359.8057,9724007.4639,9718712.1475,0.0003404433964123851,3309.572749999352
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0914360C,9721359.8057,9723853.5998,9718725.9687,0.00032966267081498525,3204.7694375005085
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0949099A,9721359.8057,9942757.9872,9499961.6242,0.028468005752933068,276747.72687499993
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0951020A,9721359.8057,9722343.4463,9720376.1651,0.00012647929657726883,1229.550749999471
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0960508A,9721359.8057,9942757.9872,9499961.6242,0.028468005752933068,276747.72687499993
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0964290A,9721359.8057,9724135.9368,9718583.6746,0.00035696280606393815,3470.163874999853
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0972460A,9721359.8057,9942757.9872,9499961.6242,0.028468005752933068,276747.72687499993
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0975221A,9721359.8057,9942757.9872,9499961.6242,0.028468005752933068,276747.72687499993
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0989480A,9721359.8057,9721400.0351,9721319.5764,5.172803857144113e-06,50.28668749961071
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0990780A,9721359.8057,9721460.3931,9721259.2184,1.2933806588154618e-05,125.73418750078417
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0993480A,9721359.8057,9722516.865,9719100.2651,0.0002196580499209403,2135.3749374998733
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD1091642A,9721359.8057,9721830.81,9720888.8014,6.056306800361129e-05,588.7553750001825
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD1095770A,9721359.8057,9721392.2735,9721327.3379,4.174801757249286e-06,40.58474999968894
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD1096202A,9721359.8057,9722334.5451,9720385.0664,0.00012533474862075602,1218.4241874993313
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0500655A,9721359.8057,9721396.0937,9721323.5177,4.666013901989359e-06,45.359999999636784
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0505677A,9721359.8057,9721623.9017,9721095.7097,3.39582122869598e-05,330.1199999998789
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0508918A,9721359.8057,9721483.6457,9720904.5228,3.723263203237013e-05,361.9518124999013
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0514881A,9721359.8057,9722155.2617,9720564.3497,0.00010228198728096565,994.320000000298
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0518684A,9721359.8057,9721493.4377,9721226.1737,1.7182781353523013e-05,167.04000000027008
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0519670A,9721359.8057,9721502.6537,9721216.9577,1.8367800757214255e-05,178.5600000002887
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0520115A,9721359.8057,9721463.1977,9721256.4137,1.3294436435138673e-05,129.2399999999907
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0520132A,9721359.8057,9721913.3417,9720806.2697,7.11752279341304e-05,691.9200000003912
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_node_scale::SDC-VD0525412A,9721359.8057,9725529.8176,9717267.5689,0.0005311916790151541,5163.905437500216
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0910216A,9721359.8057,9721529.7257,9721189.8857,2.1848795255512374e-05,212.39999999990687
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0914320A,9721359.8057,9722361.3257,9720358.2857,0.00012877828051024353,1251.8999999994412
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0949099A,9721359.8057,9721709.0057,9721010.6057,4.490112584293983e-05,436.50000000023283
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0951020A,9721359.8057,9721599.4217,9721120.1897,3.08105044959723e-05,299.5200000004843
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0960508A,9721359.8057,9721709.0057,9721010.6057,4.490112584293983e-05,436.50000000023283
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0964290A,9721359.8057,9722361.3257,9720358.2857,0.00012877828051024353,1251.8999999994412
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0972460A,9721359.8057,9721709.0057,9721010.6057,4.490112584293983e-05,436.50000000023283
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0975221A,9721359.8057,9721709.0057,9721010.6057,4.490112584293983e-05,436.50000000023283
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0989480A,9721359.8057,9721374.3189,9721345.2925,1.8661483951322885e-06,18.141499999910593
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0990780A,9721359.8057,9721396.0937,9721323.5177,4.666013901989359e-06,45.359999999636784
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD1091642A,9721359.8057,9721529.7257,9721189.8857,2.1848795255512374e-05,212.39999999990687
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD1095770A,9721359.8057,9721372.0872,9721347.5242,1.5791900832260026e-06,15.3518750006333
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD1096202A,9721359.8057,9721711.4537,9721008.1577,4.52158966220266e-05,439.5600000000559
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,transport_cost_scale,9721359.8057,10280284.8391,9274219.779,0.05749453209839741,558925.033388889
