day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,544.0703,1072102.8021,42313.2421,264.3,42.6659,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,88.3453,446.7146,1069908.7001,42249.4297,272.6787,76.3581,2413.68,0.0,25.074,0.0
2,52.5,0.0,140.0,176.144,141.0423,519.2316,1067707.6418,42180.0421,314.5934,84.0617,2413.68,0.0,1533.624,0.0
3,60.0,0.0,200.0,102.176,185.5048,505.4894,1065491.7486,42110.6205,308.1673,88.7887,2413.68,0.0,3042.174,0.0
4,55.0,16.6349,238.3651,141.6109,220.2279,526.5934,1063309.9277,42041.1743,325.2971,92.7985,2413.68,0.0,4550.724,0.0
5,50.0,35.765,252.6001,303.4235,246.0585,1473.1739,1061294.3119,41971.7155,767.8094,105.0903,2413.68,1035.84,5023.434,0.0
6,45.0,39.9237,257.6764,247.945,261.1704,2171.1401,1059993.5736,41930.377,1099.3696,117.8911,2449.3248,2413.68,4095.5902,527.9925
7,40.0,20.7936,276.8828,311.7589,265.9142,2060.259,1059096.0754,41897.7765,1052.2977,137.5225,2536.8142,2413.68,3092.2591,1055.985
8,47.5,62.3808,262.002,129.07,271.5926,2138.8272,1057698.8644,41858.666,1096.1342,150.749,2573.68,2413.68,2295.5316,1583.9775
9,52.5,0.0,314.502,163.1696,279.3704,2126.1695,1056273.6098,41814.6859,1078.3576,151.485,2573.68,2413.68,1656.3421,2111.97
10,60.0,60.8113,313.6908,81.9008,287.2333,2126.2494,1054713.98,41770.6946,1078.9675,152.346,2573.68,2413.68,1017.1526,2639.9625
11,55.0,0.0,368.6908,100.0078,294.2908,2156.7396,1053242.4755,41726.7015,1092.1469,158.3023,2573.68,2449.3248,342.3182,3167.955
12,50.0,59.2513,359.4394,284.3487,299.7757,2276.6063,1051857.5531,41682.7078,1126.3135,157.7397,1856.8213,2536.8142,299.99,3695.9475
13,45.0,17.1527,387.2867,430.942,300.0751,2291.2277,1050829.4615,41644.3203,1106.0658,144.8443,1003.7664,2573.68,243.2778,4241.44
14,40.0,40.0273,387.2594,98.7044,294.0755,2211.2645,1049722.0079,41612.9122,1028.9017,126.4974,160.0,2573.68,178.3082,4786.9325
15,47.5,58.7399,376.0195,333.9603,291.9729,2244.535,1048597.6184,41580.9003,1039.2014,126.6158,160.0,2573.68,123.3463,4914.2781
16,52.5,100.3271,328.1924,525.4304,294.1185,2274.9836,1047445.7403,41537.6209,1051.0169,127.1667,160.0,2573.68,75.8863,4700.2025
17,60.0,37.9463,350.246,301.1196,297.9053,2247.2164,1045449.2729,41465.6864,1037.3979,127.483,168.986,1856.8213,28.4263,4486.1268
