day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,45.3125
0,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,69.0625
1,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,72.8125
1,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,96.5625
2,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,72.8125
2,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,72.8125
3,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,94.0625
3,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,46.5625
4,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,64.0625
4,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,64.0625
5,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,59.7125
5,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,57.3125
6,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,55.4625
6,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,55.4625
7,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,62.0885
7,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,58.52754
8,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,95.5437
8,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,38.52754
9,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,71.7937
9,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,43.90354
10,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,94.221748
10,C-XXXXX,item:268091,30.0,30.0,17.65354,12.34646,17.65354
11,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,64.221748
11,C-XXXXX,item:268091,27.5,39.84646,25.63,14.21646,25.63
12,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,36.721748
12,C-XXXXX,item:268091,25.0,39.21646,39.21646,0.0,71.572322
13,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,55.46887
13,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,32.355862
14,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,32.96887
14,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,32.96887
15,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,42.093851
15,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,38.593774
16,C-XXXXX,item:268967,26.25,26.25,18.343851,7.906149,18.343851
