policy_name,policy_label,week,demand,capacity,grid_factor,main_inbound,backup_inbound,main_order_requested,main_order,main_order_shortfall,backup_order_requested,backup_order,backup_order_shortfall,main_supply_availability,backup_supply_availability,raw_stock_end,raw_stock_main_end,raw_stock_backup_end,fg_stock_end,fg_stock_main_end,fg_stock_backup_end,backlog_start,backlog_end,planned_input_units,main_consumed_raw_units,backup_consumed_raw_units,good_output_units,good_output_main_units,good_output_backup_units,scrap_units,scrap_main_units,scrap_backup_units,capacity_utilization,outbound_shipments,shipped_main_units,shipped_backup_units,outbound_mode,air_trigger_reason,carbon_aware_active,same_week_served_units,same_week_service_level,base_capacity,base_grid_factor,base_main_supply_availability,base_backup_supply_availability,climate_event,operational_feedback_event,combined_event_context,backup_raw_share_end,classical_reconstructed_weekly_total,classical_weekly_total
dynamic_shift,Decalage temporel + regime degrade,11,20,3.52,0.1,3.0,0.0,3.519999999999982,3.519999999999982,0.0,0.0,0.0,0.0,1.0,1.0,155.96,155.96,0.0,21.936,21.936,0.0,0.0,0.0,3.52,3.52,0.0,3.168,3.168,0.0,0.35200000000000004,0.35200000000000004,0.0,1.0,20.0,20.0,0.0,truck,none,False,20.0,1.0,4.0,0.1,1.0,1.0,aucun,maintenance corrective,maintenance corrective,0.0,133.7635296,133.7635296
dynamic_shift,Decalage temporel + regime degrade,12,20,3.52,0.12,3.0,0.0,3.5200000000000102,3.5200000000000102,0.0,0.0,0.0,0.0,1.0,1.0,155.44,155.44,0.0,5.104,5.104,0.0,0.0,0.0,3.52,3.52,0.0,3.168,3.168,0.0,0.35200000000000004,0.35200000000000004,0.0,1.0,20.0,20.0,0.0,truck,none,False,20.0,1.0,4.0,0.12,1.0,1.0,aucun,maintenance corrective,maintenance corrective,0.0,132.7380096,132.7380096
dynamic_shift,Decalage temporel + regime degrade,13,20,3.52,0.14,4.0,0.0,3.5200000000000102,3.5200000000000102,0.0,0.0,0.0,0.0,1.0,1.0,155.92000000000002,155.92000000000002,0.0,0.0,0.0,0.0,0.0,11.728,3.52,3.52,0.0,3.168,3.168,0.0,0.35200000000000004,0.35200000000000004,0.0,1.0,8.272,8.272,0.0,air,backlog_end_threshold,False,8.272,0.4136,4.0,0.14,1.0,1.0,aucun,maintenance corrective,maintenance corrective,0.0,107.88246,107.88246
dynamic_shift,Decalage temporel + regime degrade,14,20,3.52,0.2,3.519999999999982,0.0,3.519999999999982,3.379199999999982,0.1407999999999996,0.0,0.0,0.0,0.96,0.97,155.92000000000002,155.92000000000002,0.0,0.0,0.0,0.0,11.728,28.560000000000002,3.52,3.52,0.0,3.168,3.168,0.0,0.35200000000000004,0.35200000000000004,0.0,1.0,3.168,3.168,0.0,air,backlog_start_and_end,False,3.168,0.1584,4.0,0.16,1.0,1.0,aucun,maintenance corrective + congestion logistique,maintenance corrective + congestion logistique,0.0,97.1923872,97.1923872
dynamic_shift,Decalage temporel + regime degrade,15,20,3.2736,0.25,3.5200000000000102,0.0,3.660800000000023,3.514368000000022,0.14643200000000123,0.0,0.0,0.0,0.96,0.97,156.1664,156.1664,0.0,0.0,0.0,0.0,28.560000000000002,45.61376,3.2736,3.2736,0.0,2.94624,2.94624,0.0,0.32736000000000004,0.32736000000000004,0.0,1.0,2.94624,2.94624,0.0,air,backlog_start_and_end,False,2.94624,0.147312,4.0,0.18,1.0,1.0,aucun,maintenance corrective + congestion logistique + overtime et energie d'urgence,maintenance corrective + congestion logistique + overtime et energie d'urgence,0.0,90.72374409599998,90.72374409599998
dynamic_shift,Decalage temporel + regime degrade,16,20,3.2736,0.27,3.5200000000000102,0.0,3.4200319999999635,3.283230719999965,0.13680127999999847,0.0,0.0,0.0,0.96,0.97,156.4128,156.4128,0.0,0.0,0.0,0.0,45.61376,62.667519999999996,3.2736,3.2736,0.0,2.94624,2.94624,0.0,0.32736000000000004,0.32736000000000004,0.0,1.0,2.94624,2.94624,0.0,air,backlog_start_and_end,False,2.94624,0.147312,4.0,0.2,1.0,1.0,aucun,maintenance corrective + congestion logistique + overtime et energie d'urgence,maintenance corrective + congestion logistique + overtime et energie d'urgence,0.0,90.73113609599999,90.73113609599999
dynamic_shift,Decalage temporel + regime degrade,17,6,6.5472,0.29000000000000004,3.379199999999982,0.0,3.410401280000002,3.2739852288000018,0.13641605120000033,0.0,0.0,0.0,0.96,0.97,153.2448,153.2448,0.0,0.0,0.0,0.0,62.667519999999996,62.77504,6.5472,6.5472,0.0,5.89248,5.89248,0.0,0.6547200000000001,0.6547200000000001,0.0,1.0,5.89248,5.89248,0.0,air,backlog_start_and_end,False,5.89248,0.98208,8.0,0.22,1.0,1.0,aucun,maintenance corrective + congestion logistique + overtime et energie d'urgence,maintenance corrective + congestion logistique + overtime et energie d'urgence,0.0,176.67484819199996,176.67484819199996
dynamic_shift,Decalage temporel + regime degrade,18,6,6.5472,0.31,3.514368000000022,0.0,6.683616051200005,6.416271409152005,0.2673446420480001,0.0,0.0,0.0,0.96,0.97,150.211968,150.21196799999998,0.0,0.0,0.0,0.0,62.77504,62.88255999999999,6.5472,6.5472,0.0,5.89248,5.89248,0.0,0.6547200000000001,0.6547200000000001,0.0,1.0,5.89248,5.89248,0.0,air,backlog_start_and_end,False,5.89248,0.98208,8.0,0.24,1.0,1.0,aucun,maintenance corrective + congestion logistique + overtime et energie d'urgence,maintenance corrective + congestion logistique + overtime et energie d'urgence,0.0,176.58386323199997,176.58386323199997
dynamic_shift,Decalage temporel + regime degrade,19,6,6.5472,0.33,3.283230719999965,0.0,6.814544642047991,6.541962856366071,0.27258178568192015,0.0,0.0,0.0,0.96,0.97,146.94799872,146.94799872,0.0,0.0,0.0,0.0,62.88255999999999,62.990079999999985,6.5472,6.5472,0.0,5.89248,5.89248,0.0,0.6547200000000001,0.6547200000000001,0.0,1.0,5.89248,5.89248,0.0,air,backlog_start_and_end,False,5.89248,0.98208,8.0,0.26,1.0,1.0,aucun,maintenance corrective + congestion logistique + overtime et energie d'urgence,maintenance corrective + congestion logistique + overtime et energie d'urgence,0.0,176.48594415359997,176.48594415359997
dynamic_shift,Decalage temporel + regime degrade,20,6,6.5472,0.35000000000000003,3.2739852288000018,0.0,6.819781785681926,6.546990514254649,0.2727912714272769,0.0,0.0,0.0,0.96,0.97,143.67478394879998,143.67478394879996,0.0,0.0,0.0,0.0,62.990079999999985,63.09759999999998,6.5472,6.5472,0.0,5.89248,5.89248,0.0,0.6547200000000001,0.6547200000000001,0.0,1.0,5.89248,5.89248,0.0,air,backlog_start_and_end,False,5.89248,0.98208,8.0,0.28,1.0,1.0,aucun,maintenance corrective + congestion logistique + overtime et energie d'urgence,maintenance corrective + congestion logistique + overtime et energie d'urgence,0.0,176.38774771046397,176.38774771046397
