day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,56.0,0.0,56.0,25728.3915,56.0,459.2827,852285.6401,1407.4124,1809.5303,804.2357,4021.1784,2535.6134,55.0867,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,66.5,78.75,43.75,26016.3915,53.2,249.3697,900934.821,1503.2006,1932.6865,858.9718,4294.8589,1152.8997,3.2612,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,73.5,47.25,70.0,25403.5915,69.44,192.1615,948288.9878,1598.4516,2055.152,913.4009,4567.0045,919.8625,2.9234,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,84.0,154.0,0.0,25653.5915,81.088,238.8467,995186.7821,1693.746,2177.6735,967.8549,4839.2744,1154.5939,3.5583,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,77.0,77.0,0.0,25511.1415,77.8176,106.0658,1042307.155,1788.9549,2300.0848,1022.2599,5111.2996,422.636,2.1833,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,70.0,70.0,0.0,25734.3851,71.5635,92.7918,1089967.9303,1884.3714,2422.7632,1076.7836,5383.9182,362.2346,1.9603,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,63.0,63.0,0.0,25505.5415,64.7127,78.9191,1137745.947,1979.712,2545.344,1131.264,5656.32,299.7872,1.7228,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,56.0,56.0,0.0,25376.5515,57.7425,64.9267,1185318.2723,2074.6772,2667.4422,1185.5299,5927.6493,236.9307,1.4823,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,66.5,66.5,0.0,25444.6154,64.7485,247.078,1232433.4329,2169.5616,2789.4364,1239.7495,6198.7475,1018.0248,3.4049,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,73.5,73.5,0.0,25467.82,71.7497,277.7082,1279201.8172,2264.364,2911.3251,1293.9223,6469.6114,961.0732,3.8122,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
