day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1072118.4041,42313.283,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1069940.1864,42249.52,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,178.064,136.4902,525.1851,1067754.2061,42180.1885,317.6427,83.6232,2413.68,0.0,1525.416,0.0
3,60.0,0.0,200.0,103.28,178.7296,509.8955,1065551.2302,42110.8255,309.9833,88.0915,2413.68,0.0,3033.966,0.0
4,55.0,18.432,236.568,145.712,211.7165,533.2304,1063380.6392,42041.4397,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,50.0,39.6288,246.9392,309.6873,236.2556,1526.2354,1061379.2429,41972.2124,792.954,103.8353,2413.68,1035.84,5015.226,0.0
6,45.0,44.2368,247.7024,254.6581,250.4232,2279.9407,1060075.9514,41930.5274,1150.9433,119.3453,2443.4708,2413.68,4037.6618,527.9925
7,40.0,23.04,264.6624,315.2053,254.6807,2154.8978,1059182.891,41897.952,1095.2208,134.2498,2521.4067,2413.68,2951.0173,1055.985
8,47.5,69.12,243.0424,206.3008,260.3254,2238.0291,1057858.9301,41858.8709,1142.7685,150.5083,2573.68,2413.68,2048.3692,1583.9775
9,52.5,0.0,295.5424,22.1884,267.9019,2221.0568,1056299.0536,41814.9133,1121.9183,151.1792,2573.68,2413.68,1318.6667,2111.97
10,60.0,67.3809,288.1615,184.4866,275.3716,2240.14,1054821.619,41770.9535,1135.721,152.1872,2573.68,2413.68,588.9642,2639.9625
11,55.0,23.04,320.1215,205.2377,282.0762,2243.6605,1053438.0582,41726.9926,1111.1308,148.0627,2085.5175,2443.4708,317.6334,3167.955
12,50.0,0.0,370.1215,94.1995,287.2869,2388.0184,1051897.213,41683.0216,1160.3114,143.8815,1255.815,2521.4067,314.9255,3695.9475
13,45.0,80.624,334.4975,499.2133,287.3826,2393.9117,1050873.9955,41644.6624,1127.4261,130.5641,312.2471,2573.68,257.4466,4241.44
14,40.0,44.3516,330.1459,388.2046,281.4339,2263.1371,1050100.387,41613.6221,1042.6537,125.545,160.0,2573.68,191.397,4082.6703
15,47.5,69.12,308.5259,399.7151,279.6867,2320.8671,1049056.7389,41581.98,1069.9178,125.9468,160.0,2573.68,135.355,3668.0035
16,52.5,88.1258,272.9001,397.8932,281.9126,2396.5737,1047281.3343,41519.1963,1113.167,126.9591,160.0,2085.5175,86.815,3371.2222
17,60.0,0.0,332.9001,420.3164,285.5101,2351.8165,1044836.9636,41423.2455,1082.5351,126.906,160.0442,1255.815,38.275,3074.441
18,55.0,65.6525,322.2476,2270.93,289.4125,2407.225,1043180.1365,41361.966,1126.1976,121.5057,145.6761,312.2471,14.6574,2777.6597
19,50.0,65.6525,306.5951,395.1446,292.5955,2343.9067,1039564.388,41223.1632,1132.0755,135.4077,1388.2789,160.0,11.5258,1033.2545
20,45.0,42.0458,309.5493,1900.3585,291.224,1402.5465,1038603.693,41199.6506,745.5793,134.3801,2475.027,160.0,348.1857,140.0
21,40.0,0.0,349.5493,180.8809,284.2136,455.564,1037139.0758,41147.1556,303.4406,112.979,2455.393,160.0,1637.3976,132.4892
22,47.5,92.16,304.8893,450.3312,281.6981,511.3386,1035596.2869,41089.155,330.5928,108.3085,2445.8775,160.0442,3042.1217,118.1653
23,52.5,0.0,357.3893,367.0458,283.368,572.9511,1033839.3685,41024.3524,357.8085,106.3145,2438.2375,145.6761,4550.2251,107.7486
24,60.0,21.3009,396.0884,368.8797,286.5632,1739.49,1032093.6079,40958.9014,883.3787,115.0313,2430.5975,1388.2789,4775.2478,97.332
25,55.0,88.6925,362.3959,1552.1681,290.1746,2342.2992,1031926.5216,40951.5087,1169.107,120.7405,2429.92,2475.027,3915.7918,614.9078
26,50.0,0.0,412.3959,153.7031,293.1469,2361.8397,1030414.4224,40904.7862,1195.264,132.075,2495.6667,2455.393,3080.6489,1081.3663
27,45.0,67.3916,390.0043,312.2184,291.623,2283.4635,1029212.499,40865.119,1163.9602,147.6875,2563.7349,2445.8775,2146.7592,1583.9775
28,40.0,23.04,406.9643,424.9744,284.5023,2207.1808,1028427.6105,40833.4013,1129.702,149.8267,2578.9762,2438.2375,1108.5811,2111.97
29,47.5,23.04,431.4243,23.7053,281.907,2177.5958,1027068.2898,40794.3292,1099.0496,152.6035,2584.91,2430.5975,246.9237,2639.9625
30,47.5,107.1316,371.7928,2343.0452,280.769,2224.8843,1027854.2719,40826.3665,1096.294,136.1826,1751.9816,2429.92,255.7991,3167.955
31,47.5,0.0,419.2928,81.2592,281.3567,2314.5,1026450.4867,40785.8899,1107.1076,126.7121,840.1106,2495.6667,284.9524,3695.9475
32,47.5,0.0,466.7928,2775.6395,282.4133,2328.9179,1027791.8427,40820.209,1080.4946,121.9586,161.3793,2563.7349,249.0313,4241.44
33,47.5,40.3067,473.986,2713.0671,283.4006,2341.2366,1029031.1093,40855.1623,1086.8974,124.8536,166.5603,2578.9762,201.6131,3885.8836
34,47.5,84.6583,436.8278,553.9287,284.1863,2328.3211,1028085.3481,40815.3738,1075.0549,126.6871,168.48,2584.91,149.1739,3510.5195
35,47.5,43.0843,441.2435,4526.6725,284.7764,2372.1952,1030275.8465,40887.3682,1105.6189,127.1904,168.48,1751.9816,100.6687,3135.1654
36,47.5,43.6377,445.1058,2265.9282,285.2098,2392.9537,1029271.9798,40850.7268,1120.7641,127.4613,169.2753,840.1106,52.1637,2759.8133
37,47.5,65.6391,426.9667,5597.5436,285.5253,2276.0104,1031021.1239,40931.6482,1081.3177,119.6812,402.0997,161.3793,45.3306,1994.7234
38,47.5,0.0,474.4667,1888.7247,285.754,2247.9688,1029161.7058,40869.9261,1142.6016,138.7318,1949.9637,166.5603,39.1647,126.5359
39,47.5,65.6592,456.3076,2219.0319,285.9197,485.2074,1029405.2294,40881.3505,358.9323,125.1554,2608.32,168.48,931.7695,139.3178
40,47.5,21.888,481.9196,2400.03,286.0396,446.7923,1029913.6569,40895.523,337.5199,121.4537,2608.32,168.48,2439.8401,126.2969
