day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
17,4.619083,14480.084749,189.649995,164.649995,1.746897,56.659136,1.769933,2131.59241,0.323601,0.325523,1.714578,0.399363,0.072968,0.010179,0.008111,0.333084,0.016371,0.405533,199.769994,192.654794,1.894952,91.05037,1339.8
18,4.190493,17467.078674,165.157993,140.157993,1.750925,51.466832,1.962317,1895.129032,0.399442,0.295073,1.71066,0.348613,0.0849,0.010179,0.007096,0.295529,0.016371,0.405533,174.769994,242.654794,1.619952,80.90037,1258.6
19,3.796789,16109.48019,142.659592,117.659592,1.759027,46.697171,2.34409,1677.91332,0.358842,0.295073,1.675944,0.297863,0.0849,0.011001,0.006081,0.364686,0.020122,0.354783,180.3848,299.769994,1.894952,89.223241,1339.8
20,4.313021,14872.488493,166.891913,122.159912,1.794714,42.351239,2.180092,1479.994689,0.392959,0.265242,1.679863,0.293816,0.085148,0.010007,0.007015,0.364686,0.021828,0.355814,188.007997,275.277991,1.62554,79.279488,1341.449976
21,3.93329,13563.070954,145.191977,150.459976,1.999296,48.350852,2.206493,1270.487926,0.356421,0.298738,1.673704,0.396399,0.074187,0.009093,0.008051,0.405999,0.021828,0.354193,165.509597,302.779591,2.203058,98.239662,1347.925195
22,3.958839,12142.621046,146.143993,165.157992,2.010874,43.360375,2.19816,1610.311759,0.36373,0.33065,2.082856,0.453319,0.064199,0.008261,0.009115,0.375204,0.020163,0.455693,220.009917,289.39511,2.521973,89.916791,1354.417039
23,3.958839,12054.520954,121.143993,174.769994,1.812624,38.060375,2.178147,2078.951647,0.328489,0.30422,2.108313,0.409268,0.065807,0.008395,0.009066,0.342607,0.018401,0.507033,248.309981,267.695174,2.74747,91.256617,1283.935647
24,3.958839,10545.970954,96.143993,149.769994,1.808596,43.360375,1.978147,2297.900094,0.326798,0.305998,2.100278,0.411201,0.076261,0.007439,0.010141,0.307245,0.01649,0.459247,224.769994,244.155187,2.48853,81.699383,1344.542122
25,3.521359,9037.420954,71.143993,199.769994,1.808596,57.687262,1.978147,2056.532144,0.366573,0.30422,2.100278,0.411201,0.110482,0.009266,0.009126,0.26969,0.01446,0.459247,224.769994,249.769994,3.005425,98.769464,1263.342122
26,3.889514,8631.017186,96.143993,224.769994,1.610346,57.579566,1.942145,1942.973385,0.441339,0.27377,1.907428,0.411201,0.098302,0.008251,0.008111,0.267497,0.018401,0.459247,199.769994,255.892797,3.280425,88.619464,1339.8
27,3.452034,7122.467186,71.143993,199.769994,1.76888,52.279566,1.742145,1701.605435,0.400739,0.270723,1.872713,0.406123,0.108289,0.008251,0.007096,0.304289,0.018133,0.408497,249.261996,280.3848,3.230921,78.469464,1258.6
28,3.872854,8661.670767,124.769994,175.277991,1.944989,51.687648,1.546209,1465.142057,0.438968,0.270723,1.872713,0.54871,0.120469,0.008251,0.006081,0.266734,0.016103,0.357747,230.3848,255.3848,2.955921,83.743771,1339.8
29,3.479151,10321.172283,127.271593,175.277991,2.117069,52.217987,1.762157,1247.926344,0.398368,0.265242,1.679863,0.590324,0.118277,0.00823,0.005947,0.266734,0.015835,0.450111,205.3848,230.3848,2.680921,73.593771,1258.6
