scope,node_id,item_id,uom,safety_time_days,planned_avg_daily_demand_qty,observed_avg_daily_flow_qty,stock_equiv_safety_time_qty,explicit_safety_stock_qty,effective_reference_stock_qty,soft_simulated_target_qty,max_mrp_demand_signal_qty,max_mrp_safety_floor_qty,max_soft_simulated_target_qty,safety_reference_basis,soft_safety_factor,served_avg_daily_qty
finished_good,C-XXXXX,item:268091,UN,0.0,9798.471233,9798.471233,0.0,0.0,0.0,0.0,19992.0,0.0,0.0,mrp_trace_demand_signal,1.0,9798.471233
finished_good,C-XXXXX,item:268967,UN,0.0,4317.769863,4317.769863,0.0,0.0,0.0,0.0,23686.142857,0.0,0.0,mrp_trace_demand_signal,1.0,4317.769863
finished_good,DC-1920,item:268091,UN,20.0,9798.471233,0.0,195969.424658,0.0,215801.39281,215801.39281,19992.0,399840.0,399840.0,mrp_trace_demand_signal,1.0,0.0
finished_good,DC-1920,item:268967,UN,25.0,4317.769863,0.0,107944.246573,0.0,130737.25468,130737.25468,23686.142857,592153.571425,592153.571425,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:038005,KG,20.0,138.509094,76.490097,2770.181887,0.0,4163.544225,4163.544225,1886.411173,37728.223456,37728.223456,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:042342,UN,5.0,477617.675836,263759.015014,2388088.379178,0.0,3547559.726965,3547559.726965,6504867.6,32524338.0,32524338.0,mrp_trace_demand_signal,1.0,0.0
semi_finished_or_output,M-1430,item:268967,UN,0.0,4317.769863,4371.068493,0.0,0.0,0.0,0.0,23686.142857,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:333362,UN,10.0,7915.178082,4371.068493,79151.780822,110000.0,181076.457603,181076.457603,107800.0,1078000.0,1078000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:344135,UN,10.0,7915.178082,4371.068493,79151.780822,0.0,118680.411726,118680.411726,107800.0,1078000.0,1078000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:708073,KG,10.0,62.767362,34.662573,627.673622,2000.0,2480.824307,2480.824307,854.854,8548.54,8548.54,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:730384,M,10.0,1678.017753,926.666521,16780.177534,23500.0,38554.698082,38554.698082,22853.6,228536.0,228536.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:734545,UN,10.0,63.321425,34.968548,633.214247,0.0,948.700653,948.700653,862.4,8624.0,8624.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1430,item:773474,G,20.0,76418.812303,42201.43366,1528376.246067,0.0,2289971.247981,2289971.247981,1040778.6004,20815572.008,20815572.008,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:001757,KG,20.0,14.390153,14.377339,287.803055,0.0,418.355745,418.355745,46.7712,935.424,935.424,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:001848,KG,20.0,10.792615,10.783004,215.852292,0.0,309.832096,309.832096,35.0784,701.568,701.568,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:001893,KG,15.0,68.353226,68.292359,1025.298385,0.0,1505.016551,1505.016551,222.1632,3332.448,3332.448,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:002612,KG,20.0,17.987691,17.971673,359.753819,0.0,516.386827,516.386827,58.464,1169.28,1169.28,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:007923,KG,15.0,28.780306,28.754677,431.704583,0.0,613.419355,613.419355,93.5424,1403.136,1403.136,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:016332,KG,7.0,4.317046,4.313202,30.219321,0.0,44.333009,44.333009,14.03136,98.21952,98.21952,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:029313,KG,7.0,0.359754,0.359433,2.518277,0.0,3.690956,3.690956,1.16928,8.18496,8.18496,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:039668,KG,7.0,0.359754,0.359433,2.518277,0.0,3.66996,3.66996,1.16928,8.18496,8.18496,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:049371,KG,40.0,13.310891,13.299038,532.435652,888.0,927.702991,927.702991,43.26336,1730.5344,1730.5344,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:055703,KG,30.0,0.719508,0.718867,21.585229,0.0,31.413653,31.413653,2.33856,70.1568,70.1568,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:099439,KG,7.0,17.987691,17.971673,125.913837,0.0,183.498015,183.498015,58.464,409.248,409.248,mrp_trace_demand_signal,1.0,0.0
semi_finished_or_output,M-1810,item:268091,UN,0.0,9798.471233,8853.041096,0.0,0.0,0.0,0.0,19992.0,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:338928,UN,10.0,8860.931507,8853.041096,88609.315068,0.0,129914.703669,129914.703669,28800.0,288000.0,288000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:338929,UN,10.0,8860.931507,8853.041096,88609.315068,0.0,129007.581621,129007.581621,28800.0,288000.0,288000.0,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:426331,UN,7.0,97.470247,97.383452,682.291726,0.0,965.700586,965.700586,316.8,2217.6,2217.6,mrp_trace_demand_signal,1.0,0.0
input_material,M-1810,item:693055,G,20.0,3597.538192,3594.334685,71950.763836,0.0,105551.235188,105551.235188,11692.8,233856.0,233856.0,mrp_trace_demand_signal,1.0,0.0
input_material,SDC-1450,item:021081,KG,0.0,454.592877,454.592877,0.0,900000.0,900000.0,900000.0,57216.0,900000.0,900000.0,mrp_trace_demand_signal,1.0,0.0
supply_pair,SDC-1450,item:693055,G,0.0,3597.538192,0.0,0.0,0.0,0.0,0.0,11692.8,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
semi_finished_or_output,SDC-1450,item:773474,G,0.0,76418.812303,50849.315068,0.0,0.0,0.0,0.0,1040778.6004,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
supply_pair,SDC-VD0500655A,item:002612,KG,0.0,17.987691,0.0,0.0,0.0,0.0,0.0,58.464,0.0,0.0,mrp_trace_demand_signal,1.0,0.0
