day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,204.0
0,C-XXXXX,item:268091,24.0,24.0,24.0,0.0,204.0
1,C-XXXXX,item:268967,22.0,22.0,22.0,0.0,184.0
1,C-XXXXX,item:268091,22.0,22.0,22.0,0.0,180.0
2,C-XXXXX,item:268967,24.0,24.0,24.0,0.0,162.0
2,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,158.0
3,C-XXXXX,item:268967,26.0,26.0,26.0,0.0,138.0
3,C-XXXXX,item:268091,22.0,22.0,22.0,0.0,138.0
4,C-XXXXX,item:268967,28.0,28.0,28.0,0.0,112.0
4,C-XXXXX,item:268091,24.0,24.0,24.0,0.0,116.0
5,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,104.0
5,C-XXXXX,item:268091,26.0,26.0,26.0,0.0,92.0
6,C-XXXXX,item:268967,28.0,28.0,28.0,0.0,74.0
6,C-XXXXX,item:268091,28.0,28.0,28.0,0.0,66.0
7,C-XXXXX,item:268967,26.0,26.0,26.0,0.0,46.0
7,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,82.096
8,C-XXXXX,item:268967,24.0,24.0,24.0,0.0,68.52
8,C-XXXXX,item:268091,28.0,28.0,28.0,0.0,72.576
9,C-XXXXX,item:268967,22.0,22.0,22.0,0.0,44.52
9,C-XXXXX,item:268091,26.0,26.0,26.0,0.0,44.576
10,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,22.52
10,C-XXXXX,item:268091,24.0,24.0,24.0,0.0,42.576
11,C-XXXXX,item:268967,22.0,22.0,2.52,19.48,2.52
11,C-XXXXX,item:268091,22.0,22.0,18.576,3.424,18.576
12,C-XXXXX,item:268967,24.0,43.48,0.0,43.48,0.0
12,C-XXXXX,item:268091,20.0,23.424,0.0,23.424,0.0
13,C-XXXXX,item:268967,26.0,69.48,50.0,19.48,50.0
13,C-XXXXX,item:268091,22.0,45.424,0.0,45.424,0.0
14,C-XXXXX,item:268967,28.0,47.48,24.492001,22.987999,24.492001
14,C-XXXXX,item:268091,24.0,69.424,0.0,69.424,0.0
15,C-XXXXX,item:268967,30.0,52.987999,0.0,52.987999,0.0
15,C-XXXXX,item:268091,26.0,95.424,23.5392,71.8848,23.5392
16,C-XXXXX,item:268967,28.0,80.987999,25.0,55.987999,25.0
16,C-XXXXX,item:268091,28.0,99.8848,99.8848,0.0,100.0
17,C-XXXXX,item:268967,26.0,81.987999,0.0,81.987999,0.0
17,C-XXXXX,item:268091,30.0,30.0,24.607203,5.392797,24.607203
18,C-XXXXX,item:268967,24.0,105.987999,21.699936,84.288063,21.699936
18,C-XXXXX,item:268091,28.0,33.392797,20.49968,12.893117,20.49968
19,C-XXXXX,item:268967,22.0,106.288063,90.639667,15.648395,90.639667
19,C-XXXXX,item:268091,26.0,38.893117,0.0,38.893117,0.0
20,C-XXXXX,item:268967,20.0,35.648395,25.0,10.648395,25.0
20,C-XXXXX,item:268091,24.0,62.893117,25.0,37.893117,25.0
21,C-XXXXX,item:268967,22.0,32.648395,22.4984,10.149995,22.4984
21,C-XXXXX,item:268091,22.0,59.893117,22.498401,37.394717,22.498401
22,C-XXXXX,item:268967,24.0,34.149995,17.149995,17.0,17.149995
22,C-XXXXX,item:268091,20.0,57.394717,0.0,57.394717,0.0
23,C-XXXXX,item:268967,26.0,43.0,25.0,18.0,25.0
23,C-XXXXX,item:268091,22.0,79.394717,25.0,54.394717,25.0
24,C-XXXXX,item:268967,28.0,46.0,24.492003,21.507997,24.492003
24,C-XXXXX,item:268091,24.0,78.394717,70.239923,8.154794,70.239923
25,C-XXXXX,item:268967,30.0,51.507997,0.0,51.507997,0.0
25,C-XXXXX,item:268091,26.0,34.154794,0.0,34.154794,0.0
26,C-XXXXX,item:268967,28.0,79.507997,0.0,79.507997,0.0
26,C-XXXXX,item:268091,28.0,62.154794,62.154794,0.0,74.492003
27,C-XXXXX,item:268967,26.0,105.507997,25.0,80.507997,25.0
27,C-XXXXX,item:268091,30.0,30.0,12.337209,17.662791,12.337209
28,C-XXXXX,item:268967,24.0,104.507997,25.0,79.507997,25.0
28,C-XXXXX,item:268091,28.0,45.662791,21.699936,23.962855,21.699936
29,C-XXXXX,item:268967,22.0,101.507997,20.49968,81.008317,20.49968
29,C-XXXXX,item:268091,26.0,49.962855,0.0,49.962855,0.0
