day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,7.787133,26852.19,445.0,445.0,3.52885,94.34,3.56,4296.34951,0.72268,0.54201,3.43273,0.90335,1445.36,0.216804,0.018067,0.018067,0.668479,0.036134,0.90335,445.0,445.0,4.895,180.67,83142.0
1,8.592095,29627.922,491.0,491.0,3.89363,104.092,3.928,4740.466538,0.797384,0.598038,3.787574,0.99673,2023.339429,0.239215,0.019935,0.019935,0.73758,0.039869,0.99673,491.0,491.0,5.401,199.346,94757.353885
2,9.295562,32053.6704,531.2,531.2,4.212416,112.6144,4.2496,5128.586202,0.862669,0.647002,4.097677,1.078336,2193.0496,0.258801,0.021567,0.021567,0.797969,0.043133,1.078336,531.2,531.2,5.8432,215.6672,106372.37978
3,9.926233,34228.39608,567.24,567.24,4.498213,120.25488,4.53792,5476.542238,0.921198,0.690898,4.375689,1.151497,2179.53792,0.276359,0.02303,0.02303,0.852108,0.04606,1.151497,567.24,567.24,6.23964,230.29944,117988.306785
4,10.577342,36473.601216,604.448,604.448,4.793273,128.142976,4.835584,5835.774986,0.981624,0.736218,4.662712,1.227029,2183.331584,0.294487,0.024541,0.024541,0.908002,0.049081,1.227029,604.448,604.448,6.648928,245.405888,129605.128685
5,11.267537,38853.586243,643.8896,643.8896,5.106045,136.504595,5.151117,6216.572511,1.045677,0.784258,4.966964,1.307096,2100.317901,0.313703,0.026142,0.026142,0.967251,0.052284,1.307096,643.8896,643.8896,7.082786,261.419178,141222.685421
6,12.000549,41381.211249,685.77792,685.77792,5.438219,145.384919,5.486223,6620.992428,1.113703,0.835278,5.290091,1.392129,2198.533263,0.334111,0.027843,0.027843,1.030176,0.055685,1.392129,685.77792,685.77792,7.543557,278.425836,152840.836571
7,12.777121,44059.04825,730.155584,730.155584,5.790134,154.792984,5.841245,10766.51269,1.185773,0.88933,5.63242,1.482216,2131.551916,0.355732,0.029644,0.029644,1.09684,0.059289,1.482216,730.155584,730.155584,8.031711,296.443167,164459.477406
8,13.509908,46585.90165,772.031117,803.281117,6.122207,163.670597,6.176249,11170.80915,1.253779,0.940334,5.955448,1.581446,2198.491731,0.376134,0.031344,0.031344,1.159745,0.062689,1.567223,772.031117,772.031117,8.492342,313.444633,176078.532014
9,14.19894,48961.87433,811.406223,842.656223,6.434451,172.018119,6.49125,11550.9647,1.317724,0.988293,6.259188,1.688377,2115.262077,0.395317,0.032943,0.032943,1.218894,0.065886,1.647155,811.406223,811.406223,8.925468,329.430927,187697.859267
10,14.826724,51126.644866,847.281245,878.531245,6.71894,179.623624,6.77825,11897.327914,1.375985,1.031989,6.535928,1.761203,2095.772415,0.412795,0.0344,0.0344,1.272786,0.068799,1.719981,847.281245,847.281245,9.320094,343.996185,199317.333244
11,15.477256,53369.858973,884.456249,915.706249,7.013738,187.504725,7.22765,12925.87789,1.436357,1.077268,6.822696,1.836668,2088.626483,0.430907,0.035909,0.035909,1.32863,0.071818,1.795446,884.456249,884.456249,9.729019,359.089237,210936.838998
12,16.167336,55749.445795,923.89125,955.14125,7.326458,195.864945,7.54313,13306.611702,1.500399,1.1253,7.126897,2.11962,2190.564883,0.45012,0.03751,0.03751,1.387869,0.07502,1.875499,923.89125,923.89125,10.162804,375.099847,222556.369623
13,16.900324,58276.991159,965.77825,997.02825,7.658622,204.744989,7.878226,13711.018877,1.568424,1.176318,7.450013,2.20465,2198.528977,0.470527,0.039211,0.039211,1.450792,0.078421,1.96053,965.77825,965.77825,10.877789,392.105969,234175.957778
14,17.676892,60954.812232,1010.15565,1041.40565,8.010534,214.152998,8.233245,14362.606913,1.640493,1.255061,7.792341,2.294736,2206.617795,0.492148,0.041012,0.041012,1.517456,0.08508,2.050616,1010.15565,1010.15565,11.365941,410.123194,245795.640816
15,18.409678,63661.662446,1052.03113,1083.28113,8.342607,247.459171,8.766649,14966.005702,1.708499,1.306065,8.115368,2.379744,2198.491559,0.51255,0.042712,0.043719,1.580361,0.088481,2.135623,1052.03113,1052.03113,12.035571,427.124639,257415.450224
16,19.09871,66037.634489,1091.406226,1122.656226,8.654851,255.806691,9.08165,15346.16115,1.772444,1.354024,8.419108,2.459675,2190.370312,0.531733,0.044311,0.045318,1.63951,0.092758,2.215555,1091.406226,1091.406226,12.468697,443.110928,269035.323833
17,19.726493,68202.404898,1127.281245,1158.531245,8.93934,263.412195,9.60165,16114.89045,1.830705,6.715386,8.695848,2.532501,2095.772374,0.549211,0.045768,0.04795,1.693402,0.095671,2.288381,1127.281245,1127.281245,12.863322,457.676186,280655.193208
18,20.377025,70445.61898,1164.456249,1195.706249,21.446338,271.293296,9.89905,16697.064838,1.891077,6.760665,8.982616,2.607967,2183.224412,0.567323,0.047277,0.050398,1.749246,0.100271,2.363846,1164.456249,1164.456249,30.212247,472.769237,292274.985086
19,21.067105,72825.205796,1203.89125,1235.14125,21.759058,279.653516,10.21453,16697.6431,1.955119,6.808697,9.286817,2.68802,2190.564882,0.597796,0.048878,0.051999,1.808485,0.10553,6.422699,1203.89125,1203.89125,30.646032,488.779847,303894.722757
20,21.800093,75352.751159,1245.77825,1277.02825,22.091222,288.53356,10.549626,16755.68706,2.023144,6.859715,9.609933,2.775144,2198.528976,0.618203,0.050579,0.0537,1.871408,0.111134,6.50773,1245.77825,1245.77825,31.106789,505.785969,315514.460733
21,22.576661,78030.572232,1290.15565,1321.40565,22.443134,297.941569,10.904645,17104.506229,2.095213,6.913767,10.090271,2.86523,2131.546772,0.639824,0.05238,0.055501,1.938072,0.114737,6.654234,1290.15565,1290.15565,31.594941,523.803194,327134.252184
22,23.309447,80557.422446,1332.03113,1363.28113,22.977885,306.819171,11.239649,16881.24551,2.163219,6.985916,10.413298,2.950237,2198.491559,2.067746,0.054852,0.057201,2.000977,0.118138,6.739241,1332.03113,1332.03113,32.055571,540.804639,338754.140039
23,23.998479,82933.394489,1416.860771,1402.656226,23.453665,315.166691,11.55465,16633.844288,2.227164,7.033875,10.873416,3.233067,2190.370312,2.08693,0.05645,0.0588,2.060126,0.122649,6.819172,1371.406226,1371.406226,32.488697,556.790928,350374.070413
24,24.626262,85098.164898,1452.735791,1438.531245,23.738154,322.772195,12.618327,16352.650812,2.285425,9.35657,11.274954,3.344568,2179.002062,2.104408,0.057907,0.060257,2.114018,0.22651,6.891999,1407.281245,1407.281245,32.883322,571.356186,361993.980864
25,25.276794,87341.37898,1489.910794,1475.706249,24.032951,330.653296,12.915727,16331.409542,2.345797,9.421555,11.699768,3.420033,2183.224412,2.12252,0.059416,0.061766,2.169862,0.229529,6.967464,1444.456249,1444.456249,33.879102,586.449237,373613.802465
26,25.966874,89720.965796,1529.345795,1515.14125,24.575324,339.013516,13.416203,16530.514929,2.409839,9.469586,12.00397,3.535327,2190.564882,2.141733,0.0622,0.063367,2.229101,0.235765,7.047517,1483.89125,1483.89125,34.312887,602.459847,385233.561644
27,26.699862,94134.198659,1571.232795,1557.02825,24.907488,347.89356,22.431299,16777.337787,2.477864,9.529054,12.358902,3.622286,2198.528976,2.16214,0.0639,0.065068,2.292024,0.474712,7.191671,1525.77825,1525.77825,35.327659,619.465969,396853.315183
28,27.47643,96812.019732,1661.064741,1601.40565,25.2594,357.301569,23.425503,16578.232399,2.549933,9.600689,12.70123,3.754689,2206.617795,2.195843,0.065702,0.066869,2.358688,0.478315,7.281757,1570.15565,1570.15565,35.81581,637.483194,408473.117895
29,28.209216,99338.869946,1702.940221,1643.28113,25.591473,366.179171,23.760506,16354.97168,2.617939,9.705715,13.024257,3.849085,2198.491559,2.216245,0.067402,0.149084,2.421593,0.481715,7.366765,1612.03113,1612.03113,36.27644,654.484639,420093.013898
