day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,349.2913,2502930.599,5199.1062,6684.5651,2970.9178,14854.5891,1891.5243,138.9659,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,0.0,87.5,25712.3915,38.0,178.1713,2552508.6089,5294.8602,6807.6774,3025.6344,15128.172,790.679,2.5939,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,120.0,20.0,25647.5915,49.6,137.3235,2601502.3079,5390.429,6930.5515,3080.2451,15401.2256,636.3004,2.4334,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,30.0,50.0,25426.5915,57.92,170.681,2650015.8059,5485.8103,7053.1847,3134.7488,15673.7438,800.486,2.9448,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,105.0,0.0,25717.8115,55.584,75.8345,2698929.0496,5581.3472,7176.0179,3189.3413,15946.7063,278.636,1.9464,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25431.6335,51.1168,66.3472,2747790.1862,5676.7971,7298.7391,3243.8841,16219.4203,237.3604,1.7561,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25460.4427,46.2234,56.4317,2796880.8121,5772.294,7421.5208,3298.4537,16492.2685,194.8017,1.5523,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25405.4499,41.2447,46.4305,2845691.8756,5867.4145,7543.8186,3352.8083,16764.0413,151.9864,1.3459,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25401.2616,46.2489,188.5803,2894159.1295,5962.4636,7666.0246,3407.1221,17035.6103,712.6319,2.8743,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25436.6175,51.2498,222.2104,2942433.267,6057.4566,7788.1585,3461.4038,17307.019,674.5586,3.3175,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25483.4612,58.25,265.6104,2990437.6081,6152.4559,7910.3005,3515.6891,17578.4455,839.3185,3.9012,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25627.6685,55.65,166.2764,3038789.1903,6247.5895,8032.6151,3570.0511,17850.2557,314.9849,2.8522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25507.342,51.13,149.3955,3087213.9146,6342.6816,8154.8764,3624.3895,18121.9475,270.6142,2.5868,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25568.2931,46.226,131.5053,3135908.6456,6437.8367,8277.2186,3678.7638,18393.8191,224.8381,2.3031,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25561.6127,41.2452,113.4133,3184808.8692,6533.0282,8399.6077,3733.159,18665.795,178.7809,2.0157,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
