day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1068371.6675,42324.2116,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,0.0,82.0,264.6474,1066396.4482,42260.7929,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1064249.398,42191.8567,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,23.0,94.64,316.219,1062102.3221,42122.9194,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,68.0,94.928,1388.3496,1059955.2409,42053.9819,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,157.96,94.9856,2758.2737,1057873.1188,41985.0469,1373.5609,113.4084,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,118.0,91.223,3366.9463,1055888.0409,41921.3105,1665.916,117.9398,3017.1,3017.1,367.8422
7,40.0,0.0,304.0,286.202,86.2446,3265.284,1054404.9081,41865.5262,1557.4564,91.3549,1639.1929,3017.1,0.0
8,47.5,75.0,276.5,75.0,91.2489,3190.0961,1052520.8056,41805.8366,1453.3819,80.1989,119.4403,3017.1,0.0
9,52.5,25.0,304.0,154.313,95.0,1750.2452,1052063.4732,41801.2444,794.7892,92.0154,200.0,3017.1,19.4403
10,60.0,48.113,315.887,202.7778,95.0,1789.6149,1051592.123,41796.6595,822.1787,92.4091,200.0,3017.1,119.4403
11,55.0,75.0,295.887,226.1971,95.0,1754.0744,1049774.9384,41735.875,790.3836,96.0975,200.0,1639.1929,192.4981
12,50.0,25.0,320.887,200.9943,95.0,1846.5725,1046370.3003,41611.6067,830.463,110.9058,200.0,119.4403,173.0578
13,45.0,0.0,365.887,1099.9645,91.226,1850.2068,1044109.8263,41536.8544,843.9441,122.6099,200.0,200.0,65.5098
14,40.0,160.6072,245.2799,366.7705,86.2452,619.6722,1042375.1667,41475.2247,303.436,113.4434,1165.3734,200.0,0.0
15,47.5,0.0,292.7799,3307.8003,91.249,453.0885,1043718.7721,41542.8453,283.6777,105.8263,2453.2513,200.0,0.0
16,52.5,25.0,320.2799,71.2913,95.0,380.318,1041731.2452,41480.2899,265.4197,95.7089,3017.1,200.0,904.203
17,60.0,95.6226,284.6573,144.034,95.0,341.6952,1039784.4612,41419.3643,249.1766,89.2441,3017.1,200.0,2412.753
18,55.0,71.2375,268.4197,264.7068,95.0,1376.3042,1037913.4996,41356.3648,736.3804,99.6582,3020.4984,1165.3734,2903.9298
19,50.0,0.0,318.4197,171.3834,95.0,2721.1853,1035963.4489,41289.86,1354.4136,113.31,3030.6484,2453.2513,1999.7267
20,45.0,48.1245,315.2952,294.5995,91.226,3357.5657,1034159.2264,41226.1416,1665.4385,118.2523,3037.4,3017.1,379.9437
21,40.0,43.7356,311.5596,3362.2525,86.2452,3256.9119,1035716.7805,41291.0422,1557.4954,91.8667,1668.9625,3017.1,11.0051
22,47.5,100.0,259.0596,274.5349,91.249,3241.6887,1033959.0187,41230.991,1491.2463,81.1208,139.7404,3020.4984,16.9952
23,52.5,25.0,286.5596,168.7421,95.0,1728.6437,1033551.2653,41226.423,778.6764,92.2054,220.3,3030.6484,33.0371
24,60.0,48.113,298.4466,310.084,79.4918,825.9204,1035276.0517,41298.252,366.6188,81.4487,220.3,3037.4,91.8707
25,55.0,23.113,330.3336,264.7128,79.3219,844.2711,1035605.7866,41315.3366,374.4557,85.523,213.5968,1668.9625,130.1255
26,50.0,70.6226,309.711,356.5816,74.6594,613.4917,1035013.5991,41292.2996,254.6257,91.6956,186.922,139.7404,86.5289
27,45.0,23.1245,331.5865,173.688,72.7739,660.0353,1034328.7604,41267.7375,274.0557,79.3815,100.0,220.3,32.7549
28,40.0,78.2389,293.3476,1627.8485,70.2835,597.6512,1035117.0113,41304.4787,268.6277,58.2045,74.0001,220.3,0.0
29,47.5,25.0,315.8476,1588.9562,72.7855,559.3631,1035939.4804,41343.5872,232.7408,38.9065,20.2491,213.5968,0.0
