day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1105824.6547,43784.7404,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,0.0,1104179.0428,43727.1133,0.0,0.0,0.0,0.0,0.0
2,52.5,0.0,140.0,20.0,78.0,0.0,1102640.3188,43674.494,0.0,0.0,0.0,0.0,0.0
3,60.0,0.0,200.0,0.0,67.6,0.0,1101195.9374,43625.8851,0.0,0.0,0.0,0.0,0.0
4,55.0,0.0,255.0,20.0,48.0,0.0,1101261.9886,43633.884,0.0,0.0,0.0,1026.84,0.0
5,50.0,0.0,305.0,0.0,30.48,0.0,1100721.9239,43615.5413,0.0,0.0,0.0,0.0,0.0
6,45.0,0.0,350.0,0.0,16.88,0.0,1100529.8648,43608.8239,0.0,0.0,0.0,0.0,0.0
7,40.0,0.0,390.0,180.0,8.352,2086.0608,1098632.0814,43545.949,956.5305,169.7245,3017.1,0.0,2208.5172
8,47.5,20.0,417.5,301.2768,75.6704,0.0,1097508.1374,43498.3506,0.0,0.0,0.0,0.0,0.0
9,52.5,0.0,470.0,0.0,78.0,0.0,1095949.4134,43445.7312,0.0,0.0,0.0,0.0,0.0
10,60.0,0.0,530.0,86.6,68.8659,0.0,1094530.5617,43395.1183,0.0,0.0,0.0,0.0,0.0
11,55.0,20.0,565.0,106.6,49.2659,0.0,1096592.4027,43480.7236,0.0,0.0,0.0,3017.1,0.0
12,50.0,0.0,615.0,0.1543,31.4927,0.0,1096003.6362,43460.7839,0.0,0.0,0.0,0.0,0.0
13,45.0,0.0,660.0,0.0,17.6396,0.0,1095774.9349,43452.8641,0.0,0.0,0.0,0.0,0.0
14,40.0,0.0,700.0,158.1155,8.205,4149.525,1091791.6571,43312.6065,1952.7991,197.4553,3064.78,0.0,4339.7966
15,47.5,0.0,747.5,461.3594,75.641,0.0,1090847.7666,43272.3775,0.0,0.0,0.0,0.0,0.0
16,52.5,173.2,626.8,258.52,78.0,0.0,1089374.3626,43219.7582,0.0,0.0,0.0,0.0,0.0
17,60.0,0.0,686.8,85.3444,68.8718,0.0,1087954.2611,43169.1463,0.0,0.0,0.0,0.0,0.0
18,55.0,0.0,741.8,0.1586,49.2718,0.0,1089977.3465,43256.6651,0.0,0.0,0.0,3064.78,0.0
19,50.0,0.0,791.8,20.0,31.4974,0.0,1089408.4303,43237.5192,0.0,0.0,0.0,0.0,0.0
20,45.0,0.0,836.8,0.0,17.6431,0.0,1089179.7326,43229.5994,0.0,0.0,0.0,0.0,0.0
21,40.0,0.0,876.8,0.0,8.2076,3901.0381,1085286.8287,43099.1721,1850.5498,206.8295,3217.1,0.0,6612.3561
22,47.5,0.0,924.3,85.327,75.6415,0.0,1083966.9064,43051.5628,0.0,0.0,0.0,0.0,0.0
23,52.5,85.32,891.48,3465.2516,78.0,0.0,1085788.1139,43119.6542,0.0,0.0,0.0,0.0,0.0
24,60.0,0.0,951.48,0.0,68.8717,0.0,1084282.668,43069.0413,0.0,0.0,0.0,0.0,0.0
25,55.0,0.0,1006.48,158.4995,49.2717,0.0,1086616.4142,43162.6529,0.0,0.0,0.0,3217.1,0.0
26,50.0,85.32,971.16,85.32,31.4974,0.0,1086027.498,43142.7071,0.0,0.0,0.0,0.0,0.0
27,45.0,0.0,1016.16,0.1669,17.643,0.0,1085798.9671,43134.7939,0.0,0.0,0.0,0.0,0.0
28,40.0,0.0,1056.16,21.3484,8.2075,4053.3582,1081775.0915,42999.1278,1916.5501,231.2148,3217.1,0.0,8884.9155
29,47.5,85.32,1018.34,85.32,75.6415,0.0,1080369.8421,42951.5182,0.0,0.0,0.0,0.0,0.0
