day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,570.6143,1072635.0805,42333.9501,275.787,42.5893,1018.74,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1070461.0908,42270.3562,273.3424,76.1484,2413.68,0.0,0.45,0.0
2,52.5,0.0,140.0,178.064,136.4902,525.1851,1068279.7061,42201.2085,317.6427,83.6232,2413.68,0.0,1509.0,0.0
3,60.0,0.0,200.0,103.28,178.7296,509.8955,1066081.3258,42132.0293,309.9833,88.0915,2413.68,0.0,3017.55,0.0
4,55.0,18.432,236.568,145.712,211.7165,533.2304,1063915.3304,42062.8273,328.5427,91.9337,2413.68,0.0,4526.1,0.0
5,50.0,39.6288,246.9392,309.6873,236.2556,1513.2834,1061914.2846,41993.6141,786.5708,104.4189,2413.68,1018.74,5015.91,0.0
6,45.0,44.2368,247.7024,254.6581,250.4232,2308.9125,1060580.8141,41950.7219,1160.7838,112.7805,2413.68,2413.68,4037.6618,527.9925
7,40.0,23.04,264.6624,315.2053,254.6807,2212.7499,1059627.491,41915.736,1116.8682,114.1929,2435.9077,2413.68,2943.8178,1055.985
8,47.5,69.12,243.0424,139.3186,260.3254,2238.0291,1058236.5479,41876.6522,1141.054,136.784,2530.8163,2413.68,2000.945,1583.9775
9,52.5,23.04,272.5024,187.3191,267.9019,2221.0568,1056818.7621,41832.7003,1121.9183,151.1792,2573.68,2413.68,1228.3787,2111.97
10,60.0,44.3409,288.1615,66.5404,275.3716,2221.1343,1055266.219,41788.7375,1122.4987,151.9972,2573.68,2413.68,498.6762,2639.9625
11,55.0,23.04,320.1215,166.0349,282.0762,2259.2058,1053801.4582,41744.7733,1129.9312,143.3481,2085.5175,2413.68,257.1363,3167.955
12,50.0,61.6182,308.5033,248.0182,287.2869,2244.3078,1052423.013,41700.8088,1081.1466,130.3779,1255.815,2435.9077,334.9086,3695.9475
13,45.0,40.3173,313.1859,458.9066,287.3826,2375.3225,1051382.2955,41661.7496,1120.2853,126.4907,312.2471,2530.8163,311.1134,4223.94
14,40.0,0.0,353.1859,270.4988,281.4339,2291.9371,1050511.3327,41630.7835,1060.7643,127.0187,160.0,2573.68,238.2893,4065.1703
15,47.5,46.08,354.6059,372.0223,279.6867,2370.968,1049416.8434,41599.7843,1102.8474,127.6335,160.0,2573.68,176.4873,3650.5035
