day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1075876.5921,42444.3204,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1073702.6024,42380.7265,274.017,76.4857,2430.546,0.0,0.0,0.0
2,52.5,0.0,140.0,178.064,137.0902,532.9012,1071470.4348,42310.0201,326.1168,86.3389,2534.364,0.0,1440.9372,0.0
3,60.0,0.0,200.0,103.28,181.1864,525.9815,1069167.4417,42237.5928,322.5005,91.2665,2534.364,0.0,3024.9147,0.0
4,55.0,18.432,236.568,145.712,216.6876,549.3389,1066899.3017,42165.1409,341.2528,95.384,2534.364,0.0,4608.8922,0.0
5,50.0,39.6288,246.9392,310.2633,242.8144,1537.5694,1064856.3369,42094.4563,803.3106,107.9428,2534.364,1035.84,5115.6834,0.0
6,45.0,44.2368,247.7024,255.8581,256.809,2385.4932,1063467.4896,42049.0938,1203.6289,118.0558,2546.2842,2430.546,4121.2532,450.5741
7,40.0,23.593,264.1094,316.3004,259.8677,2245.9777,1062605.9211,42017.5709,1142.502,132.6954,2631.9958,2534.364,2910.4965,1004.9662
8,47.5,70.272,241.3374,141.6706,264.2353,2329.729,1061245.2161,41979.5404,1190.9549,155.3996,2698.364,2534.364,1876.841,1559.3584
9,52.5,0.0,293.8374,164.2791,271.3993,2318.382,1059805.0611,41935.0711,1172.6017,156.0829,2698.364,2534.364,1069.1836,2113.7505
10,60.0,69.0534,284.784,91.253,279.969,2325.2524,1058179.0105,41889.0189,1176.5976,157.0905,2698.364,2534.364,300.496,2668.1426
11,55.0,0.0,339.784,100.9977,288.6134,2334.4672,1056642.6465,41842.9639,1147.8794,143.699,1897.7926,2546.2842,320.4595,3222.5347
12,50.0,65.6525,324.1316,295.2497,294.9838,2454.8778,1055250.9592,41798.6298,1175.5554,139.7037,985.2707,2631.9958,324.4345,3776.9269
13,45.0,19.0058,350.1258,452.0058,294.5936,2495.9178,1054273.7266,41761.3395,1168.947,132.152,164.0,2698.364,256.7918,4349.2565
14,40.0,45.5036,344.6222,111.1239,287.2185,2408.9618,1053206.4015,41731.2093,1120.6485,130.46,164.0,2698.364,181.1247,3697.275
15,47.5,65.0858,327.0364,350.6134,284.0291,2441.8998,1052126.5977,41700.624,1130.5631,130.4561,164.0,2698.364,115.4653,3188.7613
16,52.5,113.4144,266.122,552.7759,285.723,2479.475,1050171.3443,41624.8511,1145.8594,131.0302,164.0,1897.7926,58.5576,2837.4122
17,60.0,42.0458,284.0762,312.1318,290.334,2465.1166,1047108.6672,41511.0244,1134.7308,129.4527,155.8258,985.2707,11.1184,2525.3544
