day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,2332.4743,535857.7923,21177.0804,6761.4846,9848.8326,0.0,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,158.1115,534054.0688,21117.5526,39.4178,6.7443,0.0,0.0,0.0
2,52.5,0.0,140.0,94.704,93.2,195.9299,532097.5588,21052.8472,58.7894,7.5714,0.0,0.0,0.0
3,60.0,0.0,200.0,81.2,94.64,177.3699,530147.532,20988.1415,45.5937,7.3858,0.0,0.0,0.0
4,55.0,20.0,235.0,169.2,94.928,245.6579,528197.5025,20923.4357,93.0449,8.0687,0.0,0.0,0.0
5,50.0,45.0,240.0,194.4,94.9856,202.7155,526290.6725,20858.7317,63.1585,7.6393,0.0,0.0,0.0
6,45.0,23.0,262.0,179.2,91.223,242.7084,524493.9326,20798.909,96.1885,7.6156,0.0,0.0,0.0
7,40.0,25.0,277.0,205.0,86.2446,154.4888,522998.293,20745.5347,41.6884,6.1744,0.0,0.0,0.0
8,47.5,25.0,299.5,274.167,91.2489,238.8855,521297.4681,20685.686,93.4965,7.58,0.0,0.0,0.0
9,52.5,0.0,352.0,94.0357,95.0,271.4655,519266.5381,20620.989,110.985,8.3268,0.0,0.0,0.0
10,60.0,73.113,338.887,342.1139,95.0,200.8544,517481.1844,20556.2898,61.8609,7.6207,0.0,0.0,0.0
11,55.0,139.8601,254.027,162.9846,95.0,200.8544,515449.9543,20491.5807,61.8609,7.6207,0.0,0.0,0.0
12,50.0,23.1245,280.9025,189.5374,71.264,228.2005,515225.6681,20486.7473,84.4309,5.2472,0.0,0.0,0.0
13,45.0,25.0,300.9025,171.8529,72.7739,169.2651,514807.5898,20473.154,47.8495,4.8235,0.0,0.0,0.0
14,40.0,20.6226,320.2799,199.9356,65.6226,231.2904,514703.6598,20471.4399,98.1995,4.6426,0.0,0.0,0.0
15,47.5,75.0,292.7799,578.3182,68.1245,145.1391,514998.173,20483.9218,31.7311,4.0637,0.0,0.0,0.0
16,52.5,0.0,345.2799,93.1258,74.6609,204.8354,514481.9662,20470.1686,67.6685,5.3923,0.0,0.0,0.0
17,60.0,49.377,355.9028,171.4394,74.6609,156.7109,514042.8163,20456.4964,34.1883,4.9111,0.0,0.0,0.0
18,55.0,98.1245,312.7783,214.7116,70.0,181.8386,513905.1183,20454.6388,52.3657,4.6426,0.0,0.0,0.0
19,50.0,20.6226,342.1557,320.9409,74.6609,186.3719,513614.5633,20446.667,54.8234,5.2077,0.0,0.0,0.0
20,45.0,0.0,387.1557,106.201,68.113,168.8258,513488.3265,20444.7474,48.24,4.2993,0.0,0.0,0.0
21,40.0,34.3218,392.8339,171.0844,65.6226,187.8384,513385.2982,20443.0693,67.9699,4.2081,0.0,0.0,0.0
22,47.5,84.3219,356.012,159.5787,68.1245,143.8751,513253.014,20441.1559,30.8517,4.0511,0.0,0.0,0.0
23,52.5,0.0,408.512,159.007,79.3216,161.5274,512513.9586,20415.8122,36.8429,5.479,0.0,0.0,0.0
24,60.0,0.0,468.512,256.6451,83.9813,212.5804,511489.5182,20378.7284,71.6645,6.5092,0.0,0.0,0.0
25,55.0,0.0,523.512,217.2308,74.6609,166.0325,511136.2151,20365.0018,40.6733,5.0043,0.0,0.0,0.0
26,50.0,46.2375,527.2745,173.1146,70.0,197.5168,510993.1288,20362.9287,63.2731,4.7994,0.0,0.0,0.0
27,45.0,0.0,572.2745,43.4648,68.113,182.8071,510790.1745,20361.1852,57.9668,4.4391,0.0,0.0,0.0
28,40.0,45.6226,566.6519,427.5235,70.2835,137.9942,510650.0738,20355.0244,32.5971,4.2294,0.0,0.0,0.0
29,47.5,0.0,614.1519,226.2171,77.4464,222.2442,509926.2709,20329.7735,83.9807,5.8743,0.0,0.0,0.0
30,47.5,107.7169,553.935,232.0726,77.9468,189.97,509130.5382,20304.46,60.221,5.6081,0.0,0.0,0.0
31,47.5,9.3216,592.1134,117.8808,68.725,179.3893,508993.231,20302.5098,53.991,4.4741,0.0,0.0,0.0
32,47.5,25.0,614.6134,404.093,73.4059,151.3448,508822.3535,20296.0782,33.7321,4.7156,0.0,0.0,0.0
33,47.5,23.6249,638.4885,92.7917,73.4099,175.0869,508317.7888,20282.4456,50.239,4.9535,0.0,0.0,0.0
34,47.5,33.0468,652.9417,133.9602,68.7498,169.6731,508182.4357,20280.4994,47.1667,4.3797,0.0,0.0,0.0
35,47.5,32.4464,667.9953,277.7759,73.4109,189.0939,507840.0223,20267.1889,59.9811,5.0937,0.0,0.0,0.0
36,47.5,0.0,715.4953,217.2208,82.7328,165.6606,506828.8235,20230.2087,42.2862,5.8989,0.0,0.0,0.0
37,47.5,37.7278,725.2675,232.4735,73.4109,222.615,506402.305,20216.6158,83.3017,5.4289,0.0,0.0,0.0
38,47.5,4.6609,768.1066,155.4031,73.4109,178.5145,505975.8834,20202.9763,53.4362,4.9879,0.0,0.0,0.0
39,47.5,0.0,815.6066,5.184,68.75,74.0704,505840.4026,20201.0249,30.4647,3.4237,0.0,0.0,0.0
40,47.5,94.9988,768.1078,330.0948,82.7328,107.6097,504905.1299,20164.0498,51.7094,5.3184,0.0,0.0,0.0
41,47.5,9.3219,806.286,187.0085,82.7328,126.2535,503893.8041,20127.0646,64.6799,5.5048,0.0,0.0,0.0
42,47.5,0.0,853.786,62.4823,68.75,130.8923,503758.7998,20125.1323,69.9956,3.9919,0.0,0.0,0.0
43,47.5,23.75,877.536,69.286,73.4109,74.2262,503331.4603,20111.5065,29.8769,3.945,0.0,0.0,0.0
44,47.5,56.3765,868.6594,139.6339,73.4109,111.959,502904.1095,20097.8803,56.1276,4.3224,0.0,0.0,0.0
45,47.5,37.7328,878.4266,66.6069,68.75,97.8204,502768.5689,20095.9265,46.9875,3.6612,0.0,0.0,0.0
46,47.5,0.0,925.9266,74.3142,73.4109,102.6372,502341.5967,20082.3154,49.6424,4.2291,0.0,0.0,0.0
47,47.5,4.6609,968.7657,142.4097,59.2878,107.2373,501729.3466,20058.5505,61.8,2.6729,0.0,0.0,0.0
48,47.5,75.9109,940.3548,166.6946,54.3219,54.6335,501145.9846,20035.2161,27.7557,1.5859,0.0,0.0,0.0
49,47.5,23.75,964.1048,62.2141,45.0,82.7328,501146.3136,20035.2292,48.6967,0.8273,0.0,0.0,0.0
50,47.5,47.5,964.1048,57.2849,45.0,54.3219,501146.3743,20035.2316,28.9312,0.5432,0.0,0.0,0.0
51,47.5,13.9828,997.622,59.7384,49.6609,49.8167,500854.8559,20023.5709,25.1008,1.0179,0.0,0.0,0.0
52,47.5,33.0719,1012.0501,38.9134,45.0,49.9659,500855.3292,20023.5898,25.9008,0.4997,0.0,0.0,0.0
53,47.5,0.0,1059.5501,0.934,45.0,45.0,500855.8609,20023.6111,22.446,0.45,0.0,0.0,0.0
54,47.5,0.0,1107.0501,95.4726,54.3219,59.2944,500272.5269,20000.2778,30.9983,1.6325,0.0,0.0,0.0
55,47.5,4.9659,1149.5842,5.7006,45.0,45.0,500272.8592,20000.291,22.446,0.45,0.0,0.0,0.0
56,47.5,4.6609,1192.4232,49.6928,49.6609,49.8167,499980.6171,19988.6014,25.1008,1.0179,0.0,0.0,0.0
57,47.5,0.0,1239.9232,9.6481,45.0,54.3219,499980.5411,19988.5983,28.9312,0.5432,0.0,0.0,0.0
58,47.5,0.0,1287.4232,230.8633,49.6609,54.4777,499869.4694,19976.9627,28.3434,1.0646,0.0,0.0,0.0
59,47.5,13.9828,1320.9404,104.4725,54.3219,54.6335,499285.8135,19953.6164,27.7557,1.5859,0.0,0.0,0.0
