day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,3535.6442,537273.9834,21196.8675,6989.7235,8847.4507,0.0,0.0,0.0,872.2109
1,47.5,0.0,87.5,64.96,528.7359,830.9571,535205.5333,21128.108,334.8228,170.3838,0.0,0.0,0.0,614.6494
2,52.5,0.0,140.0,113.104,629.2831,653.4308,533313.9866,21056.2776,261.7052,35.7133,0.0,0.0,0.0,410.2792
3,60.0,0.0,200.0,125.36,593.0779,560.8167,531495.2875,20986.5388,223.5988,23.9257,0.0,0.0,0.0,257.8571
4,55.0,18.432,236.568,18.432,527.5063,485.1722,529565.0393,20918.2031,182.5641,14.4173,0.0,0.0,0.0,140.0714
5,50.0,60.8256,225.7424,214.0256,469.1757,522.6122,527691.182,20851.2092,214.4197,12.7117,0.0,0.0,0.0,55.2857
6,45.0,46.08,224.6624,614.7065,420.1853,420.1256,526437.9674,20790.3122,157.0567,9.4028,0.0,0.0,0.0,0.0
7,40.0,46.08,218.5824,2444.5947,377.8589,306.9449,527284.6043,20736.9325,117.9771,7.7106,0.0,0.0,0.0,0.0
8,47.5,0.0,266.0824,188.2415,349.5511,388.5243,525613.0196,20676.9904,163.138,9.0894,0.0,0.0,0.0,0.0
9,52.5,0.0,318.5824,48.0215,332.492,418.1779,523607.3078,20612.1958,175.0771,9.808,0.0,0.0,0.0,0.0
10,60.0,0.0,378.5824,189.1844,322.1166,475.7619,521672.4928,20547.407,215.1383,10.3839,0.0,0.0,0.0,0.0
11,55.0,67.3809,366.2015,245.8889,315.9031,393.4094,519806.6274,20482.6231,157.8457,9.5603,0.0,0.0,0.0,0.0
12,50.0,19.0058,397.1957,308.3948,311.7648,418.1779,518021.7412,20417.8448,175.0771,9.808,0.0,0.0,0.0,0.0
13,45.0,130.7382,311.4575,265.9382,305.0952,367.0519,516276.3209,20359.1441,148.2531,8.8721,0.0,0.0,0.0,0.0
14,40.0,21.3116,330.1459,303.7808,294.2509,399.105,514828.0511,20306.9019,182.0928,8.6322,0.0,0.0,0.0,0.0
15,47.5,0.0,377.6459,434.8393,288.9612,367.2234,513365.2043,20254.4899,148.319,8.8764,0.0,0.0,0.0,0.0
16,52.5,46.08,384.0659,358.6954,288.6237,393.3988,511606.4217,20189.7274,157.8383,9.5602,0.0,0.0,0.0,0.0
