day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067692.4675,42320.9876,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,257.6474,1065725.2082,42255.2915,178.3694,72.2924,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,286.7661,1063603.158,42187.3553,220.8275,97.1684,3049.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,291.219,1061636.9861,42119.4242,224.4633,105.1392,3067.1,0.0,2421.706
4,55.0,20.0,235.0,169.2,94.928,1363.3496,1059596.1049,42051.49,733.5188,115.8917,3067.1,1026.84,2928.416
5,50.0,0.0,285.0,131.2,94.9856,2733.2737,1057555.2228,41983.5557,1366.5259,129.5971,3067.1,2414.706,2047.26
6,45.0,23.0,307.0,98.0,91.223,3350.2333,1055593.2579,41920.7438,1661.8759,135.9173,3067.1,3049.1,415.9552
7,40.0,0.0,347.0,311.2,86.2446,3286.397,1054124.0101,41865.5149,1575.1747,109.4432,1682.4573,3067.1,44.3356
8,47.5,193.0,201.5,403.1516,91.2489,3223.2091,1052426.9463,41805.8328,1473.8812,91.2829,139.5802,3067.1,57.4601
9,52.5,50.0,204.0,93.7356,95.0,1755.8678,1051888.4139,41801.2373,795.3578,94.1301,200.0,3067.1,87.0403
10,60.0,0.0,264.0,200.2555,95.0,1755.8793,1051506.3899,41796.656,795.3659,94.1302,200.0,3067.1,177.0403
11,55.0,23.113,295.887,98.113,95.0,1807.3389,1049563.0082,41735.8665,826.3483,97.3021,200.0,1682.4573,246.8336
12,50.0,43.7356,302.1515,344.0542,95.0,1849.837,1046259.5699,41610.6032,839.3733,106.8502,200.0,139.5802,247.2534
13,45.0,43.7471,303.4044,174.9471,91.226,1762.0822,1043078.456,41495.7806,796.0079,113.4947,200.0,200.0,179.7054
14,40.0,25.0,318.4044,131.1849,86.2452,579.6722,1041243.8179,41433.1369,289.5,110.4215,1178.3734,200.0,141.1957
15,47.5,73.1245,292.7799,369.3438,91.249,342.4659,1039646.4649,41380.4426,221.6845,113.7003,2493.1267,200.0,154.3202
16,52.5,25.0,320.2799,292.0924,95.0,425.816,1037794.2411,41317.2982,307.4719,112.5769,3067.1,200.0,1073.5232
17,60.0,45.6226,334.6573,195.0019,95.0,301.7067,1035948.4135,41255.3679,228.3711,107.3415,3067.1,200.0,2597.0732
18,55.0,121.2375,268.4197,283.3622,95.0,1386.2927,1034009.1187,41192.8798,750.3439,118.2553,3070.4984,1178.3734,3103.25
19,50.0,23.1245,295.2952,2620.5989,95.0,2681.1853,1034525.0344,41223.5671,1333.6001,131.4073,3080.6484,2493.1267,2214.0469
20,45.0,48.113,292.1822,1251.8221,91.226,3319.4527,1033726.159,41201.8609,1645.307,136.7569,3087.4,3067.1,607.3768
21,40.0,45.6226,286.5596,216.0663,86.2452,3278.0249,1032124.527,41146.6416,1575.2137,109.9549,1712.227,3067.1,249.0608
22,47.5,50.0,284.0596,128.7766,91.249,3226.6887,1030296.0068,41086.5963,1478.2734,91.7237,159.8803,3070.4984,268.1755
23,52.5,0.0,336.5596,355.4382,95.0,1788.6437,1030049.9495,41082.2245,817.0754,94.8639,220.3,3080.6484,294.3573
24,60.0,0.0,396.5596,352.3931,84.1513,1097.8835,1031271.2463,41140.1863,486.461,86.7465,220.3,3087.4,352.5099
25,55.0,50.0,401.5596,252.3663,74.6609,560.4807,1032180.8575,41180.2211,241.972,82.8373,213.5968,1712.227,378.1783
26,50.0,189.9731,261.5865,358.618,74.6609,601.1683,1031463.713,41155.1857,252.6705,87.4843,186.922,159.8803,354.4448
27,45.0,0.0,306.5865,120.7549,72.7739,621.9108,1030747.1902,41132.601,260.9044,70.7663,100.0,220.3,340.6708
28,40.0,62.5593,284.0272,289.0286,65.6226,226.9525,1030875.0544,41136.6821,94.0179,50.129,87.0,220.3,334.9159
29,47.5,25.0,306.5272,121.0483,68.1245,259.2885,1030821.745,41140.7594,108.3392,43.1394,60.1246,213.5968,348.0404
