day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,35.0,522.6835,28341.9042,877.4848,52.6595,37.1815,875.985,0.0,0.0
1,44.0,44.0,0.0,56.84,35.0,184.7684,26841.3073,827.4929,90.1361,58.0804,2089.8851,0.0,0.0
2,44.0,44.0,0.0,0.0,35.0,173.7259,25294.9128,777.4991,103.7179,64.9491,2438.8427,0.0,875.985
3,48.0,48.0,0.0,117.4163,35.0,173.7259,23861.9346,727.4994,104.1596,65.1699,2449.8851,0.0,2089.8851
4,52.0,52.0,0.0,126.9757,35.0,1067.2109,22417.0159,679.2933,132.723,74.1048,2449.8851,875.985,2438.8427
5,56.0,56.0,0.0,239.1333,35.0,2298.6111,21062.7547,630.2333,172.3659,86.4188,2449.8851,2089.8851,1573.9001
6,56.0,56.0,0.0,289.9632,35.0,2630.0686,19776.8234,588.3868,182.9746,89.7334,2449.8851,2438.8427,360.0
7,56.0,56.0,0.0,194.7212,35.0,2676.1111,18360.6501,538.7753,150.0063,72.6741,1573.9001,2449.8851,11.0424
8,52.0,25.5,26.5,84.8719,35.0,2641.1111,16900.1276,491.6486,99.7557,48.0461,360.0,2449.8851,0.0
9,48.0,17.5,57.0,197.0169,35.0,1817.6261,16383.2351,480.5636,60.6231,32.8321,11.0424,2449.8851,0.0
10,44.0,83.5,17.5,308.022,35.0,1377.2109,16351.7627,480.3138,47.0935,36.7117,50.0,2449.8851,0.0
11,44.0,4.0,57.5,257.9922,35.0,1346.1685,15504.8181,442.9649,48.9303,55.8124,120.0,1573.9001,0.0
12,44.0,70.0,31.5,3508.2365,35.0,1381.1685,16593.2176,484.1347,51.4249,62.5661,140.0,360.0,50.0
13,48.0,0.0,79.5,2084.675,35.0,1363.6685,15996.598,476.1709,50.5776,62.3911,140.0,11.0424,120.0
14,52.0,87.5,44.0,205.0778,35.0,537.6835,14297.8238,424.2782,59.3674,79.1556,1015.985,50.0,140.0
15,56.0,17.5,82.5,3391.4932,35.0,252.2684,16210.88,508.5611,98.0499,111.0859,2229.8851,120.0,90.0
16,56.0,17.5,121.0,451.8252,35.0,243.7259,15212.8108,464.7259,111.3711,120.9815,2578.8427,140.0,895.985
17,56.0,17.5,159.5,186.3781,35.0,278.7259,13914.2945,421.5242,111.5074,105.5431,2539.8851,140.0,2089.8851
18,52.0,35.0,176.5,1506.6164,35.0,1154.7109,13918.5164,419.7682,136.4235,91.89,2469.8851,1015.985,2438.8427
19,48.0,52.5,172.0,494.8861,35.0,2388.6111,12873.508,377.2426,176.3417,90.3206,2449.8851,2229.8851,1573.9001
20,44.0,0.0,216.0,2253.4597,35.0,2630.0686,13747.0732,421.3347,182.9746,89.7334,2449.8851,2578.8427,360.0
21,44.0,17.5,242.5,1454.0879,35.0,2658.6111,13736.2667,425.4451,149.159,72.4991,1573.9001,2539.8851,11.0424
22,44.0,52.5,234.0,1715.1545,35.0,2658.6111,13881.5267,433.2429,100.603,48.2211,360.0,2469.8851,0.0
23,48.0,0.0,282.0,82.2801,35.0,1765.1261,13319.8973,420.3684,58.0812,32.3071,11.0424,2449.8851,0.0
24,52.0,122.5,211.5,1711.6592,35.0,1377.2109,14653.0622,460.9171,47.0935,36.7117,50.0,2449.8851,0.0
25,56.0,35.0,232.5,571.6623,35.0,1341.4385,14093.5176,429.6698,49.0249,55.8597,124.73,1573.9001,0.0
26,56.0,0.0,288.5,444.4219,35.0,1409.0635,12160.2075,351.8961,53.4508,63.0817,151.835,360.0,50.0
27,56.0,17.5,327.0,447.3742,35.0,1356.5635,9915.8921,266.2249,51.0039,62.6042,154.21,11.0424,124.73
28,52.0,70.0,309.0,612.2311,35.0,513.0785,8666.3761,223.6261,58.9465,79.1937,1030.195,50.0,151.835
29,48.0,17.5,339.5,2576.7813,35.0,249.8934,9771.8255,266.0764,98.5708,111.3463,2244.0951,124.73,104.21
