day,node_id,item_id,shipped_to_node_qty,uom
0,M-1430,item:038005,0.306236,KG
0,M-1430,item:042342,180.0,UN
0,M-1430,item:333362,17.5,UN
0,M-1430,item:344135,17.5,UN
0,M-1430,item:708073,0.138775,KG
0,M-1430,item:730384,3.71,M
0,M-1430,item:734545,0.14,UN
0,M-1430,item:773474,168.957565,G
0,M-1810,item:001757,0.02842,KG
0,M-1810,item:001848,0.021315,KG
0,M-1810,item:001893,0.134995,KG
0,M-1810,item:002612,0.035525,KG
0,M-1810,item:016332,0.008526,KG
0,M-1810,item:029313,0.00071,KG
0,M-1810,item:039668,0.00071,KG
0,M-1810,item:049371,0.026288,KG
0,M-1810,item:055703,0.001421,KG
0,M-1810,item:099439,0.035525,KG
0,M-1810,item:338928,17.5,UN
0,M-1810,item:338929,17.5,UN
0,M-1810,item:426331,0.1925,UN
0,M-1810,item:693055,7.105,G
0,M-1810,item:693710,56.84,G
1,M-1430,item:038005,0.306236,KG
1,M-1430,item:042342,0.0,UN
1,M-1430,item:333362,17.5,UN
1,M-1430,item:344135,17.5,UN
1,M-1430,item:708073,0.138775,KG
1,M-1430,item:730384,3.71,M
1,M-1430,item:734545,0.14,UN
1,M-1430,item:773474,11.042435,G
1,M-1810,item:001757,0.02842,KG
1,M-1810,item:001848,0.021315,KG
1,M-1810,item:001893,0.134995,KG
1,M-1810,item:002612,0.035525,KG
1,M-1810,item:016332,0.008526,KG
1,M-1810,item:029313,0.00071,KG
1,M-1810,item:039668,0.00071,KG
1,M-1810,item:049371,0.026288,KG
1,M-1810,item:055703,0.001421,KG
1,M-1810,item:099439,0.035525,KG
1,M-1810,item:338928,17.5,UN
1,M-1810,item:338929,17.5,UN
1,M-1810,item:426331,0.1925,UN
1,M-1810,item:693055,7.105,G
1,M-1810,item:693710,56.84,G
2,M-1430,item:038005,0.306236,KG
2,M-1430,item:042342,0.0,UN
2,M-1430,item:333362,17.5,UN
2,M-1430,item:344135,17.5,UN
2,M-1430,item:708073,0.138775,KG
2,M-1430,item:730384,3.71,M
2,M-1430,item:734545,0.14,UN
