day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,9.099572,31377.84,520.0,520.0,4.1236,110.24,4.16,5020.45336,0.84448,0.63336,4.01128,1.0556,1688.96,0.253344,0.021112,0.021112,0.781144,0.042224,1.0556,520.0,520.0,5.72,211.12,96552.0
1,9.467054,32645.022,541.0,541.0,4.29013,114.692,4.328,5223.202438,0.878584,0.658938,4.173274,1.09823,1757.168,0.263575,0.021965,0.021965,0.81269,0.043929,1.09823,541.0,541.0,5.951,219.646,103695.368682
2,9.733042,33562.2204,556.2,556.2,4.410666,117.9144,4.4496,5369.954152,0.903269,0.677452,4.290527,1.129086,2193.0496,0.270981,0.022582,0.022582,0.835524,0.045163,1.129086,556.2,556.2,6.1182,225.8172,110837.011101
3,9.926233,34228.39608,567.24,567.24,4.498213,120.25488,4.53792,5476.542238,0.921198,0.690898,4.375689,1.151497,2179.53792,0.276359,0.02303,0.02303,0.852108,0.04606,1.151497,567.24,567.24,6.23964,230.29944,117978.308266
4,10.139863,34965.051216,579.448,579.448,4.595023,122.842976,4.635584,5594.407036,0.941024,0.705768,4.469862,1.176279,2183.331584,0.282307,0.023526,0.023526,0.870447,0.047051,1.176279,579.448,579.448,6.373928,235.255888,125119.730414
5,10.392579,37722.173743,593.8896,593.8896,4.709545,125.904595,4.751117,5733.836611,0.964477,0.723358,4.581264,1.205596,2190.586317,0.289343,0.024112,0.024112,0.892141,0.048224,1.205596,593.8896,593.8896,6.532786,241.119178,132262.813365
6,10.68811,38741.248749,610.77792,610.77792,4.843469,129.484919,4.886223,5896.888578,0.991903,0.743928,4.711541,1.239879,2198.533263,0.297571,0.024798,0.024798,0.917511,0.049595,1.239879,610.77792,610.77792,6.718557,247.975836,139407.570681
7,11.027203,39910.53575,630.155584,630.155584,5.226787,133.592984,5.041245,10911.33346,1.023373,0.76753,4.86102,1.279216,2131.551916,0.307012,0.025584,0.025584,0.94662,0.051169,1.279216,630.155584,630.155584,6.931711,255.843167,146553.712438
8,11.322511,40928.83915,647.031117,647.031117,5.36061,137.170597,5.176249,11074.26197,1.050779,0.788084,4.991198,1.313473,2198.491731,0.315234,0.026269,0.026269,0.97197,0.052539,1.313473,647.031117,647.031117,7.117342,262.694633,153700.946737
9,11.574064,41796.26183,661.406223,661.406223,5.474604,140.218119,5.29125,12371.61573,1.074124,0.805593,5.102088,1.342655,2115.262077,0.322237,0.026853,0.026853,0.993564,0.053706,1.342655,661.406223,661.406223,7.275468,268.530927,160848.953494
10,11.764368,42452.482366,672.281245,672.281245,5.560843,142.523624,5.37825,12476.610994,1.091785,0.818839,5.185978,1.364731,2095.772415,0.327535,0.027295,0.027295,1.009901,0.055903,1.364731,672.281245,672.281245,7.395094,272.946185,167997.471039
11,11.97742,43187.146473,684.456249,684.456249,5.657391,145.104725,5.47565,12594.157227,1.111557,0.833668,5.309209,1.389446,2005.396829,0.333467,0.027789,0.027789,1.02819,0.056892,1.389446,684.456249,684.456249,7.529019,277.889237,175146.284458
12,12.230021,44058.183295,698.89125,698.89125,5.77186,148.164945,5.59113,14090.513014,1.134999,0.85125,5.42056,1.420678,2190.564883,0.3405,0.028375,0.028375,1.049874,0.359543,1.418749,698.89125,698.89125,7.687804,283.749847,182295.314036
13,12.52553,45077.178659,715.77825,715.77825,5.905774,151.744989,5.726226,14253.552238,1.162424,0.871818,5.550827,1.808584,2115.493859,0.348727,0.029061,0.029061,1.075242,0.360914,1.45303,715.77825,715.77825,8.146361,290.605969,189444.53961
14,12.864618,46246.449732,735.15565,735.15565,6.210107,155.852998,5.881245,14440.635571,1.193893,0.89542,5.700304,2.201546,2131.546772,0.358168,0.029847,0.029847,1.104351,0.365649,1.492366,735.15565,735.15565,8.359512,298.473194,202181.460278
15,13.159925,49150.437446,752.03113,752.03113,6.34393,183.859171,6.016249,14603.563572,1.221299,0.915974,5.830481,2.235804,2198.491559,0.36639,0.030532,0.030532,1.129701,0.368429,1.526623,752.03113,752.03113,8.545142,305.324639,209331.07983
16,13.411477,51903.546989,766.406226,766.406226,6.457924,186.906691,6.13125,14742.35107,1.244644,0.975036,5.941371,2.269431,2190.370312,0.373393,0.031116,0.031116,1.151295,0.371049,1.555805,766.406226,766.406226,8.703268,311.160928,216480.816059
17,13.601781,54445.454898,777.281245,777.281245,6.544163,189.212195,6.21825,15598.435667,1.262305,7.486053,6.159176,2.291507,2179.002062,0.378691,0.032733,0.031558,1.167632,0.371932,1.577881,777.281245,777.281245,8.822894,315.576186,223630.586024
