day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
13,6.846525,18110.62501,297.149995,365.669995,3.281037,92.701239,2.55,3048.899407,0.591802,0.473941,2.670849,0.6571,0.166415,0.015046,0.014997,0.513114,0.026073,0.795179,410.809981,431.998781,4.270979,149.478961,489.860842
14,6.409045,16602.07501,272.149995,340.669995,3.082787,87.401239,2.35,2820.625817,0.594173,0.445269,2.489261,0.609314,0.165517,0.016777,0.014042,0.477752,0.025824,0.747393,387.269994,408.458794,4.012039,149.016126,553.060729
15,5.971566,18110.62501,293.749995,340.669995,3.082787,87.401239,2.55,2579.257867,0.553573,0.441245,2.296411,0.600139,0.164805,0.015762,0.014042,0.510344,0.023794,0.696643,362.269994,383.458794,4.012039,138.866126,542.342122
16,5.88407,16602.07501,293.749995,315.669995,2.884537,86.8709,2.35,2820.625817,0.553573,0.441245,2.469205,0.689654,0.152625,0.014747,0.015685,0.544141,0.027651,0.645893,337.269994,358.458794,4.770947,137.524702,461.142122
17,5.44659,15093.52501,318.749995,290.669995,2.686287,81.5709,2.31,3027.973104,0.512973,0.410795,2.636568,0.638904,0.140445,0.013732,0.01467,0.506586,0.025621,0.639186,312.269994,355.154794,4.495947,127.374702,461.142122
18,5.018001,13615.628592,294.257993,291.177993,2.492066,76.378595,2.114064,2791.509726,0.546979,0.380345,2.632649,0.638904,0.152625,0.012717,0.013655,0.469031,0.027286,0.588436,312.269994,330.154794,4.495947,117.224702,618.8
19,5.061777,13284.870108,301.879592,268.679592,2.648297,76.801239,2.130013,2981.719406,0.546979,0.374863,2.439799,0.638904,0.140445,0.012615,0.01264,0.431476,0.027286,0.583158,317.8848,330.154794,4.479887,107.074702,537.6
20,5.972159,13357.29595,346.259912,248.179912,2.485734,77.755306,1.966015,2783.800775,0.547804,0.345032,2.250868,0.733704,0.128513,0.013517,0.012601,0.432239,0.025297,0.533439,293.392797,305.662791,4.210475,106.687864,539.249976
21,6.029907,12047.878411,359.171977,250.971979,2.313654,73.15492,2.566015,2574.294013,0.511267,0.34746,2.077315,0.688033,0.117551,0.012603,0.012703,0.398442,0.025382,0.487768,270.894397,283.164391,4.237993,107.703514,466.175171
22,6.029558,13644.528503,335.63199,302.431991,2.325231,68.164443,2.541693,2347.022074,0.516952,0.383392,2.112031,0.688033,0.119257,0.012786,0.01187,0.398442,0.023717,0.446153,300.394717,262.66471,4.012496,128.490818,633.417039
23,6.029558,15153.078503,334.15199,327.431991,2.126981,62.864443,2.741693,2105.654124,0.562086,0.356961,2.10262,0.643982,0.108685,0.011905,0.013908,0.402636,0.023985,0.553321,296.579581,240.964774,4.032728,128.814994,629.518608
24,5.592078,13644.528503,309.15199,302.431991,2.126981,66.510761,2.72168,2091.558113,0.605057,0.35874,2.499583,0.596196,0.108177,0.010949,0.012952,0.513799,0.024104,0.505535,273.039594,217.424787,4.048788,119.257759,553.060729
25,6.029558,14872.609471,356.650391,337.551991,2.126981,61.210761,2.52168,1850.190163,0.600994,0.32829,2.666976,0.594166,0.108177,0.010767,0.011937,0.476244,0.022074,0.505535,322.531596,192.424787,4.021271,117.43063,548.318608
26,5.592078,15083.408121,381.650391,334.151991,2.107144,61.103066,2.52168,1608.822213,0.560394,0.35874,2.474126,0.543416,0.108177,0.009752,0.012851,0.508841,0.023819,0.500457,303.6544,173.547591,3.746271,107.28063,537.6
27,5.154599,14995.308029,391.770313,369.531671,2.103115,66.403066,2.52168,2049.406928,0.519794,0.35472,2.281276,0.53428,0.095997,0.009752,0.013673,0.506647,0.023819,0.500457,278.6544,198.547591,3.471271,107.28063,456.4
28,5.934146,17636.657842,367.278311,345.039669,1.908894,65.811148,2.525744,1812.94355,0.479194,0.32427,2.088426,0.531316,0.119862,0.011722,0.012658,0.505884,0.025808,0.551207,328.6544,229.162397,3.196271,107.074383,456.4
29,5.920174,19386.35133,344.77991,322.541268,2.325231,71.111148,2.722237,2078.463738,0.471886,0.380345,1.895576,0.531316,0.118254,0.011702,0.011643,0.468329,0.025443,0.500457,320.029997,252.653194,2.921271,96.924383,537.6
