day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1168437.5776,46297.6996,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1166527.3183,46234.2835,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,0.0,93.2,291.7661,1164380.2681,46165.3472,214.6685,88.5503,3017.1,0.0,906.156
3,60.0,0.0,200.0,20.0,94.64,313.219,1162233.1921,46096.41,229.4112,88.9205,3017.1,0.0,2414.706
4,55.0,0.0,255.0,203.904,94.928,1368.3496,1160242.015,46027.4787,726.6398,99.5029,3017.1,1026.84,2896.416
5,50.0,20.0,285.0,20.0,94.9856,2708.2737,1158094.9329,45958.5412,1338.7759,112.9084,3017.1,2414.706,1990.26
6,45.0,0.0,330.0,230.4,91.223,3359.9463,1156272.255,45894.8112,1661.0461,117.8698,3017.1,3017.1,367.8422
7,40.0,48.0,322.0,179.2,86.2446,3290.284,1154609.1202,45839.0197,1574.8489,91.6049,1639.1929,3017.1,0.0
8,47.5,0.0,369.5,100.0709,91.2489,3215.0961,1152800.0885,45779.3331,1470.7744,80.4489,119.4403,3017.1,0.0
9,52.5,68.0,354.0,183.0951,95.0,1750.2452,1152328.5383,45774.7402,794.7892,92.0154,200.0,3017.1,19.4403
10,60.0,50.0,364.0,275.8976,95.0,1747.7548,1151970.2809,45770.1629,793.0566,91.9905,200.0,3017.1,119.4403
11,55.0,0.0,419.0,177.4882,95.0,1825.3119,1150108.15,45709.3786,839.9435,96.8099,200.0,1639.1929,192.4981
12,50.0,45.6226,423.3774,247.5536,95.0,1867.1951,1146708.826,45584.1054,844.8101,111.112,200.0,119.4403,173.0578
13,45.0,73.113,395.2644,204.313,91.226,1827.0822,1143502.712,45468.2827,827.8564,122.3787,200.0,200.0,65.5098
14,40.0,0.0,435.2644,23.1245,86.2452,617.7967,1141586.889,45405.6284,302.1312,113.4246,1165.3734,200.0,0.0
15,47.5,45.6226,437.1419,70.8226,91.249,407.4659,1139693.5167,45345.568,251.938,105.3701,2453.2513,200.0,0.0
16,52.5,48.1245,441.5173,196.3067,95.0,334.0805,1137854.1183,45283.0165,233.2523,95.2465,3017.1,200.0,904.203
17,60.0,71.2375,430.2799,1279.5891,95.0,385.4539,1137023.5158,45263.1561,279.6195,89.6817,3017.1,200.0,2412.753
18,55.0,25.0,460.2799,351.3793,95.0,1357.5571,1135304.2114,45200.1498,723.338,99.4707,3020.4984,1165.3734,2903.9298
19,50.0,25.0,485.2799,73.2673,95.0,2744.2983,1133207.9315,45132.8388,1370.4933,113.5411,3030.6484,2453.2513,1999.7267
20,45.0,141.8716,388.4082,395.2626,91.226,3328.1883,1131440.0025,45069.1256,1645.0007,117.9586,3037.4,3017.1,379.9437
21,40.0,25.0,403.4082,204.3599,86.2452,3330.0249,1129785.2866,45013.3363,1608.3601,92.5978,1668.9625,3017.1,11.0051
22,47.5,0.0,450.9082,161.256,91.249,3243.5757,1128012.3589,44953.2801,1492.5591,81.1397,139.7404,3020.4984,16.9952
23,52.5,45.6226,457.7856,161.7728,95.0,1705.5307,1127600.1266,44948.859,762.5967,91.9742,220.3,3030.6484,33.0371
24,60.0,121.226,396.5596,422.6247,95.0,1758.5197,1127326.9054,44951.469,795.6931,92.5041,220.3,3037.4,122.8871
25,55.0,0.0,451.5596,195.1443,95.0,1807.96,1125529.5521,44891.0721,822.7509,96.9083,213.5968,1668.9625,192.4981
26,50.0,68.7356,432.824,218.166,95.0,1856.7225,1122108.5002,44765.7992,831.9975,111.0762,203.4468,139.7404,173.0578
27,45.0,71.2375,406.5865,292.9055,91.226,1830.5291,1119009.7074,44649.9997,828.3307,122.4131,200.0,220.3,65.5098
28,40.0,50.0,396.5865,280.4767,86.2452,663.4193,1117275.914,44587.5708,333.8709,113.8809,1165.3734,220.3,0.0
29,47.5,0.0,444.0865,367.1858,79.2183,413.6702,1116589.0148,44566.9887,230.8343,83.3349,1707.0442,213.5968,0.0
