day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
73,47.5,23.75,932.0169,107.134,23.7743,236.7206,1006970.0941,6588.7323,83.4683,13.4036,0.0,0.0,0.0,179.6355,142.5816,0.0,0.0
74,47.5,0.0,979.5169,197.6679,23.7676,134.6882,1007009.2494,6588.933,26.4928,4.0452,0.0,0.0,0.0,141.7206,87.3502,0.0,0.0
75,47.5,71.25,955.7669,218.7789,23.7627,111.6996,1007021.9804,6588.9589,10.0744,3.8148,0.0,0.0,0.0,87.1882,88.081,0.0,0.0
76,47.5,23.75,979.5169,357.2159,26.7422,191.7147,1006928.0822,6588.8071,59.3119,4.9472,0.0,0.0,0.0,87.9496,88.0486,0.0,0.0
77,47.5,0.0,1027.0169,11.4593,29.5167,111.751,1006810.3359,6588.6363,10.5158,4.4448,0.0,0.0,0.0,88.6817,88.0223,0.0,0.0
78,47.5,0.0,1074.5169,237.264,29.5148,135.501,1006894.6227,6588.8315,27.0385,4.6821,0.0,0.0,0.0,88.001,88.0025,0.0,0.0
79,47.5,71.25,1050.7669,224.7614,28.3615,137.7076,1006891.0265,6588.8746,28.9199,4.578,0.0,0.0,0.0,88.001,87.2218,0.0,0.0
80,47.5,23.75,1074.5169,44.4546,27.2085,109.9532,1006780.2137,6588.6939,10.0941,4.1743,0.0,0.0,0.0,87.2246,86.2001,0.0,0.0
81,47.5,0.0,1122.0169,251.5757,26.2862,182.2107,1006828.1084,6588.857,59.7318,4.796,0.0,0.0,0.0,86.2032,87.2082,0.0,0.0
82,47.5,74.233,1095.284,169.6778,25.5945,111.716,1006790.4373,6588.6624,10.2149,4.0154,0.0,0.0,0.0,87.2107,87.9641,0.0,0.0
83,47.5,0.0,1142.784,201.9777,25.0873,135.4614,1006835.0469,6588.8233,26.6988,4.1973,0.0,0.0,0.0,87.966,87.96,0.0,0.0
84,47.5,0.0,1190.284,73.6228,24.7184,288.3097,1006774.6864,6588.6323,93.398,5.6854,0.0,0.0,0.0,87.9614,264.5587,0.0,0.0
85,47.5,23.75,1214.034,178.6961,24.4509,101.5558,1006795.3844,6588.7881,8.7305,3.7886,0.0,0.0,0.0,264.5597,77.805,0.0,0.0
86,47.5,0.0,1261.534,130.9141,24.2572,149.054,1006744.3587,6588.6375,41.7614,4.2424,0.0,0.0,0.0,77.8058,77.8035,0.0,0.0
87,47.5,0.0,1309.034,207.2519,24.1171,149.0528,1006769.5319,6588.805,41.7506,4.2271,0.0,0.0,0.0,77.804,77.8024,0.0,0.0
88,47.5,95.0,1261.534,153.7299,24.0156,189.6719,1006693.5828,6588.6248,44.4784,16.6296,0.0,0.0,0.0,77.8028,165.9216,0.0,0.0
89,47.5,0.0,1309.034,227.0307,23.9422,226.6392,1006762.1118,6588.7994,66.3629,18.7923,0.0,0.0,0.0,165.9219,179.139,0.0,0.0
90,47.5,0.0,1356.534,181.1152,23.8891,259.2007,1006760.9227,6588.8078,86.4598,20.3129,0.0,0.0,0.0,179.1392,187.9506,0.0,0.0
91,47.5,0.0,1404.034,55.2561,23.8506,211.7004,1006681.3364,6588.6151,53.4111,19.8337,0.0,0.0,0.0,187.9507,187.9503,0.0,0.0
92,47.5,23.75,1427.784,250.0333,23.8228,259.2001,1006725.2499,6588.8254,86.4547,20.3056,0.0,0.0,0.0,187.9504,187.9501,0.0,0.0
93,47.5,0.0,1475.284,123.8813,23.8027,259.2,1006666.7413,6588.6225,86.4532,20.3034,0.0,0.0,0.0,187.9501,187.9499,0.0,0.0
94,47.5,47.5,1475.284,412.2785,26.7711,235.9006,1006651.5854,6588.7057,66.2223,19.2686,0.0,0.0,0.0,187.95,179.6355,0.0,0.0
95,47.5,47.5,1475.284,109.1566,29.5376,189.2722,1006560.2343,6588.5519,50.8647,13.5597,0.0,0.0,0.0,180.3676,141.7206,0.0,0.0
96,47.5,47.5,1475.284,257.7492,29.53,110.9897,1006641.2183,6588.7607,10.412,4.4386,0.0,0.0,0.0,141.7722,87.1882,0.0,0.0
97,47.5,0.0,1522.784,120.8348,28.3724,114.7238,1006628.6919,6588.7795,12.5032,4.3493,0.0,0.0,0.0,87.2397,87.9735,0.0,0.0
98,47.5,0.0,1570.284,172.3886,27.2165,182.9805,1006599.0013,6588.7628,59.9079,4.9054,0.0,0.0,0.0,87.9908,88.6578,0.0,0.0
99,47.5,26.733,1591.051,121.2786,26.292,135.4722,1006537.403,6588.674,26.7913,4.3292,0.0,0.0,0.0,87.9805,88.001,0.0,0.0
100,47.5,0.0,1638.551,184.3537,25.5987,135.466,1006564.9319,6588.8464,26.7381,4.2533,0.0,0.0,0.0,87.9722,88.001,0.0,0.0
101,47.5,0.0,1686.051,124.2615,25.0903,134.6953,1006531.8589,6588.8254,26.5936,4.19,0.0,0.0,0.0,87.966,87.2246,0.0,0.0
102,47.5,142.5,1591.051,292.7437,24.7205,157.4309,1006500.6448,6588.801,42.949,4.3769,0.0,0.0,0.0,87.1953,86.2032,0.0,0.0
103,47.5,0.0,1638.551,50.1541,24.4525,134.6943,1006392.8195,6588.5997,26.5454,4.1202,0.0,0.0,0.0,86.1809,87.2107,0.0,0.0
104,47.5,0.0,1686.051,240.6698,24.2584,159.204,1006451.5631,6588.7946,43.1581,4.3441,0.0,0.0,0.0,87.1943,87.966,0.0,0.0
105,47.5,71.25,1662.301,192.6166,10.8338,258.6532,1006533.6034,6588.9904,105.4893,3.815,0.0,0.0,0.0,87.954,267.9614,0.0,0.0
106,47.5,47.5,1662.301,84.2465,0.2662,6.754,1006648.4195,6589.2655,0.9494,0.0967,0.0,0.0,0.0,224.4373,84.5597,0.0,0.0
107,47.5,23.75,1686.051,75.7124,23.9426,101.5512,1006565.6354,6589.0722,8.6915,3.733,0.0,0.0,0.0,6.754,77.8058,0.0,0.0
108,47.5,0.0,1733.551,62.1047,1.3894,15.8119,1006684.0181,6589.2483,7.7485,0.3153,0.0,0.0,0.0,77.8012,77.804,0.0,0.0
109,47.5,0.0,1781.051,136.437,23.8509,101.5504,1006685.6154,6589.3108,8.6845,3.7229,0.0,0.0,0.0,4.096,77.8028,0.0,0.0
110,47.5,10.4659,1818.085,169.9873,1.323,117.2154,1006888.0634,6589.6845,52.7665,13.3295,0.0,0.0,0.0,77.8004,165.9219,0.0,0.0
111,47.5,0.0,1865.585,82.1757,23.8028,202.888,1006835.3507,6589.5143,49.8293,18.5396,0.0,0.0,0.0,92.2154,179.1392,0.0,0.0
112,47.5,23.75,1889.335,91.6519,1.2882,139.2451,1006946.144,6589.7297,61.7091,16.5478,0.0,0.0,0.0,179.138,187.9507,0.0,0.0
113,47.5,23.75,1913.085,191.2267,0.0277,136.4002,1007122.0516,6590.0522,62.9909,16.3763,0.0,0.0,0.0,114.2451,144.8038,0.0,0.0
114,47.5,0.0,1960.585,34.7977,0.02,105.2301,1007162.4491,6590.0757,43.5244,15.2517,0.0,0.0,0.0,110.1502,110.8101,0.0,0.0
115,47.5,26.25,1981.835,63.6882,0.0145,60.1501,1007327.7253,6590.301,27.9253,9.0321,0.0,0.0,0.0,103.9801,187.9738,0.0,0.0
116,47.5,1.25,2028.085,40.8969,0.0105,55.6099,1007419.0365,6590.325,25.8172,8.35,0.0,0.0,0.0,60.1501,107.2638,0.0,0.0
117,47.5,0.0,2075.585,39.2453,0.0076,36.1469,1007563.9146,6590.5488,15.8882,5.0445,0.0,0.0,0.0,55.6099,141.7722,0.0,0.0
118,47.5,0.0,2123.085,46.0504,0.0055,9.3886,1007614.7416,6590.6193,1.2923,0.0945,0.0,0.0,0.0,36.1469,14.1597,0.0,0.0
119,47.5,0.0,2170.585,43.8798,0.004,10.15,1007736.466,6590.8634,1.3969,0.1019,0.0,0.0,0.0,9.3886,87.9908,0.0,0.0
120,47.5,0.0,2218.085,7.0452,0.0029,10.15,1007748.2646,6590.8916,1.3969,0.1018,0.0,0.0,0.0,10.15,14.9005,0.0,0.0
121,47.5,0.0,2265.585,72.1335,23.7521,111.6995,1007608.3409,6590.5652,10.0735,3.8136,0.0,0.0,0.0,10.15,10.8322,0.0,0.0
122,47.5,0.0,2313.085,122.5766,23.7515,111.6995,1007518.8534,6590.4113,10.0735,3.8136,0.0,0.0,0.0,87.9495,10.826,0.0,0.0
123,47.5,0.0,2360.585,190.1573,22.5011,105.5887,1007508.1388,6590.24,9.5114,3.6105,0.0,0.0,0.0,87.9495,10.0553,0.0,0.0
124,47.5,0.0,2408.085,79.6935,23.7508,133.6723,1007352.0097,6589.8772,26.3518,4.0332,0.0,0.0,0.0,83.0887,9.0409,0.0,0.0
125,47.5,0.0,2455.585,198.6609,1.2506,38.4833,1007516.39,6590.2185,18.2715,0.5268,0.0,0.0,0.0,86.1723,10.0543,0.0,0.0
126,47.5,23.75,2479.335,55.4941,23.7504,291.6995,1007336.045,6589.8462,93.7914,5.6134,0.0,0.0,0.0,13.4833,190.8019,0.0,0.0
127,47.5,23.75,2503.085,220.0965,1.2503,61.7447,1007475.2293,6590.068,34.0295,0.7594,0.0,0.0,0.0,267.9495,10.4344,0.0,0.0
128,47.5,0.0,2550.585,61.4614,13.8873,89.8794,1007388.5712,6589.8955,22.5254,2.4754,0.0,0.0,0.0,14.2447,6.7756,0.0,0.0
129,47.5,0.0,2598.085,159.8075,0.0002,2.5,1007623.6596,6590.2124,1.7393,0.025,0.0,0.0,0.0,52.2423,77.7807,0.0,0.0
130,47.5,46.25,2599.335,66.6133,0.0001,0.0,1007721.2195,6590.4483,0.0,0.0,0.0,0.0,0.0,0.0,77.1964,0.0,0.0
131,47.5,0.0,2646.835,33.0717,23.7501,101.5495,1007615.2696,6590.2629,8.6767,3.7119,0.0,0.0,0.0,0.0,73.7199,0.0,0.0
132,47.5,26.25,2668.085,50.7016,1.2501,67.3518,1007731.8332,6590.453,32.4572,7.5586,0.0,0.0,0.0,77.7995,165.3158,0.0,0.0
133,47.5,0.0,2715.585,114.4304,0.0,79.088,1007873.2132,6590.6812,42.2131,8.5456,0.0,0.0,0.0,52.2147,106.0375,0.0,0.0
134,47.5,13.887,2749.198,219.1853,2.983,98.6311,1007954.6891,6590.7281,46.121,10.5331,0.0,0.0,0.0,55.338,187.3239,0.0,0.0
135,47.5,23.75,2772.948,83.942,5.76,54.4636,1008080.3363,6590.7995,28.2741,9.6038,0.0,0.0,0.0,66.8481,114.2102,0.0,0.0
136,47.5,0.0,2820.448,48.5536,28.76,157.7322,1008018.2709,6590.5489,36.657,13.2477,0.0,0.0,0.0,53.2136,149.0853,0.0,0.0
137,47.5,0.0,2867.948,132.1645,4.608,50.0412,1008165.1112,6590.7863,26.881,9.4335,0.0,0.0,0.0,134.7322,60.1501,0.0,0.0
138,47.5,0.0,2915.448,75.0924,3.456,72.2398,1008226.9987,6590.934,42.8667,8.8933,0.0,0.0,0.0,50.0412,55.6099,0.0,0.0
139,47.5,24.25,2938.698,240.6842,5.5174,66.2778,1008280.4387,6591.0245,33.1268,6.74,0.0,0.0,0.0,46.2568,113.2869,0.0,0.0
140,47.5,2.983,2983.215,28.3277,7.6032,0.068,1008326.6992,6591.0747,0.5833,0.8325,0.0,0.0,0.0,34.4948,13.4486,0.0,0.0
141,47.5,0.0,3030.715,50.4993,30.8463,111.2554,1008171.9341,6590.7039,10.5479,4.5853,0.0,0.0,0.0,0.068,10.15,0.0,0.0
142,47.5,0.0,3078.215,78.7282,29.3257,114.2248,1008040.9429,6590.3335,12.5065,4.4486,0.0,0.0,0.0,87.5054,10.1716,0.0,0.0
143,47.5,0.0,3125.715,102.0887,6.6564,11.7416,1008134.5144,6590.5359,1.3719,0.856,0.0,0.0,0.0,87.4918,10.8095,0.0,0.0
144,47.5,2.983,3170.232,89.3803,3.0413,0.0272,1008309.411,6590.9503,0.2333,0.333,0.0,0.0,0.0,9.2416,85.5124,0.0,0.0
145,47.5,0.0,3217.732,29.1171,2.21,26.2698,1008324.4585,6590.9915,18.4317,0.5045,0.0,0.0,0.0,0.0272,10.0098,0.0,0.0
146,47.5,0.0,3265.232,48.917,1.6017,23.7643,1008360.2103,6591.0315,16.6457,0.4129,0.0,0.0,0.0,0.0198,9.0118,0.0,0.0
147,47.5,0.0,3312.732,11.2384,1.1597,180.0104,1008382.0315,6591.0851,83.807,1.927,0.0,0.0,0.0,0.0143,189.4437,0.0,0.0
148,47.5,23.75,3336.482,62.6259,0.8394,0.0075,1008432.5208,6591.1588,0.0644,0.0919,0.0,0.0,0.0,180.0104,10.789,0.0,0.0
149,47.5,26.25,3357.732,85.2141,0.6074,0.0054,1008579.4176,6591.4167,0.0466,0.0665,0.0,0.0,0.0,0.0075,87.3362,0.0,0.0
150,47.5,0.0,3405.232,55.9783,20.4396,93.6393,1008532.8215,6591.3069,8.4578,3.2551,0.0,0.0,0.0,0.0054,84.2646,0.0,0.0
151,47.5,0.0,3452.732,0.1409,0.3181,0.0028,1008541.3948,6591.3272,0.0244,0.0348,0.0,0.0,0.0,73.6393,8.12,0.0,0.0
152,47.5,0.0,3500.232,109.209,0.2302,0.0021,1008650.8514,6591.5385,0.0177,0.0252,0.0,0.0,0.0,0.0028,0.0216,0.0,0.0
153,47.5,0.0,3547.732,23.5552,23.1665,107.6821,1008459.8478,6591.1414,9.7004,3.7063,0.0,0.0,0.0,0.0021,0.639,0.0,0.0
154,47.5,0.0,3595.232,49.8661,0.1205,60.0011,1008497.9859,6591.2314,35.1452,7.3564,0.0,0.0,0.0,84.6821,48.1536,0.0,0.0
155,47.5,0.0,3642.732,24.6891,0.0872,46.0008,1008532.1225,6591.3074,24.412,8.2242,0.0,0.0,0.0,40.0011,55.3619,0.0,0.0
156,47.5,20.0,3670.232,336.1593,16.9331,176.4976,1008461.14,6591.1548,66.5796,12.8953,0.0,0.0,0.0,46.0008,66.8242,0.0,0.0
157,47.5,0.0,3717.732,113.9796,5.8057,50.0519,1008584.056,6591.3371,26.9729,9.5647,0.0,0.0,0.0,107.8275,53.2345,0.0,0.0
158,47.5,23.0,3742.232,33.3602,5.793,50.0518,1008675.0729,6591.5517,26.9719,9.5633,0.0,0.0,0.0,50.0519,124.9672,0.0,0.0
159,47.5,0.0,3789.732,38.8324,28.3819,161.2334,1008496.1116,6591.1602,36.8864,13.2445,0.0,0.0,0.0,50.0518,50.0412,0.0,0.0
160,47.5,0.0,3837.232,17.7841,16.7233,122.1774,1008379.4077,6590.9392,40.0337,10.8988,0.0,0.0,0.0,137.4834,46.2807,0.0,0.0
161,47.5,0.0,3884.732,121.1913,2.5469,30.7798,1008581.5183,6591.4084,17.0062,5.2686,0.0,0.0,0.0,95.0404,109.175,0.0,0.0
162,47.5,0.0,3932.232,167.7747,1.8523,23.7666,1008727.4517,6591.5429,16.665,0.4403,0.0,0.0,0.0,27.7968,0.0896,0.0,0.0
163,47.5,13.887,3965.8449,38.3133,1.3429,13.262,1008750.3122,6591.5975,9.321,0.2795,0.0,0.0,0.0,0.0166,10.3654,0.0,0.0
164,47.5,23.75,3989.5949,59.2831,0.9724,0.0087,1008842.238,6591.7567,0.0746,0.1065,0.0,0.0,0.0,0.012,55.4376,0.0,0.0
165,47.5,0.0,4037.0949,57.8524,24.4538,111.1983,1008679.517,6591.4009,10.0575,3.8854,0.0,0.0,0.0,0.0087,1.1193,0.0,0.0
166,47.5,13.25,4071.3449,36.7318,24.2594,111.1965,1008481.1423,6590.9898,10.0426,3.8641,0.0,0.0,0.0,87.4483,0.0272,0.0,0.0
