day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,929.293741,451358.16,20917.5,12480.0,79.1414,4169.51,59.84,36012.09814,47.16502,23.955015,151.715095,25.3344,7040.04,8.364006,0.798501,0.506688,76.018831,1.191001,25.3344,24355.0,14667.5,109.78,9888.13,7431375.0
1,928.89126,449970.294,20894.5,12457.0,78.95901,4164.634,59.656,35790.039626,47.127668,23.927001,151.537673,25.28771,6965.336,8.3528,0.797567,0.505754,75.98428,1.189133,25.28771,24332.0,14644.5,109.527,9878.792,7431374.654747
2,928.443282,448425.5388,20868.9,12431.4,78.756002,4159.2068,59.4512,35542.878845,47.086094,23.89582,151.340195,25.235742,7021.8512,8.340328,0.796527,0.504715,75.945824,1.187055,25.235742,24306.4,14618.9,109.2454,9868.3984,7431373.912454
3,927.933706,446668.37976,20839.78,12402.28,78.52508,4153.03336,59.21824,35261.733457,47.038803,23.860352,151.115563,25.176628,7010.41824,8.326141,0.795345,0.503533,75.90208,1.18469,25.176628,24277.28,14589.78,108.92508,9856.57568,7431372.797288
4,927.446808,444989.423952,20811.956,12374.456,78.304436,4147.134672,58.995648,35408.253457,46.993617,23.826462,150.900929,25.120146,6920.045888,8.312585,0.794215,0.502403,75.860283,1.182431,25.120146,24249.456,14561.956,108.619016,9845.279136,7431371.327892
5,926.999446,443446.79279,20786.3912,12348.8912,78.101707,4141.714934,58.79113,35161.432523,46.952099,23.795324,150.703722,25.068249,7021.96553,8.30013,0.793177,0.501365,75.821879,1.180355,25.068249,24223.8912,14536.3912,108.337803,9834.899827,7431369.601214
6,926.594988,442052.110558,20763.27824,12325.77824,77.918421,4136.814987,58.606226,35219.4288,46.914564,23.767173,150.525428,25.062709,7029.929106,8.288869,0.792239,0.500427,75.787159,1.178478,25.02133,24200.77824,14513.27824,108.083561,9825.515965,7431367.7271
7,926.234109,440807.702112,20742.655648,12305.155648,77.754884,4132.442997,58.441245,35020.32349,46.881073,23.742055,150.366346,25.020845,7038.017821,8.278822,0.791402,0.499589,75.75618,1.178259,24.979466,24180.155648,14492.655648,107.856712,9817.143193,7431365.79933
8,925.829449,439412.322422,20719.53113,12282.03113,77.571507,4127.540599,58.256249,35312.85644,46.843519,23.713889,150.187963,24.973903,6962.909385,8.267556,0.790463,0.49865,75.721442,1.176381,24.932523,24157.03113,14469.53113,107.602342,9807.754639,7431363.890383
9,925.381035,438046.064484,20693.906226,12256.406226,77.368301,4126.34812,58.05125,35288.604332,46.84709,23.682678,150.114488,24.921884,6946.661877,8.255071,0.790356,0.49761,75.682948,1.175437,24.927195,24131.406226,14443.906226,107.320468,9797.350928,7431361.9678
10,924.871372,436288.604897,20664.781245,12227.281245,77.523634,4120.173624,57.81825,35007.410856,46.799791,23.664256,149.889818,24.86276,6927.172375,8.240881,0.789174,0.496428,75.639197,1.173072,24.868071,24102.281245,14414.781245,107.000094,9785.526186,7431359.984653
11,924.384457,434609.588979,20636.956249,12199.456249,77.461582,4114.274725,57.59565,34738.768365,46.791955,23.630365,149.675176,24.808306,6920.026475,8.227325,0.788044,0.495298,75.597398,1.170813,24.811586,24074.456249,14386.956249,106.694019,9774.229237,7431357.883248
12,923.937091,433066.945796,20611.39125,12173.89125,77.258851,4108.854945,57.39113,34491.945507,46.750438,23.624054,149.477968,24.756409,7021.964883,8.224614,0.787006,0.49426,75.558994,1.169297,24.800289,24048.89125,14361.39125,106.412804,9763.849847,7431355.69814
