day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
15,47.5,0.0,186.4125,214.343,279.2342,434.1982,8029979.4881,49623.9204,203.0802,35.0355,0.0,0.0,0.0,83.1571,67.2103,0.0,0.0
16,52.5,48.678,190.2345,420.6096,280.3834,468.2052,8028240.1244,49623.6646,213.9879,35.5169,0.0,0.0,0.0,92.8974,75.3679,0.0,0.0
17,60.0,48.678,201.5565,433.9452,290.2667,474.746,8026253.2718,49623.3036,202.2625,36.6854,0.0,0.0,0.0,102.6825,83.9662,0.0,0.0
18,55.0,66.8716,189.6849,603.8119,298.0788,533.9369,8024479.3417,49622.8877,255.9787,38.1239,0.0,0.0,0.0,114.68,95.3876,0.0,0.0
19,50.0,75.3725,164.3124,1072.9327,300.8839,418.0301,8023456.605,49624.2177,186.6264,37.2576,0.0,0.0,0.0,100.1446,91.207,0.0,0.0
20,45.0,82.5749,126.7375,415.9252,296.8587,380.8266,8021986.6217,49624.1743,172.4883,36.4299,0.0,0.0,0.0,92.2522,83.9303,0.0,0.0
21,40.0,27.825,138.9125,377.8476,286.557,386.2899,8020723.7614,49624.2965,180.3654,35.3419,0.0,0.0,0.0,83.6261,96.0368,0.0,0.0
22,47.5,25.565,160.8475,334.9051,281.2554,467.2697,8019206.7973,49624.1993,204.8344,47.5947,0.0,0.0,0.0,94.8093,163.7642,0.0,0.0
23,52.5,25.565,187.7825,755.5646,281.846,561.741,8017843.7905,49624.74,254.654,50.4208,0.0,0.0,0.0,174.6469,185.743,0.0,0.0
24,60.0,23.113,224.6695,429.3776,291.3251,629.7675,8015847.1881,49624.4126,281.8198,53.7209,0.0,0.0,0.0,196.2299,207.1917,0.0,0.0
25,55.0,48.7379,230.9316,425.0177,298.8446,580.5756,8014001.822,49624.1471,251.7971,56.1568,0.0,0.0,0.0,220.9521,230.492,0.0,0.0
26,50.0,116.6192,164.3124,603.841,301.4381,745.2932,8012450.5011,49624.292,338.1632,57.2955,0.0,0.0,0.0,227.1582,399.675,0.0,0.0
27,45.0,54.7499,154.5625,339.1818,297.2597,516.5818,8010914.277,49624.1,235.2448,53.1796,0.0,0.0,0.0,392.5905,201.9658,0.0,0.0
28,40.0,53.39,141.1725,285.8725,286.8472,453.0535,8009539.2296,49623.922,211.1767,49.9176,0.0,0.0,0.0,193.8163,167.8658,0.0,0.0
29,47.5,0.0,188.6725,79.5643,281.4654,378.7461,8007817.884,49623.3525,161.3035,38.1941,0.0,0.0,0.0,159.3129,100.4268,0.0,0.0
30,47.5,53.39,182.7825,195.2034,277.9979,457.4522,8006030.0219,49622.5796,216.7163,35.1359,0.0,0.0,0.0,109.2363,92.7867,0.0,0.0
31,47.5,43.7356,186.5469,981.4821,276.7731,418.7512,8005077.4648,49623.9179,188.6482,34.6155,0.0,0.0,0.0,94.6394,102.468,0.0,0.0
32,47.5,23.1245,210.9224,463.9402,276.4751,421.4737,8003637.1108,49624.0475,189.63,34.6103,0.0,0.0,0.0,95.9942,116.1792,0.0,0.0
33,47.5,66.8601,191.5623,441.116,276.4688,444.9717,8002101.4727,49623.8887,206.252,34.8446,0.0,0.0,0.0,97.4827,111.2709,0.0,0.0
34,47.5,23.6249,215.4374,226.6287,276.5313,420.3259,8000410.574,49623.4858,189.6185,34.605,0.0,0.0,0.0,96.9689,102.617,0.0,0.0
35,47.5,142.3139,120.6235,473.3469,276.597,395.6084,7998862.9384,49623.4211,172.982,34.365,0.0,0.0,0.0,96.0547,93.0807,0.0,0.0
36,47.5,0.0,168.1235,107.7195,276.6506,394.5992,7997083.3008,49622.7971,172.8478,34.3607,0.0,0.0,0.0,95.0603,83.3325,0.0,0.0
37,47.5,47.499,168.1245,708.6099,276.6911,490.615,7995770.7065,49623.2867,239.0819,35.3253,0.0,0.0,0.0,94.0498,92.9606,0.0,0.0
38,47.5,47.4998,168.1247,189.865,276.7208,420.3809,7994012.7673,49622.5337,189.6556,34.6262,0.0,0.0,0.0,95.0659,96.0979,0.0,0.0
39,47.5,94.9998,120.625,902.3851,276.7425,552.5283,7992968.5817,49623.2322,240.281,35.9501,0.0,0.0,0.0,96.0814,276.9572,0.0,0.0
40,47.5,23.75,144.375,919.3334,276.7583,433.7275,7991941.2413,49624.3342,204.7498,34.7638,0.0,0.0,0.0,275.7288,86.788,0.0,0.0
41,47.5,0.0,191.875,506.0968,276.7697,386.2277,7990571.5245,49624.6391,171.7049,34.2901,0.0,0.0,0.0,85.678,86.387,0.0,0.0
42,47.5,71.25,168.125,311.8209,276.7779,406.2277,7988935.7025,49624.2381,178.2055,34.491,0.0,0.0,0.0,85.6781,105.7997,0.0,0.0
43,47.5,23.75,191.875,484.9164,276.7839,432.9778,7987496.0567,49624.1894,195.7039,34.7591,0.0,0.0,0.0,105.6782,108.1245,0.0,0.0
44,47.5,47.5,191.875,605.2696,276.7882,527.4478,7986129.7174,49624.5514,242.3534,47.7117,0.0,0.0,0.0,108.6782,179.2935,0.0,0.0
45,47.5,23.75,215.625,671.523,276.7914,493.6858,7984901.3883,49625.2457,214.8441,49.1755,0.0,0.0,0.0,179.3983,193.5352,0.0,0.0
46,47.5,95.0,168.125,223.5198,276.7936,548.7455,7983107.2118,49624.4942,251.2754,51.2873,0.0,0.0,0.0,193.1363,201.9985,0.0,0.0
47,47.5,0.0,215.625,339.5041,276.7953,558.4754,7981523.8083,49624.1309,255.6948,53.4981,0.0,0.0,0.0,200.6959,211.5154,0.0,0.0
48,47.5,118.75,144.375,197.7813,276.7964,480.3594,7979750.7064,49623.5362,203.432,51.939,0.0,0.0,0.0,210.4258,204.1726,0.0,0.0
49,47.5,23.75,168.125,445.6125,276.7973,502.8298,7978272.3552,49623.5106,227.5364,50.8074,0.0,0.0,0.0,203.5598,178.5617,0.0,0.0
50,47.5,47.5,168.125,467.8526,276.7979,536.2006,7976744.3689,49623.4945,255.1146,49.6692,0.0,0.0,0.0,178.5303,163.8067,0.0,0.0
51,47.5,95.0,120.625,249.8989,276.7984,411.9354,7975022.6786,49622.9729,180.9961,38.0194,0.0,0.0,0.0,164.4011,111.2907,0.0,0.0
52,47.5,23.75,144.375,629.7739,276.7987,551.8665,7973775.9421,49623.5083,240.1941,35.9496,0.0,0.0,0.0,111.3858,275.0503,0.0,0.0
53,47.5,0.0,191.875,409.2033,276.7989,467.8816,7972237.3961,49623.4707,222.7073,35.1098,0.0,0.0,0.0,275.0669,96.0764,0.0,0.0
54,47.5,23.75,215.625,424.2287,276.7991,421.8027,7970737.6275,49623.4274,189.8571,34.649,0.0,0.0,0.0,96.0821,97.4991,0.0,0.0
55,47.5,118.75,144.375,279.6493,276.7992,421.2749,7968998.2804,49622.8635,189.7845,34.6438,0.0,0.0,0.0,97.5031,96.9721,0.0,0.0
56,47.5,23.75,168.125,962.116,276.7993,444.1073,7968012.6508,49623.9867,206.1811,34.8721,0.0,0.0,0.0,96.9753,96.0553,0.0,0.0
57,47.5,47.5,168.125,356.5339,276.7994,419.3618,7966421.4398,49623.7615,189.5213,34.6246,0.0,0.0,0.0,96.0578,95.0604,0.0,0.0
58,47.5,95.0,120.625,374.4462,276.7994,394.6007,7964824.3916,49623.5237,172.8593,34.377,0.0,0.0,0.0,95.0622,94.0498,0.0,0.0
59,47.5,0.0,168.125,481.9538,276.7995,443.1165,7963382.3515,49623.647,206.0448,34.8622,0.0,0.0,0.0,94.0511,95.066,0.0,0.0
60,47.5,71.25,144.375,950.2772,276.7995,420.3816,7962361.135,49624.3337,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0814,0.0,0.0
61,47.5,47.5,144.375,373.8037,276.7995,420.0288,7960787.1952,49624.1115,189.6131,34.6313,0.0,0.0,0.0,96.0821,95.7288,0.0,0.0
62,47.5,23.75,168.125,697.341,276.7995,409.9779,7959560.5428,49624.6373,188.2301,34.5308,0.0,0.0,0.0,95.7293,85.678,0.0,0.0
63,47.5,47.5,168.125,261.6526,276.7995,406.2279,7957898.2022,49624.3137,178.2072,34.4933,0.0,0.0,0.0,85.6784,105.6781,0.0,0.0
64,47.5,47.5,168.125,414.1109,276.7995,409.2279,7956388.32,49624.2946,179.1822,34.5233,0.0,0.0,0.0,105.6784,108.6782,0.0,0.0
65,47.5,47.5,168.125,249.4638,276.7995,663.0779,7954642.5407,49623.6971,313.3138,37.0618,0.0,0.0,0.0,108.6784,291.2782,0.0,0.0
66,47.5,23.75,191.875,445.0201,276.7995,483.4679,7953187.3177,49623.686,210.4525,47.2731,0.0,0.0,0.0,291.2784,182.9183,0.0,0.0
67,47.5,71.25,168.125,912.0728,276.7995,516.1399,7952127.8975,49624.5579,230.9464,49.401,0.0,0.0,0.0,182.9184,191.8403,0.0,0.0
68,47.5,23.75,191.875,233.2321,276.7995,570.2363,7950389.6366,49624.0008,267.0645,51.5029,0.0,0.0,0.0,191.8404,198.4367,0.0,0.0
69,47.5,95.0,144.375,506.4593,276.7995,508.5236,7948924.6029,49624.1445,221.8525,52.9991,0.0,0.0,0.0,198.4368,207.974,0.0,0.0
70,47.5,71.25,120.625,174.5578,276.7995,486.7747,7947151.4178,49623.5551,214.3213,52.0035,0.0,0.0,0.0,207.974,186.2251,0.0,0.0
71,47.5,0.0,168.125,197.3212,276.7996,520.8016,7945424.7461,49622.9799,242.1815,50.9874,0.0,0.0,0.0,186.2252,172.7521,0.0,0.0
72,47.5,23.75,191.875,361.5736,276.7996,488.7007,7943862.3267,49622.7576,222.069,49.1944,0.0,0.0,0.0,172.7521,164.4011,0.0,0.0
73,47.5,71.25,168.125,742.5719,276.7996,388.1854,7942680.9056,49623.4463,164.4733,37.782,0.0,0.0,0.0,164.4011,111.3858,0.0,0.0
74,47.5,0.0,215.625,561.0807,276.7996,466.8665,7941294.2433,49623.7674,222.5677,35.0997,0.0,0.0,0.0,111.3859,95.0669,0.0,0.0
75,47.5,47.5,215.625,375.9724,276.7996,420.3816,7939722.4728,49623.2088,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
76,47.5,142.5,120.625,600.1953,276.7996,421.8027,7938279.9252,49623.4054,189.8572,34.6491,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
77,47.5,0.0,168.125,164.3166,276.7996,421.2749,7936543.9989,49622.8598,189.7845,34.6438,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
78,47.5,47.5,168.125,583.3842,276.7996,576.6073,7935203.3901,49623.1965,256.8534,36.1971,0.0,0.0,0.0,96.9753,276.0578,0.0,0.0
79,47.5,47.5,168.125,609.3681,276.7996,419.3618,7933865.0153,49623.3488,189.5213,34.6247,0.0,0.0,0.0,276.0578,95.0622,0.0,0.0
80,47.5,23.75,191.875,426.6657,276.7996,442.1007,7932343.9381,49623.3535,205.905,34.8521,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
81,47.5,95.0,144.375,640.2522,276.7996,395.6165,7931012.6974,49623.3272,172.9991,34.3872,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
82,47.5,23.75,168.125,437.7882,276.7996,420.3816,7929526.4927,49623.2835,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
83,47.5,23.75,191.875,209.447,276.7996,420.0288,7927811.9468,49622.7016,189.6131,34.6313,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
84,47.5,95.0,144.375,1254.7984,276.7996,453.7279,7927047.7523,49624.3104,211.2529,34.9683,0.0,0.0,0.0,95.7293,105.6784,0.0,0.0
85,47.5,71.25,120.625,189.5623,276.7996,409.2279,7925289.5717,49623.5708,179.1822,34.5233,0.0,0.0,0.0,105.6784,108.6784,0.0,0.0
86,47.5,0.0,168.125,148.0145,276.7996,411.8279,7923561.0933,49623.0168,180.0272,34.5493,0.0,0.0,0.0,108.6784,111.2784,0.0,0.0
87,47.5,47.5,168.125,563.4984,276.7996,486.5979,7922129.3487,49623.2235,230.7398,35.297,0.0,0.0,0.0,111.2784,114.7984,0.0,0.0
88,47.5,0.0,215.625,489.2522,276.7996,482.1719,7920742.108,49623.539,210.0313,47.2602,0.0,0.0,0.0,114.7984,181.6224,0.0,0.0
89,47.5,95.0,168.125,533.4665,276.7996,490.1307,7919304.0816,49623.6788,213.6893,49.1409,0.0,0.0,0.0,181.6224,189.5812,0.0,0.0
90,47.5,23.75,191.875,147.6973,276.7996,544.0345,7917504.036,49622.9505,249.7447,51.2409,0.0,0.0,0.0,189.5812,195.9849,0.0,0.0
91,47.5,71.25,168.125,519.7407,276.7996,694.9389,7916052.2837,49623.1192,316.4596,54.8632,0.0,0.0,0.0,195.9849,370.6393,0.0,0.0
92,47.5,47.5,168.125,415.2253,276.7996,480.9965,7914543.5161,49623.1089,212.4434,51.9457,0.0,0.0,0.0,370.6393,180.4469,0.0,0.0
93,47.5,23.75,191.875,320.331,276.7996,497.0516,7912939.8542,49622.9058,225.6586,50.7499,0.0,0.0,0.0,180.4469,172.7521,0.0,0.0
94,47.5,47.5,191.875,950.3494,276.7996,512.4507,7911918.7107,49623.9647,238.5918,49.4319,0.0,0.0,0.0,172.7521,164.4011,0.0,0.0
95,47.5,0.0,239.375,47.934,276.7996,411.9354,7910090.1518,49623.1838,180.9962,38.0195,0.0,0.0,0.0,164.4011,111.3859,0.0,0.0
96,47.5,47.5,239.375,592.5072,276.7996,443.1165,7908711.166,49623.5171,206.0448,34.8622,0.0,0.0,0.0,111.3859,95.0669,0.0,0.0
97,47.5,142.5,144.375,321.1782,276.7996,444.1316,7906965.8513,49622.9594,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
98,47.5,47.5,144.375,420.0749,276.7996,421.8027,7905438.1832,49622.9471,189.8572,34.6491,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
99,47.5,71.25,120.625,418.1222,276.7996,373.7749,7903932.3126,49622.9262,156.7388,34.1688,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
100,47.5,0.0,168.125,544.3148,276.7996,396.6073,7902600.1345,49623.2555,173.1354,34.3971,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
101,47.5,0.0,215.625,503.1426,276.7996,490.6118,7901131.7841,49623.2589,239.0899,35.3372,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
102,47.5,23.75,239.375,433.4351,276.7996,370.8507,7899688.7264,49623.4506,156.3364,34.1396,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
103,47.5,0.0,286.875,662.1989,276.7996,443.1165,7898426.9324,49623.4494,206.0448,34.8622,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
104,47.5,71.25,263.125,668.8481,276.7996,624.1316,7897100.5375,49623.4211,289.9025,36.6724,0.0,0.0,0.0,95.0669,276.0821,0.0,0.0
105,47.5,142.5,168.125,345.5979,276.7996,463.7788,7895379.6425,49622.8486,212.6359,35.0688,0.0,0.0,0.0,276.0821,115.7293,0.0,0.0
106,47.5,95.0,120.625,422.7227,276.7996,385.4779,7893854.6223,49622.8432,162.6593,34.2858,0.0,0.0,0.0,115.7293,108.6784,0.0,0.0
107,47.5,23.75,144.375,271.2955,276.7996,435.5779,7892201.9249,49622.3534,196.5501,34.7868,0.0,0.0,0.0,108.6784,111.2784,0.0,0.0
108,47.5,0.0,191.875,378.6808,276.7996,439.0979,7890680.3628,49622.3579,197.6941,34.822,0.0,0.0,0.0,111.2784,114.7984,0.0,0.0
109,47.5,95.0,144.375,403.5185,276.7996,390.3019,7889136.1383,49622.3042,164.2271,34.3341,0.0,0.0,0.0,114.7984,113.5024,0.0,0.0
110,47.5,0.0,191.875,157.4174,276.7996,551.1627,7887345.8128,49621.6297,258.8657,47.9501,0.0,0.0,0.0,113.5024,179.3632,0.0,0.0
111,47.5,0.0,239.375,688.3666,276.7996,511.4289,7886133.9365,49622.3009,229.4153,49.3538,0.0,0.0,0.0,179.3632,187.1293,0.0,0.0
112,47.5,95.0,191.875,369.1397,276.7996,479.1998,7884531.5832,49622.1152,211.0652,50.5925,0.0,0.0,0.0,187.1293,178.6502,0.0,0.0
113,47.5,23.75,215.625,366.7498,276.7996,532.9106,7882950.5901,49621.9118,247.3865,53.2429,0.0,0.0,0.0,178.6502,184.8611,0.0,0.0
114,47.5,95.0,168.125,394.4017,276.7996,504.7465,7881349.7489,49621.7373,228.9662,52.1832,0.0,0.0,0.0,184.8611,180.4469,0.0,0.0
115,47.5,71.25,144.375,463.3758,276.7996,497.0516,7879841.6318,49621.7357,225.6586,50.7499,0.0,0.0,0.0,180.4469,172.7521,0.0,0.0
116,47.5,23.75,168.125,145.5363,276.7996,464.9507,7878086.9252,49621.2024,205.5461,48.9569,0.0,0.0,0.0,172.7521,164.4011,0.0,0.0
117,47.5,0.0,215.625,342.1503,276.7996,615.6854,7876528.8326,49621.0004,281.2371,40.057,0.0,0.0,0.0,164.4011,291.3859,0.0,0.0
118,47.5,47.5,215.625,488.9038,276.7996,443.1165,7875046.2435,49621.0306,206.0448,34.8622,0.0,0.0,0.0,291.3859,95.0669,0.0,0.0
119,47.5,71.25,191.875,663.7687,276.7996,396.6316,7873762.2692,49621.589,173.1387,34.3974,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
120,47.5,47.5,191.875,732.4994,276.7996,493.0527,7872475.7757,49622.0843,239.4258,35.3616,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
121,47.5,95.0,144.375,951.6137,276.7996,421.2749,7871432.1465,49622.6298,189.7845,34.6438,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
122,47.5,71.25,120.625,191.1869,276.7996,372.8573,7869699.3406,49622.0696,156.6125,34.1596,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
123,47.5,23.75,144.375,527.7136,276.7996,419.3618,7868303.0613,49622.0262,189.5213,34.6247,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
124,47.5,0.0,191.875,165.9187,276.7996,418.3507,7866568.737,49621.5246,189.3822,34.6146,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
125,47.5,23.75,215.625,379.3205,276.7996,419.3665,7865024.0646,49621.4686,189.5219,34.6247,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
126,47.5,118.75,144.375,250.2107,276.7996,440.3816,7863255.2824,49620.8847,196.1616,34.8349,0.0,0.0,0.0,95.0669,116.0821,0.0,0.0
127,47.5,47.5,144.375,488.6483,276.7996,443.0288,7861796.1878,49620.868,197.0881,34.8613,0.0,0.0,0.0,116.0821,118.7293,0.0,0.0
128,47.5,47.5,144.375,730.5035,276.7996,483.0779,7860531.4484,49621.4235,229.5958,35.2618,0.0,0.0,0.0,118.7293,111.2784,0.0,0.0
129,47.5,95.0,96.875,464.2567,276.7996,439.0979,7859000.4621,49621.3994,197.6941,34.822,0.0,0.0,0.0,111.2784,114.7984,0.0,0.0
130,47.5,47.5,96.875,813.8266,276.7996,570.3019,7857914.0457,49622.4241,247.9451,36.1341,0.0,0.0,0.0,114.7984,293.5024,0.0,0.0
131,47.5,0.0,144.375,397.7561,276.7996,435.5427,7856411.5589,49622.407,196.5386,34.7865,0.0,0.0,0.0,293.5024,111.2432,0.0,0.0
132,47.5,0.0,191.875,161.331,276.7996,501.2109,7854672.647,49621.8999,225.0231,47.4506,0.0,0.0,0.0,111.2432,176.9113,0.0,0.0
133,47.5,23.75,215.625,659.3971,276.7996,494.0942,7853408.0512,49622.4314,223.7815,49.1805,0.0,0.0,0.0,176.9113,169.7946,0.0,0.0
134,47.5,95.0,168.125,528.2562,276.7996,544.6715,7851893.5645,49622.4059,258.7559,51.2472,0.0,0.0,0.0,169.7946,172.872,0.0,0.0
135,47.5,118.75,96.875,253.6261,276.7996,461.6606,7850175.6977,49621.8274,197.8179,52.5304,0.0,0.0,0.0,172.872,184.8611,0.0,0.0
136,47.5,0.0,144.375,695.5472,276.7996,504.7465,7848971.002,49622.5226,228.9662,52.1832,0.0,0.0,0.0,184.8611,180.4469,0.0,0.0
137,47.5,47.5,144.375,541.7203,276.7996,520.8016,7847541.2294,49622.3195,242.1815,50.9874,0.0,0.0,0.0,180.4469,172.7521,0.0,0.0
138,47.5,71.25,120.625,583.4159,276.7996,488.7007,7846153.1524,49622.4608,222.069,49.1944,0.0,0.0,0.0,172.7521,164.4011,0.0,0.0
139,47.5,23.75,144.375,276.2134,276.7996,435.6854,7844505.373,49621.9106,197.5191,38.257,0.0,0.0,0.0,164.4011,111.3859,0.0,0.0
140,47.5,47.5,144.375,366.4345,276.7996,371.8665,7842971.5646,49621.8862,156.4762,34.1497,0.0,0.0,0.0,111.3859,95.0669,0.0,0.0
141,47.5,23.75,168.125,683.3138,276.7996,444.1316,7841707.1354,49622.4269,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
142,47.5,71.25,144.375,545.1829,276.7996,398.0527,7840304.5754,49622.2346,173.3343,34.4116,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
143,47.5,23.75,168.125,215.6041,276.7996,601.2749,7838596.1866,49621.6766,273.5025,36.4438,0.0,0.0,0.0,97.5031,276.9753,0.0,0.0
144,47.5,47.5,168.125,555.5612,276.7996,467.8573,7837156.5049,49621.676,222.704,35.1096,0.0,0.0,0.0,276.9753,96.0578,0.0,0.0
145,47.5,23.75,191.875,674.3634,276.7996,395.6118,7835930.6253,49622.3753,172.9984,34.3872,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
146,47.5,95.0,144.375,281.5349,276.7996,465.8507,7834169.4173,49621.7995,222.4279,35.0896,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
147,47.5,0.0,191.875,222.0367,276.7996,439.3665,7832491.2111,49621.284,196.0219,34.8247,0.0,0.0,0.0,94.0511,115.0669,0.0,0.0
148,47.5,71.25,168.125,306.3938,276.7996,395.8816,7830873.612,49620.532,164.0909,34.3899,0.0,0.0,0.0,115.0669,119.0821,0.0,0.0
149,47.5,71.25,144.375,311.2359,276.7996,469.3788,7829189.605,49619.9692,214.4559,35.1248,0.0,0.0,0.0,119.0821,121.3293,0.0,0.0
150,47.5,71.25,120.625,758.8075,276.7996,415.3479,7828000.6696,49620.687,181.1712,34.5845,0.0,0.0,0.0,121.3293,114.7984,0.0,0.0
151,47.5,23.75,144.375,548.045,276.7996,437.8019,7826624.7217,49621.0376,197.2729,34.8091,0.0,0.0,0.0,114.7984,113.5024,0.0,0.0
152,47.5,47.5,144.375,977.5611,276.7996,459.2927,7825630.7898,49622.2981,213.0615,35.024,0.0,0.0,0.0,113.5024,111.2432,0.0,0.0
153,47.5,0.0,191.875,365.0259,276.7996,409.3409,7824119.3228,49622.2759,179.2189,34.5245,0.0,0.0,0.0,111.2432,108.7913,0.0,0.0
154,47.5,95.0,144.375,726.2738,276.7996,483.8762,7822850.3537,49622.7913,219.3893,47.2772,0.0,0.0,0.0,108.7913,159.5766,0.0,0.0
155,47.5,0.0,191.875,428.5867,276.7996,488.3159,7821378.6975,49622.8266,221.9036,49.1227,0.0,0.0,0.0,159.5766,164.0164,0.0,0.0
156,47.5,23.75,215.625,172.8884,276.7996,677.1715,7819627.593,49622.236,309.4281,52.5722,0.0,0.0,0.0,164.0164,352.872,0.0,0.0
157,47.5,71.25,191.875,502.377,276.7996,485.4106,7818182.2271,49622.2623,214.3408,52.7679,0.0,0.0,0.0,352.872,184.8611,0.0,0.0
158,47.5,71.25,168.125,210.6674,276.7996,480.9965,7816445.1516,49621.7033,212.4434,51.9457,0.0,0.0,0.0,184.8611,180.4469,0.0,0.0
159,47.5,23.75,191.875,203.673,276.7996,544.5516,7814677.3316,49621.1283,258.7044,51.2249,0.0,0.0,0.0,180.4469,172.7521,0.0,0.0
160,47.5,23.75,215.625,410.2073,276.7996,488.7007,7813163.546,49621.0329,222.069,49.1944,0.0,0.0,0.0,172.7521,164.4011,0.0,0.0
161,47.5,95.0,168.125,810.5202,276.7996,411.9354,7812002.5733,49621.7243,180.9962,38.0195,0.0,0.0,0.0,164.4011,111.3859,0.0,0.0
162,47.5,47.5,168.125,333.7414,276.7996,395.6165,7810412.3217,49620.9574,172.9991,34.3872,0.0,0.0,0.0,111.3859,95.0669,0.0,0.0
163,47.5,0.0,215.625,742.1714,276.7996,444.1316,7809230.5001,49621.7148,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
164,47.5,23.75,239.375,641.489,276.7996,445.5527,7807924.2462,49622.0733,206.38,34.8866,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
165,47.5,95.0,191.875,299.4823,276.7996,445.0249,7806204.7356,49621.5555,206.3074,34.8813,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
166,47.5,47.5,191.875,176.3808,276.7996,396.6073,7804457.1234,49620.9775,173.1354,34.3971,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
