day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1073332.8809,42491.835,269.9103,42.6306,1026.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,82.0,264.6474,1071357.6617,42428.4163,180.9415,73.8638,2414.706,0.0,0.0,0.0
2,52.5,0.0,140.0,179.664,93.8,335.7752,1069343.4573,42359.3881,243.4318,89.3319,3017.1,0.0,906.156,0.0
3,60.0,0.0,200.0,106.1488,98.76,343.7479,1067232.7124,42289.7846,237.6514,91.1556,3017.1,0.0,2414.706,0.0
4,55.0,20.0,235.0,166.7018,97.752,1391.3389,1065148.1224,42220.392,733.7381,101.0789,3017.1,1026.84,2896.416,0.0
5,50.0,43.0,242.0,219.9724,95.5504,2233.6291,1063650.013,42172.5284,1128.815,108.4899,3017.1,2414.706,1990.26,529.0185
6,45.0,52.12,234.88,77.12,91.223,2185.5338,1062796.3477,42154.0485,1104.9535,106.1981,3017.1,3017.1,367.8422,1660.431
7,40.0,25.6,249.28,391.5294,86.2446,2120.4779,1062537.7483,42144.1724,1025.2834,83.0362,1655.4105,3017.1,0.0,2791.8435
8,47.5,50.0,246.78,125.5766,91.2489,2143.7181,1061775.6005,42129.361,984.8279,75.5997,135.6579,3017.1,0.0,3913.7864
9,52.5,27.824,271.456,216.1405,95.6249,2128.4213,1060996.1699,42109.6341,970.2797,105.6518,227.1875,3017.1,9.7201,3536.6489
10,60.0,50.0,281.456,73.1245,99.125,2121.7064,1060041.8756,42089.6127,957.7948,124.8446,280.0,3017.1,65.1577,3159.5114
11,55.0,25.5648,310.8912,218.0922,97.825,2200.0252,1057823.0621,42013.5097,1006.2198,132.258,280.0,1655.4105,127.6478,2782.3739
12,50.0,46.2259,314.6653,285.3696,95.565,2271.6978,1054070.0205,41873.1073,1038.2201,146.6014,280.0,135.6579,93.12,2405.2364
13,45.0,87.4942,272.1711,112.519,91.226,2296.9772,1050315.024,41738.5741,1045.8499,132.5475,205.6295,227.1875,32.7549,1937.529
14,40.0,54.125,258.0461,257.3561,86.2452,2268.401,1047008.7033,41612.1838,1068.6855,108.5273,1091.3733,280.0,0.0,310.6749
15,47.5,0.0,305.5461,440.35,91.249,668.5759,1045349.3709,41555.2125,388.4575,92.3138,2433.0022,280.0,0.0,69.8864
16,52.5,25.0,333.0461,143.4572,95.6249,398.1402,1043493.2621,41496.3126,277.0655,95.5475,3017.1,280.0,904.203,63.431
17,60.0,45.6226,347.4235,232.0991,99.125,352.04,1041660.5157,41434.5564,240.9503,92.1859,3018.8738,205.6295,2412.753,53.8746
18,55.0,124.6759,277.7476,301.6632,97.825,1372.909,1039689.2412,41367.9007,727.598,101.1643,3030.1708,1091.3733,2903.9298,47.6246
19,50.0,25.565,302.1826,221.1941,95.565,2254.288,1038207.4391,41321.5445,1147.5988,109.1672,3040.5502,2433.0022,1999.7267,568.4401
20,45.0,0.0,347.1826,2145.1929,91.226,2235.2397,1039424.2606,41380.0995,1143.0675,107.3521,3049.934,3017.1,377.3114,1691.7156
21,40.0,75.3725,311.8101,1256.0736,86.2452,2158.1073,1039944.5774,41409.44,1044.4583,78.734,1671.7314,3018.8738,2.893,2805.7652
22,47.5,50.9495,308.3606,76.2284,91.249,2158.9592,1039129.9615,41392.1547,978.2459,57.1419,95.471,3030.1708,0.0,3921.303
23,52.5,98.1245,262.7361,429.8174,95.6249,2215.8037,1038429.9749,41370.3918,1011.1472,70.1932,122.7043,3040.5502,9.7201,3544.1656
24,60.0,0.0,322.7361,245.8677,83.6153,2236.2598,1038721.6466,41388.3442,1018.3617,71.1443,108.6891,3049.934,28.7008,2238.2634
25,55.0,0.0,377.7361,23.5188,72.825,2106.7704,1038224.4539,41375.4743,942.9846,81.6177,162.644,1671.7314,15.2297,345.4562
26,50.0,117.4366,310.2994,347.7285,84.5478,1431.4328,1036047.5275,41290.6542,626.287,95.8352,197.2492,95.471,0.0,0.0
27,45.0,68.7356,286.5638,201.6818,68.113,265.2149,1035974.3512,41290.2514,93.5413,78.3307,160.0,122.7043,0.0,10.4876
28,40.0,23.113,303.4508,2232.3335,74.9445,819.5603,1036756.6383,41320.8863,369.3668,84.4211,180.0,108.6891,14.2512,0.0
29,47.5,29.125,321.8258,232.1123,72.7855,538.3116,1036188.2372,41302.2267,230.6115,88.7619,177.8562,162.644,0.0,0.0
