day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,26166.9329,40.0,340.166,867299.4153,1415.2206,1819.5693,808.6975,4043.4874,1856.4533,93.6444,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,43.75,43.75,26326.9329,38.0,178.1697,917448.2183,1511.3188,1943.1241,863.6107,4318.0536,790.6744,2.5492,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,26.25,70.0,25582.2929,49.6,137.3215,966470.3707,1606.7845,2065.8657,918.1625,4590.8127,636.2944,2.375,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,130.0,0.0,25792.2929,57.92,170.6787,1015249.5724,1702.2906,2188.6593,972.7375,4863.6873,800.479,2.8766,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,55.0,0.0,25689.8429,55.584,75.8322,1064184.8498,1797.7347,2311.3732,1027.277,5136.3848,278.6292,1.881,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25783.8449,51.1168,66.3451,1113398.1999,1893.3041,2434.2482,1081.8881,5409.4404,237.3542,1.6959,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25655.0429,46.2234,56.4298,1162683.4279,1988.8344,2557.0727,1136.4768,5682.3839,194.7961,1.4979,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25571.2529,41.2447,46.4289,1211660.2961,2083.9827,2679.4063,1190.8473,5954.2363,151.9814,1.2973,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25618.8189,46.2489,146.4555,1260387.2322,2179.1006,2801.7008,1245.2003,6226.0017,695.7771,2.3986,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25621.5853,51.2498,138.9787,1308929.5693,2274.1901,2923.9587,1299.5372,6497.686,641.2605,2.4249,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25698.4758,58.25,171.0101,1357243.5252,2369.3141,3046.261,1353.8938,6769.4689,801.4722,2.8866,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25609.1674,55.65,75.8985,1405666.9842,2464.4044,3168.52,1408.2311,7041.1555,278.8279,1.883,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25752.6928,51.13,66.3583,1454420.0964,2559.5709,3290.8769,1462.6119,7313.0597,237.3939,1.6963,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25637.6679,46.226,56.4324,1503259.2751,2654.7415,3413.2391,1516.9951,7584.9757,194.8041,1.498,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25606.0568,41.2452,62.1638,1552255.1923,2749.8873,3535.5694,1571.3642,7856.8208,158.2768,1.4547,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
15,47.5,47.5,0.0,25565.5683,46.249,221.564,1600853.7651,2844.9583,3657.8035,1625.6905,8128.4523,725.8208,3.1497,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
16,52.5,52.5,0.0,25671.137,51.2498,222.2084,1649362.4233,2940.0411,3780.0529,1680.0235,8400.1175,674.5524,3.2572,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
17,60.0,60.0,0.0,25724.4083,58.25,265.6089,1697607.7127,3035.1126,3902.2876,1734.3501,8671.7503,839.314,3.8578,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
18,55.0,55.0,0.0,25743.7028,55.65,166.2764,1746075.3292,3130.2182,4024.5662,1788.6961,8943.4805,314.9849,2.8522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
19,50.0,50.0,0.0,24889.9489,51.13,149.3955,1793882.6604,3224.6746,4146.0102,1842.6712,9213.356,270.6142,2.5868,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
20,45.0,45.0,0.0,24775.5732,46.226,131.5053,1839825.6982,3318.8299,4267.0671,1896.4743,9482.3713,224.8381,2.3031,0.0,0.0,0.0,0.0,23098.7995,0.0,0.0
21,40.0,40.0,0.0,24641.6607,41.2452,113.4133,1862748.1972,3360.1972,4320.2536,1920.1127,9600.5635,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24794.8395,46.249,221.5659,1885518.2666,3401.6506,4373.5507,1943.8003,9719.0017,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24607.5367,51.2498,222.2105,1907905.5499,3442.9353,4426.6311,1967.3916,9836.9579,674.5587,3.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24828.9064,58.25,265.6104,1930197.5633,3484.3302,4479.8531,1991.0458,9955.2291,839.3185,3.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24693.7421,55.65,166.2764,1952557.4463,3525.617,4532.9361,2014.6383,10073.1913,314.9849,2.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24943.6696,51.13,149.3955,1975360.7255,3567.1797,4586.3739,2038.3884,10191.9419,270.6142,2.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
