day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,40.0,0.0,0.0,40.0,546.7648,37359.3644,1190.6808,50.1302,37.9758,785.472,0.0,0.0
1,39.6,39.6,0.0,77.952,39.68,231.2771,35830.5034,1140.6395,87.0891,58.2607,1969.4908,0.0,0.0
2,39.2,39.2,0.0,0.0,39.296,197.9086,34157.02,1086.9401,138.5292,83.9796,3286.549,0.0,0.0
3,42.8,42.8,0.0,142.6999,42.0992,211.1848,32490.5917,1028.925,147.5217,89.5202,3499.8359,0.0,1214.8702
4,46.4,46.4,0.0,153.4707,45.5398,1030.157,30675.3994,968.8634,173.7763,99.1382,3499.8359,785.472,1969.3708
5,50.0,50.0,0.0,230.7297,48.6001,2250.8107,28776.4412,903.1379,213.1623,112.6016,3499.8359,1969.4908,1651.8115
6,50.4,50.4,0.0,318.0889,47.64,3545.8858,27054.8251,847.2534,243.0102,119.5567,3218.038,3286.549,231.7878
7,50.8,50.8,0.0,265.5783,46.168,3788.229,25356.112,787.8933,180.9453,88.3849,1445.9112,3499.8359,0.0
8,47.2,27.2,20.0,102.9247,44.5936,2863.2055,24555.5327,770.0459,101.4124,65.0462,209.8274,3499.8359,0.0
9,43.6,17.6,46.0,339.2993,42.9987,1631.7813,25345.975,802.7706,60.6296,67.9106,139.0006,3499.8359,14.2304
10,40.0,82.88,3.12,343.613,40.8917,1327.6124,26214.1147,834.7677,51.1413,73.9223,171.8001,3218.038,63.2144
11,39.6,17.6,25.12,252.3187,39.8583,1356.3227,25196.3296,787.7671,52.438,84.4767,200.0,1445.9112,100.5008
12,39.2,64.32,0.0,4465.2304,39.3317,1574.6079,26794.8533,845.8687,60.6796,95.4222,200.0,209.8274,111.9306
13,42.8,42.8,0.0,2182.0181,42.1063,1743.8823,25773.8001,821.5285,65.6238,108.1936,200.0,139.0006,57.1426
14,46.4,46.4,0.0,91.0467,45.5413,1849.4273,22463.1925,709.3509,66.3984,100.1041,161.2296,171.8001,15.1954
15,50.0,50.0,0.0,2759.7647,48.6003,1385.3053,22189.2748,707.8104,74.9805,84.1181,729.0573,200.0,0.0
16,50.4,50.4,0.0,889.6505,47.6401,446.5158,21052.0395,652.4331,102.4205,78.6176,2165.0247,200.0,0.0
17,50.8,45.4072,5.3928,1044.0057,46.168,261.4182,20364.1212,639.9781,143.8004,89.9547,3357.2421,200.0,281.7978
18,47.2,19.2,33.3928,1974.8881,44.5936,274.0351,20694.0693,645.3957,150.6049,91.3853,3502.4731,161.2296,1510.6919
19,43.6,42.6,34.3928,406.8014,42.9987,937.8459,19450.1704,601.8455,172.4781,97.6287,3512.6231,729.0573,2115.1115
20,40.0,16.0,58.3928,3891.3812,40.8917,2411.9191,21795.6384,708.7463,219.4193,111.6919,3520.1359,2165.0247,1108.1219
21,39.6,17.6,80.3928,1571.4803,39.8583,3583.2875,21781.3811,712.7634,213.9657,106.9084,2446.0987,3357.2421,81.942
22,39.2,65.2384,54.3544,1390.3912,39.3317,3699.8431,21471.5577,710.3698,134.7737,78.7532,375.8164,3502.4731,17.251
23,42.8,67.4999,29.6545,1909.0177,42.1063,1921.7161,23348.5928,774.3429,68.0532,65.6073,121.4209,3512.6231,30.4244
24,46.4,42.8997,33.1548,220.1842,45.5413,1726.8683,23641.5177,784.7614,63.4063,71.2829,165.4235,3520.1359,66.7616
25,50.0,49.0,34.1548,248.4623,48.6003,1858.6382,22630.0634,749.0306,69.0747,91.6803,205.0052,2446.0987,81.4792
26,50.4,47.4,37.1548,1724.6171,47.6401,1813.8706,21139.2562,691.8541,67.4367,100.0082,202.5312,375.8164,95.3327
27,50.8,41.2997,46.6551,268.9828,46.168,1776.2492,18087.0123,589.4436,67.1041,103.9898,200.0,121.4209,86.5478
28,47.2,19.2,74.6551,1730.552,44.5936,1683.058,16767.7953,545.9331,61.6601,93.5756,157.7287,165.4235,72.8829
29,43.6,42.092,76.1631,3693.4918,42.9987,666.2346,18558.654,615.7144,65.0167,90.5914,1058.1297,205.0052,16.5564
