day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
10,3.80397,11288.958339,266.43609,242.503776,2.396445,46.084546,2.100798,1931.908454,0.332615,0.253748,1.785112,0.462777,0.098886,0.008489,0.008334,0.272308,0.0129,0.508531,278.811997,250.507997,2.258001,83.054932,620.449976
11,3.857224,10241.424308,270.244146,225.143827,2.258781,51.732943,2.089919,1905.612059,0.331312,0.226345,1.951716,0.417105,0.099393,0.009422,0.008301,0.276066,0.011074,0.513609,256.313597,228.009597,2.010518,73.920581,626.925195
12,3.52768,12854.113214,267.412156,227.479843,2.109443,47.740561,1.939263,2230.626113,0.29802,0.288702,1.793581,0.375491,0.089406,0.009605,0.009499,0.245271,0.01299,0.471995,257.509917,207.509917,2.023678,75.747711,560.342234
13,3.566766,13450.932108,269.006398,207.073445,1.94762,52.701707,1.93276,2033.608096,0.262779,0.262272,2.011888,0.33144,0.091014,0.008724,0.009633,0.212674,0.013258,0.478694,253.694781,210.809981,2.059979,66.937537,629.518608
14,3.566755,12123.330895,247.005119,185.072165,1.91588,48.037436,1.75675,1821.191945,0.303301,0.2336,2.003853,0.283654,0.10317,0.007768,0.010648,0.177312,0.013376,0.481658,230.154794,187.269994,1.801039,77.087217,623.542122
15,3.853457,12877.083192,261.900064,184.111935,1.85878,47.698317,1.737292,1909.704456,0.303301,0.310917,1.811003,0.232904,0.10317,0.008677,0.009633,0.206604,0.013258,0.430908,205.154794,162.269994,1.526039,76.88097,618.8
16,3.457275,11510.937224,239.260013,161.471884,2.002484,42.898626,1.556172,2341.462456,0.262701,0.280467,1.811003,0.272488,0.09099,0.007662,0.008618,0.169049,0.013176,0.380158,187.269994,180.154794,2.026864,66.73097,618.8
17,3.499835,11223.210505,218.092003,157.583873,2.15843,46.041597,1.920001,2137.091287,0.262701,0.250017,1.618153,0.221738,0.07881,0.006647,0.008618,0.169049,0.015088,0.329408,162.269994,155.154794,1.751864,66.73097,537.6
18,3.758908,11272.256236,198.498401,137.990271,2.182588,41.887754,1.913908,2430.656485,0.338542,0.249398,1.425303,0.322207,0.06663,0.005632,0.007603,0.169049,0.013058,0.329408,162.269994,180.154794,1.476864,56.58097,537.6
19,3.443945,10186.177449,180.49968,138.807551,2.039858,42.061017,2.097599,2256.883915,0.297942,0.218948,1.583438,0.271457,0.06663,0.006454,0.006588,0.274999,0.01685,0.278658,137.269994,237.269994,1.751864,75.053841,618.8
20,3.460748,12982.338955,165.601536,146.007935,2.096958,38.584271,1.966401,2098.54901,0.332059,0.219567,1.394507,0.26741,0.066878,0.00546,0.007502,0.350872,0.016526,0.228939,144.893191,212.777991,1.482452,65.110088,539.249976
21,3.156963,13020.883698,148.241587,228.647986,1.959293,48.720991,1.827521,1930.9436,0.336121,0.222613,1.577279,0.320274,0.055917,0.005541,0.008559,0.35463,0.016526,0.278068,153.009597,240.279591,1.78497,103.314662,626.925195
22,3.184514,12932.057803,199.003199,209.815996,1.971779,48.544338,1.808063,1749.126049,0.383205,0.284975,1.600731,0.427944,0.045929,0.005723,0.008608,0.323835,0.016891,0.429287,182.509917,251.89511,1.834473,94.991791,633.417039
23,3.212423,12837.054864,178.596801,190.911198,1.809956,44.218181,1.788802,2143.35975,0.388564,0.258545,1.626188,0.383893,0.035357,0.005857,0.008559,0.291238,0.017118,0.430908,210.809981,230.195174,2.33497,86.181617,562.935647
24,3.583276,11509.453651,156.595522,187.00192,1.803348,44.218181,1.756782,1930.9436,0.427473,0.229873,1.618153,0.336107,0.069923,0.004902,0.008618,0.255876,0.015206,0.383122,187.269994,206.655187,2.07603,76.624383,623.542122
25,3.170291,10085.367008,158.00128,243.139731,1.795734,48.007,1.699177,1703.089784,0.386873,0.288376,1.618153,0.386857,0.091964,0.005714,0.008618,0.218321,0.015206,0.383122,187.269994,181.655187,2.323512,93.694464,542.342122
26,3.418616,10046.822253,154.861548,240.0,1.616198,47.361153,1.687401,1620.277435,0.461639,0.257926,1.425303,0.383893,0.091964,0.004699,0.007603,0.216128,0.015206,0.477923,162.269994,187.777991,2.549009,86.181617,618.8
27,3.048193,8769.502179,133.693538,218.83199,1.603713,46.35028,1.518057,1415.906265,0.45433,0.254879,1.232453,0.378815,0.124704,0.004699,0.006588,0.178573,0.01683,0.427173,187.269994,187.269994,2.818421,76.031617,618.8
28,3.71803,8914.786257,166.399744,199.238388,1.586,50.88,1.537318,1454.589379,0.45433,0.285329,1.232453,0.422866,0.112524,0.004699,0.005573,0.173615,0.0148,0.418037,168.392797,162.269994,2.543421,65.881617,618.8
29,3.77349,10845.80747,148.401024,199.238388,1.9032,47.064271,1.550078,1763.552709,0.41373,0.279848,1.365131,0.372116,0.112524,0.004699,0.005553,0.237002,0.01277,0.367287,168.392797,137.269994,2.78212,55.731617,618.8
