day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,666.5439,1071012.4675,42453.7876,315.7843,41.5393,918.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1069102.2082,42390.3715,176.5792,71.6433,2306.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1066955.158,42321.4353,228.5825,88.7503,3017.1,0.0,798.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1064963.9861,42252.5042,231.4983,88.9505,3017.1,0.0,2306.706
4,55.0,0.0,255.0,149.2,94.928,1280.3496,1062898.1049,42183.57,690.323,98.6229,3017.1,918.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2650.2737,1060832.2228,42114.6357,1323.3301,112.3284,3017.1,2306.706,2098.26
6,45.0,43.0,264.0,199.2,91.223,3366.9463,1058928.3449,42050.9025,1665.916,117.9398,3017.1,3017.1,475.8422
7,40.0,0.0,304.0,205.002,86.2446,3292.2263,1057337.0699,41994.0373,1572.3727,89.2017,1720.2507,3017.1,0.0
8,47.5,75.0,276.5,141.9822,91.2489,3292.0638,1055417.9819,41930.2717,1497.0292,58.8294,98.5304,3017.1,0.0
9,52.5,25.0,304.0,223.2923,95.0,1948.7755,1054831.0984,41917.7409,875.9456,44.9729,0.0,3017.1,0.0
10,60.0,25.0,339.0,170.7581,95.0,1866.4904,1054273.966,41909.1566,841.421,44.1501,0.0,3017.1,0.0
11,55.0,75.0,319.0,272.4462,95.0,1873.3813,1052464.7814,41848.6922,846.215,44.219,0.0,1720.2507,0.0
12,50.0,23.113,345.887,117.9072,95.0,1739.6919,1049064.914,41727.8594,779.6492,57.755,87.4403,98.5304,0.0
13,45.0,91.8601,299.027,1223.2851,91.226,1627.0822,1046859.025,41648.8011,740.3921,83.922,179.8923,0.0,0.0
14,40.0,43.7471,295.2799,199.9315,86.2452,543.2026,1044950.856,41583.2162,278.1337,97.3392,1118.8429,0.0,62.3827
15,47.5,0.0,342.7799,3380.8735,91.249,253.6919,1046366.9312,41655.5337,199.8763,122.9133,2514.2227,0.0,154.8808
16,52.5,75.0,320.2799,362.2155,95.0,306.0225,1044582.0642,41590.6088,235.6548,151.0393,3217.1,87.4403,973.1131
17,60.0,73.113,307.1669,121.5359,95.0,421.599,1042535.2803,41525.6832,291.802,166.0714,3217.1,179.8923,2401.7709
18,55.0,25.0,337.1669,320.504,95.0,1398.3964,1040697.7306,41460.7754,755.733,174.9385,3208.0466,1118.8429,2903.9298
19,50.0,48.113,339.0539,183.355,95.0,2722.6549,1038771.0402,41396.6515,1355.4191,156.3656,3118.1966,2514.2227,2098.2571
20,45.0,116.8716,267.1822,243.8145,91.226,3370.1139,1037034.7374,41337.4482,1651.1957,131.5182,3037.4,3217.1,478.474
21,40.0,0.0,307.1822,3168.3016,86.2452,3283.8541,1038615.134,41409.2651,1572.033,89.524,1740.5507,3217.1,11.0051
22,47.5,45.6226,309.0596,312.3803,91.249,3432.2998,1036946.5321,41353.0252,1598.7465,60.6378,118.8305,3208.0466,16.9952
23,52.5,98.113,263.4466,3325.5031,95.0,1927.1856,1039511.433,41464.6853,859.8409,45.163,20.3,3118.1966,13.5968
24,60.0,25.0,298.4466,156.6548,74.8309,575.4027,1041688.4758,41557.2811,238.642,24.0873,20.3,3037.4,3.4468
25,55.0,48.113,305.3336,505.5689,74.6609,518.9733,1042963.0077,41611.9127,201.6462,23.3253,13.5968,1740.5507,0.0
26,50.0,68.7471,286.5865,209.4985,79.3204,825.7626,1041660.3769,41566.7026,353.4974,35.4692,43.393,118.8305,0.0
27,45.0,0.0,331.5865,191.5833,68.113,184.8443,1041623.8039,41564.8263,58.8423,40.1005,86.1721,20.3,0.0
28,40.0,4.6609,366.9256,249.4936,74.9445,769.0265,1040403.8478,41518.2394,336.0152,54.0929,100.0,20.3,27.4173
29,47.5,48.1245,366.301,140.4831,68.1245,178.6659,1040267.4713,41516.3174,56.9881,44.9788,100.0,13.5968,73.6664
