day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,50.0,608.1799,1067343.2119,42310.4065,295.7663,53.2742,1328.55,0.0,0.0
1,47.5,0.0,87.5,81.2,152.6,351.6972,1065276.2996,42241.4311,241.6539,91.9698,2837.1,0.0,0.0
2,52.5,0.0,140.0,25.0,157.73,381.873,1063128.0956,42172.4486,269.1988,96.4261,3017.1,0.0,1328.55
3,60.0,0.0,200.0,187.4,157.9865,382.1318,1061142.287,42103.4726,269.3464,96.4564,3017.1,0.0,2837.1
4,55.0,0.0,255.0,156.2,157.9993,1760.6948,1059075.2782,42034.4932,922.0474,110.2434,3017.1,1328.55,3017.1
5,50.0,50.0,255.0,181.2,158.0,3244.2454,1057008.2694,41965.5139,1606.2819,125.079,3017.1,2837.1,1688.55
6,45.0,50.0,250.0,206.2,158.0,3449.2454,1054941.2605,41896.5345,1707.3924,127.129,3017.1,3017.1,180.0
7,40.0,0.0,290.0,205.002,158.0,3319.2454,1053053.0537,41830.7592,1588.0014,112.8654,1768.55,3017.1,0.0
8,47.5,75.0,262.5,156.2,158.0,3274.2454,1051086.0449,41765.7798,1505.6009,111.261,360.0,3017.1,0.0
9,52.5,25.0,290.0,156.2,158.0,1995.6954,1050447.586,41753.9425,916.0773,101.2792,200.0,3017.1,80.0
10,60.0,50.0,300.0,231.4,158.0,1865.6954,1049989.3272,41749.3131,867.1443,99.9792,200.0,3017.1,180.0
11,55.0,75.0,280.0,370.4,158.0,1870.6954,1048391.5184,41691.5414,849.6308,112.0366,200.0,1768.55,200.0
12,50.0,25.0,305.0,183.1793,158.0,1970.6954,1045147.9389,41574.4288,892.9608,128.0459,200.0,360.0,120.0
13,45.0,0.0,350.0,1565.95,158.0,2030.6954,1043092.13,41502.6527,934.5218,131.6477,200.0,200.0,20.0
14,40.0,175.0,215.0,436.076,158.0,672.1454,1041089.9972,41431.0976,335.5502,119.0184,1448.55,200.0,0.0
15,47.5,0.0,262.5,3476.9075,158.0,542.1454,1042433.6959,41494.2308,348.0262,115.8709,2857.1,200.0,0.0
16,52.5,25.0,290.0,237.4538,158.0,427.1454,1040627.9408,41432.4569,295.4127,99.9098,3017.1,200.0,1328.55
17,60.0,110.0,240.0,231.5045,158.0,394.4454,1038763.9365,41371.4898,279.5262,96.635,3019.8,200.0,2837.1
18,55.0,75.0,220.0,339.3265,158.0,1750.5454,1036935.2041,41307.331,921.1651,110.399,3029.95,1448.55,3017.1
19,50.0,0.0,270.0,158.1993,158.0,3209.0954,1034950.3446,41240.1611,1588.3047,125.1335,3037.4,2857.1,1691.25
20,45.0,0.0,315.0,372.475,158.0,3439.0954,1033109.7607,41171.2018,1706.8077,127.4335,3037.4,3017.1,192.85
21,40.0,115.0,240.0,3321.3,158.0,3286.7954,1034258.0019,41226.1112,1570.3958,112.9469,1788.85,3019.8,20.3
22,47.5,75.0,212.5,289.5008,158.0,3301.9454,1032409.4439,41161.1486,1524.1769,111.944,380.3,3029.95,17.6
23,52.5,0.0,265.0,346.1704,158.0,2030.8454,1031971.1054,41149.3501,935.6784,102.0367,220.3,3037.4,87.45
24,60.0,25.0,300.0,100.0426,158.0,1850.8454,1031441.6392,41144.7116,851.8524,100.1827,217.6,3037.4,180.0
25,55.0,25.0,330.0,592.3374,158.0,1930.8454,1030075.9178,41087.1864,886.1104,112.7871,207.45,1788.85,200.0
26,50.0,175.0,205.0,439.4307,158.0,1978.1454,1026951.4396,40971.0791,893.9859,128.1204,200.0,380.3,120.0
27,45.0,25.0,225.0,184.2698,158.0,2015.6954,1023524.2506,40845.8104,919.0193,131.4977,200.0,220.3,20.0
28,40.0,25.0,240.0,2012.4647,158.0,687.1454,1023251.1065,40836.0062,351.0527,119.1684,1448.55,217.6,0.0
29,47.5,25.0,262.5,1640.8726,138.5936,429.1632,1024236.759,40881.3486,237.4775,82.5325,1676.0766,207.45,0.0
