day,node_id,item_id,stock_end_of_day
0,SDC-1450,item:007923,2935.04
0,SDC-1450,item:021081,491700.0
0,SDC-1450,item:693055,154.285714
0,SDC-1450,item:773474,0.0
0,SDC-VD0500655A,item:002612,35.915501
0,SDC-VD0505677A,item:099439,34.310025
0,SDC-VD0508918A,item:730384,29.375
0,SDC-VD0514881A,item:016332,35.436066
0,SDC-VD0518684A,item:001893,34.981752
0,SDC-VD0519670A,item:001848,34.874568
0,SDC-VD0519670A,item:029313,35.946408
0,SDC-VD0520115A,item:708073,30.857143
0,SDC-VD0520132A,item:038005,30.857143
0,SDC-VD0520132A,item:049371,30.900031
0,SDC-VD0525412A,item:333362,0.0
0,SDC-VD0901566A,item:338928,4.75
0,SDC-VD0910216A,item:001893,30.857143
0,SDC-VD0910216A,item:002612,34.817017
0,SDC-VD0914320A,item:055703,35.943444
0,SDC-VD0914360C,item:338929,0.0
0,SDC-VD0914690A,item:042342,0.0
0,SDC-VD0949099A,item:021081,0.0
0,SDC-VD0951020A,item:001757,32.82102
0,SDC-VD0951020A,item:001848,35.517672
0,SDC-VD0960508A,item:021081,0.0
0,SDC-VD0964290A,item:055703,35.975762
0,SDC-VD0972460A,item:021081,0.0
0,SDC-VD0975221A,item:021081,0.0
0,SDC-VD0989480A,item:426331,30.857143
0,SDC-VD0990780A,item:002612,35.662005
0,SDC-VD0993480A,item:344135,4.75
0,SDC-VD1091642A,item:001893,31.978625
0,SDC-VD1091642A,item:002612,35.915501
0,SDC-VD1095770A,item:734545,31.84
0,SDC-VD1096202A,item:039668,35.9662
1,SDC-1450,item:007923,2860.336
1,SDC-1450,item:021081,491699.67816
1,SDC-1450,item:693055,128.571429
1,SDC-1450,item:773474,0.0
1,SDC-VD0500655A,item:002612,35.913167
1,SDC-VD0505677A,item:099439,34.263335
1,SDC-VD0508918A,item:730384,22.75
1,SDC-VD0514881A,item:016332,35.42486
1,SDC-VD0518684A,item:001893,34.96401
1,SDC-VD0519670A,item:001848,34.854958
1,SDC-VD0519670A,item:029313,35.945474
1,SDC-VD0520115A,item:708073,30.405385
1,SDC-VD0520132A,item:038005,25.714286
1,SDC-VD0520132A,item:049371,30.86548
1,SDC-VD0525412A,item:333362,0.0
1,SDC-VD0901566A,item:338928,0.0
1,SDC-VD0910216A,item:001893,30.732947
1,SDC-VD0910216A,item:002612,34.784334
1,SDC-VD0914320A,item:055703,35.942137
1,SDC-VD0914360C,item:338929,0.0
1,SDC-VD0914690A,item:042342,0.0
1,SDC-VD0949099A,item:021081,0.0
1,SDC-VD0951020A,item:001757,32.783668
1,SDC-VD0951020A,item:001848,35.509268
1,SDC-VD0960508A,item:021081,0.0
1,SDC-VD0964290A,item:055703,35.975202
1,SDC-VD0972460A,item:021081,0.0
1,SDC-VD0975221A,item:021081,0.0
1,SDC-VD0989480A,item:426331,28.2395
1,SDC-VD0990780A,item:002612,35.652667
1,SDC-VD0993480A,item:344135,0.0
1,SDC-VD1091642A,item:001893,31.943141
1,SDC-VD1091642A,item:002612,35.913167
1,SDC-VD1095770A,item:734545,31.656
1,SDC-VD1096202A,item:039668,35.965267
2,SDC-1450,item:007923,2779.136
2,SDC-1450,item:021081,491699.291952
2,SDC-1450,item:693055,102.857143
2,SDC-1450,item:773474,0.0
2,SDC-VD0500655A,item:002612,35.910629
2,SDC-VD0505677A,item:099439,34.212585
2,SDC-VD0508918A,item:730384,16.125
2,SDC-VD0514881A,item:016332,35.41268
2,SDC-VD0518684A,item:001893,34.944725
2,SDC-VD0519670A,item:001848,34.833643
2,SDC-VD0519670A,item:029313,35.944459
2,SDC-VD0520115A,item:708073,30.207135
2,SDC-VD0520132A,item:038005,20.571429
2,SDC-VD0520132A,item:049371,30.827925
2,SDC-VD0525412A,item:333362,0.0
2,SDC-VD0901566A,item:338928,0.0
2,SDC-VD0910216A,item:001893,30.597952
2,SDC-VD0910216A,item:002612,34.74881
2,SDC-VD0914320A,item:055703,35.940716
2,SDC-VD0914360C,item:338929,0.0
2,SDC-VD0914690A,item:042342,0.0
2,SDC-VD0949099A,item:021081,0.0
2,SDC-VD0951020A,item:001757,32.743068
2,SDC-VD0951020A,item:001848,35.500133
2,SDC-VD0960508A,item:021081,0.0
2,SDC-VD0964290A,item:055703,35.974593
2,SDC-VD0972460A,item:021081,0.0
2,SDC-VD0975221A,item:021081,0.0
2,SDC-VD0989480A,item:426331,27.9645
2,SDC-VD0990780A,item:002612,35.642517
2,SDC-VD0993480A,item:344135,0.0
2,SDC-VD1091642A,item:001893,31.904571
2,SDC-VD1091642A,item:002612,35.910629
2,SDC-VD1095770A,item:734545,31.456
2,SDC-VD1096202A,item:039668,35.964252
3,SDC-1450,item:007923,2697.936
3,SDC-1450,item:021081,491698.89287
3,SDC-1450,item:693055,77.142857
3,SDC-1450,item:773474,0.0
3,SDC-VD0500655A,item:002612,35.908092
3,SDC-VD0505677A,item:099439,34.161835
3,SDC-VD0508918A,item:730384,9.5
3,SDC-VD0514881A,item:016332,35.4005
3,SDC-VD0518684A,item:001893,34.92544
3,SDC-VD0519670A,item:001848,34.812328
